|morphs|origin
0|['머해럽이', '안나', 'ㅇ', 'ㅗ', '네']|머해럽이 안나오네
1|['그것', '캐', '롤', '분위기', '아니', 'ㄹ걸']|그거 캐롤분위기아닐걸
2|['피', 'ㅇ', 'ㅠ', '님', '여친', '한', '명', '더', '사귀', '고', '싶', '은데', '비', '정상', '이', 'ㄴ가요', '?']|피유님 여친 한명 더 사귀고 싶은데 비정상인가요?
3|['이번', '크리스마스', '도', '피', 'ㅇ', 'ㅠ', '방송', '이', 'ㄴ가']|이번 크리스마스도 피유 방송인가
4|['ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', '에바', 'ㄴ', '데']|ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 에반데
5|['현', '여친', '도', '2', 'd', '이', 'ㄴ', '거', '이', 'ㅁ']|현여친도 2d 인거임
6|['악', 'ㅇ', 'ㅠ']|악 유
7|['그렇', 'ㄹ', '수', '도', '있', '어', '이', '어', 'ㅠ', 'ㅠ', '울', '지마', '...']|그럴 수도 있어여 ㅠㅠ 울지마...
8|['빠', 'ㅇ', '맛있', '엇', '으면', '되', '었', '지']|빵 맛있엇으면 됐지
9|['글로벌', 'ㅇ', 'ㅠ']|글로벌 유
10|['느낌', '이', '세', '하', 'ㄴ데']|느낌이 세한데
11|['레벨', '리', 'ㅇ', '좀', '말리', '엇', '네요']|레벨링 좀 말렷네요
12|['팔', '채', '엇', 'ㄱㄱ']|팔챗 ㄱㄱ
13|['오', '아', '레벨', '리', 'ㅇ', '진짜', '조지', '엇', '다']|와 레벨링 진짜 조졋다
14|['충', '신', '이', 'ㄴ데', '?']|충신인데?
15|['블루머', 'ㄱ', '을', '때', '도', '늦', '게', '오', '더니', '!']|블루먹을때도 늦게오더니!
16|['근데', '맞', '기', 'ㄴ', '하', 'ㅁ', '.', '.', '5', '초', '는', '날리', 'ㅁ']|근데 맞긴함.. 5초는날림
17|['이것', '좀', '많이', '말리', '엇', '는데']|이거 좀 많이 말렷는데
18|['키', 'ㄹ', '이', '굉장히', '안', '나', '네요', '보통', '판', '보다', '승급', '전', '이', '라', '그러', 'ㄴ가']|킬이 굉장히안나네요 보통판보다 승급전이라그런가
19|['말자하', 'ㄴ', 'ㅗ', '구', 'ㅇㄴ', 'ㅗ', '플', '이면', '사마', 'ㅇ', '각']|말자하 노궁노플이면 사망각
20|['정글', '러', '로서', '이건', '라이즈', '한테', '한마디', '하', '아야', '하', 'ㄴ다고', '생각', '하', '아요', '끠유님']|정글러로서 이건 라이즈한테 한마디해야한다고 생각해요 끠유님
21|['누구', '가', '아이유', '닮', '았', '대']|누가 아이유 닮았대
22|['이거', 'ㄹ', '인자', 'ㅇ', '을', '안', '살', '네', '딱', '350', '원', '이', 'ㄴ데']|이걸 인장을 안사네 딱 350원인데
23|['떼', 'ㄱ']|떽
24|['정글', '하', '시', '는', '거', '첨', '보', 'ㄴ다', '헤헤']|정글 하시는거 첨 본다 헤헤
25|['아', '저것', '터트리', '엇', '.', '.']|아저거 터트렷..
26|['라이즈', 'ㅇ', 'ㅗ', '나', '요']|라이즈오나요
27|['다시마', 'ㄴ', '나', 'ㄴ', '그브']|다시만난 그브
28|['엄청', '멀', '어', '지', '었', '네', 'e', '가']|엄청멀어졌네 e가
29|['실력', '잘', '보', '앗', '습니다']|실력 잘 봣습니다
30|['말자하', 'ㄴ', 'ㅗ', '플', '이', 'ㅂ니다', '형님']|말자하노플입니다 형님
31|['아', '매혹', '이어', 'ㅄ', '다']|아 매혹이없다
32|['형님', '면도', '는', '하', '고', '방송', '하', '시', 'ㅂ니까']|형님 면도는 하고 방송 하십니까
33|['끠유님', '승급', '하', '시', '었', '나요', '?', '?', '?', '?', '!!!']|끠유님 승급하셨나요????!!!
34|['오', '아', '다행', '이', '다']|와 다행이다
35|['안', '가', 'ㄹ', '꺼', '이', '라서', '찍', '는', '듯']|안갈꺼라서 찍는듯
36|['라이즈', '는', '왜', '계속', '알', 'ㄴ', '오지']|라이즈는 왜 계속 안오지
37|['라이즈', '용기', '개', 'ㄴ']|라이즈 용기갠
38|['오', '아', '디', 'ㄹ', '봇', 'ㅗ']|와 딜보소
39|['들어오', '자마자', '이상', '하', 'ㄴ', '모자', '쓰', '시', '고', '계시', '네']|들어오자마자 이상한 모자 쓰시고 계시네
40|['유우', 'ㅇ', 'ㅜㅜ', 'ㅇ']|유우우ㅜㅇ
41|['다', '주', 'ㄱ', '나', '이거']|다죽나이거
42|['파밍', '만', '할거', '이', '면', '미드', '를', '왜', '하', '지']|파밍만 할거면 미드를 왜 하지
43|['살짝', '모자', '골룸', '보', '반장', '님', '스타일', '이', 'ㄴ데']|살짝 모자 골룸보 반장님 스타일인데
44|['노래', '제모', 'ㄱ', '뭐', 'ㄴ', '가', '이', '어']|노래제목뭔가여
45|['라이즈', '패기', '무엇', '야']|라이즈 패기 무어야
46|['제라스', 'e', '만', '피해', '이', '라', '.', '.']|제라스 e만피해라..
47|['남해', 'ㅇ', '열차', '이', 'ㅂ니다']|남행열차입니다
48|['오', '아', '구', 'ㄴ', '필', '.', '.']|와 군필..
49|['지', 'ㄴ', '구', 'ㄴ', '필', '이', 'ㄴ데', '?']|진 군필인데?
50|['조지', '엇', '다', '.', '.']|조졋다..
51|['지', 'ㄴ', '구', 'ㄴ', '필', '콜']|진 군필콜
52|['저거', 'ㄹ', '다', '맞추', '네']|저걸 다 맞추네
53|['지', 'ㄴ', '구', 'ㄴ', '필', '이', '네']|진 군필이네
54|['터지', '어', '버리', '었', '죠', '?']|터져버렸죠?
55|['사격', '잘', '하', '네', '지', 'ㄴ']|사격잘하네 진
56|['상대', '가', '팔', '이', '엄청', '기', 'ㄴ', '듯']|상대가 팔이 엄청 긴듯
57|['ㅇ', 'ㅗ', '플', '1', '아깝', '네']|오 플1 아깝네
58|['이', '게임', '...', '.', '아직', '모르', 'ㄴ다']|이게임.... 아직 모른다
59|['탑', '님', '은', '그래도', '조용히', '잘', '하', '아', '주', '고', '계시', '어서', '다행']|탑님은 그래도 조용히 잘해주고계셔서 다행
60|['하이퍼', '리얼', '이', '나', 'ㅇ', 'ㅗ', '네', 'ㅇ']|하이퍼리얼이 나오넹
61|['아니', '씹', '하', '기', '와', '이']|아니씹키와이
62|['솔직히', '이', '노래', '는', '대중', '적', '이', 'ㄴ', '거', '같', '은데']|솔직히 이노래는 대중적인거같은데
63|['하이퍼', '뤼', 'ㄹ', '~']|하이퍼륄~
64|['아', '이파', 'ㄴ', '갱', '이', '넘', '힘들', 'ㄴ데']|아 이판 갱이 넘 힘든데
65|['킹', '하', '기', '와', '이']|킹키와이
66|['재키', '와이', '다른', 'ㄱ', 'ㅗ', 'ㄱ', '에', '비하', '면']|재키와이다른곡에비하면
67|['상대', '가', '엄청', '쎄', 'ㄴ', '조합', '이', '라', '그렇', 'ㄴ가', '보', '아요']|상대가 엄청 쎈조합이라 그런가봐요
68|['바텀', '산소', '호흡', '이', '기', '달', '아', '주', '어야', '하', '는', '거', '아니', 'ㅁ', '?']|바텀 산소호흡기 달아줘야 하는거 아님?
69|['초반', '에', '제라스', '좀', '따', '아', '주', '었', '어야', '하', '았', '는데']|초반에 제라스좀 따줬어야했는데
70|['놓아두', '면', '터지', 'ㄹ', '듯']|놔두면 터질듯
71|['갱', '좀', '가', '아', '주', '어']|갱좀가줘
72|['제라스', '지', 'ㄴ', '구', 'ㅇ', '다', '맞', '으면', '심정지', '옴']|제라스 진 궁 다맞으면 심정지옴
73|['이렇', '어서', '보', '포터', '가', '안', '되', '어']|이래서 보포터가안돼
74|['말', '넘', '시', 'ㅁ']|말넘심
75|['5', '이', 'ㄴ', '푸쉬']|5인푸쉬
76|['오', '아', '개', '자연', '스럽', '게', '모이', '네']|와 개자연스럽게 모이네
77|['지', 'ㄴ', '덫', '에', 'w', '맞', '으면', '너무', '슬픔']|진 덫에 w맞으면 너무슬픔
78|['진짜', '구', 'ㅇ', '2', '개', '빠', '지기', 'ㄴ', '하', '았', '음']|진짜 궁2개빠지긴했음
79|['빨대', '꽂', '아', '드리', '었', '습니다', '^^']|빨대 꽂아드렸습니다 ^^
80|['케인', '자', '하진', 'ㄴ', 'ㅗ', '구', 'ㅇ']|케인 자하진노궁
81|['렌즈', '사여', '렌즈', '사', '이', '어']|렌즈사여렌즈사여
82|['저기', '조합', '빠', 'ㄱ', '세', '네']|저기 조합 빡세네
83|['다리', '가', '미드', '어그로', '는', '잠깐', '끌', '어', '주', '었', '네']|다리가 미드 어그로는 잠깐 끌어줬네
84|['포키', 'ㅇ', '지옥']|포킹 지옥
85|['다리', '가', '유체', '화', '하', '기', '이', '고', '한', '따까리', '하', '면', '되', 'ㄹ', '거', '같', '은데']|다리가 유체화키고 한따까리하면 될거같은데
86|['포키', 'ㅇ', '장난', '아니', '다']|포킹장난아니다
87|['cc', '이', '기', '더럽', '네']|cc기 더럽네
88|['다리', '탑', '동서', 'ㄴ']|다리 탑동선
89|['5', '명', '다', '모이', '어서', 'ㅋㅋ']|5명 다 모여서 ㅋㅋ
