|morphs|origin
0|['오늘', '컨셉', '은', '급식', '이', 'ㄴ', '가요']|오늘 컨셉은 급식인가요
1|['여태', '이득', '본', '것', '도', '다', '애', '들', '이', '기회', '만들', '어', '주', '었', '을', '때', '들어가', '아서', '이득', '본건', '데']|여태 이득본것도 다 애들이 기회만들어줬을때 들어가서 이득본건데
2|['ㅇ', 'ㅗ', '탑', '밀', '엇', '구']|오 탑 밀엇구
3|['끠유님', '차단', '풀', '어', '보', '아', '영']|끠유님 차단풀어봐영
4|['3', '초', '전', ':', '이것', '탑', '무조건', '가', '았', '거든요']|3초전: 이거 탑 무조건 갔거든요
5|['피', '대', 'ㄴ', 'ㅗ']|피대노
6|['우', '녀', 'ㅇ', '좋', '구요']|우녕좋구요
7|['마', '타오', 'ㄴ', '다']|마타온다
8|['카', '타오', 'ㄴ', '다']|카타온다
9|['쓰레쉬', '가', '저렇', '게', '묻', '어', '주', '면', '되', '게', '편하', '지']|쓰레쉬가 저렇게 물어주면 되게 편하지
10|['잘', '지키', '었', '다']|잘지켰다
11|['루시안', '개', 'ㄴ', 'ㅗ', '디', 'ㄹ', 'ㅋㅋ']|루시안 개노딜 ㅋㅋ
12|['ㅇ', 'ㅗ', '다', '빼', '나']|오 다빼나
13|['알', 'ㄴ', 'ㅗ', '이', '덕']|아노이덕
14|['오', '아', '카', '타', '는']|와 카타는
15|['카', '타', '아', '대', '!', '박', '!']|카타 대! 박!
16|['오', '아']|와
17|['조지', '었', '다']|조졌다
18|['조지', '었', '다', '.', '.']|조졌다..
19|['개', 'ㄴ', 'ㅗ', '이', '덕']|개노이덕
20|['게임', '터지', '엇', '다']|게임터졋다
21|['카', '타', '아', '구', 'ㅇ', '초대', '박']|카타 궁 초대박
22|['이런', '상황', '에선', '조', 'ㄴ', '야', '있', '어도', '의미', '없', '음']|이런상황에선 존야 있어도 의미 없음
23|['조지', '었', '도', '르']|조졌도르
24|['카', '타', '아', '후', '진입']|카타 후진입
25|['싸우', '는', '거', 'ㄴ', '아니', '었', '는데']|싸우는건 아니었는데
26|['너무', '오래', '하', 'ㄴ듯']|너무 오래한듯
27|['우르곳', '들어오', '았', '을', '때', '다', '죽', '는', '각', '이', '었', '음']|우르곳 들어왔을때 다죽는각이었음
28|['카', '타', '아', '후', '진입', '진짜', '세긴', '하다']|카타 후진입 진짜 세긴하다
29|['근데', '카', '타', '아', '두', '바퀴', '돌', '이', '면', '다', '녹', '아', '있', '을', '듯']|근데 카타 두바퀴돌면 다 녹아있을듯
30|['우르곳', '갸', 'ㅇ', '사기', '네', '챔프']|우르곳 걍 사기네챔프
31|['ㅋㅋㅋ', '4', ':', '5', '아닌데', '싸우', '어', '주', '지', '말', '아', '셈']|ㅋㅋㅋ 4:5아닌데 싸워주지마셈
32|['딩', '거', '계속', '혼자', '이', 'ㄴ데']|딩거 계속 혼자인데
33|['스키', 'ㄹ', '이', '너무', '없', '었', '다']|스킬이 너무 없었다
34|['쓰레쉬', '가', 'e', '를', '아끼', '어야', '되', 'ㄹ', '듯']|쓰레쉬가 e를 아껴야될듯
35|['딩', '거', '가', 'ㄱ', 'ㅗ', 'ㅇ', '성', '이', '라도', '하', '아야', '하', '는데']|딩거가 공성이라도 해야하는데
36|['딩', '거', '피', 'ㄱ', '이', '너무', '쓸모', '가', '없', '는데']|딩거 픽이 너무 쓸모가 없는데
37|['딩', '거', '같', '은', '거', '왜', '처하', '는지', '이해', '가', '안', '되', 'ㅁ']|딩거같은거 왜처하는지 이해가 안됨
38|['경기', '비등', '하', '아서', '개', '꿀잼']|경기 비등해서 개꿀잼
39|['그니', '까', '딩', '거', '합류', '1', '번', '이', 'ㄴ가', '?', '하', '았', '는데']|그니까 딩거 합류 1번인가? 했는데
40|['탑', '차이', '로', '지', 'ㄹ', '듯']|탑차이로 질듯
41|['바텀', '밀려오', 'ㄴ다']|바텀 밀려온다
42|['몇', '번', '내려오', '기', 'ㄴ', '하', '았', '는데', '그', '다', 'ㄱ', '이득', '이', '어', 'ㅄ', '어음']|몇번 내려오긴 했는데 그닥 이득이 없어음
43|['딩', '거', '그래도', 'rw', '만해', '도', '디', 'ㄹ', '좀', '나오', 'ㄹ껄', '?']|딩거 그래도 rw만해도 딜 좀 나올껄?
44|['2', '코어', '이', '어도', '딩', '거', '모자', '임']|2코어여도 딩거 모자임
45|['딩', '거', '가', '한', '타', '때', '왜', 'rw', '를', '하', 'ㅁ']|딩거가 한타때 왜 rw를함
46|['차단', '을', '풀', '어', '보', '시', '어요', 'ㅠ', 'ㅠ']|차단을 풀어보세요 ㅠㅠ
47|['딩', '거', '싸우', '엇', '나', '?']|딩거 싸웟나?
48|['딩', '거', '근데', '나오', 'ㄹ', '일', '도', '없', '어서', '자', 'ㄹ', '모름', 'ㅎㅎ', ';', ';', ';']|딩거 근데 나올 일도 없어서 잘모름 ㅎㅎ;;;
49|['딩', '거', '카밀', '이랑', '싸우', 'ㄴ', '거', '같', '은데']|딩거 카밀이랑 싸운거같은데
50|['구', 'ㅇ', '캐리', '가즈아ㅏㅏㅏ']|궁캐리 가즈아ㅏㅏㅏ
51|['합류', '절대', '알', 'ㄴ', '하네', ';', ';', ';']|합류 절대 안하네;;;
52|['미', 'ㄴ', '거', 'ㄴ', '잘', '하', 'ㄴ', '거', '같', '은데']|민건 잘한거 같은데
53|['지금', '뮤트올', '상태', '이', 'ㄴ가요', '?', '?']|지금 뮤트올 상태인가요??
54|['네', 'ㅇ']|넹
55|['포', '탑', '박', '는', '조', 'ㄴ', '모네']|포탑박는 존모네
56|['자기', '가', '운영', '하', '아야', '하', '겠', '다고', '생각', '하', '는', '듯']|자기가 운영해야겠다고 생각하는듯
57|['디', 'ㄹ', '좋', '구요']|딜 좋구요
58|['딩', '거', '한테', '피', 'ㅇ']|딩거한테 핑
59|['정직', '하', 'ㄴ', '대치', '?']|정직한 대치?
60|['미드', '에', '일렬', '로', '서', '어', '있', '는', '거', '?']|미드에 일렬로 서있는거?
