time,cnt_chat,cnt_ㅋ,cnt_ㄵ,cnt_오,cnt_와,cnt_유하,validation
2018-12-07 10:52:21,1,0,0,0,0,0,0
2018-12-07 10:52:25,1,0,0,0,0,0,0
2018-12-07 10:52:29,2,0,0,0,0,0,0
2018-12-07 10:52:30,1,0,0,0,0,0,0
2018-12-07 10:52:31,1,7,0,0,0,0,0
2018-12-07 10:52:37,1,0,0,0,0,0,0
2018-12-07 10:52:40,2,12,0,0,0,0,0
2018-12-07 10:52:41,1,11,0,0,0,0,0
2018-12-07 10:52:43,2,0,0,0,0,0,0
2018-12-07 10:52:46,1,0,0,0,0,0,0
2018-12-07 10:52:47,2,0,0,0,0,0,0
2018-12-07 10:52:52,1,0,0,0,0,0,0
2018-12-07 10:52:53,3,0,0,0,0,0,0
2018-12-07 10:52:55,1,0,0,0,0,0,0
2018-12-07 10:52:56,1,0,0,0,0,0,0
2018-12-07 10:52:59,1,0,0,0,0,0,0
2018-12-07 10:53:01,2,0,0,0,0,0,0
2018-12-07 10:53:05,1,0,0,0,0,0,0
2018-12-07 10:53:06,2,0,0,0,0,0,0
2018-12-07 10:53:12,1,0,0,0,0,0,0
2018-12-07 10:53:13,2,0,0,0,0,0,0
2018-12-07 10:53:17,1,0,0,0,0,0,0
2018-12-07 10:53:25,1,2,0,0,0,0,0
2018-12-07 10:53:32,1,0,0,0,1,0,0
2018-12-07 10:53:38,1,0,0,0,0,0,0
2018-12-07 10:53:41,1,0,0,0,0,0,0
2018-12-07 10:53:43,2,0,0,0,0,0,0
2018-12-07 10:53:45,2,0,0,0,0,0,0
2018-12-07 10:53:49,1,0,0,0,0,0,0
2018-12-07 10:54:01,1,0,0,0,0,0,0
2018-12-07 10:54:03,1,0,0,0,0,0,0
2018-12-07 10:54:04,1,0,0,0,0,0,0
2018-12-07 10:54:07,1,0,0,0,0,0,0
2018-12-07 10:54:11,2,0,0,0,0,0,0
2018-12-07 10:54:12,1,0,0,0,0,0,0
2018-12-07 10:54:36,1,0,0,0,0,0,0
2018-12-07 10:54:38,1,0,0,0,0,0,0
2018-12-07 10:54:39,1,0,0,0,0,0,0
2018-12-07 10:54:44,2,0,0,0,0,0,0
2018-12-07 10:54:45,1,0,0,0,0,0,0
2018-12-07 10:54:46,1,0,0,0,0,0,0
2018-12-07 10:54:47,1,5,0,0,0,0,0
2018-12-07 10:54:48,1,0,0,0,0,0,0
2018-12-07 10:54:50,1,0,0,0,0,0,0
2018-12-07 10:54:51,1,0,0,0,0,0,0
2018-12-07 10:54:52,1,0,0,0,0,0,0
2018-12-07 10:54:56,2,0,0,0,0,0,0
2018-12-07 10:54:59,2,0,0,0,0,0,0
2018-12-07 10:55:00,2,0,0,0,0,0,0
2018-12-07 10:55:03,1,0,0,0,0,0,0
2018-12-07 10:55:07,1,0,0,0,0,0,0
2018-12-07 10:55:08,2,8,0,0,0,0,0
2018-12-07 10:55:09,5,0,0,0,0,0,0
2018-12-07 10:55:13,1,3,0,0,0,0,0
2018-12-07 10:55:15,1,0,0,0,0,0,0
2018-12-07 10:55:16,4,17,0,0,0,0,0
2018-12-07 10:55:18,4,0,0,0,0,0,0
2018-12-07 10:55:19,2,0,0,0,0,0,0
2018-12-07 10:55:20,9,17,0,0,0,0,0
2018-12-07 10:55:21,5,0,0,0,0,0,0
2018-12-07 10:55:22,2,0,0,0,0,0,0
2018-12-07 10:55:23,1,0,0,0,0,0,0
2018-12-07 10:55:24,4,0,0,0,0,0,0
2018-12-07 10:55:25,1,0,0,0,0,0,0
2018-12-07 10:55:26,1,0,0,0,0,0,0
2018-12-07 10:55:27,2,0,0,0,0,0,0
2018-12-07 10:55:28,2,0,0,0,0,0,0
2018-12-07 10:55:29,1,0,0,0,0,0,0
2018-12-07 10:55:30,1,0,0,0,0,0,0
2018-12-07 10:55:31,1,0,0,0,0,0,0
2018-12-07 10:55:32,4,4,0,0,0,0,0
2018-12-07 10:55:33,1,0,0,0,0,0,0
2018-12-07 10:55:34,3,25,0,0,0,0,0
2018-12-07 10:55:35,4,3,0,0,0,0,0
2018-12-07 10:55:36,4,0,0,0,0,0,0
2018-12-07 10:55:37,4,34,0,0,0,0,0
2018-12-07 10:55:38,4,5,0,0,0,0,0
2018-12-07 10:55:39,2,0,0,0,0,0,0
2018-12-07 10:55:40,1,0,0,0,0,0,0
2018-12-07 10:55:41,3,0,0,0,0,0,0
2018-12-07 10:55:42,4,0,0,0,0,0,0
2018-12-07 10:55:43,6,9,0,0,0,0,0
2018-12-07 10:55:44,3,0,0,0,0,0,0
2018-12-07 10:55:45,1,0,0,0,0,0,0
2018-12-07 10:55:46,4,5,0,0,0,0,0
2018-12-07 10:55:47,1,0,0,0,0,0,0
2018-12-07 10:55:48,1,0,0,0,0,0,0
2018-12-07 10:55:49,2,0,0,0,0,0,0
2018-12-07 10:55:51,3,4,0,0,0,0,0
2018-12-07 10:55:52,5,14,0,0,0,0,0
2018-12-07 10:55:54,3,0,0,0,0,0,0
2018-12-07 10:55:55,1,0,0,0,0,0,0
2018-12-07 10:55:56,2,9,0,0,0,0,0
2018-12-07 10:55:57,2,0,0,0,0,0,0
2018-12-07 10:55:58,2,4,0,0,0,0,0
2018-12-07 10:56:02,1,4,0,0,0,0,0
2018-12-07 10:56:04,1,8,0,0,0,0,0
2018-12-07 10:56:05,1,24,0,0,0,0,0
2018-12-07 10:56:06,2,2,0,0,0,0,0
2018-12-07 10:56:07,1,4,0,0,0,0,0
2018-12-07 10:56:08,1,8,0,0,0,0,0
2018-12-07 10:56:09,1,0,0,0,0,0,0
2018-12-07 10:56:11,2,0,0,0,0,0,0
2018-12-07 10:56:12,1,0,0,0,0,0,0
2018-12-07 10:56:13,2,15,0,0,0,0,0
2018-12-07 10:56:14,1,16,0,0,0,0,0
2018-12-07 10:56:15,2,2,0,1,0,0,0
2018-12-07 10:56:16,2,0,0,0,0,0,0
2018-12-07 10:56:17,1,12,0,0,0,0,0
2018-12-07 10:56:20,1,0,0,0,0,0,0
2018-12-07 10:56:21,1,0,0,0,0,0,0
2018-12-07 10:56:24,1,0,0,0,0,0,0
2018-12-07 10:56:28,1,0,0,0,0,0,0
2018-12-07 10:56:30,1,0,0,0,0,0,0
2018-12-07 10:56:31,1,0,0,0,0,0,0
2018-12-07 10:56:34,1,0,0,0,0,0,0
2018-12-07 10:56:35,1,0,0,0,0,0,0
2018-12-07 10:56:39,2,0,0,0,0,0,0
2018-12-07 10:56:41,1,0,0,0,0,0,0
2018-12-07 10:56:42,1,0,0,0,0,0,0
2018-12-07 10:56:44,1,0,0,0,0,0,0
2018-12-07 10:56:47,1,0,0,0,0,0,0
2018-12-07 10:56:53,1,0,0,0,0,0,0
2018-12-07 10:56:55,3,11,0,0,0,0,0
2018-12-07 10:56:56,2,0,0,1,0,0,0
2018-12-07 10:56:57,5,0,0,0,0,0,0
2018-12-07 10:56:58,5,12,0,0,0,0,0
2018-12-07 10:57:00,1,12,0,0,0,0,0
2018-12-07 10:57:01,5,18,0,0,1,0,0
2018-12-07 10:57:02,2,8,0,0,0,0,0
2018-12-07 10:57:04,3,15,0,0,0,0,0
2018-12-07 10:57:05,1,0,0,0,0,0,0
2018-12-07 10:57:06,3,5,0,0,0,0,0
2018-12-07 10:57:07,3,13,0,0,0,0,0
2018-12-07 10:57:08,1,0,0,1,0,0,0
2018-12-07 10:57:09,1,0,0,0,0,0,0
2018-12-07 10:57:10,3,35,0,0,0,0,0
2018-12-07 10:57:11,1,0,0,0,0,0,0
2018-12-07 10:57:12,2,1,0,0,0,0,0
2018-12-07 10:57:13,3,0,0,0,0,0,0
2018-12-07 10:57:14,2,0,0,1,0,0,0
2018-12-07 10:57:15,1,11,0,0,0,0,0
2018-12-07 10:57:17,2,1,0,0,0,0,0
2018-12-07 10:57:18,3,4,0,0,0,0,0
2018-12-07 10:57:20,2,0,0,0,0,0,0
2018-12-07 10:57:21,5,10,0,0,0,0,0
2018-12-07 10:57:22,1,0,0,0,0,0,0
2018-12-07 10:57:23,2,3,0,0,0,0,0
2018-12-07 10:57:24,2,0,0,0,0,0,0
2018-12-07 10:57:25,3,11,0,0,0,0,0
2018-12-07 10:57:26,3,0,0,0,0,0,0
2018-12-07 10:57:27,3,0,0,1,0,0,0
2018-12-07 10:57:28,4,0,0,0,0,0,0
2018-12-07 10:57:29,2,0,0,0,0,0,0
2018-12-07 10:57:30,2,1,0,0,0,0,0
2018-12-07 10:57:31,1,3,0,0,0,0,0
2018-12-07 10:57:32,1,0,0,0,0,0,0
2018-12-07 10:57:34,3,0,0,1,0,0,0
2018-12-07 10:57:36,1,0,0,0,0,0,0
2018-12-07 10:57:37,2,2,0,1,0,0,0
2018-12-07 10:57:38,1,0,0,0,0,0,0
2018-12-07 10:57:39,1,0,0,0,0,0,0
2018-12-07 10:57:41,1,0,0,0,0,0,0
2018-12-07 10:57:42,1,4,0,0,0,0,0
2018-12-07 10:57:43,1,4,0,0,0,0,0
2018-12-07 10:57:44,1,17,0,0,0,0,0
2018-12-07 10:57:47,1,0,0,0,0,0,0
2018-12-07 10:57:48,2,0,0,1,0,0,0
2018-12-07 10:57:50,1,0,0,0,0,0,0
2018-12-07 10:57:51,1,0,0,0,0,0,0
2018-12-07 10:57:53,3,0,0,0,0,0,0
2018-12-07 10:57:54,3,14,0,0,0,0,0
2018-12-07 10:57:55,3,0,0,0,0,0,0
2018-12-07 10:57:57,3,0,0,0,0,0,0
2018-12-07 10:57:58,4,0,0,0,0,0,0
2018-12-07 10:57:59,3,0,0,0,0,0,0
2018-12-07 10:58:00,1,0,0,0,0,0,0
2018-12-07 10:58:01,1,0,0,0,0,0,0
2018-12-07 10:58:02,1,0,0,0,0,0,0
2018-12-07 10:58:03,1,0,0,0,0,0,0
2018-12-07 10:58:04,1,0,0,0,0,0,0
2018-12-07 10:58:05,1,14,0,0,0,0,0
2018-12-07 10:58:06,1,8,0,0,0,0,0
2018-12-07 10:58:07,1,20,0,0,0,0,0
2018-12-07 10:58:10,1,0,0,0,0,0,0
2018-12-07 10:58:11,1,13,0,0,0,0,0
2018-12-07 10:58:12,2,0,0,0,0,0,0
2018-12-07 10:58:13,1,0,0,0,0,0,0
2018-12-07 10:58:14,1,0,0,0,0,0,0
2018-12-07 10:58:15,1,0,0,0,0,0,0
2018-12-07 10:58:18,1,0,0,0,0,0,0
2018-12-07 10:58:20,2,0,0,0,0,0,0
2018-12-07 10:58:21,1,0,0,1,0,0,0
2018-12-07 10:58:22,2,0,0,1,0,0,0
2018-12-07 10:58:26,1,0,0,0,0,0,0
2018-12-07 10:58:28,1,0,0,0,0,0,0
2018-12-07 10:58:31,1,0,0,0,0,0,0
2018-12-07 10:58:32,1,0,0,0,0,0,0
2018-12-07 10:58:34,1,0,0,0,0,0,0
2018-12-07 10:58:35,1,0,0,0,0,0,0
2018-12-07 10:58:36,1,0,0,0,0,0,0
2018-12-07 10:58:37,2,0,0,0,0,0,0
2018-12-07 10:58:39,1,0,0,1,0,0,0
2018-12-07 10:58:40,4,0,0,1,1,0,0
2018-12-07 10:58:43,2,0,0,0,0,0,0
2018-12-07 10:58:46,2,0,0,0,0,0,0
2018-12-07 10:58:47,2,14,0,1,0,0,0
2018-12-07 10:58:48,1,0,0,0,0,0,0
2018-12-07 10:58:49,3,19,0,1,0,0,0
2018-12-07 10:58:50,2,0,0,0,1,0,0
2018-12-07 10:58:51,3,3,0,0,1,0,0
2018-12-07 10:58:52,5,16,0,1,0,0,0
2018-12-07 10:58:53,1,8,0,0,0,0,0
2018-12-07 10:58:54,3,0,0,0,0,0,0
2018-12-07 10:58:55,7,33,0,0,0,0,0
2018-12-07 10:58:56,10,67,0,0,0,0,0
2018-12-07 10:58:57,6,29,0,0,0,0,0
2018-12-07 10:58:58,7,68,0,0,0,0,0
2018-12-07 10:58:59,8,12,0,0,0,0,0
2018-12-07 10:59:00,7,22,0,0,0,0,0
2018-12-07 10:59:01,8,42,0,0,0,0,0
2018-12-07 10:59:02,6,31,0,0,0,0,0
2018-12-07 10:59:03,5,2,0,0,0,0,0
2018-12-07 10:59:04,3,7,0,0,0,0,0
2018-12-07 10:59:05,2,13,0,0,0,0,0
2018-12-07 10:59:06,2,0,0,0,0,0,0
2018-12-07 10:59:07,3,0,0,0,0,0,0
2018-12-07 10:59:08,1,4,0,0,0,0,0
2018-12-07 10:59:10,4,0,0,0,0,0,0
2018-12-07 10:59:12,2,3,0,0,0,0,0
2018-12-07 10:59:13,3,4,0,0,0,0,0
2018-12-07 10:59:14,1,0,0,0,0,0,0
2018-12-07 10:59:17,1,0,0,0,0,0,0
2018-12-07 10:59:18,1,0,0,0,0,0,0
2018-12-07 10:59:21,2,0,0,0,0,0,0
2018-12-07 10:59:22,1,0,0,0,0,0,0
2018-12-07 10:59:23,1,0,0,0,0,0,0
2018-12-07 10:59:25,1,0,0,0,0,0,0
2018-12-07 10:59:26,2,0,0,0,0,0,0
2018-12-07 10:59:27,2,20,0,0,0,0,0
2018-12-07 10:59:28,2,0,0,0,0,0,0
2018-12-07 10:59:31,2,0,0,0,1,0,0
2018-12-07 10:59:32,2,0,0,0,0,0,0
2018-12-07 10:59:33,2,0,0,0,0,0,0
2018-12-07 10:59:35,3,0,0,0,0,0,0
2018-12-07 10:59:36,4,1,0,0,0,0,0
2018-12-07 10:59:37,2,0,0,0,0,0,0
2018-12-07 10:59:38,3,22,0,0,0,0,0
2018-12-07 10:59:39,5,3,0,0,0,0,0
2018-12-07 10:59:41,3,0,0,0,0,0,0
2018-12-07 10:59:42,2,0,0,0,0,0,0
2018-12-07 10:59:43,2,5,0,0,0,0,0
2018-12-07 10:59:44,4,4,0,0,0,0,0
2018-12-07 10:59:45,1,0,0,0,0,0,0
2018-12-07 10:59:46,1,0,0,0,0,0,0
2018-12-07 10:59:47,4,13,0,0,0,0,0
2018-12-07 10:59:50,2,33,0,0,0,0,0
2018-12-07 10:59:51,1,0,0,0,0,0,0
2018-12-07 10:59:52,3,2,0,0,0,0,0
2018-12-07 10:59:53,2,18,0,0,0,0,0
2018-12-07 10:59:54,4,16,0,0,0,0,0
2018-12-07 10:59:55,6,0,0,0,0,0,0
2018-12-07 10:59:56,2,0,0,0,0,0,0
2018-12-07 10:59:57,2,0,0,0,0,0,0
2018-12-07 10:59:58,4,22,0,0,0,0,0
2018-12-07 10:59:59,1,0,0,0,0,0,0
2018-12-07 11:00:00,5,0,0,0,0,0,0
2018-12-07 11:00:01,5,0,0,0,0,0,0
2018-12-07 11:00:02,5,0,0,0,0,0,0
2018-12-07 11:00:03,2,0,0,0,0,0,0
2018-12-07 11:00:04,7,3,0,0,0,0,0
2018-12-07 11:00:05,3,0,0,0,0,0,0
2018-12-07 11:00:06,7,13,0,0,0,0,0
2018-12-07 11:00:07,2,0,0,0,0,0,0
2018-12-07 11:00:08,7,12,0,0,0,0,0
2018-12-07 11:00:09,5,1,0,0,0,0,0
2018-12-07 11:00:10,4,38,0,0,0,0,0
2018-12-07 11:00:11,4,0,0,0,0,0,0
2018-12-07 11:00:12,3,13,0,0,0,0,0
2018-12-07 11:00:13,4,9,0,0,0,0,0
2018-12-07 11:00:14,2,0,0,0,0,0,0
2018-12-07 11:00:15,1,2,0,0,0,0,0
2018-12-07 11:00:16,4,3,0,0,0,0,0
2018-12-07 11:00:17,3,0,0,0,0,0,0
2018-12-07 11:00:18,1,0,0,0,0,0,0
2018-12-07 11:00:19,1,0,0,0,0,0,0
2018-12-07 11:00:20,1,0,0,0,0,0,0
2018-12-07 11:00:21,3,14,0,0,0,0,0
2018-12-07 11:00:23,1,0,0,0,0,0,0
2018-12-07 11:00:25,2,0,0,0,1,0,0
2018-12-07 11:00:26,1,0,0,0,0,0,0
2018-12-07 11:00:28,1,0,0,0,0,0,0
2018-12-07 11:00:31,1,0,0,0,0,0,0
2018-12-07 11:00:32,2,0,0,0,0,0,0
2018-12-07 11:00:33,2,0,0,0,0,0,0
2018-12-07 11:00:34,2,0,0,0,0,0,0
2018-12-07 11:00:35,1,0,0,0,0,0,0
2018-12-07 11:00:37,3,0,0,0,0,0,0
2018-12-07 11:00:38,3,0,0,0,0,0,0
2018-12-07 11:00:40,1,4,0,0,0,0,0
2018-12-07 11:00:42,3,0,0,0,0,0,0
2018-12-07 11:00:43,2,0,0,0,1,0,0
2018-12-07 11:00:44,5,3,0,0,0,0,0
2018-12-07 11:00:45,2,0,0,0,0,0,0
2018-12-07 11:00:46,3,0,0,0,1,0,0
2018-12-07 11:00:47,4,0,0,1,0,0,0
2018-12-07 11:00:48,4,0,0,0,0,0,0
2018-12-07 11:00:49,3,4,0,1,0,0,0
2018-12-07 11:00:50,1,0,0,0,0,0,0
2018-12-07 11:00:51,6,0,0,0,0,0,0
2018-12-07 11:00:52,2,0,0,0,0,0,0
2018-12-07 11:00:53,1,0,0,0,0,0,0
2018-12-07 11:00:55,1,0,0,0,0,0,0
2018-12-07 11:00:56,4,0,0,0,0,0,0
2018-12-07 11:00:57,2,0,0,0,0,0,0
2018-12-07 11:00:58,1,0,0,0,0,0,0
2018-12-07 11:00:59,1,0,0,0,1,0,0
2018-12-07 11:01:00,1,0,0,0,0,0,0
2018-12-07 11:01:01,3,0,0,0,0,0,0
2018-12-07 11:01:02,3,0,0,0,0,0,0
2018-12-07 11:01:03,2,0,0,0,0,0,0
2018-12-07 11:01:04,1,0,0,0,0,0,0
2018-12-07 11:01:05,1,0,0,0,0,0,0
2018-12-07 11:01:06,2,0,0,0,0,0,0
2018-12-07 11:01:07,1,0,0,0,0,0,0
2018-12-07 11:01:08,4,0,0,0,0,0,0
2018-12-07 11:01:09,2,0,0,1,0,0,0
2018-12-07 11:01:12,4,3,0,0,0,0,0
2018-12-07 11:01:14,1,0,0,0,0,0,0
2018-12-07 11:01:19,2,0,0,0,0,0,0
2018-12-07 11:01:27,1,0,0,0,0,0,0
2018-12-07 11:01:29,3,0,0,0,0,0,0
2018-12-07 11:01:30,1,0,0,0,0,0,0
2018-12-07 11:01:33,1,0,0,0,0,0,0
2018-12-07 11:01:34,2,0,0,0,0,0,0
2018-12-07 11:01:35,1,0,0,0,0,0,0
2018-12-07 11:01:36,1,0,0,0,0,0,0
2018-12-07 11:01:40,3,0,0,0,0,0,0
2018-12-07 11:01:43,1,0,0,0,0,0,0
2018-12-07 11:01:45,2,0,0,0,0,0,0
2018-12-07 11:01:47,1,0,0,0,0,0,0
2018-12-07 11:01:48,1,0,0,0,0,0,0
2018-12-07 11:01:49,2,0,0,0,0,0,0
2018-12-07 11:01:52,3,0,0,0,0,0,0
2018-12-07 11:01:54,1,0,0,0,0,0,0
2018-12-07 11:01:57,1,9,0,0,0,0,0
2018-12-07 11:02:00,1,0,0,0,0,0,0
2018-12-07 11:02:01,1,0,0,0,0,0,0
2018-12-07 11:02:05,1,0,0,0,0,0,0
2018-12-07 11:02:06,1,0,0,0,0,0,0
2018-12-07 11:02:07,1,0,0,0,0,0,0
2018-12-07 11:02:17,1,0,0,0,0,0,0
2018-12-07 11:02:18,1,0,0,0,0,0,0
2018-12-07 11:02:19,1,0,0,0,0,0,0
2018-12-07 11:02:20,1,0,0,0,0,0,0
2018-12-07 11:02:22,1,15,0,0,0,0,0
2018-12-07 11:02:24,4,0,0,0,0,0,0
2018-12-07 11:02:27,1,0,0,0,0,0,0
2018-12-07 11:02:28,3,0,0,0,0,0,0
2018-12-07 11:02:30,1,0,0,0,0,0,0
2018-12-07 11:02:31,4,23,0,0,0,0,0
2018-12-07 11:02:32,2,13,0,0,0,0,0
2018-12-07 11:02:33,4,6,0,0,0,0,0
2018-12-07 11:02:35,2,0,0,0,0,0,0
2018-12-07 11:02:36,1,18,0,0,0,0,0
2018-12-07 11:02:38,1,16,0,0,0,0,0
2018-12-07 11:02:39,3,8,0,0,0,0,0
2018-12-07 11:02:40,5,37,0,0,0,0,0
2018-12-07 11:02:41,1,0,0,0,0,0,0
2018-12-07 11:02:42,1,0,0,0,0,0,0
2018-12-07 11:02:43,1,0,0,0,0,0,0
2018-12-07 11:02:44,1,15,0,0,0,0,0
2018-12-07 11:02:45,5,20,0,0,0,0,0
2018-12-07 11:02:47,2,10,0,0,0,0,0
2018-12-07 11:02:48,3,0,0,0,0,0,0
2018-12-07 11:02:49,1,12,0,0,0,0,0
2018-12-07 11:02:50,4,0,0,0,0,0,0
2018-12-07 11:02:51,1,0,0,0,0,0,0
2018-12-07 11:02:52,4,0,0,0,0,0,0
2018-12-07 11:02:53,3,13,0,0,0,0,0
2018-12-07 11:02:54,4,6,0,0,0,0,0
2018-12-07 11:02:55,3,0,0,0,1,0,0
2018-12-07 11:02:56,4,0,0,0,0,0,0
2018-12-07 11:02:57,6,9,0,0,0,0,0
2018-12-07 11:02:58,5,53,0,0,0,0,0
2018-12-07 11:02:59,1,41,0,0,0,0,0
2018-12-07 11:03:00,8,106,0,0,1,0,0
2018-12-07 11:03:01,4,51,0,0,0,0,0
2018-12-07 11:03:02,6,80,0,0,0,0,0
2018-12-07 11:03:03,4,14,0,0,0,0,0
2018-12-07 11:03:04,2,11,0,0,0,0,0
2018-12-07 11:03:05,5,48,0,0,0,0,0
2018-12-07 11:03:07,3,14,0,0,0,0,0
2018-12-07 11:03:08,2,0,0,0,0,0,0
2018-12-07 11:03:10,6,18,0,1,0,0,0
2018-12-07 11:03:11,2,17,0,0,0,0,0
2018-12-07 11:03:12,5,0,0,0,0,0,0
2018-12-07 11:03:13,5,20,0,0,0,0,0
2018-12-07 11:03:14,9,20,0,0,1,0,0
2018-12-07 11:03:15,11,43,0,0,0,0,0
2018-12-07 11:03:16,6,27,0,0,0,0,0
2018-12-07 11:03:17,3,17,0,0,0,0,0
2018-12-07 11:03:18,9,54,0,0,0,0,0
2018-12-07 11:03:19,10,39,0,0,0,0,0
2018-12-07 11:03:20,6,2,0,0,0,0,0
2018-12-07 11:03:21,3,16,0,0,0,0,0
2018-12-07 11:03:22,9,0,0,0,0,0,0
2018-12-07 11:03:23,3,0,0,1,0,0,0
2018-12-07 11:03:24,7,12,0,0,0,0,0
2018-12-07 11:03:25,2,15,0,0,0,0,0
2018-12-07 11:03:26,5,5,0,0,0,0,0
2018-12-07 11:03:27,3,0,0,0,0,0,0
2018-12-07 11:03:28,3,0,0,0,0,0,0
2018-12-07 11:03:29,4,0,0,0,0,0,0
2018-12-07 11:03:30,3,3,0,0,0,0,0
2018-12-07 11:03:31,1,0,0,0,0,0,0
2018-12-07 11:03:32,3,23,0,0,0,0,0
2018-12-07 11:03:33,3,4,0,0,0,0,0
2018-12-07 11:03:34,3,0,0,0,0,0,0
2018-12-07 11:03:35,1,0,0,0,0,0,0
2018-12-07 11:03:36,3,10,0,0,0,0,0
2018-12-07 11:03:37,1,0,0,0,0,0,0
2018-12-07 11:03:39,2,0,0,0,0,0,0
2018-12-07 11:03:40,1,0,0,0,0,0,0
2018-12-07 11:03:41,2,0,0,0,0,0,0
2018-12-07 11:03:42,1,0,0,0,0,0,0
2018-12-07 11:03:44,1,0,0,0,0,0,0
2018-12-07 11:03:45,2,8,0,0,0,0,0
2018-12-07 11:03:47,4,0,0,1,0,0,0
2018-12-07 11:03:49,5,22,0,0,0,0,0
2018-12-07 11:03:50,3,0,0,0,0,0,0
2018-12-07 11:03:51,2,0,0,0,0,0,0
2018-12-07 11:03:52,6,0,0,0,0,0,0
2018-12-07 11:03:54,2,0,0,0,0,0,0
2018-12-07 11:03:55,3,0,0,0,0,0,0
2018-12-07 11:04:00,1,0,0,0,0,0,0
2018-12-07 11:04:01,1,0,0,0,0,0,0
2018-12-07 11:04:03,2,0,0,0,0,0,0
2018-12-07 11:04:04,3,0,0,0,0,0,0
2018-12-07 11:04:05,2,0,0,0,0,0,0
2018-12-07 11:04:06,4,0,0,0,0,0,0
2018-12-07 11:04:07,2,0,0,0,0,0,0
2018-12-07 11:04:09,2,0,0,0,0,0,0
2018-12-07 11:04:10,1,0,0,0,0,0,0
2018-12-07 11:04:11,1,0,0,0,0,0,0
2018-12-07 11:04:15,1,0,0,0,0,0,0
2018-12-07 11:04:17,1,0,0,0,0,0,0
2018-12-07 11:04:18,1,0,0,0,0,0,0
2018-12-07 11:04:22,1,0,0,0,0,0,0
2018-12-07 11:04:23,1,0,0,0,0,0,0
2018-12-07 11:04:24,1,0,0,0,0,0,0
2018-12-07 11:04:25,2,0,0,0,0,0,0
2018-12-07 11:04:26,1,5,0,0,0,0,0
2018-12-07 11:04:29,1,0,0,0,0,0,0
2018-12-07 11:04:30,1,0,0,1,0,0,0
2018-12-07 11:04:31,3,0,0,0,0,0,0
2018-12-07 11:04:33,3,0,0,0,0,0,0
2018-12-07 11:04:35,1,0,0,0,0,0,0
2018-12-07 11:04:36,1,0,0,0,0,0,0
2018-12-07 11:04:37,1,0,0,0,0,0,0
2018-12-07 11:04:44,2,0,0,0,1,0,0
2018-12-07 11:04:46,1,0,0,0,0,0,0
2018-12-07 11:04:47,1,0,0,0,0,0,0
2018-12-07 11:04:49,2,0,0,0,0,0,0
2018-12-07 11:04:50,1,0,0,0,1,0,0
2018-12-07 11:04:51,1,0,0,0,0,0,0
2018-12-07 11:04:54,2,0,0,0,0,0,0
2018-12-07 11:04:55,1,0,0,0,0,0,0
2018-12-07 11:04:56,2,0,0,0,0,0,0
2018-12-07 11:04:57,5,14,0,0,0,0,0
2018-12-07 11:04:58,1,0,0,0,0,0,0
2018-12-07 11:05:01,1,0,0,0,0,0,0
2018-12-07 11:05:04,3,0,0,0,0,0,0
2018-12-07 11:05:05,1,0,0,0,0,0,0
2018-12-07 11:05:08,2,0,0,0,0,0,0
2018-12-07 11:05:10,1,0,0,0,0,0,0
2018-12-07 11:05:12,2,0,0,0,0,0,0
2018-12-07 11:05:15,2,0,0,0,0,0,0
2018-12-07 11:05:17,1,0,0,0,0,0,0
2018-12-07 11:05:20,3,0,0,0,0,0,0
2018-12-07 11:05:23,1,0,0,0,0,0,0
2018-12-07 11:05:26,2,0,0,0,0,0,0
2018-12-07 11:05:28,1,0,0,0,0,0,0
2018-12-07 11:05:29,2,4,0,0,0,0,0
2018-12-07 11:05:31,1,0,0,0,0,0,0
2018-12-07 11:05:36,1,0,0,0,0,0,0
2018-12-07 11:05:52,1,0,0,0,0,0,0
2018-12-07 11:05:54,1,0,0,0,0,0,0
2018-12-07 11:05:59,1,0,0,0,0,0,0
2018-12-07 11:06:00,1,0,0,0,0,0,0
2018-12-07 11:06:01,1,0,0,0,0,0,0
2018-12-07 11:06:03,1,0,0,0,0,0,0
2018-12-07 11:06:04,1,0,0,0,0,0,0
2018-12-07 11:06:06,1,0,0,0,0,0,0
2018-12-07 11:06:09,1,0,0,0,0,0,0
2018-12-07 11:06:10,2,0,0,0,0,0,0
2018-12-07 11:06:12,1,34,0,0,0,0,0
2018-12-07 11:06:14,2,10,0,0,0,0,0
2018-12-07 11:06:15,2,0,0,0,0,0,0
2018-12-07 11:06:16,4,10,0,0,0,0,0
2018-12-07 11:06:17,1,0,0,0,1,0,0
2018-12-07 11:06:18,1,0,0,0,0,0,0
2018-12-07 11:06:19,2,0,0,0,0,0,0
2018-12-07 11:06:21,1,0,0,0,0,0,0
2018-12-07 11:06:22,1,0,0,0,0,0,0
2018-12-07 11:06:24,1,0,0,0,0,0,0
2018-12-07 11:06:25,1,0,0,0,0,0,0
2018-12-07 11:06:26,3,2,0,0,0,0,0
2018-12-07 11:06:32,1,0,0,0,0,0,0
2018-12-07 11:06:34,2,0,0,0,0,0,0
2018-12-07 11:06:36,3,25,0,0,0,0,0
2018-12-07 11:06:37,1,0,0,0,0,0,0
2018-12-07 11:06:38,1,0,0,0,0,0,0
2018-12-07 11:06:39,3,14,0,0,0,0,0
2018-12-07 11:06:40,5,18,0,0,0,0,0
2018-12-07 11:06:41,4,12,0,0,0,0,0
