|morphs|origin
0|['증대', '현서', 'ㄴ', '슈', '배', 'ㄴ', '화구']|증대현선슈 밴화구
1|['아으', '타', 'ㄹ']|앙ㅡ탈
2|['오', '아', '이것', '진짜', '암', '걸리', '겠', '다', '...', ';']|와 이거 진짜 암걸리겠다...;
3|['오', '아', '화병', '나', '겠', '는', '거', 'ㄹ']|와 화병 나겠는걸
4|['지', 'ㅇ', '능', '1']|징능 1
5|['되', '어']|돼
6|['되', '었', 'ㅋㅋ', 'ㅋㅋ']|됐 ㅋㅋㅋㅋ
7|['되', '엇']|됏
8|['되', '었']|됐
9|['되', '엇', '...']|됏...
10|['미치', 'ㄴ', '..']|미친..
11|['방심', '하', '았', '구나', '?']|방심했구나?
12|['되', '어', '지']|돼 지
13|['되', '었', '지']|됐지
14|['되', '어', '지', '!']|돼 지!
15|['대', '었']|댔
16|['미치', '었', '어', 'ㅋㅋ']|미쳤어 ㅋㅋ
17|['오', '아', '일', '비', '표창', '!']|와 일비표창!
18|['이미', '다', '예상', '하', '았', '어', '제작자', '는']|이미 다 예상했어 제작자는
19|['아', 'ㅋㅋ', 'ㅋㅋ']|앜ㅋㅋㅋ
20|['되', '었', 'ㅋㅋㅋ']|됐 ㅋㅋㅋ
21|['오', '아', '씨', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|와앀ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
22|['되', '었', '지', '안', '았', '어', '.', '.']|됐 지안았어..
23|['사마', 'ㅇ', '플래그', 'ㅋㅋㅋ']|사망플래그 ㅋㅋㅋ
24|['뭐', 'ㄴ', '말', '을', '못하', '게', '하', '아', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋ']|뭔 말을 못하게해 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
25|['빈틈없이', '깔끔', '하', '게', '채우', '어', '넣', '었', '네', '^^']|빈틈없이 깔끔하게 채워넣었네 ^^
26|['내려오', 'ㄴ다', '이제']|내려온다 이제
27|['오', 'ㄴ다']|온다
28|['위', '에서', '내려오', 'ㄴ다']|위에서내려온다
29|['대각선', '을', 'ㅗ', '!!!']|대각선으로!!!
30|['이제', '위', '에서', '오', 'ㄴ다']|이제 위에서 온다
31|['미치', 'ㄴ', '이렇', '다', '의심', '병', '생기', '겠', '다', '.']|미친 이러다 의심병 생기겠다.
32|['내려오', 'ㄴ다']|내려온다
33|['키', 'ㅇ', '각서', 'ㄴ']|킹각선
34|['ㅇ', 'ㅗ']|오
35|['통하', '앗', '죠']|통햇죠
36|['대', '각', '오', '앗', '네요']|대각 왓네요
37|['오', '아', '미치', 'ㄴ', 'ㅋㅋ', 'ㅋㅋ']|와 미친 ㅋㅋㅋㅋ
38|['키', 'ㅇ', '각', '서', 'ㄴ']|킹 각 선
39|['대', '각', '서', 'ㄴ']|대 각 선
40|['ㅇ', 'ㅗ', '샷', '거', 'ㄴ', '칠', '뻔', '하', '엇', '어']|오 샷건칠뻔햇어
41|['대각선', '예측', '성공', '하', '았', '는데', 'ㅠ', 'ㅠ']|대각선 예측성공했는데 ㅠㅠ
42|['키', 'ㅇ', '각서', 'ㄴ', 'ㅋㅋ']|킹각선 ㅋㅋ
43|['역시', '키', 'ㅇ', '각서', 'ㄴ']|역시 킹각선
44|['대각선', '맞추', 'ㅁ', 'ㅋㅋ']|대각선 맞춤 ㅋㅋ
