|morphs|origin
0|['아뇨', '설치', '하', 'ㄴ', '거', '죠']|아뇨 설치한거죠
1|['설치', '하', 'ㄴ', '거', '같', '은데']|설치한거같은데
2|['설치', '하', 'ㄴ', '거', '이', 'ㅁ']|설치한거임
3|['서', 'ㄴ', '빠', 'ㅇ', '맞', '으면', '거의', '지', '는', '느낌']|선빵 맞으면 거의 지는 느낌
4|['설치', '해보', '았', '잖아요']|설치 해봤잖아요
5|['대체', '언제', '끝나', 'ㅁ', '?', '이렇', 'ㄹ', '거', '이', '면', '막', '트', '하', 'ㄴ다', '그만', '하', '고', '켠', '와', 'ㅇ', '선언', '하', '시', '지']|대체 언제끝남? 이럴거면 막트한다 그만하고 켠왕선언 하시지
6|['위치', '가', '좀', '너무', '이상', '하', '았', '는데']|위치가 좀 너무 이상했는데
7|['설치', '하', 'ㄴ', '거', '죠']|설치한거죠
8|['개구리', '너무', '저', '쪼', '아', '래', '이', 'ㄴ', '거', '신', '디요']|개구리 너무 저쪼아래인거신디요
9|['누가', '보', '아도', '이상', '하', '던데']|누가봐도 이상하던데
10|['설치', '하', 'ㄴ', '거']|설치한거
11|['설치', '이', 'ㄴ', '거', '같', '음']|설치인거같음
12|['낚시', '한', '거', '이', 'ㅁ']|낚시한거임
13|['탑', '테', 'ㄴ', '가즈아', '!!']|탑텐 가즈아 !!
14|['설치', '가능', '하', '어요']|설치 가능해요
15|['설치', '하', '아', '놓', '은', '거', '이', 'ㅁ']|설치해놓은거임
16|['원딜', '해보', '지', '무비', 'ㅇ', '이', '어렵', 'ㄴ', '거', '같', '은데']|원딜 해보지 무빙이 어려운 거 같은데
17|['너무', '구석', '에', '들어가', '아', '잇', '엇', '음']|너무 구석에 들어가잇엇음
18|['가짜', '설치', '하', '아', '보', '았', '지', '않', '나', '?']|가짜 설치해봤지 않나?
19|['아니', '형', '막', '트', '하', 'ㄴ다면서', '또', '또', '시청자', '와', '의', '약속', '어기', '어', 'ㅠ', 'ㅠ', 'ㅠ']|아니 형 막트한다면서 또또 시청자와의 약속 어겨 ㅠㅠㅠ
20|['위치', '가', '너무', '이상', '하', '아서']|위치가 너무 이상해서
21|['다른', '구슬', '다', '터지', '어', '있', '는데', '상점', '앞', '에', '하나', '살', '아', '있', '는', '게', '이상', '하', '잖아']|다른 구슬 다 터져있는데 상점 앞에 하나 살아있는게 이상하잖아
22|['누구', '가', '설치', '하', 'ㄴ', '거', '같', '은데']|누가 설치한거 같은데
23|['ㄲ', 'ㅗ', '롬', '하', '게', '상점', '에', '장난', '을', '치', '어', '놓', '았', '어', '.', '.']|꼬롬하게 상점에 장난을쳐놨어..
24|['아', '조', '씨', '1', '등', '하', 'ㄹ', '수', '있', '어요', '화이팅', '...']|아조씨 1등할수있어요 화이팅...
25|['꿀잼', '이', '네', 'ㅇ', '겜', 'ㅋㅋ']|꿀잼이넹 겜 ㅋㅋ
26|['형', '당하', '았', '잖아', '.', '.']|형 당했잖아..
27|['개구리', '가', '해내', 'ㄹ까', '.', '.']|개구리가 해낼까..
28|['겜', '꿀잼', '이', 'ㄴ데']|겜 꿀잼인데
29|['님', '이', '당', '해', '자', '나야']|님이 당햇자나야
30|['형', '같', '은', '사람', '이', '걸리', '어', '주', '잖아']|형같은 사람이 걸려주잖아
31|['풍', '님', '의', '막', '트', '는', '마구마구', '트라이', '에', '이', '어']|풍님의 막트는 마구마구트라이에여
32|['사냥감', '이', '사냥', '꾼', '의', '마음', '을', '이해', '하', '려', '하', '면', '안', '되', 'ㅂ니다', '형님']|사냥감이 사냥꾼의 마음을 이해하려 하면 안됩니다 형님
33|['개구리', '아야', '합', '삽', '하', '게']|개구리 얍삽하게
34|['넥슨', '대체', '돈', '을', '얼마', '나주', 'ㄴ', '이', '거냐', '무슨', '홍보', '를', '3', '시간', '시키', '냐', '넥슨', '이것', '들', '아']|넥슨 대체 돈을 얼마나준거냐 무슨 홍보를 3시간시키냐 넥슨 이것들아
35|['풍', '형', '과', 'ㅇ', '고덕', '에', '재밌', '게', '생기', 'ㄴ', '게임', '알', '았', '네요', '다운', '받', '으러', '갑', '니다', 'ㅎㅎ']|풍형 광고덕에 재밌게 생긴 게임 알았네요 다운받으러 갑니다 ㅎㅎ
36|['토', 'ㄱ', '!']|톡!
37|['ㄲ', 'ㅗ', '--', '롬']|꼬--롬
38|['부시', '플레이', '가능', '하', 'ㄴ가요', '?', '?']|부시플레이 가능한가요??
39|['형', '은', '일단', '스페이스', '바', '만', '겁나', '아', '잘', '쓰', 'ㅂ니다']|형은 일단 스페이스바만 겁나 잘씁니다
