|morphs|origin
0|['지', 'ㅇ', '그', '러']|징그러
1|['꾸', 'ㄹ', '미', 'ㅠ', 'ㅠ']|꿀미 ㅠㅠ
2|['갸', 'ㅇ', '죽이', '지', 'ㅋㅋㅋㅋㅋ']|걍 죽이지 ㅋㅋㅋㅋㅋ
3|['형', '싸우', '지', '않', '기', '설정', '하', '아', '이', '어']|형 싸우지 않기 설정해여
4|['ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㄴ', 'ㅗ', '예장', '이', 'ㄴ']|ㅋㅋㅋㅋㅋㅋ노예장인
5|['기어', '다니', '어', 'ㅋㅋㅋㅋㅋㅋㅋ']|기어다녀 ㅋㅋㅋㅋㅋㅋㅋ
6|['깨', 'ㄲ', 'ㅗ', '다', 'ㄱ']|깨꼬닥
7|['어제', '옆집', '에서', '9', '시간', '동안', '이', '게임', '하', '아서', '알', '는', '사람', '꽤', '잇', '음']|어제 옆집에서 9시간동안 이 게임해서 아는 사람 꽤잇음
8|['무섭', '어']|무서워
9|['아', '배아', '파', 'ㅋㅋ', 'ㅋㅋ']|아 배아팤ㅋㅋㅋ
10|['뭐', '야', '이것']|뭐야 이거
11|['간수', '들', '이', '차', 'ㄱ', '하네']|간수들이 착하네
12|['치료', '하', '아', '주', 'ㄴ다', 'ㅋㅋㅋ']|치료해준다 ㅋㅋㅋ
13|['이번', '새', 'ㅇ', '은', '망하', '았', '어']|이번 생은 망했어
14|['배', '그', '이', 'ㄴ', '줄', 'ㅋㅋ']|배그인줄 ㅋㅋ
15|['살', '아도', '노모', 'ㄱ', '숨', 'ㅋㅋㅋ']|살아도 노목숨 ㅋㅋㅋ
16|['형', '직업', '을', '꺼주', '세', '이', '어']|형 직업을 꺼주세여
17|['배', '가', '아프', 'ㄴ', '게임']|배가 아픈 게임
18|['일', '하', '아서', '체력', '을', '길', '르', '자']|일해서 체력을길르자
19|['저', '게', '경비병', '이', '어', '의사', '이', '어']|저게 경비병여 의사여
20|['테', '엽', '감', '는', '걸', 'ㄴ가', '?', 'ㄷㄷ']|테엽감는건가? ㄷㄷ
21|['지금', '오', '았', '는데']|지금왔는데
22|['배틀그라운드', '이', 'ㄴ', '가요', '..']|배틀그라운드인가요 ..
23|['새벽', '에', '튀', '지', '어']|새벽에 튀져
24|['약값', '이', '더', '들', '겠', '어', '...', '제발', '그만', '하', '아', '.', '...']|약값이 더들겠어... 제발 그만해....
25|['일', '하', '아서', '한', '명', '이', '라', '잡', '을', '정도', '되', '면', 'ㄱㅊ']|일해서 한명이라 잡을정도 되면 ㄱㅊ
26|['일단', '낮', '에', '는', '시키', '는', '대로', '일', '하다', '가', '밤', '에', '자물쇠', '따', '고', '파밍', '하', '거나', '동료', '들', '풀', '어', '주', '어서', '포섭', '하', '아서', '단체', '로', '도망가', 'ㄹ', '수', '있', '어요']|일단 낮에는 시키는대로 일하다가 밤에 자물쇠따고 파밍하거나 동료들 풀어줘서 포섭해서 단체로 도망갈수있어요
27|['수', 'ㄴㅈ', 'ㅗ', 'ㅇ']|순종
28|['탈출', '하', 'ㄹ', '때', '은신', '미리', '체크', '하', '아', '두', '죠']|탈출할때 은신 미리 체크 해두죠
29|['어서', '일', '하', '아라']|어서 일해라
30|['꾸', 'ㄹ', '미', '배', '경색', '뭐', '지']|꿀미 배경색 뭐지
31|['곡괭이', '질', '에', '각', '이', '잡히', '어', '있', '어']|곡괭이질에 각이 잡혀있어
32|['허', 'ㄱ']|헉
33|['경로', '바', '두', '지', '어']|경로 바두져
34|['지', 'ㅇ', '그', '러', 'ㅠ', 'ㅠ']|징그러 ㅠㅠ
35|['ㅇ', 'ㅠ', '격자', '신']|유격자신
36|['꾸', 'ㄹ', '미', '혼자', '데바', '데', '하네']|꿀미 혼자 데바데하네
37|['왜', '그러', '어']|왜그래
38|['애', 'ㄴ', '뭐', '야']|앤뭐야
39|['기어', '다니', '어', 'ㅠ']|기어다녀 ㅠ
40|['돌', '네', '개', '웃기', '다', '더', '해주', '세', '이', '어', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|도네 개웃기다 더해주세여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
41|['애', '들', '이', '개조', '하', '았', '어', 'ㅠ', 'ㅠ', 'ㅠ']|애들이 개조했어 ㅠㅠㅠ
42|['ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', '길', '는', '거', '보', '아']|ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ기는거봐
43|['ㅇ', 'ㅠ', '격', '시키', '네', 'ㅠ', 'ㅠ']|유격 시키네 ㅠㅠ
44|['조금', '쉽', 'ㄴ', '것', '로', '하', '아야', '되', 'ㄹ', '거', '같', '은데']|조금 쉬운 걸로 해야될거 같은데
45|['왜', '4', '조', 'ㄱ', '보해', 'ㅇ', '이야']|왜 4족보행이야
46|['저것', '뭐', '야', '무섭', '어', 'ㅋㅋㅋ']|저거 뭐야 무서워 ㅋㅋㅋ
47|['ㅇ', 'ㅠ', '격', '자', '시', 'ㄴ']|유 격 자 신
48|['꾸', 'ㄹ', '미', 'ㅠ', 'ㅠ', 'ㅠ', 'ㅠ', 'ㅠ']|꿀미 ㅠㅠㅠㅠㅠ
49|['미치', 'ㄴ', '거', '아니', 'ㄹ', '까']|미친거 아닐까
50|['뭐', 'ㄴ가', '무섭', '다']|뭔가 무섭다
51|['도마', 'ㅇ', '못', '가', '게', '발', '하', '나', '짜르', '았', '나']|도망 못가게 발하나 짤랐나
52|['아까', '전체', '.', '지도', '보', '는', '거', '찾아보', '아', '이', '어']|아까 전체.지도 보는거 찾아봐여
53|['벌', '로', 'ㅇ', 'ㅠ', '격', '시', '킴', 'ㅠ', 'ㅠ', 'ㅠ']|벌로 유격 시키뮤ㅠㅠ
54|['다리', '가', '-', '30', '이', '라서', '그렇', 'ㄴ가']|다리가 -30이라서 그런가
55|['튀', '는', '것', 'ㄴ가', '.', 'ㅋㅋ', 'ㅋㅋ']|튀는건가.ㅋㅋㅋㅋ
56|['오', '아', '!', '배틀그라운드']|와! 배틀그라운드
57|['뛰', '는', '것', '랑', '속도', '가', '다르', 'ㄹ게', '없', '는데']|뛰는거랑 속도가 다를게없는데
58|['ㅇ', 'ㅠ', 'ㅡ', '격', 'ㅡ', '자', 'ㅡ', '시', 'ㄴ']|유 ㅡ 격 ㅡ 자 ㅡ 신
59|['다치', '어서', '그러', 'ㄴ가']|다쳐서그런가
60|['ㅠ', 'ㅠ', '너무', '짜', 'ㄴ', '하다']|ㅠㅠ너무짠하다
61|['배', '그', '하', 'ㄴ다']|배그한다
62|['뭐', '야', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|뭐얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
63|['유격', '와', 'ㅇ', 'ㅋㅋ']|유격왕 ㅋㅋ
64|['무섭', '어', '.', '...', '.']|무서워.....
65|['치료', '알', 'ㄴ', '해주', '나', 'ㅇ', 'ㅠ', 'ㅠ', '어뜩해']|치료 안해주낭 ㅠㅠ 어뜩해
