|morphs|origin
0|['강', '하다', '강하', '아']|강하다 강해
1|['60', '미터', '조', 'ㄴ', '가', '쥬']|60미터 존 가쥬
2|['오', '아', 'ㅋㅋ', 'ㅋㅋ']|와 ㅋㅋㅋㅋ
3|['100', '미터', '하고', '갑', 'ㅗ', '자']|100미터하고가보자
4|['기다리', '어']|기다려
5|['딱', '기다리', '어']|딱기다려
6|['강하', '다고', '하', '앗']|강하다앗
7|['새롭', 'ㄴ', '곳', '으로', '좀', '가', '요']|새로운곳으로좀가요
8|['더크', '고와', '이', '라']|더크고와라
9|['ㅇ', 'ㅗ', 'ㅋㅋ', 'ㅋㅋ']|오 ㅋㅋㅋㅋ
10|['60', '미터', '조', 'ㄴ', '있', '어요', '형님']|60미터 존 있어요 형님
11|['새롭', 'ㄴ', '곳', '으로', '좀', '가요']|새로운곳으로 좀 가요
12|['60', '미', '너', '있', '어', '이', '어']|60미너 있어여
13|['형', '60', 'M', '조', 'ㄴ', 'ㄱㄱ']|형 60 M 존 ㄱㄱ
14|['60', '미터', '조', 'ㄴ', '있', '어요']|60미터 존 있어요
15|['형', '300', '미터', '갈수', '있', '겠', '어', 'ㅇ', '?']|형 300미터 갈수 있겠엉?
16|['선물', '사라지', 'ㄴ', '것', 'ㄴ가']|선물 사라진건가
17|['플', 'ㅗ', '펠라', '?']|프로펠라?
18|['60', '조', 'ㄴ', '가자']|60존 가자
19|['60', '미터', '조', 'ㄴ']|60미터 존
20|['60', '조', 'ㄴ']|60존
21|['ㄷ60M', '조', 'ㄴ', 'ㄱㄱ', 'ㄱㄱ']|ㄷ60M 존 ㄱㄱㄱㄱ
22|['300', '되', 'ㄹ', '듯', '걱정', 'ㄴㄴ']|300될듯 걱정 ㄴㄴ
23|['60', '조', 'ㄴ', '가즈아']|60존 가즈아
24|['빌', '러', 'ㄴ']|빌런
25|['오', '아']|와
26|['풍', '빌', '러', 'ㄴ']|풍빌런
27|['빌', '러', 'ㄴ', '그', '자체', 'ㄷㄷㄷ']|빌런 그 자체 ㄷㄷㄷ
28|['이것', '시작', '하', 'ㄴ지', '몇', '분', '되', '었', '는지', '알려주실붖', 'ㅜㅜ', 'ㅜㅜ']|이거시작한지 몇분됐는지 알려주실붖 ㅜㅜㅜㅜ
