|morphs|origin
0|['튜토리얼', '다', '하', '았', '는데', '불안', '하', '기', 'ㄴ', '첨', '이', '네']|튜토리얼 다했는데 불안하긴 첨이네
1|['지옥', '해', 'ㅇㅋ', 'ㅋㅋ', 'ㅋㅋ']|지옥행ㅋㅋㅋㅋㅋ
2|['판사', 'ㄴ']|판산
3|['이것', '안', '되', '어', 'ㅋㅋㅋ']|이거 안돼 ㅋㅋㅋ
4|['뭐', 'ㄴ가', '이상해']|뭔가 이상해
5|['ㄱ', 'ㅗ', '투더', '헤', 'ㄹ']|고투더헬
6|['어렵', '어', '보이', '네', 'ㅋㅋ']|어려워보이네 ㅋㅋ
7|['너무', '맵', 'ㄹ', '꺼', '같', '아', 'ㅋㅋ']|너무 매울꺼 같아 ㅋㅋ
8|['롤', '코타', '애', '쿤', '2', '해', '본', '사람', '은', '쉽', '게', '적응', '하', 'ㄹ', '듯']|롤코타애쿤2해본사람은 쉽게적응할듯
9|['롤', '코', '장이', 'ㄴㄷ', 'ㅗ', '파산', '하', '시', '는데']|롤코 장인도 파산하시는데
10|['넘', 'ㅗ', '불안', '하', 'ㄴ데']|너모 불안한데
11|['이것', '옛날', '롤러코스터 타이쿤', '1', ',', '2', '이랑', '판박이', '네']|이거 옛날 롤러코스터 타이쿤1,2이랑 판박이네
12|['제', '롤', '코', '중력', '은', '53', 'G', '이', 'ㅂ니다', '.', '.']|제 롤코 중력은 53G입니다..
13|['좀', '어렵', '기', 'ㄴ', '하네']|좀 어렵긴 하네
14|['악마', '게임', '이야', '이것', 'ㅋㅋ']|악마게임이야 이거 ㅋㅋ
15|['형', '이것', '켠', '왕', '하', '자']|형 이거 켠왕하자
16|['마', '느', '만']|만ㅡ만
17|['오', '아']|와
18|['ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', '어렵', '어', '보', '요']|ㅋㅋㅋㅋㅋㅋㅋㅋ어려워보요
19|['너무', '맵', 'ㄹ', '꺼', '같', '은데']|너무 매울꺼 같은데
20|['이것', '플', '코', '보다', '더', '어렵', '어', '보이', '는데']|이거 플코보다 더 어려워 보이는데
21|['고인물', '도', '어려워하', 'ㅁ', '이', '게임']|고인물도 어려워함 이게임
22|['벌써', '기억', '절반', '날아가', 'ㅁ']|벌써 기억 절반날아감
23|['콜라', '자그마', '하', '아']|콜라 자그마해
24|['돌', '네', '음성', '좀', '켜', '어', '주', '시', '어요']|도네 음성 좀 켜주세요
25|['플래닛코스터보다', '어렵', '어', '보이', '어', 'ㅋㅋ']|플래닛코스터보다 어려워보여 ㅋㅋ
26|['긴장', '대', 'ㄴ다', 'ㄷ']|긴장댄다 ㄷ
27|['외', 'ㅇ', 'ㅠ', '내강', 'ㅋㅋㅋ']|외유내강 ㅋㅋㅋ
28|['형', '한테', '만만', '하', 'ㄴ', '게임', '이', '있', '었', '어', '?', '?']|형한테 만만한 게임이 있었어??
29|['이것', '선택', '미션', '까지', '하', '면', '헤', 'ㄹ', '이', '에', '요']|이거 선택미션까지 하면 헬이에요
30|['지옥', '의', '공원', '이', '시작', '되', 'ㄴ다']|지옥의 공원이 시작된다
31|['매운맛', '으로', '해', '쥬', '세', '이', '어']|매운맛으로 해쥬세여
32|['뭐', 'ㄴ가', 'ㅇ', 'ㅗ', '기가', '생기', '는', '것', '도', '같', '고']|뭔가 오기가 생기는것도 같고
33|['이거', '그래픽', '보고', '개', '쉽', '다', '생각', '해', '는', '데', 'ㅋㅋ']|이거그래픽보고 개쉽다생각햇는데ㅋㅋ
34|['오', '아', '!', '메이플', '!']|와! 메이플!
35|['켠', '와', 'ㅇ', '각', '이다']|켠왕각이다
36|['오', '아', '메이플', '!!!']|와 메이플!!!
37|['빠', '요', '에', 'ㄴ', '겜같은뎅']|빠요엔 겜같은뎅
