|morphs|origin
0|['파괴', '하', '아야', '되', 'ㅁ']|파괴해야됨
1|['ㅇ', 'ㅗ', '넬', '이', '라']|오 넬라
2|['디', '버프', '저것', '하나', '당', '20', '%', '씨', 'ㄱ']|디버프 저거 하나당 20% 씩
3|['데', '허', 'ㄴ', '잠수함', '너프', '당', '하', 'ㅁ', 'ㅅㄱ', '요', 'ㅋㅋㅋ']|데헌 잠수함 너프당함 ㅅㄱ요 ㅋㅋㅋ
4|['무력', '화', '없', '자', 'ㄴ', '어']|무력화 없잔어
5|['디', '버프', '가', '데', 'ㅁ', '감', '이', '네']|디버프가 뎀감이네
6|['무력', '화', '없', '는', '데', 'ㅇ']|무력화 없는뎅
7|['형', '아크', '1', '3', '개', '만', '모으', '아서', '아크', '2', '3', '개', '만들', '어서', '연마', '하', '자구', '!!!', '!!!', '•']|형 아크1 3개만 모아서 아크2 3개 만들어서 연마 하자구!!!!!!•
8|['혀', 'ㄱ', '바', 'ㅠ', 'ㅠ']|혁바 ㅠㅠ
9|['더럽', '어']|더러워
10|['혀', 'ㄱ', '바']|혁바
11|['혀', 'ㄱ', '주', 'ㄴ', '이', '죽', '엇', '당', 'ㅠ', 'ㅠ']|혁준이 죽엇당 ㅠㅠ
12|['호', '무', '새', '로', '아하', '이', '면', '이것', '잡', '을', '때', '채팅', '바', 'ㅇ', '나', 'ㄴ', '리나', '것', '네']|호무새 로아하면 이거 잡을때 채팅방 난리나것네
13|['혀', 'ㄱ', '바', 'ㅠ']|혁바 ㅠ
14|['무력', '화', '게이', '지', '없', '는', '놈', '이', 'ㄴ데', '왜', '터지', '어', '.', '.', '게임', '뭘', '알', '고', '하', '는', '것', '냐', '?', '?']|무력화 게이지 없는놈인데 왜터져.. 게임 뭘 알고 하는거냐??
15|['ㅇ', 'ㅠ', '투', '버', '하', '시', '면', '되', '겠', '네']|유투버하시면 되겠네
16|['혀', 'ㄱ', '주', 'ㄴ', '아', '영도', '는', '키', 'ㄱ', 'ㅗ', '장례식', '열', '어라', 'ㅠ', 'ㅠ']|혁준아 영도는 키고 장례식열어라 ㅠㅠ
17|['진짜', 'ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '이랑', '비슷', '하', '네', 'ㅋ']|진짜 공혁준이랑 비슷하네 ㅋ
18|['야뱝님', '아크', '1', '3', '개', '만', '있', '으면', '생활', '업', '글', '가능', '하', '아', '지', '어요']|야뱝님 아크1 3개만 있으면 생활업글 가능해져요
19|['진짜', '아바타', '안', '끼', 'ㄴ', '게', '훨씬', '낫', '다']|진짜 아바타 안낀게 훨씬 낫다
20|['그것', '까', '도', 'ㄴ', 'ㅗ', '상관', '이', 'ㄴ데']|그거 까도 노상관인데
21|['저', '게', '걸', 'ㄹ', '캐', 'ㄴ', '두', '애니', '띠', 'ㅇ', '디', '버프', '임']|저게 걸 캔 두 애니띵 디버프임
22|['저', '보스', '생김새', '가', '좀', '위험', '하', '게', '생기', '엇', '는데']|저보스 생김새가 좀 위험하게 생겻는데
23|['왜', '까', '면', '안', '되', 'ㅁ', '?']|왜 까면안됨?
24|['김', 'ㅗ', '을', '때', '만', '터', '칠', '수', '잇', '음']|기모을때만 터칠수잇음
25|['알', 'ㄴ', '까', '는', '게', '맞', '다', '아만보', '들', '아']|안까는게맞다 아만보들아
26|['걸스', '캐', 'ㄴ', '두', '애니팡']|걸스 캔두 애니팡
27|['그것', '팁', '게', '에', '다시', '올라오', 'ㅁ']|그거 팁게에 다시 올라옴
28|['ㅇㅇ', '까', '면', '안', '되', 'ㅁ']|ㅇㅇ 까면안됨
29|['하나', '까', '서', '애', 'ㄱ', '댐', '하', '자']|하나까서 액댐하자
30|['절', '대', '까', '지', '말', '아']|절 대 까 지 마
31|['400', '찌', 'ㄱㄱ', 'ㅗ', '까', '아야지']|400찍고 까야지
32|['까', '는', '시점', '이기', 'ㄴ', '함']|까는시점이긴함
33|['400', '찍', '고', '싶', '으면', '까', '야', '대', 'ㅁ']|400찍고싶으면까야댐
34|['까', 'ㄱ', 'ㅗ', '있', '네', 'ㅋㅋㅋ']|까고있네 ㅋㅋㅋ
35|['알', 'ㄴ', '까', '이', '기', '에', 'ㄴ', '너무', '궁금', '하', 'ㄴ걸', '?']|안까기엔 너무 궁금한걸?
36|['진짜', 'ㄴ', '데']|진짠데
37|['개', '구데기', '이', 'ㅁ']|개 구데기임
38|['음식', '살', '만', '하', 'ㅁ']|음식 살만함
39|['진짜', '이', '었', '잖아', '?']|진짜였잖아?
40|['음식', '사기', '이', 'ㅁ']|음식 사기임
41|['사', '아야', '되', 'ㅁ']|사야됨
42|['궁금', '하', '아서', '물어보', '는데', '아만보', '이', '라면서', '깔', '는', '놈', '들', '은', '뭐', '냐']|궁금해서물어보는데 아만보라면서 까는놈들은뭐냐
43|['사서', '후기', '알리', '어', '주', '셈']|사서 후기알려주셈
44|['열', '지', '말', '라구', '하', '았', '잖아', 'ㅡㅡ']|열지말라구 했잖아 ㅡㅡ
45|['요리', '는', '어차피', '사', '아야', '하', 'ㅁ']|요리는 어차피사야함
46|['사서', '후기', '알리', '어', '주', '어요']|사서 후기알려줘요
47|['키', 'ㅇ', '식']|킹식
48|['저것', '먹', '느니', '체력', '음식', '먹', '지']|저거먹느니 체력음식 먹지
49|['형', '아크', '1', '3', '개', '모으', '면', '아크', '2', '3', '개', '되', '니까', '연마', '하', '아서', '뚫', '자']|형 아크1 3개 모으면 아크2 3개 되니까 연마해서 뚫자
50|['요리', '개', '꿀', '이', 'ㅁ']|요리개꿀임
51|['음식', '저', '거', 'ㄴ', '디', 'ㄹ', '잘', '나오', 'ㅁ']|음식저건 딜 잘나옴
52|['요리', '는', '사', '아야', '되', 'ㅁ']|요리는사야됨
53|['다', '사', '~', '갸', 'ㅇ']|다 사~ 걍
54|['이거', 'ㄹ', '살', '네', 'ㅋㅋ']|이걸사네 ㅋㅋ
55|['그럼', '사세', '이', '어']|그럼 사세여
56|['저것', '괘', 'ㄴ', '차', '않']|저거 괜찮
57|['먹', '어', '보', '고', '맛', '좀', '알리', '어', '주', '셈']|먹어보고 맛좀 알려주셈
58|['잘', '생기', '엇', '네']|잘생겻네
59|['아들', 'ㅗ', '핀']|아드로핀
60|['이거', 'ㄹ', '살', '네', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|이걸사네 ㅋㅋㅋㅋㅋㅋㅋㅋ
61|['그냥', '다사', '버리', '어']|그냥 다사버려
62|['키', 'ㅇ', '걸', '사', '네', 'ㅋㅋ']|킹걸사네ㅋㅋ
63|['ㅇㅇ', '40', '푸', '어', '올리', '는', '거', '많이', '쓰', '더라']|ㅇㅇ 40퍼 올리는거많이쓰더라
64|['아들', 'ㅗ', '핀', '빨', '고함']|아드로핀빨고함
65|['나', '저것', '먹', '어', '보', '았', '는데', '먹', '을', '만', '하', 'ㅁ']|나 저거 먹어봤는데 먹을만함
66|['여', '으', 'ㄱ', '시', '지', '갑', '전사', 'ㄱ', 'ㅗ']|여윽시 지갑전사고
67|['아야', '합', '아야', '합', '님', '로', '아하', '시', '이', '면서', '늙', '어', '가', '시', '는', '듯']|얍얍님 로아하시면서 늙어가시는듯
68|['로', '아시', '작', '하고', '좀', '마르', 'ㄴ', '거', '같', '다']|로아시작하고 좀 마른거같다
69|['아야', '합', '아야', '합', '템렙', '몇', '임', '?']|얍얍 템렙 몇임?
70|['아크', '1', '3', '개', '모으', '아서', '아크', '2', '3', '개', '만들', '고', '연마', '하', '아서', '400', '넘기', '어']|아크1 3개 모아서 아크2 3개 만들고 연마해서 400 넘겨
71|['늙', '은', '거', '보', '아', 'ㅜ']|늙은거봐 ㅜ
72|['그것', 'ㄴ', ';', ';']|그건 ;;
73|['고정', '데', 'ㅁ', '아니', '겠', '죠']|고정뎀 아니겠죠
74|['그냥', '무기', '공격력', '이', '오르', '는', '거', '이', 'ㅁ', '님', '꺼', '무기', '보', '셈']|그냥 무기공격력이 오르는거임 님꺼무기보셈
75|['나서', 'ㄴ', 'ㅋㅋㅋ']|나선 ㅋㅋㅋ
76|['원래', '그런', '거지', '내', '점심', '은', '거르', '고', '내', '캐리', 'ㄱ', '요리', '먹이', '어', '주', '어야지']|원래그런거지 내점심은거르고 내캐릭 요리먹여줘야지
77|['기공사', '데', 'ㄹ', 'ㄲ', 'ㅗ', '가시', '이', '면', '금방', '깨', '요']|기공사 델꼬가시면 금방깨요
78|['재', 'ㅁ', '밥', 'ㄱ', '?']|잼밥 ㄱ?
79|['오늘', '도', '짱', '파', '게', '티', '들', '시', '나요', '?']|오늘도 짱파게티 드시나요?
80|['재', 'ㅁ', '밥', 'ㄱ']|잼밥 ㄱ
81|['짜', '조', '개', '꿀맛', '이', 'ㄴ데']|짜조 개꿀맛인데
82|['재', 'ㅁ', '밥', 'ㄱㄱ']|잼밥 ㄱㄱ
83|['밥', '은', '먹', '고', '하', '아야지']|밥은 먹고 해야지
84|['타', 'ㅇㅂ', 'ㅗ', 'ㄲ', '밥', '추천', '합니다']|탕볶밥 추천합니다
85|['아크', '1', '3', '개', '만', '더', '모으', '면', '아크', '2', '6', '개', '이', 'ㄴ데']|아크1 3개만 더모으면 아크2 6개인데
86|['또', '보', 'ㄲ', '이', '각']|또볶이 각
87|['로', '아', '캐리', 'ㄱ', '만', '배부르', '네']|로아 캐릭만 배부르네
