|morphs|origin
0|['니', '가', '화상', '갈', '아서', '그러', '어']|니가 화상 갈아서그래
1|['ㄹㅇ', '알고리즘', '돈', '거', '이', 'ㅁ']|ㄹㅇ 알고리즘 돈거임
2|['이제', '가불기', '도', '맞', '으시', '시', '어야', '죠']|이제 가불기도 맞으셔야죠
3|['안', '맞추', '고', '가', '면', '사람', '들', '욕', '엄청', '하', 'ㄹ', '듯', '.', '.']|안맞추고가면 사람들 욕 엄청할듯..
4|['간절', '하', 'ㅁ', '이', '부족', '하', '았', '다']|간절함이 부족했다
5|['춥', 'ㄴ', '곳', '에서', '화상', '면역', '을', '원하', '아서', '안', '나오', 'ㅁ']|추운곳에서 화상면역을 원해서 안나옴
6|['실', '-', '력', '-', '지', '-', '능', '-', '아야', '합']|실 - 력 - 지 - 능 - 얍
7|['가', '아서', '깠으면', '나오', '았', '잖아', '멍', '청', 'ㅇ', '8']|가서 깠으면 나왔잖아 멍청ㅇ8
8|['근데', '진짜', '화상', '은', '잘', '안나', '오기', 'ㄴ', '함']|근데 진짜 화상은 잘 안나오긴함
9|['춥', 'ㄴ', '대서', '까', '는', '대', '어', '화상', '면역', '이', '나오', '겠', '냐']|추운대서 까는대 화상면역이 나오겠냐
10|['키', 'ㅇ', '리저', 'ㄱ', '갓', '심']|킹리적갓심
11|['운', '이', 'ㄴ데']|운인데
12|['하나', '는', '나오', 'ㄹ', '만', '하', 'ㄴ데']|하나는 나올만한데
13|['코', '파면', '서', '다른', 'ㄱ', 'ㅗ', 'ㅅㅂ', 'ㅗ', '이', '면서', '깟어야죠']|코파면서 다른곳보면서 깟어야죠
14|['기도', '를', '안', '하', '았', '네']|기도를 안했네
15|['보라', '루', 'ㄴ', '종류', '개', '많', '아서', '어쩔', '수어', 'ㅄ', '음']|보라룬 종류 개많아서 어쩔수없음
16|['가', '아서', '까', '지', 'ㅋㅋ']|가서 까지 ㅋㅋ
17|['안', '되', '면', '따로', '가', 'ㄹ', '수박', '에', '..']|안되면 따로갈수박에..
18|['가', '아서', '깠으면', '나오', '았', '어', '멍', '청아']|가서 깠으면 나왔어 멍청아
19|['화상', '2', '개', '있', '던', '거', '갈', '아', '쓰', 'ㅁ']|화상 2개 있던거 갈아씀
20|['2', '만', 'ㄱ', 'ㅗ', 'ㄹ', '다', '실링', '교화', 'ㄴ', '각']|2만골 다 실링교환각
21|['기도', '하', '았', '으면', '나', '왔다']|기도했으면 나왔다
22|['키', 'ㅇ', '고리', '즘']|킹고리즘
23|['알고리즘', '이', '지', 'ㅋㅋ', '이제', '요', '호가', 'ㄹ', '레벨', '이', 'ㄴ', '거', '시스템', '이', '캐치', '하', '고', '화염', '루', 'ㄴ', '안', '주', '는', '거', '이', 'ㅁ', '그렇', '게', '미리', '미리', '준비', '하', '았', '어야지', '뭐', '하', '았', '냐', '?', '에', '휴']|알고리즘이지 ㅋㅋ 이제 요호갈 레벨인거 시스템이 캐치하고 화염룬 안주는거임 그러게 미리미리 준비했어야지 뭐했냐? 에휴
24|['지령', '서', '큐브', '로', '실리', 'ㅇㅈ', 'ㅗ', '지자']|지령서 큐브로 실링조지자
25|['페이토', '에서', '살', '래']|페이토에서 사래
26|['아트로포스', '다음', '에', '루', '테란', '이', 'ㅂ니다']|아트로포스 다음에 루테란입니다
27|['로', '아해', '가면', '있', '어', 'ㄱ', 'ㅗ', '정', '임']|로아해가면 있어 고정임
28|['12', '시', '루', '테', '란', '입', '니다', 'ㅇ']|12시 루 테 란 입니당
29|['채팅', '차', 'ㅇ', '혼자', '쓰', '네']|채팅창 혼자쓰네
30|['그것', '도박', '으로', '뽑', '는', '거', '아니', 'ㅁ', '?']|그거 도박으로 뽑는거아님?
31|['그것', '개', '창렬', 'ㅋㅋㅋ']|그거 개창렬 ㅋㅋㅋ
32|['페이토', '가', '아니', '라', '페이', '트', '깨', '는', '거', '이', 'ㄹ텐데']|페이토가 아니라 페이트 깨는거일텐데
33|['루', 'ㄴ', '랜덤', '상자', '가', '있', '어요']|룬 랜덤상자가 있어요
34|['채광', '으로', '만들', 'ㄹ', '셈']|채광으로 만들셈
35|['실링', '부터', '바꾸', '어야', '되', '요', '실리', '안', 'ㄴ', 'ㅗ', 'ㄱ', '이면', '늦', '음']|실링부터 바꿔야되요 실리안 녹이면 늦음
36|['150', 'ㄱ', 'ㅗ', 'ㄹ', '랜덤', '루', 'ㄴ', '이', '말', '이야', '방구', '야', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|150골 랜덤 룬이 말이야 방구야 ㅋㅋㅋㅋㅋㅋㅋㅋ
37|['나', 'ㅇ', 'ㅗ']|나오
38|['나오', 'ㄹ', '듯']|나올듯
39|['나오', 'ㅁ']|나옴
40|['아직', '모르', 'ㄴ다']|아직모른다
41|['나오', '아']|나와
42|['루', 'ㄴㄷ', 'ㅗ', '박', '그것', '1', '일', '에', '하나자늠']|룬도박 그거 1일에 하나자늠
43|['포르페', '거기', '서', '도', '루', 'ㄴ', '상자', '나오', '는', '거', '아니', 'ㅁ', '?']|포르페 거기서도 룬상자 나오는거아님?
44|['근데', '페이', '트', '9', '층', '은', '확실히', '깨', 'ㄹ', '수', '있', '냐']|근데 페이트 9층은 확실히 깰수있냐
45|['증폭', '루', 'ㄴㄷ', 'ㅗ', '딱히']|증폭룬도 딱히
46|['절', '대', '나', '오', '아']|절 대 나 와
47|['20', '개', '만', '사서', '하', '아', '보', '아']|20개만 사서 해봐
48|['증폭', '20', '만', '날리', '엇', '는데', '안', '나오', '던데']|증폭 20만 날렷는데 안나오던데
49|['1', '티어', '루', 'ㄴㄷ', 'ㅗ', '없', '음', '?']|1티어 룬도 없음?
50|['1', '티어', '를', '사', '아서', '15', '푸', '어', '확률', '로', '바르', '자']|1티어를사서 15퍼확률로 바르자
51|['뜨', '어', '상', '시간', '까지', '다', '알리', '어', '주', 'ㅁ']|떠상시간까지 다알려줌
52|['증폭', '루', 'ㄴ', '이나', '랜덤', '루', 'ㄴ', '이나', 'ㅋㅋㅋ']|증폭룬이나 랜덤룬이나 ㅋㅋㅋ
53|['나', '같', '으면', '하', 'ㄴ다']|나같으면한다
54|['되', 'ㄹ', '놈', '되', 'ㄹ', '안', '되', 'ㄹ', '아야', '합']|될놈될 안될얍
55|['도박', '의', '시', 'ㄴ', '김성태']|도박의 신 김성태
56|['저', '는', '앤디', '한테', '골드', '상자', '7000', 'ㄱ', 'ㅗ', 'ㄹ', '바꾸', '어서', '증폭', '3', '개', '맞추', '엇', '습니다']|저는 앤디한테 골드상자 7000골 바꿔서 증폭 3개맞췃습니다
57|['수주', 'ㅇ', '좀', '많이', '하', '아', '놓', '지']|수중 좀 많이 해놓지
58|['20', '/', '1', '이나', '100', '/', '1', '이나', '되', 'ㄹ', '놈', '은', '되', '어']|20/1 이나 100/1이나 될놈은 돼
59|['오', '아', '!']|와!
60|['피파', '카드', '도', '까', '이', '면서']|피파 카드도 까면서
61|['하루', '4', '개', '먹', '어', '보', '앗', '는데', '그것', 'ㄴ', ';', ';']|하루 4개먹어봣는데 그건 ;;
62|['아니', '피파', '카드', '까', 'ㅇㄷ', 'ㅗ', '하', '쉬', '는', '분이']|아니 피파 카드깡도 하쉬는분이
63|['되', 'ㄹ', '놈', '되', 'ㄹ', '안', '되', 'ㄹ', '아야', '합', '이', '니까', 'ㅋㅋ']|될놈될 안될얍이니까 ㅋㅋ
64|['행', '이', '기', '4', '천', '차', '는데', '몇', '시간', '걸리', 'ㅁ', '?']|행기 4천 차는데 몇시간걸림?
65|['상자', '까', 'ㅇ', '권위자', '아니', 'ㅂ니까']|상자깡 권위자 아닙니까
66|['이틀', '걸리', 'ㅁ']|이틀걸림
67|['응', '안', '되', '어']|응안돼
68|['모', '코코', '마을', '호감', '도', '채우', '었', '음', '?', '루', 'ㄴ', '상자', '주', '는데']|모코코마을 호감도 채웠음? 룬상자주는데
69|['요', '호', '구경', '은', '하', '아야지']|요호 구경은해야지
70|['40', '푸', '어', '는', '좀', ';', ';']|40퍼는 좀;;
71|['40', '푸', '어', 'ㅋㅋ', 'ㅋㅋ']|40퍼 ㅋㅋㅋㅋ
72|['동수', '칸', '눈', '돌아가', '았', '어']|동수칸 눈돌아갔어
73|['나', '도', '미리', '미리', '모으', '아야지', '루', 'ㄴ', '상자']|나도 미리미리 모아야지 룬상자
74|['오늘', '로아 강', '점', '이', '기', '끝', '이', 'ㅂ니다']|오늘 로아 강점기 끝입니다
75|['아', '성태', '님', '이그', '하람', '좀', '열', '어', '주', '어요']|아 성태님 이그하람좀 열어줘요
76|['40', '푸', '어', '이', '면', '데카', '까먹', '어요', '?']|40퍼면 데카 까먹어요?
77|['샤', '못', '찌', 'ㄴ']|샤 못 찐
78|['서', 'ㄴ', '넘', '네', 'ㅋㅋ']|선 넘네 ㅋㅋ
79|['카드', '배틀', '로', '루', 'ㄴ', '먹', '을', '수', '있', '지', '않', '나', '?']|카드 배틀로 룬 먹을수 있지 않나?
80|['오늘', '70', '만', '실링', '태우', '는', '날', '이', 'ㅂ니다']|오늘 70만실링 태우는 날입니다
81|['1', '티어', '이', 'ㄴ데', '?']|1티어인데?
82|['아야', '합', '아야', '합', '이', '가', '앞서', '가', '아서', '정보', '많이', '얻', '어서', '좋', '다', '진짜']|얍얍이가 앞서가서 정보 많이얻어서 좋다 진짜
83|['로아 강', '점', '이', '기', '오늘', '불', 'ㅗ', '끝']|로아 강점기 오늘부로 끝
84|['사샤', '를', '거르', '었', '어', '?']|사샤를 걸렀어?
85|['티어', '1', '이', '으', '디', 'ㄹ', '!']|티어1이 으딜!
86|['70', '만', '실리', 'ㅇㅋ', 'ㅋㅋ']|70만실링ㅋㅋㅋ
87|['티어', '1', '도', '15', '푸', '어', '확률', '로', '박을수', '있', '지', '않', '나']|티어 1도 15퍼확률로 박을수있지않나
88|['70', '만', '실링', '다', 'ㄴ', 'ㅗ', 'ㄱ', '일', '생각', '하', '아라']|70만 실링 다 녹일 생각해라
89|['넬', '랄', 'ㅗ', '안', '풀리', 'ㅁ', '?']|넬라로 안풀림?
90|['헬가', '가', '2', '티어', '중', '에', '제일', '어렵', 'ㄴ', '거', '같', '아']|헬가가 2티어 중에 제일 어려운거같아
91|['아야', '합', '아야', '합', '이', '툭툭', '맞', '는', '거', '잘', '하', '니까', '잘', '잡', '을', '듯']|얍얍이 툭툭 맞는거 잘하니까 잘잡을듯
92|['15', '푸', '어', '확률', '을', '노리', '어']|15퍼확률을노려
93|['레', 'ㄹ라', '?']|렐라?
94|['딱', '1', '중첩', '만', '하', '게', '노리', '어야', '되', '던데']|딱 1중첩만 하게 노려야되던데
95|['아야', '합', '아야', '합', '이', '가', '그래도', '실력', '은', 'ㅈ좋아서', '배우', 'ㄹ게', '많', '지']|얍얍이가 그래도 실력은 ㅈ좋아서 배울게 많지
96|['시간', '버리', '었', '네']|시간버렸네
97|['행', '이', '기', '만', '날', '...']|행기만 날...
98|['내', '다', '버리', 'ㄴ', '행', '이', '기']|내다버린 행기
99|['보물지도', '먹', '어서', '안나', 'ㅇ', 'ㅗ', 'ㄴ', '거', '이', 'ㅁ', 'ㅋㅋ']|보물지도 먹어서 안나온거임 ㅋㅋ
100|['남은', '거', 'ㄴ', '해적', '주화', '뿐']|남은 건 해적주화뿐
101|['루', 'ㄴ', '시스템', '문제', '있다']|룬시스템 문제있다
102|['근데', '어', '하', '게', '1', '개', '도', '안', '나오', '냐', '진심', 'ㅋㅋㅋ']|근데 어케 1개도 안나오냐 진심 ㅋㅋㅋ
103|['허', 'ㄱ']|헉
104|['알', 'ㄹ', '카', '디', 'ㄹ', '쎄', 'ㅁ', 'ㄹㅇ']|알카 딜쎔 ㄹㅇ
105|['아야', '합', '바']|얍바
106|['아야', '합', '바', '~', '~']|얍바~~
107|['아르카', '나가', '낫', '지', '똥', '허', 'ㄴ', '보다', 'ㄴ']|아르카나가 낫지 똥헌보단
108|['아야', '합', '바', '~']|얍바 ~
109|['아르카', '나', '무력', '화', '구리', 'ㄴ데', '?']|아르카나 무력화 구린데?
110|['아야', '합', '바', '~']|얍 바~
111|['같이', '하', '기', '로', '하', '았', '자', '나', '요', '..']|같이하기로 했자나요 ..
112|['아르카', '나', '딜도', '되', '고', '무력', '화', '도', '되', 'ㅁ']|아르카나 딜도 되고 무력화도 됨
113|['밀리', '어', '...', '...']|밀려......
114|['디', 'ㄹ', '약', '코', '는', '좀']|딜약코는좀
115|['그럼', '데', '허', 'ㄴ', '을', '왜', '데려가', '지', 'ㅋㅋ', ';']|그럼 데헌을 왜데려가지 ㅋㅋ;
116|['아르카', '나', '키우시', '드', 'ㄴ', '가요']|아르카나 키우시든가요
117|['밀리', '지는', '않', '을', '테', 'ㄴ', '데']|밀리지는않을텐데
118|['딜도', '밀리', '고', '몸', '도', '안', '되', 'ㅁ', '데', '소', 'ㅇ', '합니다']|딜도 밀리고 몸도 안됨 데송합니다
119|['데', '소', 'ㅇ', '합니다']|데송합니다
120|['데', '허', 'ㄴ', '은', '샷', '건', '4', '개', '다', '무력', '화', '이', 'ㄴ데', 'ㅋㅋ']|데헌은 샷건4개 다무력화인데 ㅋㅋ
121|['데', '허', 'ㄴ', '보다', '이쁘', 'ㅁ']|데헌보다 이쁨
122|['데', '허', 'ㄴ', '약', '코', ';']|데헌 약코;
123|['데', '소', 'ㅇ', '합', '니', '다']|데 송 합 니 다
124|['데', '허', 'ㄴ', '진심', '버림받', '았', '어']|데헌 진심 버림받았어
125|['하', '위', '호', '와', 'ㄴ']|하 위 호 완
126|['데', '소', 'ㅇ']|데송
127|['아야', '합', '소', 'ㅇ', '합', '니', '다']|얍 송 합 니 다
128|['왜', '베른', '타', '시', '엇', '죠']|왜베른타셧죠
129|['데', '소', 'ㅇ', '합니다', 'ㅠ', 'ㅠ']|데송합니다 ㅠㅠ
130|['아르카', '나', '바', 'ㅇ', '까', 'ㄱ', '있', '어서', '좋', '음']|아르카나 방깍있어서 좋음
131|['약하', 'ㄴ', '척', '하', '지', '마', '셈']|약한척 하지 마셈
132|['데', '허', 'ㄴ', '버프', '좀', 'ㅠ', 'ㅠ']|데헌 버프좀 ㅠㅠ
133|['데', '허', 'ㄴ', '이', '라', '죄송', '하', 'ㅂ니다']|데헌이라 죄송합니다
134|['데', '소', 'ㅇ', '합니다', '.']|데송합니다.
135|['이제', '딜도', '안', '되', 'ㅁ']|이제 딜도 안됨
136|['데', '허', 'ㄴ', '은', 'pvp', '도', '그렇', '고']|데헌은 pvp도그렇고
137|['오늘', '너무', '아야', '합', '무', '루', 'ㄱ', '이', '얌', 'ㅠ']|오늘 너무 얍무룩이얌 ㅠ
138|['실링', '버리', '었', '죠', '?', 'ㅋㅋ']|실링버렸죠?ㅋㅋ
139|['기부', '와', 'ㅇ']|기부왕
140|['데', '허', 'ㄴ', '버', '리', '셈']|데헌 버리셈
141|['데', '허', 'ㄴ', '한물', '갓', '네']|데헌 한물갓네
142|['아르카', '나', '이번', '패치', '로', '디', 'ㄹ', '포기', '하', 'ㄴ', '거', 'ㄴ', '데', '.', '.']|아르카나 이번패치로 딜 포기한건데..
143|['데', '허', 'ㄴ', '이', '라', '...', '당하', '았', '다', '...']|데헌이라... 당했다...
144|['스노우', '볼', '굴러가', 'ㄴ다']|스노우볼 굴러간다
145|['데', '소', 'ㅇ', '해', 'ㅂ니다']|데송햅니다
146|['5', '푸', '어', '는', '아끼', '었', '네']|5퍼는 아꼈네
147|['아르카', '나', '바', 'ㅇ', '까', 'ㄱ', '없', '는데']|아르카나 방깍없는데
148|['진짜', '지능', '차이', '이', 'ㄴ가', '?']|진짜 지능차이인가?
149|['실', '리', 'ㅇ', '차', '이']|실 링 차 이
150|['5', '%', '할인', '하', 'ㄴ', '거', '한방', '에', '날림', 'ㅋㅋ', 'ㅋㅋ']|5% 할인한거 한방에 날림 ㅋㅋㅋㅋ
151|['응', '가', 'ㄹ', '거', '야']|응 갈거야
152|['딜리', 'ㅇㄷ', 'ㅗ', '딸리', '고', '지능', '도', 'ㅠ', 'ㅠ']|딜링도 딸리고 지능도 ㅠㅠ
153|['아야', '합', '삐']|얍 삐
154|['갸', 'ㅇ', '데', '허', 'ㄴ', '들', '다', '접', '자']|걍 데헌들 다 접자
155|['그러', '어', '?']|그래 ?
156|['그렇', 'ㄹ까', '?']|그럴까?
157|['그냥', '아르카', '나라', 'ㅇ', '가세', '요', '해보', '자']|그냥 아르카나랑가세요 해보자
158|['하이', '리스크', 'ㄴ', 'ㅗ', '리턴']|하이리스크 노리턴
159|['조심', '하', '아']|조심해
160|['긋', '래', '?']|그으래?
161|['그렇', 'ㄹ', '까', '..', '?']|그럴까..?
162|['이제', '아르', '카나', '보다', '딜도', '딸리', '고', '몸', '빠', 'ㅇㄷ', 'ㅗ', '구리', 'ㄱ', 'ㅗ', '씹', '구데기', '직업', '임', 'ㄹㅇ']|이제 아르카나보다 딜도딸리고 몸빵도구리고 씹구데기직업임 ㄹㅇ
163|['오', '아']|와
164|['빠', 'ㅇ', '긋', '카', 'ㄴ']|빵긋칸
165|['그러', '어']|그래
166|['또', '아야', '합자', '친구']|또 얍자친구
167|['ㄱ', 'ㅡㅡ', 'ㅡㅡ', 'ㅡㅡ', '래']|그ㅡㅡㅡㅡㅡ래
168|['혀', '어', '어', 'ㅇ', '!!']|혀어엉!!
169|['형', '같이', '가', '기', '로', '하', '았', '자', '나', '요']|형 같이가기로 했자나요
170|['가', 'ㄹ', '아타', '자성', '태', '야']|갈아타자성태야
171|['그렇', '어도', '르']|그래도르
172|['로', '아가', 'ㅇ', '점', '이', '기', '끝', '?']|로아강점기 끝?
173|['도태', 'ㄴ', '가', '그것', '바', 'ㅇ', '까', 'ㄱ', '말', '하', '는', '거', '이', '면', '너무', '울', 'ㄴ', '빨', '이', 'ㄴ데']|도탠가 그거 방깍말하는거면 너무 운빨인데
174|['또', '또', '아야', '합자', '친구', '모드']|또또 얍자친구모드
175|['아야', '합자', '친구', 'ON']|얍자친구ON
