|morphs|origin
0|['악마', '새', '기', '들', '적', '어서', '실망', '하', '았', '데', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|악마새기들 적어서 실망했데 ㅋㅋㅋㅋㅋㅋ
1|['비', '더', 'ㄴㄷ', 'ㅗ', '못가', '네']|비던도 못가네
2|['원', '귀걸이', 'ㅇ', 'ㅗ', 'ㄱ']|원귀걸이옥
3|['발바', 'ㄱ', '수', 'ㅇㄷ', 'ㅡㅡ']|발박수 ㅇㄷ ㅡㅡ
4|['돌', '네', '오지게받넼ㅋㅋ']|도네 오지게받넼ㅋㅋ
5|['비', '던', '가야', '되', '니까', '돈', '다르', '아', '하', '자', '갸', 'ㅇ']|비던가야되니까 돈달라하자 걍
6|['실망', '하', '았', '네']|실망했네
7|['오', '아', '안타깝', '엇', '는', '대', '조공', '받', '는', '거', '보니', '화나', 'ㄴ다']|와 안타까웟는대 조공 받는거보니 화난다
8|['비', '던', '그', '만', '가', '아']|비던그만가
9|['진심', '으로', '고마워하', '는', '마음', '이', '느끼', '어', '지', '네요']|진심으로 고마워하는 마음이 느껴지네요
10|['이거', 'ㄹ', '실망', '하네']|이걸 실망하네
11|['돈', '계속', '조공', '하', '아', '주', '는', '구마', 'ㄴ']|돈 계속 조공해주는구만
12|['오', '아', '실', '망', '도', '르']|와 실 망 도 르
13|['저것', '밖에', '안', '주', '어', '하', '는', '표정', '보', '았', '음']|저거밖에 안줘 하는 표정 봤음
14|['차', 'ㄱ', '하네']|착하네
15|['이제', '발바', 'ㄱ', '수', '안', '쳐주', '네']|이제 발박수 안쳐주네
16|['아야', '합', '마이', '무', '힝']|얍마이무 힝
17|['발바', 'ㄱ', '수', '는', '1000', '개', '부터', '에', '요']|발박수는 1000개부터에요
18|['비', '던', '켠', '와', 'ㅇ', '?']|비던 켠왕?
19|['배', '부르', '었', '네', 'ㅋㅋ', '발바', 'ㄱ', '수도', '안치', 'ㄱ', 'ㅗ']|배불렀네 ㅋㅋ 발박수도안치고
20|['발바', 'ㄱ', '수', '안', '하', '아서', '어', 'ㅂㅂ', 'ㅗ', '스택', '쌓이', '자', '나', '여', 'ㅡㅡ']|발박수 안해서 업보스택 쌓이자나여ㅡㅡ
21|['900', 'ㄱ', 'ㅗ', 'ㄹ', '어휴', '하', '는', '표정', 'ㅡㅡ']|900골 어휴 하는 표정 ㅡㅡ
22|['원귀', 'ㅇ', 'ㅗ', 'ㄱ', '을', '쓰', '네']|원귀옥을쓰네
23|['님', '덜', '또', '반지', '나오', 'ㅁ', '?', '?', '?', '?', '?']|님덜 또 반지 나옴?????
24|['진짜', 'ㄱ', 'ㅗ', 'ㅇ', '짤', 'ㅗ', '비', '던', '을', '계속', '도', '네', 'ㅋㅋㅋ']|진짜 공짜로 비던을 계속도네 ㅋㅋㅋ
25|['골드', '1000', '에', '현', '얼마', '정도', '하', 'ㅁ', '?']|골드1000에 현 얼마정도함?
26|['오늘', '날', '이', '아니', 'ㅁ']|오늘 날이 아님
27|['기도', '안', '하', '시', '어서', '그럼']|기도안하셔서 그럼
28|['3', '바퀴', 'ㅋㅋㅋㅋㅋ로', '나오', 'ㄹ까', '?']|3바퀴 ㅋㅋㅋㅋㅋ로 나올까?
29|['발바', 'ㄱ', '수', 'ㄱ']|발박수 ㄱ
30|['니', '미래', '이', '었', '네']|니미래였네
31|['구독', '은', '안', '하', '아', '드리', '어']|구독은 안해드려
32|['ㅖ', '안', '하', '아', '주', 'ㅂ니다', '..']|ㅖ 안해줍니다 ..
