|morphs|origin
0|['동수', '칸', '이때', '리', '질', '못하', 'ㅁ']|동수칸이때리질못함
1|['ㅇ', 'ㅗ']|오
2|['누구', '가', '안', '하', '았었', '네']|누가 안했었네
3|['아까', '딱', '한', '명', '실수', '하', '았', '구나']|아까 딱 한명 실수 했구나
4|['바드', '조요', 'ㅇ']|바드 조용
5|['야근', '데', '이것', '디', 'ㄹ', '부족', '할거', '같', '은데']|야근데 이거 딜부족할거같은데
6|['어', '저', '이', '라고']|어저라고
7|['디', 'ㄹ', '만', '되', '면', '되', 'ㄴ다']|딜만 되면된다
8|['디', 'ㄹ', '딸리', '어서', '안되', 'ㄹ', '듯']|딜딸려서안될듯
9|['바드', 'ㄲ', 'ㅗ', '리만', '얘기', '하', '면', '조용', '하', '아', '지', '네']|바드 꼬리만얘기하면 조용해지네
10|['다시', '손', '을', '들어주', '시', '어요']|다시 손을 들어주세요
11|['잘', '하', '았', '어요']|잘했어요
12|['ㅇㅇ', '이거', '디', 'ㄹ', '부족']|ㅇㅇ이거 딜부족
13|['이것', '백', '플', 'ㅗ', '디', 'ㄹ', '부족', '임']|이거 백프로 딜부족임
14|['바드', '급', '조요', 'ㅇ']|바드 급조용
15|['디', 'ㄹ', '로스', '가', '너무', '심하', '았', '어', '절단', '빗나가', '는', '바람', '에']|딜로스가 너무심했어 절단 빗나가는바람에
16|['누가', '잘', '하', '면', '누구', '가', '얼', '탁', 'ㅗ']|누가잘하면 누가 얼타고
17|['디', 'ㄹ', '되', '나', '?']|딜되나?
18|['35', '푸', '어', '나', 'ㅁ', '앗', '을', '거', '같', '다']|35퍼남앗을거같다
19|['중', '갑', '나크', '는', '광폭', '화', '안', '하', '아요', '?']|중갑나크는 광폭화 안해요?
20|['다', '들', '빠', 'ㄱ', '집중', '하', '는', '듯', 'ㅋㅋ']|다들 빡집중하는듯ㅋㅋ
21|['멀', 'ㄴ', '조요', 'ㅇ', '하다', 'ㄱ', 'ㅗ', '범인', '이야', '여론몰이', '미치', '었', '네']|먼 조용하다고 범인이야 여론몰이 미쳤네
22|['바드', '아니', 'ㄹ', '수도', '있', '잖아', 'ㅋㅋ']|바드 아닐수도 있잖아 ㅋㅋ
23|['디', 'ㄹ', '탐', '너무', '없', '었', '어', '디', 'ㄹ', '부족', '날', '듯']|딜탐 너무 없었어 딜부족날듯
24|['더', '폭', '디', 'ㄹ', 'ㄱㄱ']|더 폭딜 ㄱㄱ
25|['그', 'ㄴ', '데', '진짜', '실수', '한', '번', '을', '허용', '을', '안해', '주네', '레이드', '이', '라는', '거', '자체', '가']|근데진짜 실수한번을 허용을 안해주네 레이드라는거자체가
26|['물어뜯', '으려고', '미치', '었', '네']|물어뜯으려고 미쳤네
27|['화', '엽병', '도', '아도', '르', '피', 'ㄴㄷ', 'ㅗ', '없이', '는', '힘들', '지']|화엽병도 아도르핀도 없이는 힘들지
28|['20', '분', '동안', '집중', '하', '다', '보', '면', '실수', '하', 'ㄹ', '수도', '있', '지']|20분동안 집중하다보면 실수할수도있지
29|['야', '부', '야', '부', '스키', 'ㄹ', '쓰', '는', '거', '보', '아', '진짜', '손', '꾸', '락', '쉬', 'ㄹ', '틈', '없', '네', '데', '허', 'ㄴ', '은']|야부야부 스킬쓰는거봐 진짜 손꾸락 쉴틈없네 데헌은
30|['점', '말', '아', '고장', '나', '았', '네']|점마 고장났네
31|['디', 'ㄹ', '이', '부족', '하', 'ㄹ', '까', '수레', '를', '다', '태우', 'ㄹ', '까']|딜이 부족할까 수레를 다 태울까
32|['바드', '2', '수레', '임', 'ㄲ', 'ㅗ', '리도', '못', '짜르', '고']|바드 2수레임 꼬리도 못 짜르고
33|['감자', '는', '절단', '뜨', '엇', '다', '선동', 'ㄴㄴ']|감자는 절단 떳다 선동 ㄴㄴ
34|['꼬리', '세번', '자르', '면', 'ㄲ', 'ㅗ', '리가', '너덜너덜', '하', '아', '지', '네']|꼬리 세번 자르면 꼬리가 너덜너덜해지네
35|['지금', '까지', '워로드', '얼', '타', '아서', '전갈', '폭', '주한', '거', 'ㄴ', '생각', '안', '하네', 'ㅋㅋ', 'ㅋㅋ']|지금까지 워로드얼타서 전갈폭주한건생각안하네 ㅋㅋㅋㅋ
36|['디', 'ㄹ', '궁금', '하', '네']|딜 궁금하네
37|['한구스', '-', '>', '금지', '단어', '사용', '에', '주의', '하', '아', '주', '시', '어요', '.', '*', '*', '*', '[', '경고', ']']|한구스 -> 금지 단어 사용에 주의해주세요. *** [경고]
38|['잡스', '키', 'ㄹ', '쓰', 'ㄹ', '시간', '에', '샷', '거', 'ㄴ', '평', '타바', 'ㄱ', '는', '게', '더', '쎄', 'ㄹ', '거', '같', '다']|잡스킬 쓸 시간에 샷건 평타박는게 더 쎌거같다
39|['20', '분 짜', '리', 'ㄴ', '데', '아쉽', '지']|20분 짜린데 아쉽지
40|['짜', '자', 'ㄴ', '!']|짜잔!
41|['아니', '좀', '아다', 'ㄱ', '하', '셈']|아니 좀아닥하셈
42|['모자라', 'ㄴ', '김성태', '마나', '가']|모자란 김성태 마나가
43|['디', 'ㄹ', '이', '안', '되', '나']|딜이 안되나
44|['또', '짤', '이', '라야', '하', '아', ';']|또 짤라야해 ;
45|['게', '가', '아니', 'ㅂ니다']|게가 아닙니다
46|['사람', '리', '살다보면', '그렇', 'ㄹ', '수', '있', '어', '음']|사람리 살다보면 그럴 수 있어 음
47|['그', 'ㄱ-', '-', '-----', '차', 'ㄴ']|극-------찬
48|['같이', '고생', '중', '이', '시', 'ㄴ데']|같이 고생중이신데
49|['콤보', '봇', 'ㅗ', 'ㄷㄷ']|콤보 보소 ㄷㄷ
50|['거', 'ㅇ', '태', '절단', '뜸']|겅태 절단뜸
51|['그', 'ㄱ', '차', 'ㄴ', 'ㄷㄷ']|극찬ㄷㄷ
52|['표창', '모', '자르', '아서', '꼬리', '못', '자르', '지', '않', '나']|표창 모잘라서 꼬리 못자르지 않나
53|['여기', '서', '죽', '었', '으면', '역', '적', '이', 'ㄴ데', 'ㄲㅂ']|여기서 죽었으면 역적인데 ㄲㅂ
54|['죽이', '어', '보', '시', '든가', 'ㅋㅋ']|죽여보시든가 ㅋㅋ
55|['오', '아', '꼬리', '자르', 'ㄴ지', '얼마', '됫다고', '다시', '붙', '냐']|와 꼬리 자른지 얼마 됫다고 다시 붙냐
56|['죽이', '어', '보', '시', '던가']|죽여보시던가
57|['이런', 'ㄴ', '애', '를', '뺑이쳐야됨', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|이런애를 뺑이쳐야됨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
58|['꼬리', '2', '개', '나', '짜', 'ㄹ려', '있', '네', 'ㅋㅋㅋ']|꼬리 2개나 짤려있네 ㅋㅋㅋ
59|['그', 'ㄱ', '차', 'ㄴ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|극찬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
60|['디', 'ㄹ', '되', 'ㅁ', '?']|딜 됨?
61|['그', 'ㄱ', '차', 'ㄴ', 'ing']|극찬ing
62|['아야', '합', '날', '두', '가', '인정']|얍날두가 인정
63|['디', 'ㄹ', '부족', '하', '겠', '는데']|딜 부족하겠는데
64|['아야', '합', '아야', '합', '이', '한', '20', '초', '동안', '디', 'ㄹ', '을', '못하', '는데', '?']|얍얍이 한 20초동안 딜을못하는데?
65|['깨', 'ㄹ', '거', '같', '은데']|깰거같은데
66|['모나', 'ㄴ', '이', '인형', '같', '다', '...', '방금']|모난이 인형같다... 방금
67|['아야', '합', '아야', '합', '이', '오늘', '수확', '횟수', '도', '늘리', '어', '놓', '지', '않', '음', '?', 'ㅋㅋㅋㅋㅋ']|얍얍이 오늘 수확횟수도 늘려놓지 않음? ㅋㅋㅋㅋㅋ
68|['ㅈ같이한다', '=', '잘', '하', 'ㄴ다']|ㅈ같이한다 = 잘한다
69|['20', '-', '30', '푸', '어', '정도', '남', '으려나']|20-30퍼정도 남으려나
70|['서머', '너', 'ai', '도', '좀', '저러', '어', '하', '아', '만들', '어', '주', '지', '진짜']|서머너 ai도 좀 저래 만들어주지 진짜
71|['아야', '합', '아야', '합', '이', '디', 'ㄹ', '잘', '하', '는데']|얍얍이 딜 잘하는데
72|['한', '30', '플', 'ㅗ', '남은', '거', '안', 'ㄴ가']|한30프로 남은거안ㄴ가
73|['보스', '패턴', '만들', 'ㄴ', '운영', '진', '그', 'ㄱ', 'ㅡ찬']|보스 패턴 만든 운영진 극 ㅡ찬
74|['뒹굴', '뒹굴', 'ㄹ', 'ㅋㅋ']|뒹굴뒹굴ㅋㅋ
75|['미치', '었', '네']|미쳤네
76|['대', 'ㅇ', '대', 'ㅇ', '이', '멀', 'ㄴ데']|댕댕이 먼데
77|['그것', '가', '아서', '죽', '네', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']|그걸 가서 죽네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
78|['가', '아서', '맞', '아', '버리', '기', '~']|가서 맞아버리기~
79|['오', '아', '콤보', 'ㅋㅋㅋ']|와 콤보 ㅋㅋㅋ
80|['야', 'ㄳ', ';', '앱닐드']|앿; 앱닐드
81|['기상', '액션', '에바', 'ㄴ', '데']|기상액션 에반데
82|['재', 'ㅁ', '드', 'ㅎㅎ']|잼드 ㅎㅎ
83|['왜', '글', '로', '기상', '하', '아']|왜 글로 기상해
84|['아야', '합', '날', '두']|얍 날 두
85|['이번', '판', '은', '디', 'ㄹ', '잘', '하', '았', '고', '모', '자르', '면', '화염병', '들', '어야지']|이번판은 딜 잘했고 모자르면 화염병 들어야지
86|['역시', '아야', '합', '날', '두', '골!', '!']|역시 얍날두 골!!
87|['집중', '하', '아']|집중해
88|['17', '푸', '어', '예상', '하', 'ㄴ다']|17퍼 예상한다
89|['개', 'ㄹ려', '나']|갤려나
90|['못', '깨', 'ㅁ']|못깸
91|['아야', '합', '날', '두', '폼', '이', '물', '오르', '았', '네']|얍날두 폼이 물올랐네
92|['이거', 'ㄹ', '같이', '걸어가', '네', 'ㅋㅋ']|이걸 같이 걸어가네 ㅋㅋ
93|['형', '한테', '디지', 'ㄴ', '달', '니']|형한테 디진다니
94|['디', 'ㄹ', '많이', '부족', '하', 'ㄹ', '거', '같', '은데']|딜 많이 부족할 거 같은데
95|['레', 'ㄹ', '이', '라']|렐라
96|['넬', '이', '라', 'ㄷㄷ']|넬라 ㄷㄷ
97|['나크', '자꾸', '발라', '당', '발라', '당', '것', '림']|나크 자꾸 발라당발라당거림
98|['왜', '둘', '이', '뭉치', '어', '걸어가', '아', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|왜 둘이 뭉쳐걸어가 ㅋㅋㅋㅋㅋㅋ
99|['키', 'ㅇ', '로', '드']|킹 로 드
100|['이동기', '좀', '쓰', '어']|이동기좀 써
101|['조지', '엇', '다']|조졋다
102|['못하', '면', '디지', 'ㄴ', '다고', '?']|못하면 디진다고?
103|['죽', '더라도', '디', 'ㄹ', '더하', '아야', '되', 'ㅁ']|죽더라도 딜 더해야됨
104|['못하', '면', '뒤지', '어요', '!']|못하면 뒤져요!
105|['어그로', '겁나', '아', '걸리', '네']|어그로 겁나 걸리네
106|['저것', '어떻', '게', '피하', 'ㅁ']|저거 어떻게 피함
107|['제발', '성태', '2', 'ㄱ', 'ㅗ', 'ㄹ']|제발 성태 2골
108|['수', 'ㄱ', '한이형', '참', '리더', '네']|숙한이형 참리더네
109|['이', '동기', '왜', '아끼', 'ㅁ', '?']|이동기 왜 아낌?
110|['30', '푸', '어', '쯤', '남', '앗', '을', '거', '같', '다']|30퍼쯤남앗을거같다
111|['동수', '칸', '은', '잘', '하', '았', '어']|동수칸은 잘했어
112|['제', '발', '멀티', 'ㄱ', 'ㅗ', 'ㄹ']|제발멀티골
113|['빠', '지지', 'ㄱ']|빠지직
114|['데', '허', 'ㄴ', '추가', '시간', '득점']|데헌 추가시간 득점
115|['오', 'ㄴ다', '오', 'ㄴ다']|온다 온다
116|['디', 'ㄹ', '넣', '기', '개', '빠', 'ㄱ', '세', '네']|딜넣기 개빡세네
117|['아니', 'AI', '가', '예측', '샷', '은', '너무', '하', 'ㄴ데']|아니 AI가 예측샷은 너무한데
118|['동수', '칸', '진짜', '잘', '하', '았', '어']|동수칸 진짜 잘했어
119|['그냥', '걷', '어도', '피하', '아', '지', '는데']|그냥 걸어도 피해지는데
120|['저것', '워로드', '어그로', '이', '었', '던', '거', '같', '은데']|저거 워로드 어그로 였던거 같은데
121|['이거', 'ㄹ', '집중', '하', '나', '?']|이걸 집중하나?
122|['근데', '디', 'ㄹ', '진짜', '안나', 'ㅇ', 'ㅗ', '네']|근데 딜 진짜 안나오네
123|['데', '허', 'ㄴ', '디', 'ㄹ', '로스', '심하', '네']|데헌딜로스 심하네
124|['몇', '푸', '어', '이', 'ㄹ', '까']|몇퍼일까
125|['확실히', '디', 'ㄹ', '넣', '기', '가', '힘들', '네']|확실히 딜넣기가힘드네
126|['동수', '칸', '잘', '하', '엇', '지']|동수칸 잘햇지
127|['동수', '칸', '타겟', '이', 'ㄴ데', '아야', '합', '아야', '합', '이', '가', '살짝', '뒤', '에서', '따라가', '다', '2', '타', '맞', '은', '거', '같', '은데']|동수칸 타겟인데 얍얍이가 살짝 뒤에서 따라가다 2타맞은거같은데
128|['멀티', 'ㄱ', 'ㅗ', 'ㄹ', '~', '~']|멀티골~~
129|['투', '와', 'ㄱ']|투왁
130|['멀티', 'ㄱ', 'ㅗ', 'ㄹ']|멀티골
131|['아야', '합', '날', '두', '!']|얍날두!
132|['30', '푸', '어', '.', '.']|30퍼..
133|['27', 'ㅠ', '푸', '어']|27ㅠ퍼
134|['디', 'ㄹ', '음', ';', ';']|딜 음;;
135|['27', '푸', '어', '?']|27퍼?
136|['아야', '합', '트', '트', '리', 'ㄱ']|얍 트 트 릭
137|['디', 'ㄹ', '부족']|딜 부족
138|['28', '푸', '어']|28퍼
139|['디', 'ㄹ', '이', '안', '되', '네']|딜이 안되네
140|['안', '되', '었', '네']|안됐네
141|['안', '되', 'ㄴ', '느', '피임']|안된느 피임
142|['모자라', '았', '네']|모자랐네
143|['디', 'ㄹ', '에바', 'ㄴ', '데']|딜 에반데
144|['ㄲ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㄹ']|꼬올
145|['개', '부족', '하', '아']|개부족해
146|['아야', '합', '날', '두', '멀티', 'ㄱ', 'ㅗ', 'ㄹ', '~', '~', '~', '~', '~', '~']|얍날두 멀티골 ~~~~~~
147|['ㄱ', 'ㅗ', 'ㄹ', '!']|골 !
148|['아까', '꼬리', '짜르', '았', '으면', '잡', '았', '을', '수도']|아까 꼬리짤랐으면 잡았을수도
149|['디', 'ㄹ', '많이', '부족', '하', 'ㄴ데', '?']|딜 많이 부족한데?
150|['디', 'ㄹ', '개', '떡', '발리', '네']|딜 개떡발리네
151|['조', '네', 'ㄴ', '부족', '하', 'ㅁ']|조넨 부족함
152|['개', '부족', '하', 'ㄴ데']|개부족한데
153|['딜로', '드', '하', '아야', '하', 'ㄴ다니까']|딜로드 해야한다니까
154|['태', 'ㄱㄷ', 'ㅗ', '없', '네']|택도 없네
155|['디', 'ㄹ', '개', '부족']|딜 개부족
156|['디', 'ㄹ', '마님', 'ㅗ', '자라', '네']|딜마니모자라네
157|['조', 'ㄴ', '나부', '족', '하', '아']|존나부족해
158|['27', '푸', '어', '못', '잡', '는다', '이건']|27퍼 못잡는다 이건
159|['태', 'ㄱ', '도어', 'ㅄ', '네']|택도없네
160|['디', 'ㄹ', '개', '모자라', 'ㅁ']|딜 개 모자람
161|['아스', 'ㄹ', '?']|아슬?
162|['태', 'ㄱ', '도어', 'ㅄ', '네', 'ㅋㅋ']|택도없네 ㅋㅋ
163|['디', 'ㄹ', '개', '부족', '하', 'ㄴ데', 'ㅋㅋㅋ']|딜 개부족한데 ㅋㅋㅋ
164|['꼬리', '못', '짤', '이', '라서', '그럼']|꼬리 못짤라서 그럼
165|['엄청', '부족', '하', 'ㄴ데']|엄청부족한데
166|['디', 'ㄹ', '많이', '부족']|딜 많이 부족
167|['많이', '부족', '하', 'ㄴ데']|많이 부족한데
168|['돈', '개', '많이', '쓰', 'ㅁ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']|돈 개많이 씀 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
169|['최소', '3분', '은부', '족', '하', '아']|최소3분은부족해
170|['개', '부족', '하', 'ㅁ']|개부족함
171|['27', '푸', '어', '이', '라니']|27퍼라니
172|['디', 'ㄹ', '개', '부족', '하', 'ㄴ데']|딜 개부족한데
173|['태', 'ㄱㄷ', 'ㅗ', '없', '는데']|택도없는데
174|['아도', '르', '피', 'ㄴ', '들', '어야', '하', '아']|아도르핀 들어야해
175|['꼬리', '못', '자르', 'ㄴ', '게', '좀']|꼬리 못자른게 좀
176|['7', '%', '도', '아니', '고', '27', '%', '이', '면', '안', '되', '네']|7%도 아니고 27%면 안되네
177|['디', 'ㄹ', '부족']|딜부족
178|['갸', 'ㅇ', '정상', '적', '으로', '하', '아도', '못', '깨', '겠', '는데', '30', '%', '이', '면']|걍 정상적으로 해도 못 깨겠는데 30%면
179|['에바', 'ㄴ', '데', 'ㅋㅋㅋ']|에반데 ㅋㅋㅋ
180|['포션뺴자', '세', 'ㄴ', '세', '처럼']|포션뺴자 센세처럼
