|morphs|origin
0|['절대', '못', '깨', 'ㅁ']|절대 못깸
1|['워로드', '디', '트', '인파', '넣', '는', '이', 'ㅇ', 'ㅠ', '가', '있', '네']|워로드 디트 인파 넣는 이유가있네
2|['키', 'ㅇ', '리사', 'ㅇ', '점']|킹리상점
3|['키', 'ㅇ', '물', '쥐']|킹 물 쥐
4|['근데', '모', '다기', 'ㄴ', '하', '았', '어']|근데 모다긴했어
5|['세', 'ㄴ', '세조', '차', '도', '한', '번', '만', '깨', 'ㅁ', 'ㅋㅋㅋ']|센세조차도 한번만깸 ㅋㅋㅋ
6|['1', '타강', '사', '물', '지세', 'ㄴ', '세']|1타강사 물지센세
7|['하', '랑', '미', '저것', 'npc', '에', '요', '?', '...', '.']|하랑미 저거 npc에요?....
8|['이', '강의', '가', '만족', '스럽', '우', '시', '엇', '다면', '괴물', '쥐', '123', '방송', '많이', '보', '러', '오', '아', '주', '시', '어요', '<', '3', '<', '3']|이 강의가 만족스러우셧다면 괴물쥐123 방송 많이보러와주세요 <3 <3
9|['마리', '미치', '었', '네']|마리 미쳤네
10|['마리', '배부르', 'ㅁ', 'ㅗㅜㅑ']|마리 배부름 ㅗㅜㅑ
11|['마리', '개똥', '만', '주', 'ㅁ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|마리 개똥만줌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
12|['라', 'ㅇ', '미', '방송', '으로', '장사', '하', '는', '거', '봇', 'ㅗ']|랑미 방송으로 장사하는거보소
13|['데', '허', 'ㄴ', '해', '본적', '은', '있', '냐']|데헌 해본적은있냐
14|['퍼렇', 'ㄴ', '거', '봇', 'ㅗ', '마리']|퍼런거보소 마리
15|['라', 'ㅇ', '미야']|랑미야
16|['배부르', 'ㄴ', '마리', 'ㅗㅜㅑ']|배부른 마리 ㅗㅜㅑ
17|['지', '능', '차', '이', '많이', '나서', '어', '폭풍', '성자', 'ㅇ', '한', '거', '이', 'ㅁ']|지 능 차 이 많이나서 폭풍성장한거임
18|['근데', '수레', '가', '뭐', 'ㄴ가요', '?']|근데 수레가 뭔가요?
19|['라', 'ㅇ', '미', '좌', '도', '정', '지급', 'npc', '네']|랑미좌도 정지급 npc네
20|['라', 'ㅇ', '미', '맨날', '출근', '하', '냐']|랑미 맨날 출근하냐
21|['마리', '왜', '이러', '어']|마리 왜이래
22|['마리', '뭐', '이', 'ㅁ']|마리뭐임
23|['키', 'ㅇ', '만해']|킹만해
24|['마리', '살', 'ㄹ', '것', '없', '음']|마리 살거 없음
25|['괴물', '쥐', '동', '출', '이', 'ㅁ']|괴물쥐 동출임
26|['지능', '차이', '는', 'ㄴ', 'ㅗ', '하우로', '매구', 'ㄴ', '다']|지능차이는 노하우로 매군다
27|['키', 'ㅇ', '만', '하', '아']|킹 만 해
28|['오', '아', '마리', '진짜', '쓰레기', 'ㄴ', '데', '?']|와 마리 진짜 쓰레긴데?
29|['키', 'ㅇ', '능성']|킹능성
30|['카카', '오랑', '트위치', '동', '추', 'ㄹ']|카카오랑 트위치 동출
31|['오랜', '레이드', '경험자', '로서', '이것', '오늘', '잡', '을', '거', '같', '음', '.', '잠', '와서', '피곤', '하', '아', '지', '는', '거', '아니', '면', '.']|오랜 레이드 경험자로서 이거 오늘 잡을거 같음. 잠와서 피곤해지는거 아니면.
32|['얘', '내', '자', 'ㅇ', '사안', '하네', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|얘내 장사안하네 ㅋㅋㅋㅋㅋㅋㅋㅋ
33|['물', '쥐', '트위치', '는', '영도', '용', '이', 'ㅁ']|물쥐 트위치는 영도용임
34|['마리', '회복', '형', '배틀', '아이템', '말', 'ㄱ', 'ㅗ', '다', '쓰레기', '이', 'ㅁ']|마리 회복형 배틀아이템 말고 다 쓰레기임
35|['배', '부르', '었', '네']|배불렀네
36|['저것', '확률', '임']|저거 확률임
37|['그것', '랜덤', '박스', '이', 'ㄴ데']|그거 랜덤 박스인데
38|['그것', '확률', '임']|그거 확률임
39|['비버', 'ㄴ', '다', '알', '는데', '왜', '가리', 'ㅁ', 'ㅋㅋ']|비번 다 아는데 왜가림 ㅋㅋ
40|['충분히', '올리', '었', '지']|충분히 올렸지
41|['라', 'ㅇ', '미', '내실', '알', 'ㄴ다', '지', '냐']|랑미 내실 안다지냐
42|['3', '개', '는', '올리', '엇', '을', '듯']|3개는 올렷을듯
43|['키', 'ㅇ', '걸', '살', '네', ';', 'ㅋ']|킹걸사네; ㅋ
44|['올리', 'ㄹ', '만해']|올릴만해
45|['그것', '램', '덤', '이', '잖아']|그거 램덤이잖아
46|['랜덤', '사려', '이', '고', '?']|랜덤사려고?
47|['저것', 'ㄹ사', '?']|저걸사?
48|['이미', '다', '벌', '었', '을', '꺼', 'ㄹ', '마리']|이미 다벌었을껄 마리
49|['강남', '에', '건물', '세우', 'ㅁ']|강남에 건물 세움
50|['마리', '키', 'ㅇ', '물', '주임']|마리 킹물주임
51|['그렇', '게', '마리', '야']|그러게 마리 야
52|['마리', '기계', '하', '나', '추가', '하', 'ㅁ', 'ㅅㄱ']|마리 기계하나 추가함 ㅅㄱ
53|['10', '개', '는', '올리', '었', '을', '듯']|10개는 올렸을듯
54|['저것', '도', '쓰레기', '자', '나']|저거도 쓰레기자나
55|['각', '이', 'ㄴ', '도구', '1', '선', '넘', '네']|각인도구 1 선넘네
56|['이거', 'ㄹ', '살', '네']|이걸 사네
57|['스포', 'ㄴ', '씨', '게', '묻', '었', '나', '보', 'ㅁ']|스폰 씨게 물었나봄
58|['이미', '신상', 'ㅗ', 'ㄱ', '확정']|이미 신사옥 확정
59|['건물', '만', '올리', '었', '겠', '냐', '기계', '하', '나', '만들', '었', '을', '듯', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']|건물만 올렸겠냐 기계하나만들었을듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
60|['마리', ':', '살', '만', '하', 'ㅁ', 'ㅎ']|마리 : 살만함 ㅎ
61|['저리', '어', 'ㄴ', 'ㅋㅋ', 'ㅋㅋ']|저련ㅋㅋㅋㅋ
62|['36', '패', 'ㄱ', '이', '나사', '셈', 'ㅋㅋ']|36팩이나사셈 ㅋㅋ
63|['저', '년', '베른', '에', '빌딩', '세우', '엇', '대', 'ㅋㅋ', 'ㅋㅋ']|저년베른에 빌딩세웟대 ㅋㅋㅋㅋ
64|['가사', 'ㅇ', '인격권', '을', '존중', '하', '아', '주', '시', '어요']|가상 인격권을 존중해주세요
65|['개', '잘', '나오', '앗', '네']|개잘나왓네
66|['개', '잘', '나오', '앗', '는', '데이', '정도', '이', '면', '?']|개잘나왓는데이정도면?
67|['ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', '뭘', '묻', '어']|ㅋㅋㅋㅋㅋㅋㅋㅋ 뭘물어
68|['마리', '저', '것', '로', '돈', '모으', '아서', '그', '헐크', '버스', '터', '같', '은', '로봇', '만들', 'ㄴ', '거', '아니', 'ㅁ', '?']|마리 저걸로 돈모아서 그 헐크버스터같은 로봇 만든거아님 ?
69|['바스티아', 'ㄴ', '이랑', '...']|바스티안이랑...
70|['카이', 'ㄴ', 'ㄷㄷ']|카인 ㄷㄷ
71|['카이', 'ㄴ', '죽음']|카인 죽음
72|['토끼', '파이', 'ㄴ', '데']|토끼파인데
73|['방금', '은', '좀', '위험', '하', '았', '어', '...']|방금은 좀 위험했어...
74|['바스티아', 'ㄴ']|바스티안
75|['스포', 'ㄴ', '묻', '었', '네']|스폰물었네
76|['카이', 'ㄴ', '디', '지', '엇', '는데요']|카인 디졋는데요
77|['6', '시', '까지', '깨', '는', '거', 'ㄴ', '무', '리', '하', '겠', '다']|6시까지깨는건 무리겠다
78|['카이', 'ㄴ', '부하', '가', '마리', '잖아']|카인 부하가 마리잖아
79|['바스티아', 'ㄴ', '은', '시장']|바스티안은 시장
80|['스포', 'ㄴ', 'ㅗㅜㅑ']|스폰 ㅗㅜㅑ
81|['좀', '수상', '하기', 'ㄴ', '하', '았', '지', 'ㅎㅎ']|좀 수상하긴 했지 ㅎㅎ
82|['머', '가', '위험', '하', 'ㅁ', '?', 'ㅋㅋㅋ']|머가위험함? ㅋㅋㅋ
83|['카이', 'ㄴ', '쫄', '아', '님', '?']|카인쫄아님?
84|['스포', 'ㄴ', '한', '개', '묻', '었', '네']|스폰 한개 물었네
85|['고아', '년', '이', 'ㅁ']|고아년임
86|['죽이', '어', '버리', 'ㅁ', 'ㅋㅋㅋㅋㅋㅋㅋ']|죽여버림 ㅋㅋㅋㅋㅋㅋㅋ
87|['바스티아', 'ㄴ', '은', '샤샤지']|바스티안은 샤샤지
88|['히토미', '끄', '어라']|히토미 꺼라
89|['멀', 'ㄴ', '소리', '하', '아']|먼소리해
90|['배부르', 'ㄴ', '샤샤']|배부른 샤샤
91|['미치', 'ㄴ', 'ㅋㅋ']|미친 ㅋㅋ
92|['꺼', '이', '라', '.', '.']|꺼라..
93|['내년', '아야', '합']|내년 얍
94|['에바', 'ㄴ', '데']|에반데
95|['아무리', '데이터', '쪼가리', '이', '라도', '좀', '에바', 'ㄴ', '데']|아무리 데이터쪼가리라도 좀 에반데
96|['끄', '어라']|꺼라
97|['탑', '투', 'ㄴ', '꺼', '이', '라']|탑툰꺼라
98|['탑', '투', 'ㄴ', '좀', '그만', '보', '아']|탑툰 좀 그만 봐
99|['카이', 'ㄴ', '부하', '가', '마리']|카인부하가 마리
100|['여', '캐', '만', '주', 'ㅁ']|여캐만줌
101|['팬티', '주', 'ㄴ다', '-']|팬티준다-
102|['남자', '는', '바지', '주', '어']|남자는 바지줘
103|['미치', '었', '나', '보', '아', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|미쳤나봐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
104|['켜', '었', '다', '진짜', ';', ';', ';', ';']|켰다 진짜;;;;
105|['술', '한자', 'ㄴ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|술한잔 ㅋㅋㅋㅋㅋㅋ
106|['사이버', '인권', '지키', '어', '주', '시', '어요']|사이버인권 지켜주세요
107|['트', '파', '아', '때', '볼', '듯']|트파때볼듯
108|['찌', 'ㄴ', 'ㅋㅋㅋㅋㅋㅋㅋ']|찐 ㅋㅋㅋㅋㅋㅋㅋ
109|['괌', 'ㅗ', '립', 'ㅋ']|과모립 ㅋ
110|['미치', '었', '어', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']|미쳤어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
111|['고프', 'ㅁ', 'ㅋㅋㅋㅋㅋ']|고픔 ㅋㅋㅋㅋㅋ
112|['어', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|엌ㅋㅋㅋㅋㅋ
113|['탑', '투', 'ㄴ']|탑 툰
114|['탑', '투', 'ㄴ', '이또', 'ㅋㅋㅋ']|탑툰이또 ㅋㅋㅋ
115|['씹덕', '되', '었', '어', '저', '형']|씹덕됐어 저형
116|['지', 'ㄴ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|진 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
117|['호감도퀘에', '사', '샤라', 'ㅇ', '술집', '가', '는', '거', '있', '음']|호감도퀘에 사샤랑 술집가는거 있음
118|['탑', '투', 'ㄴ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']|탑툰 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
119|['신뢰', '찍', '음', '씨', 'ㄴ', '나오', '냐']|신뢰찍음 씬나오냐
120|['너무', '튕기', '어', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋ']|너무 튕겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
121|['씹덕', '되', '었', '어', '저', '형', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']|씹덕됐어 저형 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
122|['씹덕', '되', '었', '어', '...', '.']|씹덕됐어 ....
123|['요', '오마', 'ㅇ', '한']|요오망한
124|['탑', '투', 'ㄴ', 'ㅋㅋ', 'ㅋㅋ']|탑툰 ㅋㅋㅋㅋ
125|['탑', '툰', '재', 'ㅁ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|탑툰잼 ㅋㅋㅋㅋㅋㅋㅋㅋ
126|['몸', '좋', '나', 'ㅁ', '.', '.']|몸좋남..
127|['샤샤가', 'ㄱ', 'ㅗ', '소해', '도', 'ㅆㅇㅈ']|샤샤가 고소해도 ㅆㅇㅈ
128|['디', 'ㄹ', '로스']|딜로스
129|['뭐', '하', 'ㅁ', '?']|뭐함?
130|['34', '타', '안', '들어가', '았', '죠']|34타 안들어갔죠
131|['에', '이', 'ㅁ']|에임
132|['크', '다', '뭐', '이', '어']|크다 뭐여
133|['공기', '디', 'ㄹ', '?']|공기딜?
134|['ㄱ', 'ㅗ', 'ㅇ', '포탄', '임', '?']|공포탄임 ?
135|['디', 'ㄹ', '보', '아']|딜봐
136|['강제', '로', '디', 'ㄹ', '로스', '만든넼ㅋㅋㅋㅋㅋㅋ']|강제로 딜로스 만든넼ㅋㅋㅋㅋㅋㅋ
137|['워로드', '구', 'ㅇ', '있', '을', '때', '다', '쏟', '아야', '하', '는', '거', '아니', 'ㅁ', '?']|워로드 궁있을때 다 쏟아야하는거 아님?
138|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ']|오오
139|['지금', '최대', '디', 'ㄹ', '이', '몇', '푸', '어', '이', '었', '음', '?', '?', '?']|지금 최대 딜이 몇퍼였음???
140|['30', '푸', '어']|30퍼
141|['나서', 'ㄴ', '쓰', '지', '말', '아']|나선 쓰 지 마
142|['30', '푸', '어', '까', 'ㅁ']|30퍼깜
143|['나', '서', 'ㄴ']|나 선
144|['데', '허', 'ㄴ', '2', '명', '하', '아야', '하', '는', '거', '아냐', '(']|데헌 2명 해야하는거아냐(
145|['30', '푸', '어', '많이', '까', 'ㄴ', '거', '이', 'ㅁ', '?']|30퍼 많이 깐거임?
146|['짝', '점', '이랑', '회', 'ㅇ', 'ㅗ', '리라', 'ㅇ', '구분', '이', '안', '되', '네']|짝점이랑 회오리랑 구분이 안되네
147|['절', '대', '나', '서', 'ㄴ', '쓰', '어']|절 대 나 선 써
148|['쓰', '고', '나', '아서', '말', '하네', 'ㅋㅋ']|쓰고나서 말하네 ㅋㅋ
149|['많이', '깔', 'ㄴ', '거', '이', 'ㅁ', '처음', '보다', 'ㅋㅋㅋ']|많이깐거임 처음보다 ㅋㅋㅋ
150|['r', '나선', '빼', '어', '버리', '면', '되', '자', '나']|r나선빼버리면 되자나
151|['이분', '들', '피', '최대', '몇', '푸', '어', '까지', '까', 'ㅁ', '?', '?']|이분들 피 최대 몇퍼까지깜??
152|['스키', 'ㄹ', '차', 'ㅇ', '에서']|스킬창에서
153|['푸', '어', '샷', '은']|퍼샷은
154|['데', '허', 'ㄴ', '태', 'ㅇ', 'ㄷㄷ']|데헌탱 ㄷㄷ
155|['11', '분', '에', '30', '푸', '어', '깠으니', '트라이', '하', '면', '디', 'ㄹ', '은', '턱걸이', '디', 'ㄹ', '이기', 'ㄴ', '하', 'ㄹ', '듯']|11분에 30퍼 깠으니 트라이하면 딜은 턱걸이 딜이긴 할듯
156|['너무', '날뛰', 'ㄴ다', '얘']|너무 날뛴다 얘
