|morphs|origin
0|['디', 'ㄹ', '은', '무난', '이', 'ㄴ데']|딜은 무난인데
1|['ㅇ', 'ㅗ']|오
2|['오', '아']|와
3|['이거', 'ㄹ']|이걸
4|['동수', '칸', '엄청', '답답', '하', '았었', '나', '보', '네', 'ㅋㅋ']|동수칸 엄청 답답했었나보네 ㅋㅋ
5|['오', '아', '15', '만']|와 15만
6|['인파', '있', '으니깐', '무력', '화', '장난', '아니', 'ㅁ']|인파 있으니깐 무력화 장난아님
7|['이거', 'ㄹ', '살', '네']|이걸 사네
8|['선제', 'ㄱ', 'ㅗ', 'ㄹ']|선제골
9|['1', 'ㄱ', 'ㅗ', 'ㄹ']|1골
10|['키', 'ㅇ', '피', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|킹피 ㅋㅋㅋㅋㅋㅋ
11|['저', '인파', '밀', '고', '나가', '기', '마스터', '하', '았', '나', '보', '네']|저 인파 밀고나가기 마스터 했나보네
12|['늘', 'ㄴ', '죽', '어']|는 죽어
13|['가호', '쓰', '어라']|가호써라
14|['역시', '아야', '합', '날', '두']|역시 얍 날 두
15|['이정', '도면', '많이', '비비', '었', '어']|이정도면 많이 비볐어
16|['그만', '쪼', 'ㅁ', '뒤지', '어라']|그만쫌 뒤져라
17|['아', '그렇', '게', '수레', 'ㄹ', '많이', '타', '면', '~']|아 그렇게 수렐 많이 타면~
18|['ㄱ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㄹ']|고올
19|['아', '~', '수레', '르', 'ㄹ', '~']|아~ 수레를~
20|['폼', '떡', '상', '하', '았', '죠']|폼 떡상했죠
21|['동점', 'ㄱ', 'ㅗ', 'ㄹ']|동점골
22|['아', '~', '수레', '르', 'ㄹ', '~', '~']|아~ 수레를~~
23|['스치', '기', '만', '하', '아도', '치명타', '!']|스치기만 해도 치명타!
24|['저것', '버', '그', '야']|저거 버그야
25|['세', '크', '어', 'ㄴ', '보', 'ㄹ', '잡', '고', '바로', 'ㄱ', 'ㅗ', 'ㄹ']|세컨볼 잡고 바로 골
26|['컨디션', '좋', '음', '.', '멀티', 'ㄱ', 'ㅗ', 'ㄹ', '가능']|컨디션 좋음. 멀티골 가능
27|['어', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|엌ㅋㅋㅋㅋㅋ
28|['폼', '올라오', 'ㄴ다', '이제']|폼 올라온다 이제
29|['신', 'ㄱ', 'ㅗ', 'ㄱ', '나', '왔다']|신곡 나왔다
30|['아야', '합', '진', '효']|얍진효
31|['아야', '합', '날', '두', '폼', '회복', '중', '이구', '이', '어']|얍날두 폼 회복중이구여
32|['아야', '합', '진', '효', 'ㄱ', 'ㅗ', 'ㄱ', '등장']|얍진효곡 등장
33|['멀티', 'ㄱ', 'ㅗ', 'ㄹ', '예정']|멀티골 예정
34|['최고', '의', '스트라이커', '아야', '합', '날', '두']|최고의 스트라이커 얍날두
35|['아야', '합', '날', '두', '몆골째?']|얍날두 몆골째?
36|['성태', '끄', '어야', '~']|성태꺼야~
37|['1', '수레', '누구', '이', 'ㅁ', '호날두', '임', '?']|1수레 누구임 호날두임?
38|['아', '그', '드', '로우', '노래', '생각나', '네', '듣', '고', '오', '아야', '하', '겠', '다']|아 그 드로우 노래 생각나네 듣고와야겠다
39|['과연', '아야', '합', '칸', '둘', '중', '에', '누가', '먼저', '로', '아', '접', '을까', '?', 'ㅋㅋ']|과연 얍칸 둘 중에 누가먼저 로아접을까?ㅋㅋ
40|['누구', '가', '나', '니', '하', '았', '냐']|누가 나니했냐
41|['분발', '하', '아', '주', '시', '어요', '성태', '님', '!']|분발해주세요 성태님!
42|['항상', '타', '고', '다니', '어서', '자기', '가', '타', 'ㄴ', '줄', '알', '네', 'ㅋㅋ', 'ㅋㅋ']|항상 타고다녀서 자기가 탄줄 아네 ㅋㅋㅋㅋ
43|['아', '.', '.', '또', '머리', '에', '맴돌', '네', 'ㅈ됫다']|아.. 또 머리에 맴도네 ㅈ됫다
44|['내', '생각', '에', 'ㄴ', '아야', '합', '아야', '합', '이']|내생각엔 얍얍이
45|['아야', '합', '날', '두', '헤트트릭각']|얍날두 헤트트릭각
46|['역시', '키', 'ㅇ', '날', '두', '전성기', '급', '폼', '이', '네', '경기', '당', '1', '골', '은', '기본이넴']|역시 킹날두 전성기급폼이네 경기당 1골은 기본이넴
47|['나', '도', '아야', '합', '아야', '합', '이']|나도 얍얍이
