|morphs|origin
0|['디', 'ㄹ', '보', '아라', '무스', 'ㄴ']|딜봐라무슨
1|['칼', '벤', '이랑', '차원', '이', '다르', 'ㄴ걸']|칼벤이랑 차원이 다른걸
2|['얘', '가', '스키', 'ㄹ', '은', '멋있', '는데', '개', '같', '음']|얘가 스킬은 멋있는데 개같음
3|['이', '보스', '가', '진짜', '쌉', '간지', '이', 'ㄴ', '거', '같', '음']|이 보스가 진짜 쌉간지인거같음
4|['각', '성기', '좀', '쓰', '어', '보', '아']|각성기좀써봐
5|['얘', '업그레이드', '해서', '레이드', '나', 'ㅇ', 'ㅗ', '이', '면', '개', '간지', '이', 'ㄹ텐데']|얘 업그레이드해서 레이드나오면 개간지일텐데
6|['피하', '는', '게', '아니', 'ㄱ', 'ㅗ']|피하는게아니고
7|['이쪽', '이', '어디', 'ㄴ데']|이쪽이 어딘데
8|['구', '라피', 'ㅇ', 'ㅋㅋㅋ']|구라핑 ㅋㅋㅋ
9|['아야', '합', '또', '속']|얍또속
10|['진짜', '개', '못', '하', '아']|진짜 개못해
11|['뭐', '하', 'ㅁ']|뭐함
12|['바보', 'ㄴ', '감']|바본감
13|['오', '아', '진짜']|와 진짜
14|['이거', 'ㄹ', '살', '네']|이걸 사네
15|['이쪽', '이', '라', '하', '면', '어', '하', '게', '암', 'ㅋㅋ', 'ㅋㅋ']|이쪽이라하면 어케암 ㅋㅋㅋㅋ
16|['가', '아서', '맞', '았', '죠', '?']|가서맞았죠?
17|['빤히', '보이', '었', '는데']|빤히 보였는데
18|['뭐', '하', '아']|뭐해
19|['이거', 'ㄹ', '살', '네', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|이걸사네 ㅋㅋㅋㅋㅋㅋㅋㅋ
20|['아니', '저거', 'ㄹ', '보', '면서', '도', '맞', '냐']|아니 저걸 보면서도 맞냐
21|['오', '아', '줌', '이', 'ㄴ', '개', '간지']|와 줌인 개간지
22|['멀', '냐', 'ㅋㅋ']|머냐 ㅋㅋ
23|['여', '보', '아', '튀', '는', '게', 'ㅜ헐', '나', '아']|여봐 튀는게 ㅜ헐 나아
24|['이거', 'ㄹ', '살', '네']|이걸사네
25|['이거', 'ㄹ', '사넼ㅋㅋㅋㅋ']|이걸 사넼ㅋㅋㅋㅋ
26|['마이클', '잭스', 'ㄴ', 'ㅋㅋㅋㅋㅋ']|마이클잭슨 ㅋㅋㅋㅋㅋ
27|['갸', 'ㅇ', '무력', '화해']|걍 무력화해
28|['이쪽', '이', '라', '말', 'ㄹ', '하면', '어디', 'ㄴ', '줄', '알', '아']|이쪽이라말하면 어딘줄알아
29|['4', '트', '수', 'ㄱ', 'ㅗ', '~']|4트 수고~
30|['중독', '디', 'ㄹ', 'ㅋㅋㅋ']|중독딜 ㅋㅋㅋ
31|['더블', '하', '기', 'ㄹ', 'ㅋㅋㅋ']|더블킬 ㅋㅋㅋ
32|['이렇', '다', '물약', '다', '쓰', '겠', '네']|이러다 물약다쓰겠네
33|['다', '보이', '었', '는데', '도', '이거', 'ㄹ', '억지로', '맞', '네']|다 보였는데도 이걸 억지로 맞네
34|['주', '어', '패', 'ㅁ']|줘팸
35|['6', '시', '이', 'ㄴ데', '12', '시', '오보']|6시인데 12시 오보
36|['기공사', '해', 'ㄱ', '트롤', '이', 'ㄴ데']|기공사 핵트롤인데
37|['2', '명', '이서', '하', '면', '하', 'ㄹ', '만', '하', 'ㄴ데', 'ㅋㅋ']|2명이서 하면 할만한데 ㅋㅋ
38|['못', '깨', 'ㅁ', 'ㅋㅋㅋ']|못깸 ㅋㅋㅋ
39|['오', '아', '고급', '회복', '약']|와 고급회복약
40|['좀', '피하', '시', '어요']|좀 피하세요
41|['회피', '좀', '하', '아', 'ㅋㅋ', 'ㅋㅋ']|회피좀해 ㅋㅋㅋㅋ
42|['다', '처', '맞', '네', 'ㄴ']|다 처맞넨
43|['태', 'ㄱㄷ', 'ㅗ', '없', '다']|택도없다
44|['반', '달', '는', '왜', '돌고', '있', '냐']|반다는왜돌고있냐
45|['안', '피하', '는', '거', '보', '아']|안피하는거봐
