|morphs|origin
0|['파인애플', '살', 'ㅗ', '가', '았', '으니', '30', '분', '후', '에', '오', '겠', '군']|파인애플 사로갔으니 30분 후에 오겠군
1|['역시', '30', '분', '걸리', '었', '군']|역시 30분 걸렸군
2|['서머타임', '적용', '하', '아서', '노지', '각', '이', 'ㅂ니다']|서머타임 적용해서 노지각입니다
3|['안녕하세요', 'ㅇ']|안녕하세용
4|['바', 'ㅇㅈ', 'ㅗ', 'ㅇ', '한', '거', '?']|방종한거?
5|['목이', '많이', '쉬', '시', '었', '네', '이', '어']|목이 많이 쉬셨네여
6|['목소리', '야', '항상', '잠기', '는데', '오늘', '은', '심하', 'ㄴ듯', '?']|목소리야 항상 잠기는데 오늘은 심한듯?
7|['글', '두', '이쁘', 'ㄴ걸요']|글두 이쁜걸요
8|['창백', '하', '아', '지', 'ㅁ']|창백해짐
9|['트', '파', '아', '다이어트', 'ㄷㄷ']|트파다이어트 ㄷㄷ
10|['피', 'ㅇ', 'ㅠ', '님', '오늘', '따라', '머리', '가', '길', '어', '보', '시', '네요']|피유님 오늘따라 머리가 길어보시네요
11|['살', 'ㄹ', '빠', '진거', '같', '아', '이', '어']|살 빠진거 같아여
12|['앞머리', '만', '정도', 'ㄴ', '이', '잘', '되', '어', '있', '다']|앞머리만 정돈이 잘되어있다
13|['얼굴', '이', '반', '이', '되', '시', '었', '다']|얼굴이 반이 되셨다
14|['루', 'ㄱ']|룩
15|['트', '파', '아', '다이어트', '임', '?']|트파 다이어트임?
16|['가', 'ㄹ', '배', '효과', '있', '나', '?']|갈배 효과있나?
17|['자라', 'ㅇ', '중']|자랑중
18|['ㄴ', 'ㅗ', '채리', '너', '낯설', '다', '?']|노채리 너 낯설다?
19|['왜', '마루', '응', '가', '아', '그릇', '에', '담', '았', '어요', '?']|왜 마루 응가 그릇에 담았어요?
20|['비싸', 'ㅁ']|비쌈
21|['가', 'ㄹ', '배', '가', '좋', '다던데', '듣', '기', '로', 'ㄴ']|갈배가 좋다던데 듣기론
22|"['저', '1월 21일', '무선', '통신병', '으로', '구', 'ㄴ', '바', '하', '는데', '강하', '아', '지', '어서', '오', 'ㄹ게요', ""'"", 'v', ""'"", 'b']"|저 1월 21일 무선통신병으로 군바하는데 강해져서 올게요 ' v ' b
23|['구', 'ㄴ', '바', '.', '...', '.', '...', 'ㅠ']|군바........ㅠ
24|['키', 'ㄱ', '키', 'ㄱ', '군대', '래']|킥킥 군대래
25|['통신병', '꿀', '이', '라는', '데', '이', '어']|통신병 꿀이라는데여
26|['응', '안', '강하', '아', '지', '어', '..']|응 안강해져 ..
27|['구', 'ㄴ', '바', '...']|군바...
28|['아니', 'ㅁ', '곰보']|아님 곰보
29|['후방', '만', '꾸', 'ㄹ']|후방만 꿀
30|['컨디션', '같', '은', '거', '보다', '물', '이', '최고', '이', 'ㄴ데']|컨디션같은거보다 물이 최고인데
31|['군대', '는', '아프', '면', '안', '되', '어', '는', '곳', '이', '에요', '강하', '아', '지', 'ㄹ', '수', '없', '는', '곳', '이', 'ㅁ']|군대는 아프면 안돼는 곳이에요 강해질 수 없는 곳임
32|['군대', '가', '아서', '얻', '어', '오', 'ㄴ', '거', 'ㄴ', '허리', '디스크', '뿐', '이', 'ㅁ']|군대가서 얻어온건 허리 디스크뿐임
33|['갈', '아', '만들', 'ㄴ', '배', '가', '효과', '좋', '다던데']|갈아만든배가 효과좋다던데
34|['술', '은', '헤', '네', '시', '이상', '마시', '어야', '숙취', '가', '덜하', 'ㄴ데']|술은 헤네시 이상 마셔야 숙취가 덜한데
35|['피', 'ㅇ', 'ㅠ', 'ㅇ', '~']|피융~
36|['술', '들', '시', '면서', '같이', '물', '을', '많이', '마시', '는', '게', '좋', '아', '이', '어']|술드시면서 같이 물을 많이마시는게 좋아여
37|['피', 'ㅇ', 'ㅠ', 'ㅇ', '~', '퓽퓽퓽~']|피융~ 퓽퓽퓽~
38|['동수', 'ㄱ', '이형', '방송', '전', '까지', '여기', '있', '어야지']|동숙이형 방송전까지 여기있어야지
39|['갈', '아', '만들', 'ㄴ', '배', '사이다', '나', '크림', '스프', '먹', '으면', '좀', '낫', '던데']|갈아만든배 사이다나 크림스프 먹으면 좀 낫던데
40|['피', '유우', 'ㅇ', '~']|피유웅~
41|['화이팅', '만', '하', '시', '엇', '다던데']|화이팅만 하셧다던데
42|['그렇', 'ㄹ', '리가']|그럴리가
43|['다', '들', '엄청', '취하', '았', '다고', '하', '던데']|다들 엄청취했다고 하던데
44|['님', '이', '제일', '취하', '았', '다고', '들', '었', '는데', 'ㅋㅋ']|님이 제일 취했다고 들었는데 ㅋㅋ
45|['호', '무', '새', '가', '그렇', '었', '어요']|호무새가 그랬어요
