|morphs|origin
0|['네', 'ㅇ']|넹
1|['그것', '왜', '터트리', '어요']|그걸 왜 터트려요
2|['터', '뜨', '리', 'ㄴ', '다', '!']|터 뜨 린 다!
3|['고양이', '옆', '라인', '사람', '처럼', '생기', '엇', '는데']|고양이 옆라인 사람처럼 생겻는데
4|['그것', '외국인', '도', '그런데']|그거 외국인도 그런데
5|['사람', '도', '비슷', '하', 'ㄹ텐데']|사람도 비슷할텐데
6|['키', 'ㅇ', '록', '렌즈']|킹록렌즈
7|['냥', '이', '눈알', '겁나', '아', '튀', '어', '나오', '아', '있', '음']|냥이눈알 겁나 튀어나와 있음
8|['생물', '마다', '다', '르', '지', 'ㅇ']|생물마다 다르징
9|['수정체', '같', '은', '역할', '이', 'ㄴ듯']|수정체 같은 역할인듯
10|['다', '있', '는데', '이', '어']|다있는데여
11|['렌즈', '끼', '엇', '나', '보', '네']|렌즈꼇나보네
12|['홍채', '랑', '각막', '이랑', '떨어지', '어', '있', '어요']|홍채랑 각막이랑 떨어져있어요
13|['그것', 'ㄴ', '눈', '때문', '이', '아니', '라', '얼굴', '때문', '이', '죠']|그건 눈때문이 아니라 얼굴 때문이죠
14|['과학', '안', '배우', '었', '죠']|과학안배웠죠
15|['눈', '은', '다', '똥', '글', '똥', '글', '하', 'ㅁ']|눈은 다 똥글똥글함
16|['플', 'ㅗ', '토스', '이', 'ㄴ가', ';', ';']|프로토스인가 ;;
17|['생물', '안', '배우', 'ㄴ', '듯']|생물안배운듯
18|['렌즈', '끼', 'ㄴ', '거', '이', 'ㅁ']|렌즈낀거임
19|['고양이', '안', '키우', '어', '보', 'ㄴ', '사람', '은', '모름']|고양이 안키워본사람은 모름
20|['그렇', '다고', '하', 'ㅂ시다']|그렇다고합시다
21|['사람', '도', '그렇', '게', '튀', '어', '나오', '아', '잇', '음']|사람도 그렇게 튀어나와잇음
22|['그것', '백안', '임']|그거 백안임
23|['플', 'ㅗ', '토스', '마나', '쉴드']|프로토스 마나쉴드
24|['만화', '그만', '보', '시', '어요']|만화 그만 보세요
25|['그렇', '다고', '하', 'ㅂ시다', '~', '~', '~']|그렇다고 합시다~~~
26|['어디', '서', '배우', '시', '었', '음', '?']|어디서 배우셨음?
27|['외국인', '눈', '치', '어', '보', '셈']|외국인 눈 쳐보셈
28|['사륜안', '이', 'ㅂ니다']|사륜안입니다
29|['사람', '눈알', '크', '어요', 'ㄷㄷ']|사람 눈알 커요 ㄷㄷ
30|['무슨', '만화', '본', '거', '이', 'ㅁ', '?']|무슨 만화본거임?
31|['만화', '에서', '배우', 'ㄴ', '거', '에요', '?']|만화에서 배운거에요?
32|['눈', '감', '고', '눈동자', '에', '손', '올리', '고', '눈알', '이리저리', '움직이', '어', '보', '시', '어요']|눈 감고 눈동자에 손 올리고 눈알 이리저리 움직여보세요
33|['골', 'ㅠ', 'ㄴ', '안', 'ㄷㄷ']|고륜안 ㄷㄷ
34|['구글', '치', '어', '보', '셈', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|구글쳐보셈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
35|['누나', '가', '누나', '눈알', '을', '안', '보', '아서', '그러', '어']|누나가 누나 눈알을 안봐서 그래
36|['동양인', '처럼', '검은색', '말', 'ㄱ', 'ㅗ', '회색', '홍채', '보', '셈']|동양인처럼 검은색 말고 회색홍채 보셈
37|['아무튼', '보', '았', '음']|아무튼 봤음
38|['우리', '도', '눈동자', '가', '뽈', '록', '튀', '어', '나오', '아', '있', '음']|우리도 눈동자가 뽈록 튀어나와있음
39|['나이', '봇', '이', '인정', '하', 'ㅁ', 'ㅋㅋㅋ']|나이봇이 인정함 ㅋㅋㅋ
40|['해부', '하', '았', '네']|해부했네
41|['사린', '게', 'ㄴ']|사린겐
42|['경험', '에서', '배우', '었', '구', '나', '아']|경험에서 배웠구나아
43|['그것', '은', '불합리', '하', 'ㄴ', '의심', '이', 'ㅂ니다', '.']|그것은 불합리한 의심입니다.
44|['튀어나오', 'ㄴ', '거', '말', '하', '는', '거', '아닌데']|튀어나온거말하는거아닌데
45|['고양이', '눈', '구글', '에', '치', '어', '보', '셈']|고양이눈 구글에 쳐보셈
46|['눈알', '티어', '나', 'ㅇ', 'ㅗ', '는', '사람', '못', '보', '았', '죠', '?']|눈알 티어나오는 사람 못 봤죠?
47|['혹시', '동물', '과', '대화', '가', '가능', '하', '시', 'ㄴ가요', '?']|혹시 동물과 대화가 가능하신가요?
48|['아니', '동글', '하', '게', '튀어나오', 'ㄴ', '거', '아닌데', '인간도', '똑같', '다니까', '요']|아니 동글하게 튀어나온거 아닌데 인간도 똑같다니까요
49|['사과', '하', '면', '끝나', 'ㄹ', '일', '이', 'ㅂ니다']|사과하면 끝날일입니다
50|['맞', '아', '이', '어']|맞아여
51|['맞', '으면', '맞', '는', '거', '이', 'ㅁ']|맞으면 맞는거임
52|['피', 'ㅇ', 'ㅠ', '님', '도', '우기', '는', '중']|피유님도 우기는중
53|['누구', '가', '우기', '는', '걸', 'ㄴ지']|누가 우기는건지
54|['우', 'ㄱ', '이']|욱이
55|['맞', '으면', '사과', '하', 'ㄹ게요', 'ㅎㅎ']|맞으면 사과할게요 ㅎㅎ
56|['틀리', '면', '어떡하', 'ㄹ래요']|틀리면 어떡할래요
57|['우', 'ㄱ', '이', '네']|욱이네
58|['눈알', '셀카', '찍', '어서', '비교', '하', '아', '보', '자']|눈알 셀카 찍어서 비교해보자
59|['오', '아서', '딱', '밤', '한대', '때려']|와서 딱밤한대 때려
60|['줍', '어', '담', '아']|주워담아
61|['우', 'ㄱ', '이', '?']|욱이?
62|['원래', '냥', '이', '눈', '좀', '튀', '어', '나오', '아', '있', '음']|원래 냥이 눈 좀 튀어나와있음
63|['우기', '는', '거', '보', '아', ';', ';']|우기는거봐;;
64|['2', '타', 'ㄴ', '시작', '이', 'ㄴ가']|2탄 시작인가
65|['맞', '으면', '축하', '하', '아', '주', 'ㅁ']|맞으면 축하해줌
66|['축하', '하', '아', '줄', '게']|축하해줄게
67|['때리', '어', '주', '시', '어요']|때려주세요
68|['우', '끼', '=', '루', 'ㄱ', '삼']|우끼 = 룩삼
69|['아니', '튀어나오', 'ㄴ', '거', '말', '하', '는', '거', '아니', '라고']|아니 튀어나온거 말하는거 아니라고
70|['네', '피', 'ㅇ', 'ㅠ', '님', '이', '다', '맞워요']|네 피유님이 다 맞워요
71|['어쩌', 'ㄹ래']|저쩔래
72|['오', '아서', '뺨', '따', '구', '때려', '주', '셈']|와서 뺨따구 때려주셈
73|['줍', '어', '담', '아', '얼른', '..']|주워담아 얼른..
74|['우', 'ㄱ', '이', '네', '닭강정', '맛있', '지']|욱이네 닭강정 맛있지
75|['아니', 'ㅁ', '말', 'ㄱ', 'ㅗ', 'ㅎ']|아님말고 ㅎ
76|['맞', '으면', '오', '아서', '때려', '주', '셈']|맞으면 와서 때려주셈
77|['맞', '으면', '맞', '는', '거', 'ㄱ', 'ㅗ']|맞으면 맞는거고
78|['트위치', '공식', '척척', '박사', '님', '이', '시', 'ㅂ니다', ';']|트위치 공식 척척박사님이십니다;
79|['미아', 'ㄴ', 'ㅋ']|미안 ㅋ
80|['미아', 'ㄴ', '!']|미안!
81|['ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', '그것', '아지', 'ㄱㄷ', 'ㅗ', '한', '을', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그거 아직도 한을 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
82|['그러', '엇', '쥬', '?']|그랫쥬?
83|['트', 'ㄹ', '수', '가', '미', '아내', '...', '.']|트수가 미아내....
84|['왜', '하', '게', '화', '나', '았', '어']|왜케화났어
85|['아니', 'ㅁ', '곰보', '~']|아님곰보~
86|['미아', 'ㄴ']|미안
87|['트', 'ㄹ', '수', '가', '미안', '하', '아', '?', '?']|트수가 미안해??
88|['나', 'ㄴ', '아니', 'ㅁ', 'ㅎㅎ']|난 아님 ㅎㅎ
89|['피', 'ㅇ', 'ㅠ', '님', '이', '맞', '으면', '트위치', '제일', '척척', '박사', '하', '셈']|피유님이 맞으면 트위치 제일 척척 박사 하셈
90|['구글', '에', 'feline', 'eye', 'structure', '라고', '치', '어', '보', '세', '이', '어']|구글에 feline eye structure라고 쳐보세여
91|['그냥', '미안', '하', '아']|그냥 미안해
92|['그러', '엇', '죠', '?']|그랫죠?
93|['나', 'ㄴ', '안', '그러', '었', '음', 'ㅎㅎ']|난 안그랬음 ㅎㅎ
94|['척척', '박사', '이', '니까', '맞', '겠', '지', 'ㅇ']|척척박사니까 맞겠징
95|['그러', '어', '미안', '하', '아']|그래 미안해
96|['스마', 'ㄴ', '!']|스만!
