|morphs|origin
0|['ㅇ', 'ㅗ', '방어', 'ㅄ', '?']|오방없?
1|['ㅇ', 'ㅗ', '바', 'ㅇ', '업', '..', '?']|오방업..?
2|['맨', 'ㅇ', 'ㅠ', '경기', '보', '는', '사람']|맨유 경기 보는사람
3|['지', 'ㄴ', '효', '야', '미치', 'ㄹ', '거', '같', '아', '방송', '켜', '어', '주', '어', '.', '...']|진효야 미칠거같아 방송켜줘....
4|['방송', '오늘', '어', 'ㅄ', '냥', '?']|방송오늘없냥?
5|['벌써', '그립', 'ㄴ', '그', '남자']|벌써 그리운 그남자
6|['오늘', '방송', '7', '시', '이', 'ㄴ데요', '님', '덜']|오늘 방송 7시인데요 님덜
7|['1', '부', '멀', 'ㄴ가', '염']|1부 먼가염
8|['루', 'ㄱ', '하']|룩하
9|['루', 'ㄱ', '삼바', 'ㅇ', '소', 'ㅇㅂ', 'ㅗ', 'ㄴ', '다', 'ㄱ', 'ㅗ', '시험', 'ㄱ', 'ㅗ', 'ㅇ', '부안', '해서', '시험', '망', '함', 'ㅋㅋ', 'ㄹ', 'ㅇ', '아니', 'ㅁ', '말', 'ㄱ', 'ㅗ']|룩삼방송본다고 시험공부안해서 시험망함ㅋㅋㄹㅇ 아님말고
10|['ㅋㅋ', 'ㄹ', 'ㅇ', '시험', '공부', '하', '아야', '하', '는디']|ㅋㅋㄹㅇ 시험공부해야하는디
11|['루', 'ㄱ', '삼', '땜', '에', '망', '하', '엇', '어', '~', '~']|룩삼땜에 망햇어~~
12|['나', 'ㄴ', '오늘', '시험', '끝나', '아', '버리', '었', '구', '열', 'ㄴ']|난 오늘 시험 끝나버렸구연
13|['루', 'ㄱ', '삼', '요즘', '대', '난투', '하', '았', '음', '?']|룩삼 요즘 대난투 했음?
14|['지난번', '에', '자주', '하', 'ㄴ다', '하', '았', '으니']|지난번에 자주 한다 했으니
15|['우리', '역', '거', '우', 'ㄴ', '루', 'ㄱ', '사미']|우리 역거운 룩사미
16|['오늘', '배', 'ㅇ', '소', 'ㅇ', '알차', '다']|오늘뱅송알차다
17|['어', '어', '어', 'ㅇㅇ', '빨리', '켜', '어', '주', '시', '어요', '~']|어어엉ㅇ 빨리켜주세요~
18|['오늘', '배', 'ㅇ', '소', 'ㅇ', '애', '지', '었', '따']|오늘뱅송애졌따
19|['오늘', '방송', '엘', '차', '았', '다']|오늘방송 엘찼다
20|['방종', '하', '았', '나요', '?']|방종했나요?
21|['하', 'ㄱ', '카', '하', 'ㄱ', '카', '하', 'ㄱ', '카카', '카르']|학카학카학카카카르
22|['ㅇ', 'ㅗ', '벨', '알']|오벨알
23|['미리', '루', 'ㄱ', '하', '~', '~']|미리 룩하~~
24|['아', '초조', '하다', 'ㅇ']|아 초조하당
25|['한강', '다리', '에서', '끼', 'ㄱ', '~']|한강다리에서 끽~
26|['헤엄치', '어', '다니', '어']|헤엄쳐다녀
27|['그것', '트', '시', 'ㄹ', '듯', 'ㅎㅎ']|그거 트실듯 ㅎㅎ
28|['루', 'ㄱ', '하', '~']|룩하~
29|['아', '루', 'ㄱ', '하']|아 룩하
30|['바', 'ㅇ', '가방', '가', '하이루']|방가방가 하이루
31|['오', '아', '2', '분', '일찍']|와 2분일찍
32|['아', '루', 'ㄱ', '하', '~']|아 룩하~
33|['아아', '루', 'ㄱ', '하']|아아 룩하
34|['오', '아', '2', '분', '일찍이', '네']|와 2분일찍이네
35|['아이', '임', '마', '룸', '~']|아임마룸~
36|['성실', '하', 'ㅁ', '의', '머', '띠', 'ㅇ', '사']|성실함의 머띵사
37|['ㅇ', 'ㅠ', 'ㄴ', '훼이']|윤훼이
38|['오', '아', '부지런', '하', 'ㄴ', '거', '보', '아라']|와 부지런한거봐라
39|['세', '우이', 'ㄴ', 'ㅇ', 'ㅠ', 'ㄴ', '훼이']|세우인윤훼이
40|['루', 'ㄱ', '삼', '님', '안녕하세요']|룩삼님 안녕하세요
41|['부지런', '하', 'ㅁ', '의', '대', '명', '사']|부지런함의 대 명 사
42|['부지런', '하', 'ㅁ', '의', '머', '띠', 'ㅇ', '사']|부지런함의 머띵사
43|['요즘', '루', 'ㄱ', '삼', '방송', '너무', '앨', '차', 'ㅂ니다']|요즘 룩삼 방송 너무 앨찹니다
44|['알리', 'ㅁ', '뜨', '엇', '다']|알림떳다
45|['ㅇ', 'ㅗ', '배', 'ㅇ', '일', '!']|오뱅일!
46|['루', 'ㄱ', '우', '스']|룩 우 스
47|['알리', 'ㅁ', '보다', '빠르', 'ㄴ', '사나이', '.', '.']|알림보다 빠른 사나이..
48|['생방송', '알리', 'ㅁ', '뜨', '는', '거', '보다', '일찍', '오', '았', '네', 'ㅋㅋㅋ']|생방송 알림뜨는거보다 일찍왔네 ㅋㅋㅋ
49|['루', 'ㄱ', '훼이', 'ㄷㄷ']|룩훼이ㄷㄷ
50|['ㅇ', 'ㅗ', '배', 'ㄹ', '알']|오밸알
51|['루', 'ㄱ', '삼', '친구', '크루', '노래', '열심히', '틀', '어', '주', '네']|룩삼 친구 크루 노래 열심히 틀어주네
52|['쌈', '님', '따라', '말', 'ㄱ', 'ㅗ', 'ㄹ', '사', '아', '보', '았', '는데', '인', '싸', '아', '가', '되', 'ㄴ', '느낌', '이', '에', '요', 'ㅎㅎ']|쌈님따라 말골 사봤는데 인싸가 된 느낌이에요ㅎㅎ
53|['오늘', '뭐', '해', '이', '어']|오늘 뭐해여
54|['김', 'ㅗ', '디']|기모디
55|['ㅇ', 'ㅗ', '배', 'ㄹ', '앨']|오밸앨
56|['루', 'ㄱ', '산', '님', '안녕하세요']|룩산님 안녕하세요
57|['곰보', '가', '이', '데', 'ㄱ', '으로', '9', '급', '에서', '2', '급', '까지', '연승', '으로', '올라가', '았', '데', '요', 'AAECAf', '0', 'EBK', '8', 'E7', 'vYCnvgCqIcDDbQE', '7', 'AWfwgKvwgLrwgKP', '0', 'wLR', '4', 'QKL', '5', 'QL', '77', 'AK', '9', '+', 'gKkhwPNiQO', '7', 'igMA']|곰보가 이덱으로 9급에서 2급까지 연승으로 올라갔데요 AAECAf0EBK8E7vYCnvgCqIcDDbQE7AWfwgKvwgLrwgKP0wLR4QKL5QL77AK9+gKkhwPNiQO7igMA
58|['어', '배', 'ㅇ', '앨']|어뱅앨
59|['루', 'ㄱ', '훼이', 'ㄷㄷ']|룩훼이 ㄷㄷ
60|['오늘', '뭐', '하', '어요']|오늘 뭐해요
61|['KonCha', 'KonCha', 'KonCha', '루', 'ㄱ', '하']|KonCha KonCha KonCha 룩하
62|['루', 'ㄱ', '하']|룩 하
63|['루', '우', '구', '우우우우', '우', 'ㄱ', '하']|루우구우우우우욱하
64|['요즘', '모', 'ㅅㅂ', 'ㅗ', 'ㄴ', '듯']|요즘 못본듯
65|['머', '나', 'ㄴ', '투', '켜', '라', 'ㅡㅡ']|머난투 켜라 ㅡㅡ
66|['당연', '하', 'ㄴ걸']|당연한걸
67|['cheer', '100', '대', 'ㅇ', '대', 'ㅇ', '이', '간식', '값', '에', '보태', 'ㅂ니다']|cheer100 댕댕이 간식값에 보탭니다
68|['범블븨', '광고', '그', '만', '보구', '시', '따', '아']|범블븨 광고 그만보구시따
69|['에', '휴', 'ㅇ', '~']|에흉~
70|['루', 'ㄱ', '삼', '님', '이제', '진짜', '콜', '랩', '들어가', '시', 'ㄴ', '거', '이', 'ㅁ', '?']|룩삼님 이제 진짜 콜랩들어가신거임?
71|['머', '나', 'ㄴ', '투', '켜', '라', '~']|머난투켜라~
72|['제발', '1', '부', '머', '나', 'ㄴ', '투']|제발 1부 머난투
73|['스웨', '이', '기']|스웨기
74|['ㅇ', 'ㅠ', 'ㄴ', '훼이', '솔직히', '보이스', '갱', 'ㅗ', '짐', 'ㅇㅈ', '?']|윤훼이 솔직히 보이스 개오짐 ㅇㅈ?
75|['수애', '이', '기', '병원', '에서', '언제', '오', 'ㅁ', 'ㅠ', 'ㅠ']|수애기 병원에서 언제옴 ㅠㅠ
76|['대', '난투', '켜', '어']|대난투 켜
77|['신청', '안', '하', '았', '어요', '?']|신청안했어요?
78|['루', 'ㄲ', '하']|룪하
79|['가시', 'ㄹ', '꺼', '죠', '?']|가실꺼죠?
80|['절', '.', '대', '.', '가', '아', '.', '지', '.', '마']|절.대.가.지.마
81|['트', '파', '아', '때', '아야', '합', '칸', '로', '아하', '러', '피방', '가', 'ㄴ다는데']|트파때 얍칸 로아하러 피방간다는데
82|['가', '아서', '야', '방', '켜', '라']|가서 야방켜라
83|['가', 'ㄹ', '거', '이', 'ㅁ', '?', '?', '?']|갈거임???
84|['절', '대', '가', '아', '지', '말', '아']|절 대 가 지 마
85|['신청', '을', '하', '아야', '대', 'ㅁ', '?', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|신청을 해야댐?ㅋㅋㅋㅋㅋㅋ
86|['방송', '하', 'ㄴ다', '어', '예']|방송한다 어예
87|['루', 'ㄱ', '찌', 'ㄴ', 'ㅠ', 'ㅠ']|룩찐 ㅠㅠ
88|['얼굴', '이', '프리', '패스', '지', '않', '어', '~']|얼굴이 프리패스잖어~
89|['가', '아', '지', '말', '아']|가 지 마
90|['신청', '을', '왜', '하', 'ㅁ']|신청을왜함
91|['방송', '하', '아라', '~']|방송해라~
92|['그것', '신청', '도', '하', '아야', '하', 'ㅁ', '?']|그거 신청도 해야함?
93|['가', '지', '말', '고', '방송', '켜', '어']|가지말고 방송켜
94|['동수', 'ㄱ', '형', '이랑', '아야', '합', '아야', '합', '다', '하', '지', '않', '음', '?']|동숙형이랑 얍얍 다 하지 않음?
95|['프리', '패스', '야', '루', 'ㄱ', '삼은']|프리패스야 룩삼은
96|['루', 'ㄱ', '삼', '이', 'ㄴ데', '신청', '을', '뭘', '하', '아야', '하', '아']|룩삼인데 신청을 뭘해야해
97|['이번', '트', '파', '아', '개', '노잼', '일', '것', '같', '은데']|이번 트파 개노잼일것같은데
98|['머', '기업', '이', 'ㄴ데', '왜', '신청', '하', '아', 'ㅋㅋ']|머기업인데 왜 신청해 ㅋㅋ
