|morphs|origin
0|['수', 'ㄱ', 'ㅗ', '염']|수고염
1|['아야', '합', '아야', '합', '이', '켜', '었', '다', 'ㄱㄱ']|얍얍이켰다 ㄱㄱ
2|['아야', '합', '아야', '합', '으로', 'ㄱㄱ']|얍얍으로 ㄱㄱ
3|['루', 'ㄱ']|룩
4|['주인장', '이방', '언제', '이', '어', 'ㅂ니까']|주인장 이방 언제엽니까
5|['거', '일찍', '오', '았', '는데', '물', '이나', '한자', 'ㄴ', '주', '쇼']|거 일찍왔는데 물이나한잔주쇼
6|['ㅇ', 'ㅗ', '뱅어', 'ㅄ', '?']|오뱅없?
7|['루', 'ㄱ', '하', '~']|룩하 ~
8|['루', 'ㄱ', '하', '~']|룩하~
9|['오늘', '루', 'ㄱ', '요일', '로', '하', 'ㄴ다고', '하', '지', '않', '음', '?']|오늘 룩요일로 한다고 하지 않음?
10|['트', '게', '더', '에', '그렇', '게', '쓰', '고', '갓', '덜', 'ㄴ데']|트게더에 그렇게 쓰고 갓던데
11|['오늘', '안', '오', 'ㅁ', '?']|오늘 안옴?
12|['루', 'ㄱ', '게', '더', '갑', 'ㅗ', '셈']|룩게더 가보셈
13|['알', 'ㄴ', 'ㅇ', 'ㅗ', 'ㄴ', '다', '하', 'ㅁ']|안온다함
14|['오늘', '루', 'ㄱ', '요일', '이', '네요']|오늘 룩요일이네요
15|['임', '시루', 'ㄱ', '요일', '임']|임시룩요일임
16|['루', 'ㄱ', '요일', '?']|룩요일?
17|['수', '칸', '이형', '조', 'ㄴ', '버', '하', '아야', '하', '나']|수칸이형 존버해야하나
18|['루', 'ㄱ', '요일', '오늘', '로', '바꾸', 'ㄴ다는데', '?']|룩요일 오늘로 바꾼다는데?
19|['이것', '시롸야?']|이거 시롸야?
20|['공지', '빠르', '게', '도', '하', '아', '주', 'ㄴ다']|공지 빠르게도 해준다
21|['오늘', '새벽', '4', '시', '에', '공지', '하기', 'ㄴ', '하', '았', '네', 'ㅎㅎ']|오늘 새벽 4시에 공지하긴 했네 ㅎㅎ
22|['어', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', '진짜', '네']|엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜네
23|['루', 'ㄱ', '요일', '이', '었', '네', '인생']|룩요일이었네 인생
24|['뭐', '야', '루', 'ㄱ', '요일', '이', '었', '어', '?']|뭐야 룩요일이었어?
25|['아야', '합', '요일', '에다', '루', 'ㄱ', '요일', '에다', '.', '.', '동수', 'ㄱ', '코', '이', 'ㄴ', '조', 'ㄴ', '버', '간다']|얍요일에다 룩요일에다.. 동숙코인 존버간다
26|['루', 'ㄱ', '삼', '배', '부르', '었', '네']|룩삼배불렀네
27|['ㄱ', 'ㅗ', 'ㅇ', '지하', '나', '띠', 'ㄱ', '올리', '고', '방송', '안', '하', '기', '다니']|공지하나 띡 올리고 방송안키다니
28|['방송', '켜', '어']|방송켜
29|['루', 'ㄱ', '.', '삼', '.', '방', '.', '소', 'ㅇ', '.', '켜', '어']|룩.삼.방.송.켜
30|['앞', '으로', '루', 'ㄱ', '요일', '할거', '이', '면', '10분', '동안', '도', '게', '자', '방송', '하', '아라']|앞으로 룩요일할거면 10분동안 도게자 방송해라
31|['아', '미리', '공지', '해', '네', 'ㅎㅎ']|아 미리 공지햇네 ㅎㅎ
32|['수', '칸', '이형', '조', 'ㄴ', '버']|수칸이형 존버
33|['거', '쉬', 'ㄹ', '수도', '있', '지', '사람', '이', '...', '근데', '루', 'ㄱ', '우', '슬', '는', '사람', '이', '아니', 'ㄴ걸', '?']|거 쉴수도있지 사람이... 근데 룩 우 스는 사람이 아닌걸 ?
34|['오늘', 'ㄴ', 'ㅗ', '방송', '?']|오늘노방송?
35|['루', 'ㄱ', '삼']|룩삼
36|['루', 'ㄱ', '삼', '어디', '가', '았', '어', '이', '어']|룩삼 어디갔어여
37|['오늘', '쉬', '시', 'ㅁ']|오늘 쉬심
38|['허', 'ㅇ']|헝
39|['내일', '거', '당기', '어서', '쉬', '시', 'ㄴ다는데', '요']|내일거 당겨서 쉬신다는데요
40|['루', 'ㄱ', '요일', '에', '방송', '하', '아요', '?']|룩요일에 방송해요?
41|['공지', '에선', '오늘', '쉬', '고', '내일', '하', 'ㄴ다고', '하', '아요']|공지에선 오늘쉬고 내일한다고해요
42|['미뮤방송에', '나오', 'ㄴ다는데']|미뮤방송에 나온다는데
43|['그니', '까', '이', '어', 'ㅠ', 'ㅠ']|그니까여 ㅠㅠ
44|['방송', '켜', '라', '루', 'ㄱ', '삼']|방송켜라룩삼
45|['루', 'ㄱ', '요일', '땡기', '어', '쓰', 'ㅁ']|룩요일 땡겨씀
46|['보', 'ㄹ', '방송', '이', '읍', '따', '아', '지', 'ㄴ', '효', '야', '.', '.']|볼 방송이 읍따 진효야..
47|['루', 'ㄱ', '삼', '미디어', '뮤즈', '출연', '중']|룩삼 미디어뮤즈 출연중
48|['미디엄', 'ㅠ', '즐', 'ㅗ', 'ㄱㄱ']|미디어뮤즈로 ㄱㄱ
49|['오늘', '왜', '안', '오', 'ㅁ', '?']|오늘 왜안옴?
