|morphs|origin
0|['아야', '합', '렉스', '와', '루', 'ㄱ', '렉스']|얍렉스와 룩렉스
1|['ㅇ', 'ㅗ', '분배', 'ㅆㅅㅌㅊ']|오 분배 ㅆㅅㅌㅊ
2|['여친', '외계인', '이랑', '바람', '나', 'ㄴ', '듯', '안', '돌아오', '네']|여친 외계인이랑 바람난듯 안돌아오네
3|['행복', '하', 'ㄴ', '나날', '들', '이', '구먼']|행복한 나날들이구먼
4|['이제', '안', '돌아오', '아서', '사망', 'ㅅㄱ']|이제 안돌아와서 사망 ㅅㄱ
5|['방독면', '부수', '어', '지', '면', '레전드']|방독면 부숴지면 레전드
6|['몰', 'ㄴ가', '.', '.']|몬가..
7|['진행', '하', '아']|진행해
8|['이거', 'ㄹ', '살', '네']|이걸사네
9|['오', '아']|와
10|['이', '걸', 'ㅇ', 'ㅗ', '네']|이걸오네
11|['폭', '망', '하', '고', '머', '나', 'ㄴ', '투', '하', '는', '거', '기다리', '는데', '끈질기', '네']|폭망하고 머난투하는거 기다리는데 끈질기네
12|['오래', '살', '네']|오래사네
13|['오', '아', '숲']|와 숲
14|['님', '들', '아', '루', 'ㄱ', '삼', '이', '자주', '트', '는', '노래', '중', '에서', '나', '의', '이상', '형', '라라', '~', '라라', '~', '이것', '무슨', '노래', '이', 'ㅁ', 'ㅋㅋㅋㅋㅋㅋㅋ']|님들아 룩삼이 자주트는 노래중에서 나의 이상형 라라~ 라라~ 이거 무슨 노래임 ㅋㅋㅋㅋㅋㅋㅋ
15|['많이', '가져오', '았', '네']|많이가져왔네
16|['디디', '담', '터', 'ㄴ', '죽', '을', '듯']|디디 담턴 죽을듯
17|['계속', '보내', '어']|계속 보내
18|['주', '지', '말', '아']|주지마
19|['가', '면', '잦', '되', 'ㄹ', '거', '같', '은데']|가면 잦될거같은데
20|['밴', '하', '아', 'ㅡㅡ']|밴해 ㅡㅡ
21|['배', 'ㄴ', 'ㅡㅡ']|밴 ㅡㅡ
22|['예음', '병', '하', '는', '노래', '좀', '꺼주', '시', '어요']|예음병하는 노래좀 꺼주세요
23|['오', '아', '!', '크리스마스', '!']|와! 크리스마스!
24|['밴', '하', '아']|밴해
25|['오', '아', '크리스마스', '!']|와 크리스마스!
26|['키', 'ㅇ', '래', '는', '좋', '네']|킹래는 좋네
27|['띠', 'ㅇ', 'ㄱ', 'ㅗ', 'ㄱ']|띵곡
28|['싸', '마', '크리스마스', '축하', '하', '아']|싸마 크리스마스 축하해
29|['저것', '모자', '뭔', '데', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|저거 모자 뭔데 ㅋㅋㅋㅋㅋㅋㅋㅋ
30|['모자', '미치', '어', '날뛰', '네']|모자 미쳐날뛰네
31|['모자', '보', '아', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|모자봐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
32|['아', '님', '들', '얘', '여친', '이랑', 'ㄴ', 'ㅗ', '는', '상상', '하', '아요', '~', '~', '~', '~', '~']|아 님들 얘 여친이랑 노는 상상해요~~~~~
33|['음질', '에바', 'ㄴ', '데', 'ㅋㅋㅋㅋㅋ']|음질 에반데 ㅋㅋㅋㅋㅋ
34|['저것', '하', '려고', '쓰', '었', '구나', 'ㅋㅋㅋㅋㅋㅋㅋ']|저거하려고 썼구나 ㅋㅋㅋㅋㅋㅋㅋ
35|['그', '리피', 'ㄴㄷ', 'ㅗ', '르', '!']|그리핀도르!
36|['하', '게', '로', '님', '도', '메', '리크', '레스', '마스', '~']|케로님도 메리크레스마스~
37|['바', 'ㅇ', '개', '못']|방개못
