|morphs|origin
0|['내', 'ㄱ']|낵
1|['이루어지', '었', '다']|이루어졌다
2|['완벽', '하', 'ㄴ', '카운터', '펀치']|완벽한 카운터펀치
3|['백신', '빠지', '었', '네']|백신 빠졌네
4|['백신', '잇', '음', '지', '어야지']|백신잇음 져야지
5|['완벽', '하', 'ㄴ', '카운터', '네', 'ㅋㅋㅋ']|완벽한 카운터네 ㅋㅋㅋ
6|['드루', '이', '라', '당하', '았', '다', 'ㅠ', 'ㅠ']|드루라 당했다ㅠㅠ
7|['확장팩', '나', '와스', 'ㄴㄴ', '데', '짝', '흑', '을', '하', '고', '잇', '나', 'ㅉㅉ']|확장팩나와슨ㄴ데 짝흑을 하고잇나 ㅉㅉ
8|['모', '쓰', '어요', '~']|모써요~
9|['변형', '에바', 'ㄴㄷ']|변형에반ㄷ
10|['그냥', '드루이드', '로', '이기', 'ㅂ시다']|그냥 드루이드로 이깁시다
11|['본인', '데', 'ㄱ', '에', '도', 'ㄱ', '8', '자', 'ㅇ', '모으', '고', '토그웨글쓰면', '자연화', '필요', '없', '음', 'ㅎ']|본인덱에 독 8장 모으고 토그웨글쓰면 자연화 필요없음 ㅎ
12|['따', '효', '이', '니', '도', '저것', '당', '하', '았', '는데', '백신', 'ㅋㅋ', 'ㅋㅋ']|따효니도 저거당했는데 백신 ㅋㅋㅋㅋ
13|['9', '코', '때', '44', '털', 'ㄱ', 'ㅗ']|9코때 44털고
14|['드루이드', '왜', '하', '게', '약하', '냐', '...']|드루이드 왜케 약하냐...
15|['그렇', '게']|그러게
16|['못하', '아서', '약하', '아', '먹', '겠', '다']|못해서 약해먹겠다
17|['ㅇㅈ', '조', 'ㄴㄴ', '못하', 'ㅁ']|ㅇㅈ 존ㄴ 못함
18|['드루', '약', '하', '아요']|드루약해요
19|['루', 'ㄱ', '쌈', '법사']|룩쌈법사
20|['ㅇㅈ', '드루', '너무', '찌', 'ㄴ', '이자', '너']|ㅇㅈ 드루 너무 찐이자너
21|['드루', '이번', '화', 'ㄱ', '팩', '들어오', '고', '너무', '약했짐퓨ㅠ']|드루 이번 확팩들어오고 너무 약했짐퓨ㅠ
22|['홀', '법', '개', '구', '리더', 'ㄴ', '데']|홀법개구리던데
23|['그것', 'ㄴ', '다', '있', '는', '거', 'ㄴ', '데']|그건 다있는건데
24|['독서', 'ㅇ', '개', '좋아하', 'ㅁ']|독성 개좋아함
25|['루', '나라', '기본', '아니', 'ㄴ가', '이', '어']|루나라 기본 아닌가여
26|['왜', '어', 'ㅄ']|왜없
27|['루', '나라', '퀘스트', '깨', '면', '주', '는', '거', 'ㄴ', '데']|루나라 퀘스트 깨면 주는건데
28|['10', '승', '도', '못하', 'ㅁ', '?']|10승도 못함?
29|['루', 'ㄱ', '삼', '그', '자세', '로', '앉', '아', '있', '으면', '척추측만증', '알', 'ㄴ', 'ㅇ', 'ㅗ', '나']|룩삼 그 자세로 앉아있으면 척추측만증 안오나
30|['루', '나라', '화', 'ㄱ', '패', 'ㄱ', '시즌', '때', '안', '하', '면', '날아가', 'ㅁ']|루나라 확팩시즌때 안하면 날아감
31|['안', '되', 'ㅁ']|안됨
32|['회', 'ㄲ', 'ㅗ', 'ㄲ', '지']|회 꼮 지
33|['쌈', '님', '근데', '오늘', '왜', 'ㄹ', '캐', '잘생기', '었', '어요', '?']|쌈님 근데 오늘 왤캐 잘생겼어요?
34|['정', 'ㄱ', 'ㅠ', '10', '승', '아니', 'ㄴ가']|정규 10승 아닌가
35|['하', 'ㄱ', '카르', 'ㄲㅂ']|학카르 ㄲㅂ
36|['지면', '되', 'ㅁ']|지면됨
37|['팩트', ')', '하', 'ㄱ', '카르', '안내', '야', '이', '김']|팩트) 학카르 안내야 이김
38|['ㄴ', 'ㅗ', '루트', 'ㄱ', ')', '변신', '하', '면', '꼭지', '파래지', 'ㅁ']|노루특) 변신하면 꼭지 파래짐
39|['키', 'ㅇ', '갑', '다']|킹 갑 다
