|morphs|origin
164|['다', 'ㄱ', '후']|닥후
165|['해적', '내', 'ㄱ', 'ㅗ', '맘', '가', 'ㄱ']|해적내고 맘가 ㄱ
166|['상트', 'ㄱ', ')', '쏘', 'ㅁ']|상특)쏨
167|['싸', '아야지']|싸야지
168|['쓰', '어라', '그냥', 'ㄷㄷㄷ']|써라 그냥 ㄷㄷㄷ
169|['유튜브', '각', '보', '시', '어야', '죠']|유튜브각 보셔야죠
170|['뭘', '하', '아도', '화산', '치', '어', '맞', '을', '거', '같', '기', 'ㄴ', '하', 'ㄴ데']|뭘 해도 화산쳐맞을거같긴 한데
171|['tc', '버리', '어']|tc버려
172|['화산', '맞', '을', '테', 'ㄴ', '데']|화산맞을텐데
173|['화산', '배', '재', '하', '아야지']|화산 배재해야지
174|['티', '씨', '있', '으니까', '갸', 'ㅇ', '폭력배']|티씨 있으니까 걍 폭력배
175|['당신', '은', '스트리머', '이', 'ㅂ니다']|당신은 스트리머 입니다
176|['상', '남', '자', '는', '쏘', 'ㄴ', '다']|상 남 자는 쏜 다
177|['남', '자면', '쏘', '아', '등', '신아']|남자면쏴등신아
178|['대포', '쏘', '아야지']|대포쏴야지
179|['상트', 'ㄱ', ')', '쏘', 'ㅁ']|상특) 쏨
180|['쏘', 'ㅂ시다']|쏩시다
181|['오', '아', '실력']|와 실력
182|['뽕', '맛', 'ㅇ', 'ㅗ', '지', '어']|뽕맛 오져
183|['캬', '이', '게', '배', 'ㄹ', '류', '다']|캬 이게 밸류다
184|['되', 'ㄴ다']|된다
185|['이것', '야']|이거야
186|['좀', '쓰', '러', '울', 'ㄴ', '놈', '!']|좀쓰러운놈 !
187|['개', '잘', '하', '아']|개잘해
188|['몇', '데', 'ㅁ', '이여']|몇뎀이여
189|['이', '게', '플', 'ㅗ', '지']|이게 프로지
190|['오', '아', '좋', '다']|와 좋다
191|['쏘', '아']|쏴
192|['ㅈㄴ', '사기', 'ㄴ', '데', '?']|ㅈㄴ 사긴데?
193|['신', '나', '았', '다', '얘', '좀', '보', '아']|신났다 얘 좀 봐
194|['개', '사기', 'ㄴ', '데']|개사긴데
195|['배', 'ㄹ', '류', '미치', '었', '네', 'ㅋㅋㅋㅋㅋ']|밸류 미쳤네 ㅋㅋㅋㅋㅋ
196|['미치', '었', '다', '이', '데', 'ㄱ']|미쳤다 이덱
197|['이기', '었', '다', 'ㅋㅋㅋㅋㅋ']|이겼다 ㅋㅋㅋㅋㅋ
198|['재밌', '어', '보', '이', '내', '이', '데', 'ㄱ']|재밌어보이내이덱
199|['2', '코', '45', '뭐', 'ㄴ', '데']|2코 45뭔데
200|['지', '려', '불', '러', '~', '~']|지려부러~~
201|['개', '쎄', '네', '이것', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|개쎄네 이거 ㅋㅋㅋㅋㅋㅋㅋㅋ
202|['미치', '었', '는데', '?']|미쳤는데?
203|['화산', '없', '으면', '되', 'ㄴ다']|화산 없으면 된다
204|['이래', '도', '키', 'ㄹ', '각']|이래도 킬각
205|['맘', '가', '2', '코', '감소', '로', '하향', '하', '아야', '하', 'ㄹ', '듯']|맘가 2코감소로 하향해야할듯
206|['맘', '가가', '좋', '은', '게', '아니', 'ㄹ까요', '?']|맘가가 좋은게 아닐까요?
207|['갓', '카드', '야', '6', '코', '저것', 'ㅋㅋㅋ']|갓카드야 6코 저거 ㅋㅋㅋ
208|['돌', '지니', '니', 'ㄴ', '이', '니']|돌지니닌니
209|['화산', '보다', 'ㄴ', '낫', '지', '이', '게']|화산보단 낫지 이게
210|['무', '발기', '사정', '해', '다']|무발기사정 햇다
211|['근데', '지', 'ㄹ', '거', '같', '다']|근데 질거같다
212|['오', '아', '도발', '실력']|와 도발 실력
213|['해저', 'ㄱㄷ', 'ㅗ', '적', '이', 'ㅁ', '?']|해적도적임?
214|['크', '어', 'ㄴ', '법', '한테', '썰', '리나']|컨법한테 썰리나
215|['모자라', 'ㄴ', '디', 'ㄹ', '량', '은', '오른쪽', '에서']|모자란 딜량은 오른쪽에서
216|['싸', '앗', '다']|쌋다
217|['띠', 'ㅇ', '?']|띵?
218|['광역', '이', '기', 'ㅂㅂ']|광역기 ㅂㅂ
219|['갸', 'ㅇ', '띠', 'ㅇ', '치', 'ㄱㄱ']|걍띵치 ㄱㄱ
