|morphs|origin
0|['오', '아']|와
1|['오', '아', ';']|와;
2|['담', '터', 'ㄴ', '어', '짜', '피', '줄진', '이', 'ㄴ데']|담턴 어짜피 줄진인데
3|['오', '아', '실력']|와 실력
4|['담', '터', 'ㄴ', '줄진', '이면', '치사', '지']|담턴줄진이면 치사지
5|['실력', '보', '아라']|실력봐라
6|['루', 'ㄱ', '우', '스']|룩 우 스
7|['5', '코', '내', 'ㄱ', 'ㅗ', '폭', '덫', '이', '?']|5코내고 폭덫이?
8|['역시', '플', 'ㅗ', '다']|역시 프로다
9|['실력', '미', '하', '지', 'ㅋㅋㅋ']|실력 미치 ㅋㅋㅋ
10|['오', '아', 'C9']|와 C9
11|['실력', '봇', 'ㅗ', ';']|실력보소;
12|['역시', '플', 'ㅗ', ';']|역시 프로 ;
13|['법', 'ㄱ', 'ㅠ', 'ㄷ']|법규 ㄷ
14|['호', '구포', 'ㄱ', '이', '더', '좋', '은', '더', '아닌ㄴ다가ㅏㅏ']|호구폭이 더 좋은더 아닌ㄴ다가ㅏㅏ
15|['법', 'ㄱ', 'ㅠ', 'ㅋㅋ']|법귴ㅋ
16|['법', '구매', 'ㄴ', ';']|법구맨;
17|['ㅇ', 'ㅗ', '..', '법', 'ㄱ', 'ㅠ']|오..법규
18|['법', 'ㄱ', 'ㅠ', '맨']|법규맨
19|['법', 'ㄱ', 'ㅠ']|법규
20|['커다랗', 'ㄴ', '도끼', '나가', '시', 'ㄴ다', '!']|커다란 도끼 나가신다!
21|['터', 'ㄴ', '종료', '뜨', '엇', '죠']|턴종료떳죠
22|['커다랗', 'ㄴ', '도끼', '나가', '시', 'ㄴ다']|커다란 도끼 나가신다
23|['불', '꺼지', '엇', '는데', '?']|불꺼졋는데?
24|['키', 'ㅇ', '다란', '갓', '이', '기']|킹다란 갓기
25|['이', '게', '주', 'ㄱ', '기지']|이게 죽기지
26|['터', 'ㄴ', '종료', 'ㅋㅋ']|턴종료 ㅋㅋ
27|['저것', '나오', 'ㄹ', '때', '소리', '개', '꿀잼']|저거나올때소리개꿀잼
28|['피', '4', '로', '시작', '하', 'ㅁ', 'ㅋㅋ']|피 4로 시작함 ㅋㅋ
29|['오', '아', 'ㅁㅊ']|와 ㅁㅊ
30|['실력', '멀', '냐', ';']|실력머냐;
31|['저것', '영', '능', '뭐', '이', 'ㅁ', '?', '?']|저거 영능 뭐임??
32|['ㅇ', 'ㅠ', '사요', '그']|유사요그
33|['실력', '보', '아']|실력봐
34|['영', '능', '지정', '2', '데', 'ㅁ']|영능 지정2뎀
35|['오', '아', '든든', '하', 'ㄴ', '거', '바', 'ㅋㅋ']|와 든든한거바 ㅋㅋ
36|['영', '능', '선택', '2', '데', 'ㅁ', '이', 'ㅁ']|영능 선택 2뎀임
37|['킁킁', '이', '가', '안나', 'ㅇ', 'ㅗ', '네']|킁킁이가 안나오네
38|['킁킁', '이', '가', '단', '하나', '도', '안나', 'ㅇ', 'ㅗ', '네', 'ㅋㅋㅋ']|킁킁이가 단하나도 안나오네 ㅋㅋㅋ
39|['이', '게', '배', 'ㄹ', '류지']|이게밸류지
40|['빠', 'ㄱㄱ', 'ㅗ', '수', ';']|빡고수;
41|['줄진', '이', '미치', 'ㄴ', '뒷심']|줄진이 미친뒷심
42|['나가', '아', '!']|나가!
43|['절대', '못', '이기', '어', 'ㅋㅋ', 'ㅋㅋ']|절대 못이겨 ㅋㅋㅋㅋ
44|['주문', '냥', '이', '사기', '이', 'ㄴ', '게', '아니', '라 루', 'ㄱ', '삼', '님', '이', '게임', '을', '잘', '하', '시', '는', '거', '같', '은데', '요']|주문냥이 사기인게 아니라 룩삼님이 게임을 잘 하시는 거 같은데요
45|['요', '그', '살', 'ㅗ', 'ㄴ', '너프', '전']|요그사론 너프전
46|['ㄲ', 'ㅗ', 'ㄴ']|꼰
47|['오', '아', '너무썌', 'ㄷㄷ']|와 너무썌 ㄷㄷ
48|['루', 'ㄱ', '삼', '전설', '러', 'ㄴ', '중임', '?']|룩삼 전설 런중임?
49|['네', '다트', 'ㄹ']|네다틀
50|['그', '거', 'ㄴ', '맏', '다']|그건맏다
51|['ㅋㅋㅋ', '그', '데', 'ㄱ', '으로', '한판', '이기', '어', '보', 'ㅁ']|ㅋㅋㅋ 그덱으로 한판이겨봄
52|['찌', 'ㄴ']|찐
53|['줄진', '때문', '에', '뒷심', '도', 'ㅇ', 'ㅗ', '짐']|줄진때문에 뒷심도 오짐
54|['그때', 'ㄴ', '그렇', '었', '지']|그땐그랬지
55|['반샤라즈', '미치', 'ㄴ', '데', 'ㄱ']|반샤라즈 미친덱
56|['동', '바', 'ㄴ', '샤']|동 반 샤
57|['이', '샤라', '바', 'ㄴ']|이샤라반
58|['3', '터', 'ㄴ', '동전', '반즈']|3턴 동전반즈
59|['ㅋㅋ', '2', '터', 'ㄴ', '하', '게', 'ㄹ', '레', '를', '이기', '네']|ㅋㅋ 2턴 켈레를 이기네
60|['야생', '가', '아서', '하든', '가요']|야생가서 하든가요
61|['그때', '가', '재밌', '기', 'ㄴ', '하', '았', '는데', 'ㅋㅋ']|그때가 재밌긴했는데 ㅋㅋ
62|['그', '데', 'ㄱ', '상대로', '한판', '이기', '어', '보', 'ㅁ', 'ㅋㅋㅋ']|그덱상대로 한판이겨봄 ㅋㅋㅋ
63|['근데', '1', '티어', '아니', 'ㅁ', 'ㅋㅋㅋㅋㅋㅋㅋ']|근데 1티어 아님 ㅋㅋㅋㅋㅋㅋㅋ
64|['근데', '그렇', '고', '도', '1', '티어', '아니', '지', '않', '았', '나', '?']|근데 그러고도 1티어 아니지 않았나?
65|['반', '샤라', '즐', 'ㅗ', '첫', '전설', '찍', '엇', '는데']|반샤라즈로 첫전설찍엇는데
66|['3', '터', 'ㄴ', '동반샤면', '이기', 'ㄴ', '거', '자', '너']|3턴 동반샤면 이긴거자너
67|['머', '야', '정', 'ㄱ', 'ㅠ', '전이', '야', '?']|머야 정규전이야 ?
68|['자', 'ㅇ', '의', '사']|장 의 사
