|morphs|origin
0|['모야', '어', '하', '게', '하', '아야', '대', 'ㅁ', 'ㅠ', 'ㅠ']|모야 어케해야댐 ㅠㅠ
1|['광고', '가', '안', '보', '아', '지', '어요', '...']|광고가 안봐져요...
2|['루', 'ㄱ', '삼']|룩삼
3|['왜', '방송', '은', '하', '아']|왜 방송 은해
4|['하이', 'ㅇ']|하잉
5|['어', 'ㅄ']|없
6|['어', 'ㅄ', '!!!', '!!!']|없!!!!!!
7|['루', 'ㄱ', '삼', '방송', '켜', '라', '~']|룩삼 방송켜라~
8|['비트', '과', 'ㅇ', 'ㄱ', 'ㅗ', '왜', '안', '보', '아', '지', 'ㅁ', 'ㅠ', 'ㅠ']|비트광고 왜안봐짐 ㅠㅠ
9|['아', 'ㅇ']|앙
10|['왜', '나', 'ㄴ', '안', '주', '어']|왜난안줘
11|['그것', '어', '하', '게', '하', '는', '거', '이', 'ㅁ', '?']|그거 어케하는거임?
12|['루', 'ㄱ', '삼', '좋', '아']|룩삼좋아
13|['오늘', '휴', '방', '이', 'ㄴ가요', '?']|오늘 휴방인가요?
14|['ㅇ', 'ㅗ', '뱅어', 'ㅄ', '?', '?']|오뱅없??
15|['얘', '왜', '또', '안', '오', 'ㅁ']|얘왜또안옴
