|morphs|origin
0|['지키', '어', '주', '시', '어요', ':', '★', '비속어', '사용', 'X', ',', '시청자', '간', '닉', '언', 'X', ',', '시청자', '의', '방송', '중재', ',', '타스', '트리', '머', '비하', ',', '타', '방송', '중계', 'X', ',', '외모', '이야기', 'X', ',', '게임', '관련', '없', '는', '이야기', 'X', ',', '병먹금', '필수', '!', ',', '방송', '내', '의', '클립', '이나', '사진', '은', '트', '게', '더', '이외', '에', '올리', '지', '마', '세', '요', '(', '필수', ')', '★']|지켜주세요 : ★ 비속어 사용 X, 시청자간 닉언 X, 시청자의 방송 중재, 타스트리머 비하, 타방송 중계 X, 외모 이야기 X, 게임 관련 없는 이야기 X, 병먹금 필수!, 방송 내의 클립이나 사진은 트게더 이외에 올리지 마세요(필수) ★
1|['ㅇ', 'ㅗ', '시작', '이', 'ㄴ가', '.', '.']|오 시작인가..
2|['오', '아', '구독', '5', '개월', '되', '었', '네']|와 구독 5개월됐네
3|['폭풍', '설명', '을', '들', '어야', '재', 'ㅁ', '있', '는데', '이건']|폭풍설명을 들어야 잼있는데 이건
4|['오', '아', '초', '하']|와 초하
5|['어', '우', '쓰', '어']|어우 써
6|['요즘', '계속', '미모', '리즈', '갱', '신주', 'ㅇ', '이', '시네', '~', '^^']|요즘 계속 미모리즈 갱신중이시네~^^
7|['초', '하', '오늘', '은', '말', '하시나', '이', '어', '?']|초하 오늘은 말하시나여?
8|['새벽', '3', '시', '는', '아니', '지만', '그래도', '3', '시네', '노래', '랑', '딱', '맞', '네', '이', '어', 'ㅋㅋ']|새벽 3시는 아니지만 그래도 3시네 노래랑 딱맞네여 ㅋㅋ
9|['오늘', '도', '무성', '이락', 'ㅗ', '공지', '뜸']|오늘도 무성이라고 공지 뜸
10|['음악', '...', '그', '거', 'ㄴ', '...', 'ㅇ', 'ㅠ', '일', '하', '게', '국가', '가', '허락', '하', 'ㄴ', '...', '마약', '...', '.']|음악...그건...유일하게 국가가 허락한...마약....
11|['초승달', 'is', 'now', 'live', '!', 'Streaming', 'Just', 'Chatting', ':', '\uf319', '안녕하세요', '!']|초승달 is now live! Streaming Just Chatting: 🌙 안녕하세요!
12|['3', '일', '말', '하', '지', '말', '라', '하', '았', '는데', '최소', '2', '일', '은', '따라줘야죵']|3일 말하지 말랬는데 최소 2일은 따라줘야죵
13|['커엽', '구마', 'ㄴ']|커엽구만
14|['언', '냐', '머리', '염색', '잘', '대', '었', '따', '^^']|언냐 머리 염색 잘댔따 ^^
15|['알리', 'ㅁ', '엄청', '늦', '게', 'ㅇ', 'ㅗ', '네']|알림 엄청늦게 오네
16|['야', '!', '야야', '!', '파파', 'ㄱ', 'ㅗ', '누나', '목소리', '들리', '어', '주', '어라', '!']|야! 야야! 파파고누나 목소리 들려줘라!
17|['초', '파', 'ㄱ', 'ㅗ', '하']|초 파 고 하
18|['되', 'ㅁ', '?']|됨?
19|['뒤', '에', '토끼', '선인장', '에', '머', '가', '리', '박히', '어', '있', '어요', 'ㅠ']|뒤에 토끼 선인장에 머가리 박혀있어요 ㅠ
20|['오늘', '은', '목소리', '되찾', '으시', '었', '나', 'ㅋㅋ']|오늘은 목소리 되찾으셨나ㅋㅋ
21|['오늘', '도', '인어', 'ㄱ', 'ㅗ', 'ㅇ', '주인', '가요']|오늘도 인어공주인가요
22|['말', '하', '아', '보', '아요']|말해봐요
23|['오', '아', '씨', '오늘', '진짜', '이쁘', '네']|와씨 오늘진짜이쁘네
24|['승', '달', '이', '살', 'ㄹ', '엄청', '빠지', 'ㄴ듯', '?', '?', 'ㄷㄷ']|승달이 살 엄청 빠진듯?? ㄷㄷ
25|['오늘', '도', '인어', 'ㄱ', 'ㅗ', 'ㅇ', '주구', 'ㄴ', '요']|오늘도인어공주군요
26|['인어', '공주', '이', '라니', '어인', '이', 'ㅂ니다']|인어공주라니 어인입니다
27|['아', '저것', '엄청', '하하', 'ㄴ', '디']|아 저거 엄청 하한디
28|['뒤', '에', '토끼', '는', '죽', '은', '거', 'ㄴ', '가요', '?', 'ㅠ']|뒤에 토끼는 죽은건가요?ㅠ
29|['오', '아', '노래', '개', '잘', '하', '아']|와 노래 개잘해
30|['오늘', 'ㄴ', 'ㅗ', '마이크', '빠', 'ㄱ', '로', '아이', '이', 'ㄴ가요', '?']|오늘 노마이크 빡 로아인가요?
31|['오늘', '은', '목', '괜찮', '으시', 'ㄴ가요', 'ㅠ', 'ㅠ']|오늘은 목 괜찮으신가요 ㅠㅠ
32|['이 노래', '꽂히', '시', '었', '나', '보', '네']|이 노래 꽂히셨나보네
33|['이부', 'ㄴ', '이', '판토마', '임', '의', '대', '가', '초승달', 'ㅇ', 'ㅗ', 'ㅇ', '이', '시', 'ㄴ가요', '?']|이분이 판토마임의 대가 초승달옹이신가요?
34|['노마이크ㅡ', '빠', 'ㄱ', '캐', 'ㅁ', '...']|노마이크ㅡ 빡캠...
35|['요새', '미모', '전성기', '가', '다시', '오', '시', '었', '네']|요새 미모 전성기가 다시오셨네
36|['그래서', '오늘', '도', 'ㄴ', 'ㅗ', '마이크', '?', '?']|그래서 오늘도 노마이크??
37|['마이크', '꺼지', '어', '있', '어', '용', 'ㅎ']|마이크 꺼져있어용 ㅎ
38|['오늘', '도', 'ㄴ', 'ㅗ', '마이크', '이', 'ㄴ', '가요']|오늘도 노마이크인가요
39|['마이크', '꺼지', '어', '잇', '는데']|마이크 꺼져잇는데
40|['마이크', '안', '키', 'ㄴ', '건', '가', '이', '어', 'ㅋ']|마이크안킨건가여 ㅋ
41|['머', '이', '라구요', '?']|머라구요?
42|['오늘', '도', '빠', 'ㄱ', '마이크', '노겜인가요']|오늘도 빡마이크 노겜인가요
43|['안', '들리', '어요']|안들려요
44|['마이크', '일부러', '이', 'ㅁ']|마이크 일부러임
45|['오늘', '도', '판토마', '임', '컨셉', '이', 'ㅂ니다']|오늘도 판토마임 컨셉입니다
46|['마녀', '가', '목소리', '뺏', '어', '가', '았', '음']|마녀가 목소리 뺏어갔음
47|['ㅇ', 'ㅗ', '이', 'ㅇ']|오잉
48|['ㅇ', 'ㅗ']|오
49|['오', '아', '목소리', '!']|와 목소리!
50|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ']|오오
51|['이', 'ㅇ', '?']|잉?
52|['마임', '맨', '컨셉', '이', 'ㄴ가']|마임맨 컨셉인가
53|['오', '아', '!']|와!
54|['마이크', '가', '좀', '작', '아', '이', '어']|마이크가 좀 작아여
