|morphs|origin
0|['이', 'ㅇ']|잉
1|['옷', '산', '걸', 'ㄴ가']|옷 산건가
2|['자', '다가', '뛰어오', 'ㅁ']|자다가 뛰어옴
3|['ㅇ', 'ㅗ']|오
4|['오', '아']|와
5|['지금', '만들', '시', '나']|지금 만드시나
6|['뭐', 'ㄴ가', '많이', '사왓네ㅋㅋㅋㅋ']|뭔가 많이 사왓네ㅋㅋㅋㅋ
7|['ㅇ', 'ㅗ', 'ㅇ']|옹
8|['ㅇ', 'ㅗ', 'ㅋㅋ']|오 ㅋㅋ
9|['초승달', 'is', 'now', 'live', '!', 'Streaming', 'Games', '+', 'Demos', ':', '\uf319', '\uf332']|초승달 is now live! Streaming Games + Demos: 🌙🌲
10|['잠옷', '이', '아까', '옷', '이랑', '똑같이', '생기', '었', '네']|잠옷이 아까 옷이랑 똑같이 생겼네
11|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ']|오오
12|['어떻', '게', '들', '고', '오', '시', '었', '대', 'ㅋㅋㅋ']|어떻게 들고오셨대 ㅋㅋㅋ
13|['흑우', '오', '았', '는가', '?']|흑우 왔는가?
14|['오', '아', '잠옷']|와 잠옷
15|['많', '기', '도', '하', '아라']|많기도해라
16|['오', '아', 'ㅋㅋㅋ']|와 ㅋㅋㅋ
17|['멀', '지', '?', '?', '?']|머지???
18|['많이', '살', '시', '었', '네', 'ㅋㅋ']|많이사셨네 ㅋㅋ
19|['오', '아', '크리스마스']|와 크리스마스
20|['멀', '지']|머지
21|['님', '들', '닉', '네', '이', 'ㅁ', '어', '하', '게', '만들', 'ㅁ', '?', '?']|님들 닉네임 어케만듬??
22|['마니', '살', '시', '었', '네']|마니 사셨네
23|['제일', '중요', '하', 'ㄴ', '트리', '있', '나요']|제일 중요한 트리 있나요
24|['오', '아', '!', '크리스마스', '!']|와!크리스마스!
25|['왜', '하', '게', '신나', '시', '었', '어', '?']|왜케 신나셨어?
26|['누나', '오늘', '트리', '만', '들', '거', '이', '어', '?']|누나 오늘 트리만들거여?
27|['지금', '만들', '시', 'ㄹ려고', '요', '?']|지금 만들실려고요?
28|['이것', '저것', '많이', '사', '앗', '네']|이거저거 많이삿네
29|['왜', '하', '게', '신', '나', '았', '대']|왜케 신났대
30|['많이', '도', '살', '시', '었', '네', 'ㅋㅋ', 'ㅋㅋ']|많이도사셨네 ㅋㅋㅋㅋ
31|['일본', '가져가', 'ㄹ', '거', '사', '러', '가시', 'ㄴ', '거', '아니', '었', '나요', '?']|일본 가져갈거 사러가신거 아니었나요 ?
32|['멀', 'ㄴ', '모찌', '가', '다', '뜯', '음', 'ㅅㄱ']|먼모찌가 다 뜯음 ㅅㄱ
33|['네', 'ㅇ']|넹
34|['네', 'ㅇ', '?']|넹?
35|['트리', '꾸미', 'ㄹ', '거', '많이', '준비', '하', '시', '었', '네']|트리꾸밀거 많이준비하셨네
36|['하', '시', '어요']|하셔요
37|['ㄱ', 'ㅗ', 'ㄱ', 'ㅗ']|고고
38|['지금', '꾸미', '는', '거', '이', 'ㅁ', '?', '?']|지금 꾸미는거임??
39|['하', '시', '어요']|하세요
40|['머리', '예쁘', '게', '자르', '시', '었', '네']|머리 예쁘게 자르셨네
