|morphs|origin
0|['크', '어', '허', 'ㅁ']|커험
1|['그럼', '찌', 'ㄴ']|그럼 찐
2|['허', '헐', 'ㅗ', '하', '자']|허허로 하자
3|['왜', '다', '하', '지', '말', 'ㄹ래', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|왜 다하지말래 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4|['그럼', '뭐', '하', '아야', '되', '지']|그럼 뭐해야되지
5|['그것', 'ㄴ', '맞', '어', '.', '.']|그건맞어..
6|['크', 'ㄹ', 'ㅗ', 'ㅇ']|크롱
7|['무수', '하', 'ㄴ', '크흠의', '요청', '이', '..']|무수한 크흠의 요청이..
8|['반응', '보', 'ㄹ려고', '하는거이;ㅁ']|반응볼려고 하는거이;ㅁ
9|['그', '거', '볼락', 'ㅗ', '도', '네', '하', '는', '거', '이', 'ㅁ']|그거볼라고 도네하는거임
10|['그것', 'ㄴ', '맞', '지']|그건맞지
11|['트', 'ㄹ', '수도', '사람', '이야']|트수도 사람이야
12|['남', '들', '웃기', '려고', '쏘', '는', '거', '이', 'ㅁ', '원래']|남들 웃기려고 쏘는거임 원래
13|['ㄹㅇ', '<', '이것', '나오', '면', '좀', '으쓱', '하', 'ㅁ']|ㄹㅇ < 이거나오면 좀 으쓱함
14|['트', 'ㄹ', '수도', '과', 'ㄴㅈ', 'ㅗ', 'ㅇ', '이야']|트수도 관종이야
15|['트', 'ㄹ', '수', '들', '웃기', '는', '게', '중요', '하', '지']|트수들 웃기는게 중요하지
16|['트', 'ㄹ', '수', '반응', '이', '제일', '신경', '쓰이', '어']|트수반응이 제일 신경쓰여
17|['돌', '네', '쏘', '는', '거도', '과', 'ㄴㅈ', 'ㅗ', 'ㅇ', '이', '지']|도네 쏘는거도 관종이지
18|['너', '를', '위하', '아서', '피하', '아', '주', '어야', '하', '니', '.', '.']|너를위해서 피해줘야하니..
19|['트', 'ㄹ', '수도', '사람', '이야', '사람']|트수도 사람이야 사람
20|['민어', 'ㄴㄷ', 'ㅗ', 'ㅇ', '개', '웃기', 'ㅁ', 'ㅋㅋㅋㅋㅋ']|민언동 개웃김 ㅋㅋㅋㅋㅋ
21|['그렇', '다고', '일부러', '웃', '지는', '말', '라', '승', '딸아']|그렇다고 일부러 웃지는마라 승딸아
22|['약간', '주', '개', 'ㄱ', '전도', '되', 'ㄴ', '거', '같', '기', 'ㄴ', '하지만']|약간 주객전도 된거 같긴 하지만
23|['다른', '사람', '을', '재밌', '게', '하', '아', '주', '는', '게', '짱', '임', '!!']|다른사람을 재밌게해주는게 짱임!!
24|['혼모노', '이', 'ㄴ', '줄']|혼모노인줄
25|['어', '디', '로', '가', '아', '자꾸', '이렇', 'ㅁ', 'ㅋㅋㅋ']|어 디 로 가 자꾸 이럼 ㅋㅋㅋ
26|['채팅', '차', 'ㅇ', '반응', '이', '더', '신경', '쓰이', '지']|채팅창반응이 더 신경쓰이지
27|['민어', 'ㄴㄷ', 'ㅗ', 'ㅇ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']|민언동 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
28|['얼', 'ㄴ', '동아']|언동아
29|['민', '하', '았', '구', '열', 'ㄴ', 'ㅋㅋ']|민하였구연 ㅋㅋ
30|['ㄹㅇ<나오면', '반응', '좋', '은', '거', '이', 'ㅁ', 'ㅋㅋㅋ']|ㄹㅇ<나오면 반응좋은거임 ㅋㅋㅋ
31|['과', 'ㄴㅈ', 'ㅗ', 'ㅇ']|관종
32|['민어', 'ㄴㄷ', 'ㅗ', 'ㅇ', 'ㅋㅋ', 'ㅋㅋ']|민언동 ㅋㅋㅋㅋ
33|['저것', '진짜', '이', 'ㅁ', '.', '.']|저거진짜임..
34|['민', '하', '았', '음', 'ㅋㅋㅋ']|민하였음 ㅋㅋㅋ
35|['웃겨달라고', '안', '하', '았', '음']|웃겨달라고 안했음
36|['크', 'ㅁ', '.', '.']|큼..
37|['근데', '하', 'ㄹ', '껀', '데', '요', 'ㅡㅡ']|근데 할껀데요 ㅡㅡ
38|['재미있', '는', '것', '로', '그럼', '하', '아야지']|재미있는걸로 그럼 해야지
39|['짜', 'ㄴ']|짠
40|['짜', 'ㄴ', '~']|짠~
41|['그럼', '재밌', '게', '치', '시', '었', '어야', '죠']|그럼 재밌게 치셨어야죠
42|['저', '으', '색']|정ㅡ색
43|['찌', 'ㄴ']|찐
44|['재미없', '는', '거', 'ㄹ', '일부러', '웃', '어', '주', '는', '것', '도', '슬프', 'ㄴ', '거', '아니', 'ㄹ까요', '?', 'ㅋ']|재미없는걸 일부러 웃어주는것도 슬픈거 아닐까요? ㅋ
45|['약간', '본전', '말도', '되', 'ㄴ', '거', '같', '은데', 'ㅋㅋ']|약간 본전말도 된거 같은데 ㅋㅋ
46|['찌', 'ㄴ', '~']|찐~
47|['내', '가', '보내', 'ㄴ', '거도', '정색', '하', '는데']|내가 보낸거도 정색하는데
48|['트', 'ㄹ', '수', '들', '도', '표현의 자유', '가', '있다', '~']|트수들도 표현의 자유가 있다~
49|['드', '립', '학원', '1', '개월', '끊', '으시', '시', '어요']|드립학원 1개월 끊으세요
50|['짜', 'ㄴ', 'ㅠ', 'ㅠ']|짠 ㅠㅠ
51|['그렇', '다고', '노잼', '드', '립', '을', '계속', '보아주', 'ㄹ', '수', '는', '없', '자', '너']|그렇다고 노잼드립을 계속 봐줄 수는 없자너
52|['우리', '도', '아니', 'ㄴ', '거', 'ㄴ', '아니', '라고', '하', '아야지']|우리도 아닌건 아니라고 해야지
53|['돌', '네', '얼마나', '밀리', 'ㄴ', '거', '야', '.', '.', '크리스마스', '기념', '인생', '첫', '돌', '네', '해보', '았', '는데', '.', '.', '나오', '지', 'ㄹ', '않', '아요', '승', '딸', '님', '.', '.']|도네 얼마나 밀린거야.. 크리스마스 기념 인생 첫 도네 해봤는데.. 나오질 않아요 승딸님..
54|['이것', '역효과', '가나', '는', '거', '같', '은데요', '?', '?', '?']|이거 역효과가나는거같은데요???
55|['짜', '아', 'ㄴ']|짜안
56|['네일', '싫어하', '는', '애', '들', '도', '있', '기', 'ㄴ', '하', '던데']|네일 싫어하는 애들도 있긴 하던데
57|['네일샵이', '흥하', '는', '이', 'ㅇ', 'ㅠ']|네일샵이 흥하는 이유
58|['네일', '너무', '비싸', '아']|네일 너무 비싸
59|['거', '이', '다', '좋아하', 'ㅁ']|거이다 좋아함
60|['여자', '이', '라고', '다', '좋아하', '겠', '습니까']|여자라고 다 좋아하겠습니까
61|['여자', '마다', '다르', 'ㄴ', '하', '겠', '지']|여자마다 다른겠지
62|['맨', '손톱', '이', '제일', '이쁘', 'ㅁ', '솔직히']|맨손톱이 제일이쁨솔직히
63|['네일', '하면', '스트레스', '풀리', 'ㅁ']|네일하면 스트레스 풀림
64|['다다르', '라']|다달라
65|['세', 'ㄲ', 'ㅗ', '시', '?']|세꼬시?
66|['다시', '보', '기', '를', '보', '시', '어요']|다시보기를 보세요
67|['세', '쿠시', '뭐', 'ㄴ가', '하', '았', '다', 'ㅋㅋ']|세쿠시 뭔가 했다 ㅋㅋ
68|['불편', '하', '아']|불편해
69|['부울', '편하', '지', '않', '어', '솔직히', '질질', '끌리', '는데']|부울편하잖어 솔직히 질질끌리는데
70|['세', '쿠시', '해', '는데', 'ㅋㅋ', 'ㅋㅋ']|세쿠시햇는데 ㅋㅋㅋㅋ
71|['하', '게', '버', '하', '게', 'ㅋㅋㅋ']|케버케 ㅋㅋㅋ
72|['불편', '하', '아서']|불편해서
73|['세', '쿠시', '에바', 'ㄴ', '데', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋ']|세쿠시 에반데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
74|['하', '게', '어', '한', '번', '받', '으면', '기분', '이', '좋', '아', '지', 'ㄴ다던데']|케어 한번 받으면 기분이 좋아진다던데
75|['그렇', 'ㄹ', '듯']|그럴듯
76|['예쁘', '기', 'ㄴ', '하', 'ㄴ데']|예쁘긴 한데
77|['불편', '할거', '같', '기', 'ㄴ', '하', '아요']|불편할거 같긴 해요
78|['신경', '쓰', '어야', '하', 'ㄹ게', '많', '지']|신경써야할게많지
79|['움직이', 'ㄹ', '때', '신경', '쓰이', '고', '하니', '까']|움직일때 신경쓰이고 하니까
80|['편하', 'ㄴ', '게', '좋', '지']|편한게 좋지
81|['신경', '쓰', '어야', '되', '자', '너']|신경써야되자너
82|['신경', '쓰이', 'ㄹ', '듯']|신경쓰일듯
83|['다시', '보', '기', '좀', 'ㄲ', 'ㅗ', 'ㄱ', '남기', '어', '주', '세', '이', '어']|다시보기좀 꼭 남겨주세여
84|['게이', '미', 'ㅇ', '슈트', '가', '최고', '제']|게이밍슈트가 최고제
85|['게임', '도', '하', '아야', '되', '니께', 'ㄴ', 'ㅋㅋㅋ']|게임도 해야되니껜 ㅋㅋㅋ
86|['잘', '하', '아', '쓰', '요']|잘해쓰요
87|['별로', '안', '취하', '시', '었', '네']|별로 안취하셨네
88|['ㄹㅇ', '돈', '을', '벌', '어야', '뭐', '후원', '을', '하', 'ㄹ텐데', 'ㅋㅋ', 'ㅋㅋ']|ㄹㅇ 돈을 벌어야 뭐 후원을 할텐데 ㅋㅋㅋㅋ
89|['게이', '미', 'ㅇ', '슈트', '가', '아니', '이', '어']|게이밍슈트가 아니여
90|['그것', 'ㄴ', 'ㅇㅈ']|그건 ㅇㅈ
91|['게이', '미', 'ㅇ', '슈트', '가', '짱', '이', '지']|게이밍슈트가 짱이지
92|['게이', '미', 'ㅇ', '슈트']|게이밍슈트
93|['편하', 'ㄴ', '게', '짱', '이', '지']|편한게 짱이지
94|['1000', '원', '하', 'ㄹ', '꺼', '모으', '았', '으면', '1', '만원', '하', '아', '하', '겠', '다']|1000원할꺼 모았으면 1만원 해겠다
95|['ㄱ', 'ㅗ', '것', '은', 'ㅇㅈ']|고것은 ㅇㅈ
96|['원래', '츄리닝', '이', '게이', '미', 'ㅇ', '슈트', '잖아요', 'ㅋㅋ']|원래 츄리닝이 게이밍 슈트 잖아요 ㅋㅋ
97|['그것', 'ㄴ', '당연']|그건 당연
98|['게임', '하', 'ㄹ', '때', 'ㄴ', '깔깔이', 'ㄴ', '데']|게임할땐 깔깔인데
99|['게이', '미', 'ㅇ', '슈트']|게이밍 슈트
100|['오죽', '하면', '게', '에미', 'ㅇ', '슈트', '이', '라', '하', '겠', '어요', 'ㅋㅋㅋ']|오죽하면 게에밍슈트라 하겠어요 ㅋㅋㅋ
101|['게이', '미', 'ㅇ', '슈트', 'ㄹㅇ']|게이밍슈트 ㄹㅇ
102|['게이', '미', 'ㅇ', '슈트', 'ㅋㅋ']|게이밍 슈트 ㅋㅋ
103|['게이', '미', 'ㅇ', '슈트', '이', 'ㅂ니다']|게이밍슈트입니다
104|['그래서', '작', '년', '에', 'ㄴ', '흰', '티', '만', '엄청', '입', '으시', '었', '는데']|그래서 작년엔 흰티만 엄청 입으셨는데
105|['저것', 'ㄴ', '크흠..']|저건 크흠..
106|['크흠이', '더', '빠', 'ㄱ', '칠', '듯', 'ㅋㅋ']|크흠이 더빡칠듯 ㅋㅋ
107|['그', '러', '세', '이', '어']|그러세여
108|['크흠', '누구', '가', '만들었냐ㅐ', 'ㅋㅋㅋ']|크흠 누가 만들었냐ㅐ ㅋㅋㅋ
109|['그렇', '게', '하', '시', '어요']|그렇게하세요
110|['아래', '는', '항상', '게이', '미', 'ㅇ', '슈트', '이', '었', '지', '않', '음', 'ㅋㅋㅋ']|아래는 항상 게이밍슈트였잖음 ㅋㅋㅋ
111|['요새', 'ㄴ', '알', 'ㄴ', '한적', '오래', '되', 'ㅁ']|요샌 안한적 오래 됨
112|['만원', '같', '은', '만원', '은', '멀', '냐', '?']|만원같은 만원은 머냐?
113|['맞', '어', '적당히', '하', '아야', '대']|맞어 적당히 해야대
114|['다른', '바', 'ㅇ', '에서', '그', '게', '나오', '나', 'ㅋㅋㅋ']|다른방에서 그게 나오나 ㅋㅋㅋ
115|['크흠', '하', 'ㄹ', '차례', '이', 'ㄴ가']|크흠 할 차례인가
116|['초시', '러', 'ㅇ', '초시', '러', 'ㅇ']|초시렁 초시렁
117|['목', '나가', '았', '는데', '자꾸', '노래', '부르', '래', 'ㅎㅎ']|목나갔는데 자꾸 노래부르래ㅎㅎ
118|['오늘', '은', '호', '이', 'ㅇㅎ', 'ㅗ', '이', 'ㅇㅎ', 'ㅗ', '이', 'ㅇ', '안', '하', '시', '나요', '?']|오늘은 호잉호잉호잉 안하시나요?
119|['무수', '하', 'ㄴ', '크흠', '요청', '이']|무수한 크흠 요청이
120|['일본', '가', '아서', '목', '완전', '나', '가시', '느', '거', '아니', 'ㄴ가', '.', 'ㅠ']|일본가서 목 완전 나가시느거 아닌가.ㅠ
121|['많이', '떠나', '시', '었', '네', '.', '.']|많이 떠나셨네..
122|['오', '아']|와
123|['트', 'ㄹ', '수', '들', '크흠에', '신', '나', '았', '네', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|트수들 크흠에 신났네 ㅋㅋㅋㅋㅋㅋㅋㅋ
124|['크흠', '그만', '치', '어', 'ㅋㅋㅋ']|크흠 그만쳐 ㅋㅋㅋ
125|['오', '아', '!']|와!
126|['3', '명', '아야', '합', '아야', '합', 'ㅠ', 'ㅠ']|3명 얍얍 ㅠㅠ
127|['많이', '떠나', '시', '었', '네']|많이 떠나셨네
128|['아야', '하', '아야', '합']|야얍
129|['아야', '합', '아야', '합', 'ㅠ', 'ㅠ']|얍얍 ㅠㅠ
130|['크흠도', '적당히', '치', '어', '이놈', '들', '아', 'ㅋㅋㅋㅋㅋ']|크흠도 적당히 쳐 이놈들아 ㅋㅋㅋㅋㅋ
131|['ㅇ', 'ㅗ']|오
132|['다', '사라지', 'ㄴ', '것', '냐', '.', '.']|다 사라진거냐..
133|['승', '딸', '찌', 'ㅇ', '은', '원', '유리', '컴퍼니', '들어가', 'ㄹ', '생각', '없', '나', '용', '?']|승딸찡은 원유리컴퍼니 들어갈 생각없나용?
134|['나머지', 'ㄴ', '..']|나머진 ..
