|morphs|origin
0|['아', '저것', '좀', '내용', '들', '이', '그런데']|아 저거 좀 내용들이 그런데
1|['블랙', '미러', '는', '모든', '게', '단편', '이', 'ㅁ']|블랙미러는 모든게 단편임
2|['완결', '나', '았', '나요', '저것', '?']|완결 났나요 저거?
3|['저것', '영국', '드라마', '임']|저거 영국 드라마임
4|['그래도', '블랙', '미러', '는', '아무', '화나', '고르', '아', '보', '아도', '되', 'ㅁ']|그래도 블랙미러는 아무 화나 골라봐도 됨
5|['블랙', '미러', '너무', '암담', '하', '아']|블랙미러 너무 암담해
6|['아', '영', '드', '이', '구나']|아 영드구나
7|['에피소드', '마다', '내용', '이', '다르', 'ㅁ']|에피소드마다 내용이 다름
8|['저것', '단편', '이', '라', '아무', '꺼', '나', '보', '아도', '대', 'ㅁ']|저거 단편이라 아무꺼나봐도댐
9|['저런', '거', 'ㄴ', '단편', '이', '라']|저런건 단편이라
10|['쪼', 'ㄹ', '?']|쫄?
11|['그냥', '단편', '모으', '아', '놓', '은', '것', '라고', '보면', '되', '서']|그냥 단편 모아놓은거라고 보면되서
12|['옴니버스', '식', '이', '라', '에피', '는', '아물', '거나', '보', '아도', '되', 'ㅁ']|옴니버스식이라 에피는 아무거나봐도됨
13|['알버트', '가', '블랙', '미러', '강추', '하', '았', '음']|알버트가 블랙미러 강추했음
14|['올', 'ㅠ', '무엇']|오류 무엇
15|['올', 'ㅠ']|오류
16|['다시', '하', '시', '어요']|다시하세요
17|['저것', '보', '고', '나', '면', '진짜', '기분', '불쾌', '하', '아', '지', 'ㅁ', 'ㅋㅋㅋ']|저거 보고나면 진짜 기분불쾌해짐 ㅋㅋㅋ
18|['기분', '나', '빠', '지', '는', '내용', '만', '나오', 'ㅁ']|기분나빠지는 내용만 나옴
19|['오류', '뜨', '었', '어요']|오류떴어요
20|['안', '뜨', '엇', '네']|안떳네
21|['안', '나오', 'ㅁ', 'ㅋㅋ']|안나옴 ㅋㅋ
22|['아이', '잇']|아잇
23|['기묘', '하', 'ㄴ', '이야기', '같', '은', '것', 'ㄴ가']|기묘한이야기같은건가
24|['오', '아', '심하', '네']|와 심하네
25|['안나', 'ㅇ', 'ㅗ', '네']|안나오네
26|['진짜', '안나', 'ㅇ', 'ㅗ', '네']|진짜 안나오네
27|['아냐', '웃기', '고', '가볍', 'ㄴ', '것', '도', '있', '어']|아냐 웃기고 가벼운것도 있어
28|['패치', '씨', '게', '하', '았', '네']|패치 씨게했네
29|['쫓겨나', '았', '네']|쫓겨났네
30|['그래도', '무섭', 'ㄴ', '거', 'ㄴ', '없', '음', '다행']|그래도 무서운건 없음 다행
31|['4', '번', '연속', '안나', 'ㅇ', 'ㅗ', '네']|4번연속 안나오네
32|['근데', '재밌', '기', 'ㄴ', '하', '아']|근데 재밌긴해
33|['기묘', '하', 'ㅁ', '이야기', '개', '꿀잼']|기묘함이야기 개꿀잼
34|['커플', '이', '보기', 'ㄴ', '좀']|커플이 보긴 좀
35|['돌리', '어', '까', '기', 'ㅋㅋ']|돌려까기 ㅋㅋ
36|['완벽', '하', 'ㄴ', '타인', '올해', '한국영', '화중', '최고', '이', 'ㅁ']|완벽한타인 올해 한국영화중 최고임
37|['폰', '까', '는', '걸', '래요']|폰까는거래요
38|['ㄴㄴ', '공포', '아니', 'ㅁ']|ㄴㄴ 공포아님
39|['폰', 'ㄱ', 'ㅗ', 'ㅇㅇ', 'ㅠ']|폰 공유
40|['네', 'ㅇ']|넹
41|['바', '보', '시', '어요', '?']|바보세요?
42|['미드', '는', '그', '미드', '말', '이', '고', '.', '...']|미드는 그미드말고....
43|['미드', '좋아하', 'ㅁ']|미드 좋아함
44|['왕좌의 게임', '은', '안', '보', '시', '었', '어요', '?']|왕좌의 게임은 안보셨어요?
45|['승', '달', '이', '가', '말', '하', 'ㄴ', '거', 'ㄴ', '시즌', '4', '에피', '2']|승달이가 말한건 시즌4 에피2
46|['그것', '안', '보', '다니']|그걸 안보다니
47|['에바', 'ㄴ', '데']|에반데
48|['왕겜을', '안', '보', '았', '다니']|왕겜을 안봤다니
49|['미드', '좋', '지', '열', 'ㄴ']|미드좋지연
50|['왕겜', '안보', 'ㄴ', '뇌', '사', 'ㅂ니다']|왕겜 안본뇌 삽니다
51|['블랙', '미러', 'AI', '나', 'ㅇ', 'ㅗ', '는', '게', '암울', '하', '던데']|블랙미러 AI나오는게 암울하던데
52|['오', '아', '부럽', '다']|와 부럽다
53|['그것', '놓치', '시', '네', 'ㅇ']|그걸 놓치시넹
54|['왕겜안본', '뇌', '사', 'ㅂ니다']|왕겜안본 뇌 삽니다
55|['게임', '은', '하', '았', '지', '않', '어']|게임은 했잖어
56|['블랙', '미러', '는', '너무', '우울', '하', '아', '지', '던데']|블랙미러는 너무 우울해지던데
57|['그것', '안보', '네']|그걸안보네
58|['왕겜은', '보', '아야지', 'ㅎㅎ', ';']|왕겜은 봐야지 ㅎㅎ;
59|['나', '를', '찾', '아', '주', '어도', '재밌', '음']|나를찾아줘도 재밌음
