|morphs|origin
0|['지키', '어', '주', '시', '어요', ':', '★', '비속어', '사용', 'X', ',', '시청자', '간', '닉', '언', 'X', ',', '시청자', '의', '방송', '중재', ',', '타스', '트리', '머', '비하', ',', '타', '방송', '중계', 'X', ',', '외모', '이야기', 'X', ',', '게임', '관련', '없', '는', '이야기', 'X', ',', '병먹금', '필수', '!', ',', '방송', '내', '의', '클립', '이나', '사진', '은', '트', '게', '더', '이외', '에', '올리', '지', '마', '세', '요', '(', '필수', ')', '★']|지켜주세요 : ★ 비속어 사용 X, 시청자간 닉언 X, 시청자의 방송 중재, 타스트리머 비하, 타방송 중계 X, 외모 이야기 X, 게임 관련 없는 이야기 X, 병먹금 필수!, 방송 내의 클립이나 사진은 트게더 이외에 올리지 마세요(필수) ★
1|['이부', 'ㄴ', '일본', '가', '았', '나요']|이분 일본갔나요
2|['은', '제', 'ㅇ', 'ㅗ', '나', '~']|은제오나~
3|['조', 'ㄴ', 'ㅡㅡ', '보']|존 ㅡㅡ보
4|['조', 'ㄴ', '벌', '는', '...', '...', '승리', '하', 'ㄴ다']|존버는...... 승리한다
5|['트', '게', '더', '보니', '방송', '준비', '전', '에', '뭐', 'ㄴ가', '문제', '가', '있', '으시', '었', '던', '모양', '이', '네요', '.', '곧', 'ㅇ', 'ㅗ', '실', '듯', ':', ']']|트게더 보니 방송 준비 전에 뭔가 문제가 있으셨던 모양이네요. 곧 오실듯 : ]
6|['완전', '크리스마스', '구마', 'ㄴ']|완전 크리스마스구만
7|['악사', '이', 'ㄴ가']|악사인가
8|['오', '아', '!', '빨', '간', '망토', '!']|와! 빨간망토!
9|['오', '아', '크리스마스']|와 크리스마스
10|['예쁘', '다고', '항']|예쁘당
11|['빨', '간', '망토', '가', '섹시', '하', '게', '크', '었', '네', 'ㅗㅜㅑ']|빨간망토가 섹시하게 컸네 ㅗㅜㅑ
12|['오늘', '은', '빨', '강', '망토', '초', '초', '이', 'ㄴ가']|오늘은 빨강망토 초초인가
13|['고장', '나', '시', '었', '네']|고장나셨네
14|['초승달', 'is', 'now', 'live', '!', 'Streaming', 'Just', 'Chatting', ':', '\uf319', '\uf332', '메리', '크리스마스', '!']|초승달 is now live! Streaming Just Chatting: 🌙🌲 메리크리스마스!
15|['오늘', '은', '레드', '팀', '원거리', '미', '니어', 'ㄴ', '이', 'ㄴ가', '?']|오늘은 레드팀 원거리 미니언인가?
16|['초', '하', '아']|초해
17|['오', '아', '초', '산타']|와 초산타
18|['오늘', '원거리', '미', '니어', 'ㄴ', '같', '네요']|오늘 원거리 미니언 같네요
19|['오늘', '은', '무슨', '복자', 'ㅇ', '이여', 'ㅋㅋ']|오늘은 무슨복장이여 ㅋㅋ
20|['기강', '잡', '는', '날', '이', 'ㄴ가']|기강잡는날인가
21|['그냥', '눈', '말', 'ㄱ', 'ㅗ', '폭설', '이면', '인정', '합니다']|그냥 눈 말고 폭설이면 인정합니다
22|['사라지', '었', '다']|사라졌다
23|['도망치', '었', '다']|도망쳤다
24|['사라지', '어', '따', '아']|사라져따
25|['불', '켜', '어', '주', '어', '이', '어']|불켜줘여
26|['이것', '도', '미', '니어', 'ㄴ', '이', '야', '!']|이거도 미니언이야!
27|['캐', 'ㅁ', '끄', '고', '코', '팔', '는', '거', '다', '보이', 'ㅁ']|캠끄고 코파는거 다 보임
28|['녹턴', '구', 'ㅇ', 'ㅡㅡ']|녹턴 궁 ㅡㅡ
29|['님', '못생기', 'ㄴ', '표정', '짓', '고', '있', '는', '거', '다', '보이', 'ㅁ']|님 못생긴표정 짓고있는거 다 보임
30|['녹턴', '구', 'ㅇ', '이', '다', '!']|녹턴 궁이다!
31|['아', '캐', 'ㄴ', '씨', '애니', '띠', 'ㅇ']|아캔씨애니띵
32|['불', '좀', '켜', '어', '주', '시', '죠']|불좀 켜주시죠
33|['코', '팔', '는', '중']|코파는중
34|['오', '아', '오늘', '너무', '이쁘', '다']|와 오늘 너무 이쁘다
35|['지금', '웃기', 'ㄴ', '표정', '연습', '하', '는', '중']|지금 웃긴표정연습하는중
36|['촛불', '끌', 'ㄹ', '준비됐어요', '~', '불', '켜', '어', '주', '시', '어요']|촛불 끌준비됐어요~ 불켜주세요
37|['이벤트', '준비', '중', '이', '시', 'ㄴ가', '?', '?', '?']|이벤트 준비 중이신가???
38|['허', 'ㄱ']|헉
39|['밤', '이', '되', '었', '습니다', '마피아', '는', 'ㄱ', 'ㅗ', '개', '를', '들어주', '시', '어요']|밤이 되었습니다 마피아는 고개를 들어주세요
40|['우리', '몰래', '케이크', '주', 'ㄴ', '비중', '이구', '만']|우리몰래 케이크 준비중이구만
41|['자', '이제', '선물', '을', '주', '시', '는', '건', '가', '이', '어']|자 이제 선물을 주시는건가여
42|['오', '아', '루', '돌', '후']|와 루돌후
43|['쓰', '어', '용']|써용
44|['쓰', '업', '보', '시', '다']|썹보시다
45|['하', '아', '보', '아', '염']|해봐염
46|['오', '아']|와
47|['쓰', '어', '죠']|써죠
48|['쓰', '어', '보', '아', '이', '어']|써봐여
49|['쓰', '어', '보', 'ㅂ시다']|써봅시다
50|['이', '며', '용']|며용
51|['불', '끄', '었', '다']|불껐다
52|['오늘', '은', '반대편', '미', '니어', 'ㄴ', '이', '시', '네요']|오늘은 반대편 미니언이시네요
53|['이', '야', '아', 'ㅇ', '~']|이야앙~
54|['ㅇ', 'ㅗ']|오
55|['이쁘', '네', '이', '어']|이쁘네여
56|['반대편', '미', '니어', 'ㄴ', 'ㅋㅋ']|반대편 미니언 ㅋㅋ
57|['이쁘', '다고', '항']|이쁘당
58|['소리', '안', '들리', 'ㅁ']|소리 안들림
59|['마이크', '안', '키', '시', '었', '슈', '?']|마이크 안키셨슈?
60|['오늘', '진짜', '차', 'ㄱ', '장', '찰떡']|오늘 진짜 착장 찰떡
61|['캐', 'ㅁ', '끌', '는', '이', 'ㅇ', 'ㅠ', '는', '바지', '가', '츄리닝', '이', '기에', '끌', '는', '겁', '니다']|캠끄는이유는 바지가 츄리닝이기에끄는겁니다
62|['안', '들리', '어요']|안들려요
63|['노래', '만', '들리', 'ㅁ']|노래만 들림
64|['의상', '업계', '포사', 'ㅇ', '이다']|의상 업계포상이다
65|['멍', '아직', '안', '빠지', '시', '었', '나', '?', '?', '?']|멍 아직 안빠지셨나???
66|['기가', 'ㅇ', 'ㅗㅜㅑ']|기강 ㅗㅜㅑ
67|['만족', '하', '시', 'ㄴ', '표정', '너무', '커엽', 'ㅎㅎ']|만족하신 표정 너무 커엽ㅎㅎ
68|['바지', '는', '설마', '츄리닝', '이', 'ㅁ', '?']|바지는 설마 츄리닝임?
69|['오', '아', '!']|와!
70|['연말', '기가', 'ㅇ', '잡기', 'ㅗㅜㅑ', 'ㅗㅜㅑ']|연말 기강잡기 ㅗㅜㅑㅗㅜㅑ
71|['집중', '하', 'ㄴ다']|집중한다
72|['뭐', '이', '라구', '요']|뭐라구요
73|['들리', 'ㄴ', '당']|들린당
74|['ㅇ', 'ㅗ', '들리', 'ㄴ다']|오 들린다
75|['산타', '는', '으', '데', '가', '았', '냐']|산타는 으데 갔냐
76|['이제', '들리', 'ㄴ다']|이제들린다
77|['오늘', '팔', 'ㄹ', '못', '올리', '는', '날', '이', 'ㄴ가']|오늘 팔 못올리는날인가
78|['초', '타', '할아버지', '선물', '주', '시', '어요']|초타할아버지 선물주세요
79|['오', '아', '퀸돌프!']|와 퀸돌프!
80|['선물', '주', '시', '어요']|선물주세요
81|['없', '는', '사람', '배', 'ㄴ', '이야']|없는 사람 밴이야
82|['조순', '달', '이', '오', '았', '능가']|조순달이 왔능가
83|['메이크업', '나가', '아서', '받', '고', '오', '시', 'ㄴ', '거', '에', '이', '어', '?']|메이크업 나가서 받고오신거에여?
84|['에바', 'ㄴ', '데']|에반데
85|['출석', '중', '이', 'ㅂ니다']|출석중입니다
86|['낮', '트위치', '시청자', '수', '보니', '안심', '하', '아도', '되', 'ㅁ']|낮 트위치 시청자수보니 안심해도 됨
87|['누구', '이', 'ㄴ가']|누구인가
88|['배', 'ㄴ', 'ㄱ']|밴 ㄱ
89|['차', 'ㄱ-', '서', 'ㄱ']|착-석
90|['미', '니어', 'ㄴ', '!']|미니언!
91|['미', '니어', 'ㄴ', '추']|미니언추
92|['머', '하', '면', '원거리', '미', '니어', 'ㄴ', '이야', 'ㅋㅋ']|머하면 원거리 미니언이야 ㅋㅋ
93|['저', 'ㄱ', '팀', '미', '니어', 'ㄴ', 'ㄷ']|적팀미니언 ㄷ
94|['또', '미', '니어', 'ㄴ', '이야', 'ㅋㅋ']|또 미니언이야 ㅋㅋ
95|['올', '만', '에', '지', '각', '안', '하', '았', '구먼', 'ㅋㅋㅋ']|올만에 지각 안했구먼 ㅋㅋㅋ
96|['망토', '달리', '이', '면', '다', '원거리', '미', '니어', 'ㄴ', '이래', 'ㅋㅋ']|망토달리면 다 원거리 미니언이래 ㅋㅋ
97|['많', '다', '뇨', '트', 'ㄹ', '수', '들', '엄청', '많', '아요']|많다뇨 트수들 엄청많아요
98|['안', '뇨', 'ㅇ']|안뇽
99|['ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', '또', '미', '니어', 'ㄴ']|ㅋㅋㅋㅋㅋㅋ 또 미니언
100|['마법사', '미', '니어', 'ㄴ']|마법사미니언
101|['안', '뇨', 'ㅇ', '하', '세', '용']|안뇽하세용
102|['불', '건전', '미', '니어', 'ㄴ', 'ㅗㅜㅑ']|불건전 미니언 ㅗㅜㅑ
103|['이따', '나가', '았', '다', '오', 'ㄹ', '테', '이', '니', '길', '게', '방송', '하', '아', '주', '시', '어요']|이따 나갔다올테니 길게 방송해주세요
104|['네', 'ㅇ']|넹
105|['찹찹', '하', '아', '드리', 'ㄹ게요']|찹찹 해드릴게요
106|['슈퍼걸', '로', '하', 'ㅂ시다', '덩치', '가']|슈퍼걸로 합시다 덩치가
107|['허', 'ㄱ', '오늘', '모야', '이쁘', '다고', '항']|헉 오늘 모야 이쁘당
108|['ㅇ', 'ㅗ', '우 누', '가', '오늘', '개', '쩔어', '요']|오우 누가 오늘개쩔어요
109|['아하', 'ㅇ']|아항
110|['오', '아', '예쁘', '어요']|와 예뻐요
111|['너무', '마르', '았', '어요', '누나']|너무 말랐어요 누나
112|['원래', '무슨', '코스프레', '이', 'ㄴ', '거지']|원래 무슨 코스프레인거지
113|['망토', '가', '얼마나', '기', 'ㄴ', '데', '이', '어']|망토가 얼마나 긴데여
114|['그렇', 'ㄹ', '만도', '.', '.']|그럴 만도..
115|['망토', '는', '원래', '실내', '에서', 'ㄴ', '입', '는', '게', '아닌데']|망토는 원래 실내에선 입는게 아닌데
116|['전신', '샷', '을', '보', '여주', '시', '어요']|전신샷을 보여주셔요
117|['누', 'ㅇ', 'ㅗ', '쩔']|누오쩔
118|['망토', '던지', '어', '버리', 'ㅂ시다']|망토 던져버립시다
119|['186', '이', 'ㄴ데', '끌리', '다니', 'ㄷㄷ']|186인데 끌리다니 ㄷㄷ
120|['청소', '하', '자', '그렇', 'ㄹ', '로']|청소하자 그럴로
121|['오늘', '그냥', '화요일', '이', 'ㄴ데요']|오늘 그냥 화요일인데요
122|['화요일', '이야', '화요', 'ㄹ', '이', '라구', '!']|화요일이야 화욜이라구!
123|['오', '아', '부럽', '다']|와 부럽다
124|['부럽', '다', '이', 'ㅇ']|부럽다잉
125|['그냥', '화요', 'ㅇ', ';', '일']|그냥 화용;일
126|['오', '아', '부럽']|와 부럽
127|['오늘', '은', '하', 'ㅁ']|오늘은 함
128|['네', '안', '하', '았', '어요']|네 안했어요
129|['추', 'ㄹ', 'ㅡ', '체', 'ㄱ']|출 ㅡ 첵
130|['없', '으면', '배', 'ㄴ', '이야']|없으면 밴이야
131|['굳이', '하', '아야', '하나', 'ㅋ']|굳이 해야 하나 ㅋ
132|['밴', '하', '아라']|밴해라
133|['일본', '재밌', '게', '다녀오', '시', '어요']|일본 재밌게 다녀오세요
134|['밴', '하', '아']|밴해
135|['누구', '가']|누가
136|['배', 'ㄴ', 'ㄱㄱ']|밴ㄱㄱ
137|['찾', '아서', '밴', '하', '아', '다']|찾아서 밴해 다
138|['누구', '가', '나가', '았', '는데요']|누가 나갔는데요
139|['일', '하', '러', '가', '았', '어']|일하러 갔어
140|['다', '배', 'ㄴ', '해', '이', '어']|다밴해여
141|['재', 'ㅁ', '나', '게', '다', '녀', 'ㅇ', 'ㅗ', '세', 'ㅇ', 'ㅠ']|잼나게 다녀오세유
142|['색출', '하', '아서', '밴', '하', '아']|색출해서 밴해
143|['베', 'ㄴ', '좀']|벤 좀
144|['다', '밴', '하', '아']|다 밴해
145|['누구', '가', '나가', '았', '다고', '하', 'ㅂ니까']|누가 나갔답니까
146|['하긴', '나가', '았', '다', '오', '기', 'ㄴ', '하', '았', '지']|하긴 나갔다오긴했지
147|['영혼', '이', '나가', 'ㄴ', '거']|영혼이 나간거
148|['배', 'ㄴ', '해달', '란', '거', '야', '그것']|밴해달란거야 그거
149|['베', '너', '하', '아']|베너해
150|['패션', '트', 'ㄹ', '수', '많', '네']|패션 트수 많네
151|['싹', '다', '치', '어', '네']|싹다 쳐네
152|['술', '마시', 'ㄴ', '거', 'ㄴ', '데', 'ㄴ']|술 마신건덴
153|['다', '밴', '하', '아']|다밴해
154|['배', 'ㄴ', 'ㄱ']|밴ㄱ
155|['찾', '아서', '밴', '하', '아']|찾아서 밴해
156|['다', '배', 'ㄴ', '!']|다 밴!
157|['나', 'ㄴ', '일', '하', '러', '가', '았', '는데']|난 일하러 갔는데
158|['그럼', '바', 'ㅇ', '소', 'ㅇㅂ', 'ㅗ', 'ㄴ', '사람', '들', '은', '.', '.']|그럼 방송본사람들은..
159|['배', 'ㄴ', '해달', '란', '거', '이', '니까', '다', '밴', '하', 'ㅂ시다']|밴해달란거니까 다 밴합시다
160|['그것', '다', '코스프레', '임']|그거다 코스프레임
161|['한', '명', '이', '간', '거', '사진', '돌려쓰', 'ㄴ', '거']|한명이 간거 사진 돌려쓴거
162|['패션', '트', 'ㄹ', '수', 'ㅋㅋㅋ']|패션트수 ㅋㅋㅋ
163|['너무', '하', 'ㄴ다']|너무한다
164|['인', '싸', '아', '배', 'ㄴ']|인싸밴
165|['싹', '다', '배', 'ㄴ']|싹다밴
166|['인', '싸', '아', '베', 'ㄴ']|인싸 벤
167|['동서', 'ㅇ', '친구']|동성 친구
168|['인', '싸', '아', '배', 'ㄴ']|인싸 밴
169|['혼자', '마시', '엇', '습니다', '.', '.']|혼자마셧습니다..
170|['동서', 'ㅇ', '임', '...']|동성임...
171|['그', '넘', '들', '다', '치', '어', '내']|그넘들 다 쳐 내
172|['그것', '작', '년', '사진', '일거', '이', 'ㅁ']|그거 작년 사진일거임
173|['교회', '에서', '파티', '하', '시', '었', '나']|교회에서 파티하셨나
174|['원래', '달리', '었', '겠', '네', 'ㅋ']|원래 달렸겠네 ㅋ
175|['승', '딸', '님', '오늘', '옷', '이', '너무', '야', '하', '아요']|승딸님 오늘 옷이 너무 야해요
176|['안', '나가', '아서', '모름']|안나가서 모름
177|['이', 'ㄴ', '씨', '들']|인씨들
178|['오늘', '은', '안', '나가', 'ㅁ']|오늘은 안 나감
179|['겁나', '아', '많', '음']|겁나 많음
180|['클럽', '에', '사람', '많', '어', '들', '라']|클럽에 사람많드라
181|['오늘', '왜', '하', '게', '야', '하', '냐', '미치', '었', '냐']|오늘 왜케 야하냐 미쳤냐
182|['다', '베', '너', '하', '아', 'ㅡㅡ']|다 베너해 ㅡㅡ
183|['기만', '자', '배', '너', '하', '아라']|기만자 배너해라
184|['그것', 'ㄴ']|그건
185|['그것', 'ㄴ', '별로', '안', '야', '하', '아요']|그건 별로 안야해요
186|['그것', 'ㄴ', '장르', '가', '다르', '자', '나']|그건 장르가 다르자나
