|morphs|origin
0|['휴', '사', '았', '다']|휴 샀다
1|['달력', '에', '카드', '도', '고르', 'ㄹ', '수', '있', '나요', '?']|달력에 카드도 고를수있나요?
2|['구매', '차', 'ㅇ', '까', '진', '안', '뜨', '네']|구매창까진 안뜨네
3|['초승달', '카드', '선택', '하', '시', '면', '되', 'ㅂ니다']|초승달 카드 선택하시면됩니다
4|['3', '개', '사', '았', '다']|3개샀다
5|['카드', '로', '주문', '되', '용', '주문', '하', 'ㅁ']|카드로 주문되용 주문함
6|['크롬', '이', '빠르', '어요']|크롬이 빨라요
7|['팝', '업', '뜨', '는', '거', '춉춉이면', '끝나', '아서']|팝업뜨는거 춉춉이면 끝나서
8|['요것', '네이버', '열', 'ㄴ', '동하', '신분', '들', '혹시', 'N', '페이', '쓰', '어', '지', '시', '나', '이', '어']|요거 네이버 연동하신분들 혹시 N페이 써지시나여
9|['지키', '어', '주', '시', '어요', ':', '★', '비속어', '사용', 'X', ',', '시청자', '간', '닉', '언', 'X', ',', '시청자', '의', '방송', '중재', ',', '타스', '트리', '머', '비하', ',', '타', '방송', '중계', 'X', ',', '외모', '이야기', 'X', ',', '게임', '관련', '없', '는', '이야기', 'X', ',', '병먹금', '필수', '!', ',', '방송', '내', '의', '클립', '이나', '사진', '은', '트', '게', '더', '이외', '에', '올리', '지', '마', '세', '요', '(', '필수', ')', '★']|지켜주세요 : ★ 비속어 사용 X, 시청자간 닉언 X, 시청자의 방송 중재, 타스트리머 비하, 타방송 중계 X, 외모 이야기 X, 게임 관련 없는 이야기 X, 병먹금 필수!, 방송 내의 클립이나 사진은 트게더 이외에 올리지 마세요(필수) ★
10|['차', 'ㄱ-', '-', '서', 'ㄱ']|착--석
11|['조', 'ㄴ', '버']|존버
12|['슬로', '우', '은', '제', '풀', '냐']|슬로우 은제 푸냐
13|['펴', '어', '느', '안']|편ㅡ안
14|['당분간', '이것', '강점', '기', '겠', '네']|당분간 이거 강점기겠네
15|['알', '나', '범블리', '고철', '자동차']|아나 범블리 고철자동차
16|['바보', '야', '를', '이기', 'ㄴ', '노래']|바보야를 이긴노래
17|['오늘', '은', '눈꼬리', '가', '길', '어', '보이', 'ㄴ다']|오늘은 눈꼬리가 길어보인다
18|['아하', 'ㅇ']|아항
19|['초승달', 'is', 'now', 'live', '!', 'Streaming', 'Just', 'Chatting', ':', '\uf319', '안녕하세요']|초승달 is now live! Streaming Just Chatting: 🌙 안녕하세요
20|['쓰', '리라', '차', '아']|쓰리라차
21|['완파', 'ㄴ', '조끼']|완판조끼
22|['알람', '늦', '게', '율', '리', '네', '이', '어']|알람 늦게율리네여
23|['저', '만', '버퍼', '걸리', '어요', '?']|저만 버퍼걸려요?
24|['버퍼', '없', '는', '디', '이', '어', 'ㄷ']|버퍼없는디여 ㄷ
25|['눈매', '가', '좀', '올라가', '시', '었', '네', '화장', '이']|눈매가 좀 올라가셨네 화장이
26|['화장', '이', '맘', '에', '안', '어', '들', 'ㅂ니다']|화장이 맘에 안듭니다
27|['오', '아', '안녕하세요', '트위치', '4', '대', '미녀', '중', '한', '분이', 'ㄴ', '초승달', '님']|와 안녕하세요 트위치 4대미녀 중 한분인 초승달님
28|['개', '귀엽', 'ㄴ데']|개귀여운데
29|['눈매', '가', '화나', '쓰', '어']|눈매가 화나써
