|morphs|origin
0|['제', '발', '화', 'ㄴ', '불', '하', '아']|제 발 환 불 해
1|['이', '게', '브라질', '개', 'ㅁ', '성', '이', '구나']|이게 브라질 갬성이구나
2|['ㅇ', 'ㅗ']|오
3|['하', '아', 'ㄱ']|하악
4|['ㄱ', 'ㅗ', 'ㅇ', '몸', '벨', 'ㄷㄷ']|공몸벨 ㄷㄷ
5|['까', 'ㄴ', '트롤']|깐트롤
6|['이것', '게임', '이름', '뭐', '이', 'ㅁ', '?']|이거 게임이름 뭐임?
7|['이', '게', '그', '위젤', '좀', '모', '의', '모이', 'ㄴ가요', '?']|이게 그 위젤좀모의 모인가요?
8|['암', '트', 'ㄴ', '리듬', '이', 'ㅂ니다', '.']|암튼 리듬입니다.
9|['사실', '네크로', '대', 'ㄴ', '서임', 'ㅋㅋ']|사실 네크로댄서임 ㅋㅋ
10|['오', '아', '심장', '떨리', 'ㄴ다', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋ']|와 심장떨린다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11|['어질', '러']|어지러
12|['음악', '때문', '에', '정신', '나가', 'ㄹ', '거', '같', '아']|음악때문에 정신 나갈거 같아
13|['오', '아']|와
14|['카메라', '가', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|카메라갘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
15|['뭐', '야', 'ㅋㅋ', 'ㅋㅋ']|뭐얔ㅋㅋㅋ
16|['어지럽', '어']|어지러워
17|['카메라', 'ㅂㄷㅂㄷ', '뭐', '이', '어']|카메라 ㅂㄷㅂㄷ 뭐여
18|['들', 'ㄹ', 'ㅗ', 'ㄴ', '초보자']|드론 초보자
19|['방제', '에', '마이너', '울', '트', '라', '어', '드', '벤', '치', '어', '이', '라구', '쓰', '어', '이', '쓰', '어', '이', '어']|방제에 마이너 울트라 어드벤쳐라구 써이써여
20|['브금', '들', '을수록', '중독', '되', 'ㄴ다']|브금 들을수록 중독된다
21|['핼리', '캐', 'ㅁ']|핼리캠
22|['술', '마시', '었', '나']|술마셨나
23|['아이', 'ㄱ', 'ㅗ', '나', 'ㄴ']|아이고난
24|['들', 'ㄹ', 'ㅗ', 'ㄴ', '이야', 'ㅋㅋ']|드론이야 ㅋㅋ
25|['씨', '씨티', '비', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|씨씨티빜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
26|['영화', '도', '아닌데', '.', '.', '각', '도', '를', '돌리', '어', '버리', '는', '.']|영화도 아닌데.. 각도를 돌려버리는.
27|['아', '어질', '러']|아 어지러
28|['타이밍', '놓치', '었', '다']|타이밍 놓쳤다
29|['개구리', '같이', '생기', 'ㅁ', 'ㅋㅋ']|개구리같이 생김 ㅋㅋ
30|['표정', '보', '아']|표정봐
31|['들', 'ㄹ', 'ㅗ', 'ㄴ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|드론 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
32|['감', '으로', '하', '아야', '되', 'ㄴ다', 'ㅋㅋ']|감으로 해야된다 ㅋㅋ
33|['오', '아', '난이도', '미치', 'ㅁ', '.', '...', '.']|와 난이도 미침.....
34|['시점', '계속', '바', '끼', '어서', '토하', 'ㄹ', '꺼', '같', '음']|시점계속바껴서 토할꺼같음
35|['풍', '루머', 'ㄴ', '쇼']|풍루먼 쇼
36|['시점', '이', '계속', '바뀌', 'ㅁ']|시점이 계속 바뀜
37|['케리', 'ㄱ', '터', '거', '혼자', '이동', '하네', 'ㅇ']|케릭터거 혼자 이동하넹
38|['들', 'ㄹ', 'ㅗ', 'ㄴ']|드론
39|['너무', '어지럽', '어요']|너무 어지러워요
40|['들', 'ㄹ', 'ㅗ', 'ㄴ', '자격증', '없', '으시', '답니다']|드론 자격증 없으시답니다
41|['나', '도', '좀', '보이', '어', '주', '어', '이', '어']|나도좀 보여줘여
42|['카메라', '왜', '지호', 'ㄴ', '자', '돌아가', '냐', 'ㅋㅋㅋㅋㅋ']|카메라 왜 지혼자 돌아가냐 ㅋㅋㅋㅋㅋ
43|['아', '답답', '해', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|아 답답햌ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
44|['억지로', '안보', '이', '어', '주', 'ㅁ']|억지로 안보여줌
45|['이것', '진짜', '켠', '왕게임', '이', 'ㄴ데', 'ㅋㅋ']|이거 진짜 켠왕게임인데 ㅋㅋ
46|['아', '구', '어지럽', '어']|아구 어지러워
47|['절', '대', '보', '여', '주', '지', '말', '아']|절 대 보 여 주 지 마
48|['앞', '을', '보이', '어', '주', '어야지', 'ㅋㅋ']|앞을보여줘야지 ㅋㅋ
49|['이렇', 'ㄹ', '거', '이', '면', '카메라', '조작', '을', '주', '든가', 'ㅋㅋㅋㅋㅋ']|이럴거면 카메라조작을주든가 ㅋㅋㅋㅋㅋ
50|['오', '아', '쿼터뷰!']|와 쿼터뷰!
51|['움직이', '어', '보', '아요', '형', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|움직여봐요 형ㅋㅋㅋㅋㅋㅋ
52|['카메라', '감독', '님', '이', '좀', '자유분방', '하', '시', '어요', 'ㅎㅎ', ';']|카메라감독님이 좀 자유분방하세요 ㅎㅎ;
53|['이거', 'ㄹ', '어', '하', '게', '10분', '컷', '하', 'ㄴ다는', '거', '야', 'ㄷ']|이걸 어케 10분 컷한다는거야 ㄷ
54|['뭐', 'ㄴ', '공격', '소리', '가', '트름소리야']|뭔 공격소리가 트름소리야
55|['이것', '하고', '제발', '눈', '정화', '로', '모자', '거', 'ㄹ', '플레이', '하', '자', '제발']|이거하고 제발 눈정화로 모자걸 플레이하자 제발
56|['나', '무르', 'ㄹ', '탁', 'ㅗ', '갈수', '있', '습니다']|나무를타고갈수있습니다
57|['진행', '방향', '에', '따르', '아', '카메라', '위치', '가', '바뀌', '는', '게', '문제', '네', '요']|진행방향에 따라 카메라 위치가 바뀌는게 문제네요
58|['이것', '술취', '하', 'ㄴ', '놈', '집', '가', '기', '게임', '만들', 'ㄴ', '놈', '이', '만들', 'ㄴ', '거', '아니', 'ㅁ', '?', '?', '?']|이거 술취한놈 집가기 게임만든놈이 만든거 아님???
59|['키', 'ㅇ', '갓']|킹갓
60|['뭐', '가', '하나', '더', '크', 'ㄴ', '게', '있', '어', 'ㅋㅋ', 'ㅋㅋ']|뭐가 하나더 큰게 있어 ㅋㅋㅋㅋ
61|['의문', '의', '허공', '다', 'ㅂㅂ', 'ㅗ']|의문의 허공답보
62|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ']|오오
63|['되', '었', '다']|됐다
64|['ㄱ', 'ㅗ', '수', 'ㄷㄷ']|고수 ㄷㄷ
65|['ㄱ', 'ㅗ', '이', '어', '따', '아']|고여따
66|['ㅇ', 'ㅗ', '이거', 'ㄹ', '?']|오 이걸?
67|['되', '어', '따', '아', '되', '어', '따', '아']|돼따돼따
68|['병', '-----', '이', '건']|병-----건
69|['병거', 'ㄴ', '하고']|병건하고
70|['ㄱ', 'ㅗ', '이', '었', '다']|고였다
71|['ㄱ', 'ㅗ', '이', '었', '어']|고였어
72|['병거', 'ㄴ']|병건
73|['라', '따르', '아', '따', '아', '사라', '따', '~', '~']|라따라따 사라따~~
74|['켠', '와', 'ㅇ', '구간', '이다']|켠왕구간이다
75|['트위치', '야', '아프', '지', '말', '아', '.', '...']|트위치야 아프지마....
76|['어', 'ㅇ', 'ㅗ', 'ㅗ', 'ㅇ', 'ㅗ']|어오ㅗ오
77|['미치', 'ㄴ', '크', '어', 'ㄴ']|미친컨
78|['갓겜이야', '이것', 'ㅋㅋ']|갓겜이야 이거 ㅋㅋ
79|['병거', 'ㄴ', '해']|병건해
