|morphs|origin
0|['형', '뭐', '하나', '오', '아', '보', '았', '는데', ',', ',', ',', ',', '풍요', '일', '이', '라니', '흡']|형 뭐하나 와봤는데,,,, 풍요일이라니 흡
1|['오늘', '왜', '휴', '바', 'ㅇ', '?', '?']|오늘왜휴방??
2|['아무리', '그래도', '풍월', '량', '님', '을', '들', '시', '면', '안', '되', '죠']|아무리 그래도 풍월량님을 드시면 안 되죠
3|['아', '돼지', '무', 'ㄱ', '은지', '김치찌개', '도', '맛', '잇', '겠', '당']|아 돼지묵은지김치찌개도 맛잇겠당
4|['굿모닝', '풍', 'poongBbuing', '잠', '은', '푹', '주무', '시', '었', '는지', '모르', '겠', '네', '이', '어', '좋', '은', '컨디션', '이', '시', '어야', '결과', '도', '잘나올텐뎈ㅋㅋ', '꼬', 'ㄹ지', '말', '구', '도', '티', '님', '이랑', '최고', '의', '명장면', '상', '을', '탈수', '있', '게', '응원', '하', 'ㄹ께', '이', '어', '!', '화이팅', '!']|굿모닝풍 poongBbuing 잠은 푹 주무셨는지 모르겠네여 좋은컨디션이셔야 결과도 잘나올텐데ㅋㅋㅋ 꼴지말구 도티님이랑 최고의 명장면상을 탈수있게 응원할께여! 화이팅!
5|['부', 'ㅇ', '.', '어', '.', '알', '♡']|붕.어.알♡
6|['2시', '생방', '조', 'ㄴ', '-', '버', '-']|2시 생방 존-버-
7|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅋㅋ']|오오 ㅋㅋ
8|['언넝', '2시', '되', '었', '으면', '좋', '겠', '네', '염', '...', '카페', '만', '들', '락', '나', 'ㄹ', '라', 'ㄱ', 'ㅋㅋ']|언넝 2시 되었으면 좋겠네염...카페만 들락날락ㅋㅋ
9|['슬슬', '준비', '하', '는', '중', '이', 'ㄴ가', '보', '아요']|슬슬 준비하는중인가봐요
10|['오', '아', '기대', '되', 'ㄴ', '당']|와 기대된당
11|['기사', '나오', '았', '던데요', 'ㅋㅋ']|기사 나왔던데요 ㅋㅋ
12|['풍', '형', '이', '직접', '방송', '키시', '는', '거', 'ㄴ', '가', '염', '?', '궁금', '하네', '영']|풍형이 직접 방송 키시는 건가염? 궁금하네영
13|['얼', 'ㄴ', '제', '오', '아']|언 제 와
14|['얼', 'ㄴ', '제', '오', '아', '엽', '엽']|언 제 와 엽엽
15|['대', '기주', 'ㅇ', '!']|대기중!
16|['네', 'ㅇ']|넹
17|['여기', '가', '풍', '형', '대기', '방', '이', 'ㅂ니까', '?']|여기가 풍형 대기방입니까?
18|['네', 'ㅇ', '!', '잘', '찾아오', '시', '었', '어', '이', '어']|넹! 잘찾아오셨어여
19|['공부', '하', '아야', '되', '는데', '.', '.']|공부해야되는데..
20|['풍월', '량', '대기', '바', 'ㅇ']|풍월량 대기방
21|['대지', '언제', '오', '냐', '올', '때', '까지', '숨차', 'ㅁ', '을', '이', '란다', '흡']|대지 언제오냐 올때까지 숨참을란다 흡
22|['요것', '보구', '하', '시', '어두', '늦', '지', '않', '아', '여', 'ㅋㅋ']|요거보구 하셔두 늦지않아여ㅋㅋ
23|['2시', '에', 'ㅇ', 'ㅗ', '세', '이', '어']|2시에 오세여
24|['메인', '?', '방송', '채널', '알', '시', '는', '분', '있', '나요']|메인? 방송채널 아시는분있나요
25|['제일', '위', '에', '나오', '아요']|제일 위에 나와요
26|['트위치', '한창', '에', '2', '개', '띄우', '는', '거', '어떻', '게', '하', '았', '더라', ';']|트위치 한창에 2개 띄우는거 어떻게했더라;
27|['오늘', '2시', '맞', '나', '이', '어', '?']|오늘 2시 맞나여?
28|['네', 'ㅇ', '두시마쟈여']|넹 두시마쟈여
29|['메인', '채널', '이랑', '같이', '보', '아야', '하', '겠', '네', '염', '풍뎅이', '분', '들', '플랜', '카드', '흔들', '는', '것', '도', '보', '고', '싶', '네', '염', 'ㅋㅋ']|메인채널이랑 같이 봐야겠네염 풍뎅이분들 플랜카드 흔드는 것도 보고 싶네염 ㅋㅋ
30|['여기', '현장', '에', '계시', 'ㄴ', '분', '있', '어요', '?', 'ㅋㅋㅋ', '분위기', '어떻', '어요', 'ㅠ', 'ㅠ', '부럽', '다고', '하', '아', '아']|여기 현장에 계신분 있어요? ㅋㅋㅋ 분위기 어때요 ㅠㅠ 부럽다아아
31|['풍', '형', '방송', '은', '2', '시', '이', '라고', '하', '시', '었', '어', '영']|풍형방송은 2시라고 하셨어영
32|['곧', 'ㅇ', 'ㅗ', '남']|곧 오남
33|['ㅇ', 'ㅗ', '2', '시', '이', '었', '군요', '감사', '합니다', '~', '!']|오 2시였군요 감사합니다~!
34|['아니', '요', '있', '을', '수', '없', '는', '일', '이', 'ㅂ니다']|아니요 있을 수 없는 일입니다
35|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', '약', '5부', 'ㄴ', '전', '!!!']|오오 약 5분전!!!
36|['공식', '채널', '도', '트위치', '방송', '인가', '이', '어', '?']|공식 채널도 트위치 방송인가여?
37|['현장', '에', '계시', 'ㄴ', '분', '들', '궁금', '하네', '염']|현장에 계신분들 궁금하네염
38|['배틀', '라이트', '공식', '채널', '트위치', '이', 'ㅂ니다']|배틀라이트 공식채널 트위치입니다
39|['포트', '나이트', '아니', 'ㄴ', 'ㄴ', '가', '이', '어', '?']|포트나이트 아닌ㄴ가여?
40|['배틀', '나이트', '이', 'ㄹ껄', '요']|배틀나이트일껄요
41|['포트', '나이트', '이', 'ㅂ니다']|포트나이트입니다
42|['아', '포', '나', '이', '었', '나요']|아 포나였나요
43|['그렇', 'ㄹ', '꺼', '에', '이', '어']|그럴꺼에여
44|['밑', '에', '포', '나라', 'ㄱ', 'ㅗ', '되', '어', '있', '음']|밑에 포나라고 되어있음
45|['배틀', '라이트', '요즘', '풍', '형', '광고', '가', '너무', '많이', '보', '아서', '착각', '하', 'ㅁ']|배틀라이트 요즘 풍형 광고가 너무 많이보여서 착각함
46|['ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', '배', '나', '는', '광고', '하', '시', 'ㄴ', '거', '..', '!']|ㅋㅋㅋㅋㅋㅋ 배나는 광고하신거..!
47|['어쩐지', 'ㅋㅋㅋㅋㅋ', '치', '어', '보', '는데', '넥슨', '꺼', '나오', '더라구', '이', '어', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|어쩐지 ㅋㅋㅋㅋㅋ 쳐보는데 넥슨꺼 나오더라구여 ㅋㅋㅋㅋㅋㅋ
48|['이', '멀티', '는', '신기하', '네', '염', '감사', '합니다', 'ㅇ']|이 멀티는 신기하네염 감사합니당
49|['은', '제', '나오', '나', '이', '어']|은제 나오나여
