|morphs|origin
0|['이사', '재', 'ㅁ']|이사잼
1|['언제', 'ㅇ', 'ㅗ', '냥']|언제오냥
2|['ㅇ', 'ㅗ', '방어', 'ㅄ', '나', '여']|오방없나여
3|['풍', '타워', '이', '사', 'ㅂ니다']|풍타워 이삽니다
4|['금요일', '에', '오', '시', '면', '집', '공개', '하', '라고', '하', 'ㅂ시다']|금요일에 오시면 집 공개하라고 합시다
5|['우리', '지분', '이', '많이', '있', '으니까', '집', '구경', '요청', '하', 'ㄹ', '수', '있', '지', '않', '나요', '!']|우리 지분이 많이 있으니까 집구경 요청할수있지않나요 !
6|['오늘', '알', 'ㄴ', '오신', '거', '지', '어', '?', '?']|오늘 안오신거져??
7|['네', 'ㅇ', '이사']|넹 이사
8|['오', '아', '!', '사람', '!']|와! 사람!
9|['풍', '형', '심심', '하', '어요', '은', '제', '와', '여', 'ㅠ']|풍형 심심해요 은제와여ㅠ
10|['오늘', '방송', '끝나', '았', '어요', '?']|오늘 방송 끝났어요?
11|['이것', '보', '시', '고']|이거보시고
12|['12월 5일', '6', '일', '이사', '관계', '로', '휴', '바', 'ㅇ', '합니다']|12월 5일 6일 이사관계로 휴방합니다
13|['ㅇ', 'ㅗ', '실', '때', '까지', '숨', '참', '습니다']|오실때까지 숨참습니다
14|['자', '기전', '에', '한', '번', '들리', '어', '보', '았', '는데', '싹둑', '이', '가', '어', 'ㅄ', '네', 'ㅇ', '풍', '님', '계', '신가', 'ㅋㅋ']|자기전에 한번 들려봤는데 싹둑이가 없넹 풍님 계신가ㅋㅋ
15|['잘', '자', '이', '어', '좋', '은', '꿈', '꾸', '시', '구', 'poongBbuing']|잘자여 좋은꿈 꾸시구 poongBbuing
16|['아마', '따', '아', '혹시', '계시', '면', '!', '풍', '님', '인천', '에', '오', '시', 'ㄴ걸', '화녀', 'ㅇ', '해', '이', '어', 'poongGoldman']|아마따 혹시계시면! 풍님 인천에 오신걸 화녕해여 poongGoldman
17|['응', '?', '알리', 'ㅁ', '?']|응? 알림?
18|['드디어', '대지', 'ㅇ', 'ㅗ', '는', '날', '이', '다']|드디어 대지 오는 날이다
19|['네', 'ㅇ', '네', 'ㅇ', '오늘', '방송', '하', '세', '이', '어', '!']|넹넹 오늘 방송하세여!
20|['원래', '게임', '시간', '은', '9', '시', '부터', '이', '지만', '오늘', '은', '이사', '가시', '어서', '집', '소개', '하', '는', '시간', '을', '가지', '시', 'ㄹ', '꺼', '같', '아', '이', '어']|원래 게임시간은 9시부터지만 오늘은 이사가셔서 집소개하는 시간을 가지실꺼같아여
21|['9', '시', '보다', '일찍', '8', '시', '언저리', '에', '다시', 'ㅇ', 'ㅗ', '세', '이', '어']|9시보다 일찍 8시 언저리에 다시 오세여
22|['드디어', '복귀', '방송', '이', 'ㅂ니다']|드디어 복귀방송입니다
23|['기다리', '기', '지치', 'ㄴ다', '요']|기다리기 지친다요
24|['초보', '스트리머', '나오', '아', '!']|초보 스트리머 나와!
25|['2', '일', '지나', '았', '으니까', '다시', '초기', '화', '되', '었', '을', '것', '이', 'ㅁ', '하꼬방', '스트리퍼', '는', '나와랏']|2일지났으니까 다시 초기화 됐을것임 하꼬방 스트리퍼는 나와랏
26|['오늘', '은', 'ㅇ', 'ㅗ', '느', '거지', '?']|오늘은 오느거지?
27|['오', 'ㅂ니다']|옵니다
28|['오', 'ㄹ껄', '요', '?', '인터넷', '설치', '가', '되', '었', '다면', '.', '.']|올껄요? 인터넷설치가 됐다면..
29|['방송', '하', '아', '이', '어', '?']|방송해여?
30|['엊그제', '랑', '어제', '만', '휴', '바', 'ㅇ', '이', '이', '엇', '던가']|엊그제랑 어제만 휴방이엿던가
31|['2', '일', '연속', '휴', '방', '이', '시', '었', '으니', 'ㅡㅡ']|2일연속 휴방이셨으니 ㅡㅡ
32|['56', '년', '을', '기다리', '었', '다', '...', '돼지', '얌']|56년을 기다렸다...돼지얌
33|['알', 'ㄴ', 'ㅇ', 'ㅗ', '이', '면', '배', '만', '튀각']|안오면 배만튀각
34|['대지', '뇨', '속', '빨', '리보', '이', '구', '싶', '다']|대지뇨속 빨리보구싶다
35|['풍월', '량', '님', '이사', '잘', '하', '시', '엇', '나', '영']|풍월량님 이사 잘 하셧나영
36|['ㅇ', 'ㅗ', '느', '르', 'ㄴ', '무슨', '게임', '을', '하', 'ㄹ', '까']|오느른 무슨게임을 할까
37|['매니저', '목록', '에', '대지', '아이', '디', '가', '보이', 'ㄴ다', '.']|매니저 목록에 대지 아이디가 보인다.
38|['넓직한', '방', '에서', '저', '대', 'ㄴ', '이나', '합', '시', '닷']|넓직한 방에서 저댄이나 합시닷
39|['보구', '시', '푸', '어', '쓰', '어', '이', '어', 'poongBbuing']|보구시퍼써여 poongBbuing
40|['컴', '터', '설치', '하', '고', '잘', '되', '나', '확인', '하', '려고', '로', '아', '부터', '하', '았', '을', '거', '같', '다']|컴터 설치하고 잘되나 확인하려고 로아부터 했을거같다
