|morphs|origin
0|['심심', '하', '아']|심심해
1|['풍대', 'ㅇ', '이', '님', '들', '잘', '자', '엽', '엽']|풍댕이님들 잘자엽엽
2|['rkddsmdn', '-', '>', '이모티콘', '도배', '에', '주의', '하', '아', '주', '시', '어요', '.', '[', '경고', ']']|rkddsmdn -> 이모티콘 도배에 주의해주세요. [경고]
3|['이', 'ㅇ', '?']|잉?
4|['ㅋㅋ', 'ㅋㅋ', '방울', '님', '도', '아쉽', '어서', '들어오', '시', '었', '나', '영']|ㅋㅋㅋㅋ방울님도 아쉬워서 들어오셨나영
5|['자', '다', '깨', '어서', '잠깐', '들어오', '아', '쓰', '어', '이', '어']|자다깨서 잠깐 들어와써여
6|['ㅋㅋ저두옄ㅋㅋ유툽방송', '틀리', '어다가']|ㅋㅋ저두옄ㅋㅋ유툽방송 틀려다가
7|['들어오', '아', '보', '았', '는데', '채팅', '안', '꺼지', '어', '있', '길래', '.', '.']|들어와봤는데 채팅안꺼져있길래..
8|['네', 'ㅇ', 'ㅎㅎ']|넹ㅎㅎ
9|['구럼', '좋', '은', '밤', '되', '세', '이', '어', 'poongBbuing']|구럼 좋은밤되세여 poongBbuing
10|['네', 'ㅇ', '!!', '!!']|넹!!!!
11|['태', '보', '하', '아', '!']|태 보 해!
12|['태', '모', 'ㅇ', '하', '아', '!']|태 몽해!
13|['돼지', '뇨', '소', 'ㄳ']|돼지뇨솏
14|['되', '어', '지']|돼 지
15|['그것', '하고', '힘들', '어서', '방종', '하', '는', '거', '아니', 'ㅁ', '?', 'zzz']|그거하고 힘들어서 방종하는거 아님? zzz
16|['한', '20', '분', '하', 'ㄹ', '듯']|한 20분 할듯
17|['아하', 'ㅇ', 'ㄱㅅ']|아항 ㄱㅅ
18|['젖', '대', 'ㄴ', '당의', '후예']|젖댄당의 후예
19|['오늘', '게임', '뭐', '하', 'ㄴ다고', '말씀', '안', '하', '시', '었', '죠', '?']|오늘 게임 뭐한다고 말씀 안하셨죠?
20|['언제나', '뭐', '하', 'ㄴ다고', '얘기', '는', '안해', '영']|언제나 뭐한다고 얘기는 안해영
21|['무', '새', '들', '많', '아', '지', '어서', 'ㅎㅎ']|무새들 많아져서 ㅎㅎ
22|['ㅎㅎ', 'ㅎㅎ', '빨', '리', '방송', '하', '엇', '으면']|ㅎㅎㅎㅎ 빨리방송햇으면
23|['조', 'ㄴ', '맛']|존맛
24|['풀', '월', '량', '언제', 'ㅇ', 'ㅗ', 'ㄴ', 'ㅗ']|풀월량언제오노
25|['비', '홀', '더', '안', '끝나', '았', '어요', '?']|비홀더 안 끝났어요?
26|['의', 'ㅇ', '?', '?', '?', '?', '으', '째', '서', '요', 'ㅠ', 'ㅠ', 'ㅠ', '유튭보고', '오', '았', '는데']|읭???? 으째서요ㅠㅠㅠ 유튭보고 왔는데
27|['춥다', 'ㅇ']|춥당
28|['뭐', 'ㄴ가', '노잼', '이', '었', '는지', '비', '홀', '더', '는', '여기', '까지', '하', 'ㄴ다', '하', '시', 'ㅁ']|뭔가 노잼이었는지 비홀더는 여기까지 한다 하심
29|['첨', '에', 'ㄴ', '재밌', '게', '하', '시', '다', '나중', '에', 'ㄴ', '흥미', '를', '점점', '잃', '어', '가', '시', 'ㄴ', '것', '같', '으시', 'ㅁ']|첨엔 재밌게 하시다 나중엔 흥미를 점점 잃어가신것 같으심
30|['은근~히', '하', 'ㄹ게', '좀', '있', '어서', '비', '홀', '더 게임', '이']|은근~히 할게 좀 있어서 비홀더 게임이
31|['저', '대', 'ㄴ', '은', '성탄절', '선물', '로', '하', '실기', '이', '고', '?']|저댄은 성탄절 선물로 하실기고?
32|['아니', '다', '저', '대', 'ㄴ', '하', '면', '힘들', '다고', '방송', '막', '하', '니까', '공포', '게임', '들', '고', '오', '아야지']|아니다 저댄 하면 힘들다고 방송 막하니까 공포게임 들고와야지
33|['토토', 'ㄱ', 'ㅗ', 'ㅇ']|토토공
34|['곰보겜', '하', '시', '었', '음', '좋', '겠', '당']|곰보겜 하셨음 좋겠당
35|['요즘', '은', '안', '얼', '리시', '는', '걸', 'ㄴ가']|요즘은 안얼리시는건가
36|['사랑해', '이', '어', '여러', '부', '우', 'ㄴ', '~']|사랑해여 여러부운~
37|['안', '얼리', '시', 'ㄴ지', '오래됐어여ㅋㅋㅋ']|안얼리신지 오래됐어여ㅋㅋㅋ
38|['채널', '피드', '없', '어', '지', '고', '나', '아서', '부터', '풀', '었', '던', '것', '로', '기억', '하', '는', '데', 'ㅇ']|채널피드 없어지고나서부터 풀었던걸로 기억하는뎅
39|['그', '후에', '도', '새', 'ㄹ', 'ㅗ', 'ㅇ', 'ㅗ', '신분', '들', '이나', '휴', '방', '으로', '궁금', '하', '아', '하', '시', '는', '분', '들', '알리', '어', '드리', '라고', '안', '얼리', '구', '이', '어']|그후에도 새로오신분들이나 휴방으로 궁금해하시는분들 알려드리라고 안얼리구여
40|['그', '는', '8', '시', '에', '등장', '하', 'ㄹ', '것', '인가', '...']|그는 8시에 등장할것인가...
41|['언저리', '패', '지하', 'ㄱ', 'ㅗ', '그냥', '6', '시', '에', '방송', '하', '았', '으면', '좋', '겠', '다']|언저리패지하고 그냥 6시에방송했으면좋겠다
42|['풍', '되', '어', '나오', '아라', '!!!', '!!!']|풍돼 나와라 !!!!!!
43|['상당히', '주관', '적', '이', 'ㄴ', '이상향', '이', 'ㄴ데']|상당히 주관적인 이상향인데
44|['아', '오늘', '태보', '못하', '게', '생기', '었', '네', '.', '.']|아 오늘 태보 못하게 생겼네..
45|['직장인', '들', '은', '맨날', '풍', '형', '방송', '보다', '가', '자', '아서', '다', '못', '보', 'ㅁ']|직장인들은 맨날 풍형방송보다가 자서 다못봄
46|['안', '뇨', 'ㅇ', '하', '세', '이', '어']|안뇽하세여
47|['현기증', '나', 'ㄴ', '다']|현기증난다
