|morphs|origin
0|['힐러', '이', '라네', '요']|힐러라네요
1|['말', '잘', '하', '면', '동료', '사귀', 'ㄹ', '수', '있', '어', '용']|말잘하면 동료 사귈수있어용
2|['ㅇ', 'ㅗ']|오
3|['치료', '하', '아', '주', 'ㄹ', '수', '있', '다는', '거', '같', '은데', '?']|치료해줄수 있다는거같은데?
4|['의', '살', '래요']|의사래요
5|['ㅇ', 'ㅗ', '닥터', '구', '나', 'ㅇ']|오 닥터구낭
6|['의사', '필요', '하', '아', '?']|의사필요해?
7|['의사', '가', '필요', '하', 'ㄴ가']|의사가 필요한가
8|['바', '는', '동료', '살', '는', '곳', '이', 'ㅁ']|바는 동료사는곳임
9|['의사', '필요', '하', '시', 'ㅁ', '?']|의사 필요하심?
10|['힐러', '이', 'ㄴ데', '돈', '주', '고', '고용', '하', 'ㄹ', '것', '냐고', '묻', '는', '것']|힐러인데 돈주고 고용할거냐고 묻는것
11|['너', '싸우', 'ㄹ', '수', '있', '냐', '?']|너싸울수있냐?
12|['메르시', '이', 'ㅁ']|메르시임
13|['님', '의사', '필요', '하', '아', '이', '어', '?']|님 의사 필요해여?
14|['동료', '이', 'ㅁ']|동료임
15|['쟤', '의', '살', '래요']|쟤 의사래요
16|['으', '살', '래']|으사래
17|['빠', '이', 'ㄴ', '때', 'ㅇ', 'ㄲ', 'ㅠ', '애', 'ㄴㅈ', 'ㅠ', '?']|빠인 땡뀨 앤쥬?
18|['돈', '주', '고', '살', '는', '동료', '네']|돈주고 사는 동료네
19|['부서지', '고', '싶', '냐고', '하', '는', '거', '아니', 'ㅁ', '?', '?']|부서지고싶냐고 하는거아님??
20|['1', '.', '너', '싸우', 'ㄹ', '줄', '아니']|1. 너 싸울줄아니
21|['얼마', '냐', 'ㄱ', 'ㅗ', '물어', '보기', '만', '하', '죠']|얼마냐고물어보기만하죠
22|['네', 'ㅇ']|넹
23|['돈', '주', '고', '데', 'ㄲ', 'ㅗ', '다니', '는', '의사', '이', 'ㄴ듯', '?']|돈주고 데꼬다니는 의사인듯?
