|morphs|origin
0|['자', 'ㄴ', '기술', '은', '거의', '프로게이머', '급', '이', 'ㄴ데', '피지컬', '이', '아쉽', '다']|잔기술은 거의 프로게이머급인데 피지컬이 아쉽다
1|['두', '소', 'ㄴ', 'ㅋㅋㅋ']|두손 ㅋㅋㅋ
2|['한', '소', 'ㄴ', '으로', '가능', '하', '네']|한손으로 가능하네
3|['4', '번', '이', 'ㅁ']|4번임
4|['한', '소', 'ㄴ', '으로', '가능']|한손으로 가능
5|['67', '크', 'ㄹ', '리어']|67클리어
6|['4', '번', '이', 'ㄴ데', ';']|4번인데;
7|['거기', '서', '더', '하', '아', '?']|거기서 더 해?
8|['지옥', '3', '번', '아니', 'ㅁ', '?']|지옥3번아님?
9|['차마', '시도', '를', '안', '하', '았', '다고', '는', '하', 'ㄹ', '수', '없', '었', '다']|차마 시도를 안했다고는 할 수 없었다
10|['손가락', '피', '면', '되', 'ㅁ']|손가락 피면됨
11|['4', '번', '이', 'ㄴ데', ';', ';', ';', ';', ';', ';', ';', ';', ';']|4번인데;;;;;;;;;
12|['근데', '못', '깨', 'ㄹ', '거', '같', '아', '형', '.', '.']|근데 못깰거같아 형..
13|['세번', '은', '혼자', '하', 'ㄴ', '거', '?']|세번은 혼자한거?
14|['기억', '을', '왜곡', '하', 'ㄴ다']|기억을 왜곡한다
15|['4', '번', '이', 'ㄴ데요']|4번인데요
16|['67', '정도', '크', 'ㄹ', '리어']|67 정도 클리어
17|['미화', '되', 'ㄴ', '기억']|미화된 기억
18|['캐릭터', '는', '언제', '바꾸', '어', '주', '시', '나요']|캐릭터는 언제 바꿔주시나요
19|['ㄴ', 'ㅗ', '말', '이랑', '헷갈리', '시', 'ㄴ듯']|노말이랑 헷갈리신듯
20|['오늘', '6', '번', '해서', '두', '소', 'ㄴ', '갑', '시다']|오늘 6번해서 두손갑시다
21|['옛날', '에', 'ㄴ', '잘', '하', 'ㄴ다고', '들', '하', '았', '는데', '이', '젠', 'ㅋㅋ', 'ㅋㅋ']|옛날엔 잘한다고들 했는데 이젠 ㅋㅋㅋㅋ
22|['지옥', '이', '4', '번', '이', '면', '생방', '으로', '답', 'ㅗ', 'ㄴ', '것', '네', 'ㄷㄷ']|지옥이 4번이면 생방으로 다본거네 ㄷㄷ
23|['한', '소', 'ㄴ', '으로', '세', '야', '하', '겠', '네']|한손으로 세야 겠네
24|['송', '크', 'ㄹ']|송클
25|['송', '크', 'ㄹ', 'ㅋㅋㅋ']|송클 ㅋㅋㅋ
26|['ㄴ', 'ㅗ', '말', '은', '많이', '깨', '시', 'ㅁ']|노말은 많이 깨심
27|['3000', '번', '도전', '해서', '4', '번', '깨', 'ㄴ', '거', '아니', 'ㅁ', '?']|3000번도전해서 4번 깬거아님?
28|['송', '크', 'ㄹ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|송클 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
29|['송도', '월', '크', 'ㄹ', 'ㅋㅋ']|송도월클 ㅋㅋ
30|['오', '아', '송도', '무인도', '이', '었', '어', '?', 'BibleThump']|와 송도 무인도였어? BibleThump
31|['소', 'ㅇ', '도도', '르', 'ㅋㅋ']|송도도르 ㅋㅋ
32|['송도', '랭커', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|송도랭컼ㅋㅋㅋㅋㅋㅋㅋ
33|['송도', '랭커', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|송도랭컼ㅋㅋㅋㅋㅋ
34|['송도', '클래스', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|송도클래슼ㅋㅋㅋㅋㅋㅋㅋ
35|['송도', '최초', '크', 'ㄹ', '리어']|송도 최초 클리어
36|['소', 'ㅇ', '도도', '르']|송도도르
37|['아니', '송도', '월', '크', 'ㄹ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '송도', '랭커']|아니 송도월클 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 송도랭커
38|['오', '아', '!', '송도', '최초', '!']|와! 송도최초!
39|['송', '크', 'ㄹ', 'ㅋㅋ', 'ㅋㅋ']|송클 ㅋㅋㅋㅋ
40|['손', '다시', '펴', '면', '되', 'ㅁ']|손 다시 펴면됨
41|['오', '아', '!', '송도']|와! 송도
42|['형', '누', '갑', 'ㅗ', '이', '면', 'ㄴ', 'ㅗ', '부스터', '지옥', '크', 'ㄹ', '리어', '가', '아니', '라', '그냥', '올', '매', 'ㄱ', '크', 'ㄹ', '리', '어인', '줄', '알', '겠', '어']|형누가보면 노부스터 지옥클리어가 아니라 그냥 올맥 클리어인줄 알겠어
43|['그르', '엇', '다', '오늘', '.', '...']|글럿다 오늘....
44|['송', '크', 'ㄹ', '>', '>', '>', '>', '>', '>', '>', '>', '>', '>']|송클 >>>>>>>>>>
45|['집중', '하', '시', '어', '용', '!']|집중하셔용!
46|['월', '-', '크', 'ㄹ']|월-클
47|['소', 'ㅇ', '도도', '르', '지렷다']|송도도르 지렷다
48|['못하', '아서', '맞', '음']|못해서 맞음
49|['선물', '주', '고', '싶', '으면', '그냥', '나', '주', '어', '풍', '형', 'ㅎㅎ']|선물 주고 싶으면 그냥 나 줘 풍형 ㅎㅎ
50|['로컬', '레', 'ㅇ', '크', '어', 'ㄷㄷ']|로컬 렝커 ㄷㄷ
51|['키', 'ㅇ', '만해']|킹만해
52|['송도', '랭커', '넘', 'ㅗ', '무섭', '다고', '하', '아']|송도랭커 너모 무섭다아
53|['트위치', '에서', '는', '일단', '팔', '이', '7', '개', '는', '되', '어야', '하', 'ㅁ']|트위치에서는 일단 팔이 7개는 되야함
54|['캐리', 'ㄱ', '바꾸', 'ㄹ', '때', '당']|캐릭바꿀때당
55|['캐릭터', '를', '바꾸', 'ㄹ', '차', 'ㄴ', '습', '니다', '형님', '@', '@', '@', '@', '@', '@', '@', '@', '@', '@']|캐릭터를 바꿀찬습니다형님@@@@@@@@@@
56|['키', 'ㅇ', '쥐']|킹쥐
57|['주거', '따', '아']|주거따
58|['빠르', 'ㄴ', '리']|빠른리
59|['나', 'ㄴ', '이미', '죽', '어', '있', '다']|난 이미 죽어있다
60|['아이', 'ㄱ', 'ㅗ', 'ㅋㅋ', 'ㅋㅋ']|아이고 ㅋㅋㅋㅋ
61|['머', '하', '어요', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|머해요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
62|['ㅇ', 'ㅗ', '이', 'ㅇ', 'ㅗ', '이']|오이오이
63|['하', 'ㄹ', '만해']|할만해
64|['개', '못', '해', 'ㄱ', '...']|개못핵...
65|['형', '벌써', '집중력', '떨어지', '었', '어', 'ㅇ']|형 벌써 집중력 떨어졌엉
66|['그', 'ㄱ', '칸', '의', '타이밍']|극칸의 타이밍
67|['키', 'ㅇ', '각서', 'ㄴ']|킹각선
68|['당', '채우', 'ㄹ', '시간', '인가', '...']|당채울시간인가...
69|['슬슬', '깨', '어', '보', 'ㄹ', '까']|슬슬깨볼까
70|['캐릭터', '를', '바꾸', '자', '이', '고요', '@', '@', '@', '@', '@', '@', '@', '@', '@']|캐릭터를 바꾸자고요@@@@@@@@@
71|['5252', '슬슬', '깨', '어', '보', 'ㄹ', '까']|5252 슬슬 깨볼까
72|['상당히', '당황', '하', '시', 'ㄴ', '거', '같', '으시', 'ㄴ데요']|상당히 당황하신거 같으신데요
73|['ㅇ', 'ㅗ', '이', '오이!', '대단', '하', 'ㄴ걸', '?', '!']|오이오이! 대단한걸?!
74|['슬슬', '깨', '어', '보', 'ㄹ까', '?', '(', '못', '깨', 'ㅁ', ')']|슬슬깨볼까?(못깸)
75|['수', '고리', 'ㅇ']|수고링
76|['못', '보', 'ㅁ']|못봄
77|"['ㅇ', 'ㅗ', '이', 'ㅇ', 'ㅗ', '이', '""', '진심', '""', '으로', '가', 'ㄴ다구', '?', '?', '?']"|"오이오이 ""진심""으로 간다구???"
