|morphs|origin
0|['달', '시', '우동', '차단', '하', '아']|달시 우동 차단해
1|['낚시', '한', '사람', '들', '개', '빠', 'ㄲ', '치', '네']|낚시한 사람들 개빢치네
2|['달', '시', '우동', '차단', '하', '자', '노잼', '이', '이', '었', '어']|달시 우동 차단하자 노잼이였어
3|['구', '라피', 'ㅇ', 'ㅋㅋㅋㅋㅋㅋㅋ']|구라핑 ㅋㅋㅋㅋㅋㅋㅋ
4|['달', '시', '/', '우동', '인가', '우', '콩', '이', 'ㄴ가', '차단']|달시/우동인가 우콩인가 차단
5|['달', '시', '우동', '젖', '색', '히드', 'ㄹ']|달시 우동 젖색히들
6|['어', '짜', '피', '못', '먹', '을', '거', '이', '었', '음', 'ㅎㅎ']|어짜피 못먹을거였음 ㅎㅎ
7|['구', '라피', 'ㅇ', '수준', 'ㅉㅉ']|구라핑 수준 ㅉㅉ
8|['구', '라피', 'ㅇ', '차단', 'ㄱ']|구라핑 차단 ㄱ
9|['우동쉑', '차단', '하', '아라']|우동쉑 차단해라
10|['비', 'ㄴ', '정상', '하', '았', '냐', 'ㅋㅋ']|빈정상했냐 ㅋㅋ
11|['우동', '차단', '좀', '하', '아']|우동 차단좀해
12|['삐', '지', '엇', '네', ';', ';', ';']|삐졋네;;;
13|['두', '입추', 'ㅇ', 'ㄷㄷ']|두입충 ㄷㄷ
14|['ㄷㅅㅋ', '2', '트', '째', '헌터', '꺼', '나오', 'ㅁ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|ㄷㅅㅋ 2트째 헌터꺼 나옴 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
15|['절', '대', '차', '단', '하', '아']|절 대 차 단 해
16|['차단', '하', '아요', '구', '라피', 'ㅇ', '은']|차단해요 구라핑은
17|['낚싷나ㅡㄴ애들', '차단', '하', '아']|낚싷나ㅡㄴ애들 차단해
18|['웃', '던', '놈', '들', '다', '사라지', '는', '거', '봇', 'ㅗ']|웃던놈들 다 사라지는거 보소
19|['차단', '하', '아']|차단해
20|['달', '시', '우동', '젖', '같', '은', '새', 'ㄱ', '히드', 'ㄹ']|달시 우동 젖같은 색히들
21|['님', '들', '353', '전설', '목걸이', '880', '골', '에', '사', '앗', '는데', '손해', '임', '?']|님들 353 전설목걸이 880골에 삿는데 손해임?
22|['구라', '친애', '들', '은', '다음', '에', '또', '구라', '치', 'ㄴ다']|구라친애들은 다음에 또 구라친다
23|['절', '머', '차', '단', '하', '아']|절 머 차 단 해
24|['우동', '차단', '하', '아']|우동 차단해
25|['달', '시', '차단', '하', '아']|달시 차단해
26|['어서', '장난', '질', '치', '어']|어서 장난질쳐
27|['구', '라피', 'ㅇ', '차단', '하', '아']|구라핑 차단해
28|['이거', 'ㄹ', '비', 'ㄴ', '정', '상하', '네', 'ㅋㅋ']|이걸 빈정 상하네 ㅋㅋ
29|['낚시', '한', '애', '들', '차단', '하', '아', '그래야', '다음', '에', '안', '하', '지']|낚시한애들 차단해 그래야 다음에 안하지
30|['구', '라피', 'ㅇ', '은', '차단', '하', '아']|구라핑은 차단해
31|['니', '업보', '이', '라', '생각', '하', '아라', '아야', '합', '아야', '합', '아']|니 업보라 생각해라 얍얍아
32|['주기', '시', 'ㅇ', 'ㅗ']|주기시오
33|['패치', '대서', '안', '되', 'ㄴ다는', '말', '도', '있', '던데']|패치 대서 안된다는 말도있던데
34|['응', '차단', '하', '아']|응 차단해
35|['이거', 'ㄹ', '상', '하네', '~']|이걸 상하네~
36|['적당히', '하', '아야지']|적당히 해야지
37|['차단', '박', 'ㄱ', 'ㅗ', '겜ㄱ']|차단박고 겜ㄱ
38|['제발', '차단', '하', '아']|제발 차단해
39|['상하', 'ㄹ', '만', '하', 'ㅁ']|상할만 함
40|['원래', '한번', '하', 'ㄴ다고', '생각', '혀']|원래 한번한다고생각혀
41|['나중', '에', '도', '구라', '핑걸', '리지', '말', 'ㄱ', 'ㅗ', '미리', '차단', 'ㄱㄱ']|나중에도 구라핑걸리지말고 미리차단 ㄱㄱ
42|['차단', '은', '쉽', '니깐', 'ㅇㅇ']|차단은 쉬우니깐 ㅇㅇ
43|['허위사실유포', '로', '신고', '가능', '하', 'ㅁ']|허위사실유포로 신고가능함
44|['아야', '합', '줌', '마', '들', '아야', '합', '아야', '합', '이', '댜신', '화', '내', '주네', 'ㅋㅋㅋ']|얍줌마들 얍얍이 댜신 화내주네 ㅋㅋㅋ
45|['달', '시', '우동', '차단', '맨날', '입', '털', '고', '시비', '것', '는', '애', '들', '이', 'ㅁ']|달시 우동 차단 맨날 입털고 시비거는애들임
46|['일반', 'ㅇ', 'ㅠ', '저', '들', '대부분', '이', '다', '한입', '이', 'ㄴ데', '멀', 'ㄴ', '두', '입', '못', '하', '았', '다고', '비', 'ㄴ', '정상', '하', '아']|일반유저들 대부분이 다 한입인데 먼 두입못했다고 빈정상해
47|['역겹', '네', '저것', ';']|역겹네 저거 ;
48|['구', '라피', 'ㅇ', '당하', 'ㄴ', '것', '도', '업', '보다']|구라핑 당한것도 업보다
49|['구', '라피', 'ㅇ', '은', '선', '넘', '었', '다']|구라핑은 선넘었다
50|['키', 'ㅇㅂ', 'ㅗ', '기로', '두', '명', '딱', '보내', '자']|킹보기로 두명 딱 보내자
51|['미안', '하', '아', '이렇', '고', '있', '네', 'ㅋㅋ']|미안해 이러고있네 ㅋㅋ
52|['차단', '좀', '하', '아라']|차단좀해라
53|['허위사실유포', '신', 'ㄱ', 'ㅗ', '하', '셈', 'ㅋㅋ']|허위사실유포 신고하셈 ㅋㅋ
54|['차단', '하', '아', '우리기', '가', '원하', 'ㅁ']|차단해 우리기가 원함
55|['구', '라피', 'ㅇ', '은', '또', '구', '라피', 'ㅇ', '침']|구라핑은 또 구라핑침
56|['낚시', '한', '애', '들', '다', '차단', '하', '아야', '다음', '에', 'ㄴ', '안당', '하지']|낚시한애들 다 차단해야 다음엔 안당하지
57|['아', 'ㅇ', '~', '김', 'ㅗ', '띠', '~', '!']|앙~기모띠~!
58|['달', '시', '우동', '차단', '하', '아라']|달시 우동 차단해라
59|['이것', '차단', '은', '하', '자', 'ㄹㅇ']|이거 차단은 하자 ㄹㅇ
60|['ㄷㅅㅋ', '채널', '가', '앗', '엇', '으면', '헌터', '먹', '을', '수', '잇', '엇', '는데']|ㄷㅅㅋ 채널갓엇으면 헌터 먹을수잇엇는데
61|['달', '시', '우동', '입', '터', '는', 'ㄲ', 'ㅗ', '이', '라지']|달시 우동 입터는 꼬라지
62|['붉', '은', '대', 'ㅇ', '대', 'ㅇ', '이']|붉은댕댕이
63|['달', '시', '우동', '쟤', '들', '한', '두', '번', '이', '아니', 'ㅁ']|달시 우동 쟤들 한 두번이 아님
64|['리얼', '로', '빠', 'ㄱ', '칠', '만', '하', 'ㅁ']|리얼로 빡칠만함
65|['달', '시', '우동', '차단', 'ㄱㄱ', '맨날', '입', '털', '고', '시비', '것', '는', '애', '들', '이', 'ㅁ']|달시 우동 차단 ㄱㄱ 맨날 입털고 시비거는애들임
66|['정색', '빠', '는', '거', '개역', '겹', '누', '아야', '합', ';', ';']|정색빠는거 개역겹누 얍;;
67|['곳', 'ㅗ', '준비', '하', '자']|고소준비하자
68|['신', 'ㄱ', 'ㅗ', '에', '허위사실유포', '로', '신고', '하', '면', '대', 'ㅁ', '낚시', '하', '는', '애', '들']|신고에 허위사실유포로 신고하면댐 낚시하는애들
69|['빠', 'ㄱ', '치', '엇', '다']|빡쳣다
70|['빠', 'ㄱ', '치', '었', '네']|빡쳤네
71|['삐', '어', '지', '었', '냐', 'ㅋㅋ']|삐졌냐 ㅋㅋ
72|['코', '좀', '그만', '파', '아']|코좀그만파
73|['지금', '차단', '안', '하', '면', '또', '저', '짓', '하', 'ㅁ']|지금차단안하면 또 저짓함
74|['달', '시랑', '우동', '베', 'ㄴ', 'ㄱㄱ']|달시랑 우동 벤 ㄱㄱ
75|['캐', 'ㅁ', '은', '왜', '올리', '냐', 'ㅋㅋㅋ']|캠은 왜 올리냐 ㅋㅋㅋ
76|['달', '시', '우동', '차단', 'ㄱㄱ', '맨날', '입', '털', '고', '시비', '것', '는', '애', '들', '임', 'ㅋㅋ']|달시 우동 차단 ㄱㄱ 맨날 입털고 시비거는애들임ㅋㅋ
77|['곳', 'ㅗ', '허자']|고소허자
78|['제발', '차단', '하', '아', '주', '어']|제발 차단해줘
79|['너', '베', 'ㄴ']|너 벤
80|['내', '이렇', 'ㄹ', '줄', '알', '았', '다', 'ㅋ']|내 이럴줄 알았다 ㅋ
81|['진짜', '삐', '어', '지', '었', '네', 'ㅋㅋㅋ']|진짜 삐졌네 ㅋㅋㅋ
82|['야', '밥', '급', '빠', 'ㄱ', '침']|야밥 급빡침
83|['아야', '합', '또', '삐']|얍또삐
84|['달', '시', '우동', '차단', 'ㄱㄱ', '맨날', '입', '털', '고', '시비', '것', '는', '애', '들', '임', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|달시 우동 차단 ㄱㄱ 맨날 입털고 시비거는애들임ㅋㅋㅋㅋㅋㅋㅋㅋ
85|['무슨', '무스', 'ㄴ', '죄', '로', '곳', 'ㅗ']|무슨무슨죄로 고소
86|['아야', '합', '또', '삐']|얍 또 삐
87|['민심', '조지', '었', '네', '쟤', '네', '두', '명', 'ㅋㅋ']|민심 조졌네 쟤네 두명 ㅋㅋ
88|['ㄱ', 'ㅗ', '의지', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|고의지 ㅋㅋㅋㅋㅋㅋ
89|['모르', '고', '하', 'ㄹ', '수', '가', '없', '지', 'ㅋㅋ']|모르고 할수가 없지 ㅋㅋ
90|['고의', '가', '아니', '었', '기', 'ㄴ', '달', '시', '새끼', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|고의가 아니었긴 달시새끼 ㅋㅋㅋㅋㅋㅋㅋㅋ
91|['착하', '아도', '탈', '이', '네', '이렇', 'ㄹ', '때', 'ㄴ']|착해도 탈이네 이럴땐
92|['한두', '번', '이', '아니', 'ㅁ']|한두번이 아님
93|['업보', '는', '레이드', '에서', '나오', 'ㅁ']|업보는 레이드에서 나옴
94|['이거', 'ㄹ', '용서', '하네', '빛', '성', '태']|이걸 용서하네 빛 성 태
95|['삐', '진거', '보', '아', 'ㅋㅋㅋㅋ기여웡']|삐진거봐 ㅋㅋㅋㅋ기여웡
96|['갸', 'ㅇ', '차단', '하', '아', '과', 'ㄴㅈ', 'ㅗ', 'ㅇ', '새', 'ㄱ', '기', '들', '은', 'ㅋㅋ']|걍 차단해 관종색기들은 ㅋㅋ
97|['초대', '자체', '가', '의지', '로하', '는', '이', '건데', 'ㅋㅋ']|초대자체가 의지로하는건데 ㅋㅋ
98|['제발', '차단', '하', '아', '주', '시', '어요', '제발', 'ㅠ', 'ㅠ']|제발 차단해주세요 제발 ㅠㅠ
99|['뭔', 'ㄱ', 'ㅗ', '소야', '신', '고지', 'ㅋㅋ', '허위사실유포', '로', '신고', '하', '면', '되', 'ㄴ다']|뭔고소야 신고지 ㅋㅋ 허위사실유포로 신고하면된다
100|['무슨', '무스', 'ㄴ', '죄', 'ㄷㄷ']|무슨무슨죄 ㄷㄷ
101|['뭐', '하', '았', '는데요', '?']|뭐했는데요?
102|['달', '시', '우동', '차단', 'ㄱㄱ', '맨날', '입', '털', '고', '시비', '것', '는', '애', '들', '임', 'ㅋㅋ', 'ㅋㅋ']|달시 우동 차단 ㄱㄱ 맨날 입털고 시비거는애들임ㅋㅋㅋㅋ
103|['3', '티어', '미치', '엇', '네']|3티어 미쳣네
104|['미리', '차단', '하', '아야', '거르', 'ㄴ다', '야']|미리차단해야 거른다야
105|['버스', '기사', '도망가', 'ㅁ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|버스기사 도망감 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
106|['다', '업보', '인기', '이', '라']|다 업보인기라
107|['애', '새', '기', '들', '핑계', '가', '하나', '같이', '그', '핑계', '이', 'ㄴ데', '또', '속', '아', '주네']|애새기들 핑계가 하나같이 그핑계인데 또 속아주네
108|['차단', '이', '아니', '라', '상', '을', '주', '어야지']|차단이 아니라 상을 줘야지
109|['차단', '하', '아', '나중', '에', '또', '그렇', 'ㄴ다']|차단해 나중에 또 그런다
110|['곳', 'ㅗ', 'ㄱㄱ']|고소 ㄱㄱ
111|['고의', '는', '아니', 'ㅁ', 'ㅋㅋ']|고의는 아님 ㅋㅋ
112|['디', '트', '가', '3800', '골', '에', '법사', '귀걸이', '사', '았', '데', 'ㅋㅋ', 'ㅋㅋ']|디트가 3800골에 법사귀걸이샀데 ㅋㅋㅋㅋ
113|['디', '트', '가', '법사', '사', '았', '대', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|디트가 법사샀대 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
114|['아야', '합', '아야', '합', '님', '도', '그때', '...']|얍얍님도 그때...
115|['심보', '이', 'ㄴ듯', 'ㅋㅋ', 'ㅋㅋ']|심보인듯 ㅋㅋㅋㅋ
116|['디', '트', '100', '푸', '어', '아', '제', '다']|디트 100퍼 아제다
117|['남', '좋', '은', 'ㄲ', 'ㅗ', 'ㄹ', '못', '보', '지']|남좋은꼴 못보지
118|['재', 'ㅁ', '트', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋ']|잼트 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
119|['못', '먹', '게', '하', 'ㄹ려고']|못먹게할려고
120|['ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', '콜렉터', '이', '어', '?']|ㅋㅋㅋㅋㅋㅋ콜렉터여?
121|['내', '가', '못', '먹', '으면', '니', '도', '못', '먹', '는다', '아니', 'ㄹ', '까']|내가못먹으면 니도못먹는다 아닐까
122|['사지', '말라', 'ㄱ', 'ㅗ']|사지말라고
123|['아', '재', '지', '않', '어', 'ㅋㅋ']|아재잖어 ㅋㅋ
124|['못', '먹', '게', '하', 'ㄹ려고', '?', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|못먹게할려고? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
125|['남', '올라가', '는', 'ㄲ', 'ㅗ', 'ㄹ', '못', '보', 'ㅁ']|남 올라가는꼴 못봄
126|['왜', '다른', '직업', '꺼', 'ㄹ', '사', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋ']|왜 다른 직업껄 사 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
127|['디', '트', '는', '전사', '아', 'ㄱ', '세', '가', '3800', '이', 'ㄴ', '거', '에서', '눈치', '까', '아야지']|디트는 전사 악세가 3800인거에서 눈치까야지
128|['장난', '질', '치', '다가', '안', '사', '았', '나', '보', 'ㅁ']|장난질 치다가 안샀나봄
129|['경매', '가', '높히', '려다가', '망하', 'ㄴ', '거', '아', '녀', '?', '?', '?', '?', '?', '?', '?', '?', '?']|경매가 높히려다가 망한거 아녀 ?????????
130|['배', '아프', '라고', '3', '천', 'ㄱ', 'ㅗ', 'ㄹ', '쓰', 'ㄴ', 'ㅔㅋㅋㅋ']|배아프라고 3천골쓴 ㅔㅋㅋㅋ
131|['그', '게', '한국인', '이', 'ㅁ']|그게 한국인임
132|['저것', '입찰', '금', '올리', '려고', '막', '누르', '다가', '담구', '어', '지', 'ㄴ', '거', '이', 'ㅁ']|저거 입찰금 올리려고 막누르다가 담궈진거임
133|['아재', '들', '놀', 'ㄹ', '부심', '보', 'ㅋㅋ']|아재들 놀부심보 ㅋㅋ
134|['남이', '먹', '는', 'ㄲ', 'ㅗ', 'ㄹ', '모', 'ㅅㅂ', 'ㅗ', '는', '이', '건', 'ㅇㅈ', '이', '지']|남이 먹는꼴 못보는건 ㅇㅈ이지
135|['직업', '제한', '모', 'ㅅㅂ', 'ㅗ', 'ㄴ', '듯']|직업제한 못본듯
136|['미치', 'ㄴ', 'ㅋㅋㅋ']|미친 ㅋㅋㅋ
137|['심보', '매', 'ㄴ']|심보맨
138|['칸', '이랑', '은', '이제', '이혼', '하', 'ㄴ', '것', '냐', '?']|칸이랑은 이제 이혼한거냐?
139|['늑대', '5000', 'ㄱ', 'ㅗ', 'ㄹ']|늑대 5000골
140|['진정', '하', 'ㄴ', '게임', '즐기', '는', '사람', '이', '지', 'ㄹㅇ']|진정한 게임 즐기는 사람이지 ㄹㅇ
141|['게임', '은', '남', '화나', '라고', '하', '는', '거', '이', '니까요']|게임은 남 화나라고하는거니까요
142|['부케', '하', 'ㄹ려', '나', '보', '아']|부케 할려나 봐
143|['돈', '많', '은', '아재', '이', 'ㄴ', '갑지']|돈많은 아재인갑지
144|['말', '아', '이', '게', '한국', '이다']|마 이게 한국이다
145|['갑', '부', '이', 'ㄴ가', '보', '아']|갑부인가봐
146|['심보', '매', 'ㄴ', 'ㅋㅋㅋ']|심보맨 ㅋㅋㅋ
147|['개', '우', 'ㅅㄱ', '네', '못', '먹', '게', '하', '려고', '하는건ㅋㅋㅋ']|개웃ㄱ네 못먹게 하려고 하는건ㅋㅋㅋ
148|['컴', '터', '개', '구지', '시네', '요', '아야', '합', '아야', '합', '님']|컴터 개 구지시네요 얍얍님
