|morphs|origin
0|['채팅', '창', '좀', '치우', '어', '주', '어']|채팅창좀치워줘
1|['포', '카리', '이', '라', '먹', '으면', '좋', '음']|포카리라 먹으면 좋음
2|['태', '보', '하', '아', 'ㅋ']|태 보 해 ㅋ
3|['이', 'ㅇ', 'ㅗ', 'ㄴ', '괜찮', '음']|이온괜찮음
4|['채팅', '으로', '동수', '칸', '가리', '어']|채팅으로 동수칸 가려
5|['주', 'ㄴ', '영', '씨', '..']|준영씨 ..
6|['에바', 'ㄴ', '데', 'ㅋㅋ']|에반데 ㅋㅋ
7|['싸', '아', '미', '달리', '네', 'ㄷㄷ']|싸미 달리넫ㄷ
8|['이', 'ㅇ', 'ㅗ', 'ㄴ', '음료', '는', '더', '좋', '음']|이온음료는 더 좋음
9|['오', '아', '아야', '합', '아야', '합', '이', '캐', 'ㅁ', '이', '사', '기기', 'ㄴ', '하네']|와 얍얍이 캠이 사기긴 하네
10|['태', '보', '하', '아']|태 보 해
11|['이', 'ㅇ', 'ㅗ', 'ㄴ', '음료', '가', '술', '빨리', '깨', 'ㄴ데']|이온음료가 술 빨리깬데
12|['마', '파', '트', '세', 'ㅁ']|마파 트셈
13|['이', 'ㅇ', 'ㅗ', 'ㄴ', '은', '괜찮', '음']|이온은 괜찮음
14|['주', 'ㄴ', '영', '씨', '잘', '보', '고', '계시', '죠']|준영씨 잘보고 계시죠
15|['혀', 'ㄱ', '주', 'ㄴ', '이', '치킨', '에', '눈', '계속', '가', '네', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|혁준이 치킨에 눈계속가네 ㅋㅋㅋㅋㅋㅋ
16|['이', 'ㅇ', 'ㅗ', 'ㄴ', '음료', '술', '잘', '깨', 'ㅁ']|이온음료 술잘깸
17|['2', '분', '켜', '었', '었', '네']|2분 켰었네
18|['이', 'ㅇ', 'ㅗ', 'ㄴ', '음료', '를', '먹', '어야', '술', '이', '빨리', '깨', 'ㅁ']|이온음료를 먹어야 술이 빨리깸
19|['채팅', '차', 'ㅇ', '줄', '이', '어', '주', '어', '염']|채팅창줄여줘염
20|['돌', '네', 'n', '빠', 'ㅇ', '이', '냐', '?']|도네 n빵이냐?
21|['이', 'ㅇ', 'ㅗ', 'ㄴ', '음료', '가', '더', '좋', '다가', '나오', '았', '어']|이온음료가 더 좋다가 나왔어
22|['동수', '칸', '채팅', '차', 'ㅇ', '에', '가리', 'ㅁ']|동수칸 채팅창에 가림
23|['주', 'ㄴ', '영', '씨', '여기', '계시', '나', '?']|준영씨 여기계시나?
24|['채', '엇', '창', '좀', '치우', '어', '주', '어']|챗창좀치워줘
25|['이', 'ㅇ', 'ㅗ', 'ㄴ', '음료', '술', '깨', 'ㅁ']|이온음료 술 깸
26|['어', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
27|['의사', '가', '이', 'ㅇ', 'ㅗ', 'ㄴ', '음료', '먹', '으면', '빨리', '깨', 'ㄴ데']|의사가 이온음료먹으면 빨리깬데
28|['혀', 'ㄱ', '주', 'ㄴ', '이', '눈', '으로', '치킨', '태우', '겠', '다']|혁준이 눈으로 치킨 태우겠다
