|morphs|origin
0|['방송', '안', '하', '기', '냐고']|방송안키냐고
1|['오늘', '이카', '던', '개', '꿀잼', '이', 'ㄴ데', '.', '.', '승', '태', '어', '디', '갓', '냐', '.', '.']|오늘 이카던 개꿀잼인데..승태어디갓냐..
2|['어제', '는', '하루', '종일', '아야', '합', '아야', '합', '이', '보', '고', '싶', '어', '울', '었', '어', '...']|어제는 하루종일 얍얍이 보고싶어 울었어...
3|['아', 'ㄱ', '아', 'ㄱ', '아', 'ㄱ']|악악악
4|['4', '시', '방송', '예정', '이', '시', '랍니다', '트위터', '에', '뜨', '엇', '음']|4시 방송예정이시랍니다 트위터에 떳음
5|['야', '부', '야', '부', '없이', '는', '못살', '는', '몸', '이', '되', '어', '버리', '엇', '어']|야부야부없이는 못사는 몸이 되어버렷어
6|['차', 'ㄱ', '서', 'ㄱ']|착석
7|['오늘', '휴', '배', 'ㅇ', '이', 'ㅂ니까', '?']|오늘 휴뱅입니까?
8|['그렇', '다면', 'ㅇ', 'ㅗ', '실', '때', '까지', '숨', '참', '습니다', '!', '흡!']|그렇다면 오실때까지 숨 참습니다! 흡!
9|['1', '.', '6', '시', '정', '각', '에', '키', 'ㄴ다', '2', '.', '10', '분지', '각']|1.6시 정각에 킨다 2.10분지각
10|['오늘', '도', '안', '오', 'ㅁ', '?']|오늘도 안옴?
11|['오늘', '도', '안', '오', 'ㄴ다고', '?']|오늘도 안온다고?
12|['오늘', '오', '는', '것', '로', '알', '고', '있', '음']|오늘 오는걸로 알고있음
13|['아마', '오늘', '템렙', '최대한', '올리', 'ㄴ', '다음', '에', '헬가', '트라이', '하', '지', '않', '을', '까', '생각', '중']|아마 오늘 템렙 최대한 올린다음에 헬가 트라이하지않을까 생각중
14|['426', '랩', '이', 'ㅂ니다', '평균', '이상', '이', 'ㄹ까요', '?']|426랩입니다 평균이상일까요?
15|['헬가', '다음', '은', '머', '지', 'ㅇ']|헬가다음은머징
16|['랭커', '이', '시', 'ㄴ데요']|랭커이신데요
17|['340', '넘', '으면', '50', '푸', '어', '넘', '음']|340넘으면 50퍼넘음
18|['아야', '합', '아야', '합', '오기', '10분', '전']|얍얍오기 10분전
19|['님', '들', '저', '지금', '나크', '잡', '는데', '이것', '왤케', '빠ㅣㄱ셈']|님들 저 지금 나크 잡는데 이거 왤케 빠ㅣㄱ셈
20|['디', 'ㄹ', '부족', '한', '보스', '아니', '이', '라']|딜부족한보스아니라
21|['배', '마라', '근접', '하', '아야', '되', '서', '빠', 'ㄱ', '침']|배마라 근접해야되서 빡침
22|['나크', '부터', '는', '조합', '보고', '가게', '되', 'ㅁ']|나크부터는 조합보고 가게됨
