|morphs|origin
0|['겁나', '아', '빠', '르네']|겁나 빠르네
1|['로스트', '아크', '이', 'ㅂ니다']|로스트아크입니다
2|['무기', '좀', '보이', '어', '주', '시', '어요']|무기좀 보여주세요
3|['회복', '무조건', '사', '아야', '대', 'ㅁ']|회복무조건 사야댐
4|['방송', '하', '기', '이', '고', '400', '찍', '으시', 'ㄹ', '거', '죠', '?', 'ㅋㅋ', '아니', '면', '인정', '안함', 'ㄹㅇ;;']|방송키고 400찍으실거죠? ㅋㅋ 아니면 인정안함 ㄹㅇ;;
5|['점검', '저것', '나오', 'ㄹ', '때', '마다', '불안', '하', '아', '죽', '것', '어']|점검 저거 나올때마다 불안해 죽것어
6|['벽', '에', '붙', '어서', '가', '면', '망자', '해역', '안', '거치', '고', '돌아가', 'ㄹ', '수', '잇', '어요', '성태', '님']|벽에붙어서가면 망자해역 안거치고 돌아갈수잇어요 성태님
7|['다', 'ㄱ', '불', 'ㅋㅋ']|닥불 ㅋㅋ
8|['키', 'ㅇ', '다', 'ㄱ', '불', '은', '사', '아야지']|킹닥불은 사야지
9|['선물', '상자', '사', '쉬', 'ㄹ', '?']|선물상자 사쉴?
10|['짱', '다', 'ㄱ', '불']|짱닥불
11|['회복', '형', '사', '아야지']|회복형 사야지
12|['키', 'ㅇ', '다', 'ㄱ', '불']|킹닥불
13|['저것', '아마', '아침', '에', '점검', '하', '지', '아', '늘', 'ㄹ', '까']|저거 아마 아침에 점검하지아늘까
14|['왜', '호', 'ㄴ', '없어']|왜혼없어
15|['포', '션', '이', '개이득', '이', 'ㄴ데']|포션이 개이득인데
16|['야', '부', '야', '부상', '견', '갑', '이', '나오', '리라는', '생각', '을', '버리', '시', 'ㅂ시오']|야부야부상 견갑이 나오리라는 생각을버리십시오
17|['선물', '상자', '도사', '세', '이', '어', '나중', '에', '개', '필요', '하', 'ㅁ']|선물상자도사세여 나중에 개필요함
18|['루', 'ㄴ', '사', '아야지']|룬 사야지
19|['다', '사', '아야지']|다 사야지
20|['지', '갑', '전사', '이', '니까', '사자']|지갑전사니까 사자
21|['이제', '2', '티어', '이', 'ㄴ데']|이제 2티어인데
22|['사', '지', '말', '아']|사지마
23|['아야', '합', '아야', '합', '이', '380', '넘', '었', '네', 'ㄷㄷ']|얍얍이 380 넘었네 ㄷㄷ
24|['방송', '하', '기', '이', '고', '400', '찍', '는', '거', '아니', '면', '인정', '안', '하', '는', '거', '알', '시', '죠', '?', 'ㅋㅋ', ';', ';']|방송키고 400찍는거 아니면 인정안하는거 아시죠? ㅋㅋ;;
25|['2', '티어', '금방', '이', 'ㄴ데', '룬웨사']|2티어 금방인데 룬웨사
26|['포', '션', '만', '사지', '포', '션', '이', '개', '쌉', '이득', '이', 'ㄴ데']|포션만 사지 포션이 개쌉이득인데
27|['포', '션', '은', '골드', '대비', '이득', '이', 'ㄴ데']|포션은 골드대비 이득인데
28|['포', '션', '은', '가', '성비', '많이', '이득', '이', 'ㅁ']|포션은 가성비 많이이득임
29|['ㄹㅇ', '개', '빠', 'ㄱ', '치', '는', '게', '그때그때', '초기', '화', '하', '는', '거']|ㄹㅇ 개빡치는게 그때그때 초기화 하는거
30|['채팅', '왜', '하', '게', '느리', '어', '머', '야']|채팅 왜케 느려 머야
31|['수', '칸', '님', '하', '고', '이혼', '하', 'ㅁ', '?']|수칸님하고 이혼함?
32|['지도', '켜', '어']|지도 켜
33|['레이드', '두피', '쓰', '나', '쓰', '어야', '하', '아', '이', '어', '?']|레이드 두피쓰나 써야해여?
34|['회복', '형', '배틀', '아이템', '상자', '저', '게', '모닥불', '상위', '호', '와', 'ㄴ', '임']|회복형 배틀아이템 상자 저게 모닥불 상위호완임
35|['대륙', '붙', '어서', '가', '면', '망자', '알', 'ㄴ', '가도', '대']|대륙붙어서 가면 망자 안가도대
36|['pvp셋', '2', '개', '나', '쓰', '어야', '하', 'ㅁ', '?']|pvp셋 2개나써야함?
37|['돌아가', 'ㄹ', '때', '난파', 'ㅋㅋㅋ']|돌아갈때 난파 ㅋㅋㅋ
38|['ㅇ', 'ㅗ', '난파선', '도', '있', '다']|오 난파선도 있다
39|['초기', '화', '벌써', '쓰', 'ㄴ', '흑우', '없', '제', '?']|초기화 벌써쓴 흑우없제?
40|['근데', '이것', '지도', '이제', '400', '찍', '어도', '안', '바뀌', 'ㅁ', '?']|근데 이거 지도 이제 400찍어도 안바뀜?
41|['난파', '각', '이', 'ㄴ데']|난파 각인데
42|['프', 'ㄴ', 'ㅠ', '마', '-']|프뉴마-
43|['난파선', '못하', 'ㅁ', 'ㅋ']|난파선 못함 ㅋ
44|['터지', 'ㅁ', '이제', 'ㅋㅋㅋㅋㅋ']|터짐 이제 ㅋㅋㅋㅋㅋ
45|['난파', '각', '이', 'ㄴ데']|난파각인데
46|['백', '플', 'ㅗ', '돌아가', 'ㄹ', '때', '난파', '다', 'ㅋㅋㅋ']|백프로 돌아갈때 난파다 ㅋㅋㅋ
47|['난파선', '머', '하', 'ㅁ']|난파선 머함
48|['재', 'ㅁ', '파', '아서', 'ㄴ']|잼파선
49|['ㅇㅇ', '먹', '어', '지', '어']|ㅇㅇ먹어져
50|['망자', '에서', '난파선', '못하', 'ㅁ', 'ㅋㅋ']|망자에서 난파선 못함 ㅋㅋ
51|['먹', '기', 'ㄴ', '하', '겠', '다']|먹긴하겠다
52|['못하', 'ㅁ']|못함
53|['망자', '취약', '에서', '못하', 'ㅁ']|망자 취약에서 못함
54|['내구', '도', '파', 'ㄱ', '까', 'ㄲ', '임']|내구도 팍깎임
55|['되', 'ㅁ']|됨
56|['ㅇ', 'ㅗ']|오
57|['오', '아', '나', '저것', '어디', 'ㄴ지', '모르', '았', '는데', '고맙', '읍니다']|와 나 저거 어딘지몰랐는데 고맙읍니다
58|['취약', '이', '면', '난파선', '못', '하', '아요']|취약이면 난파선못해요
59|['아야', '합', '스럽', 'ㄴ']|얍스런
