|morphs|origin
0|['안', '뜨', '엇', '어', 'ㅋㅋ']|안떳엌ㅋ
1|['아야', '합', '토', '템']|얍 토 템
2|['암', '것', '도안', '뜨', '엇', '어', 'ㅋㅋ']|암것도안떳어 ㅋㅋ
3|['아야', '합', '토템', '이래', 'ㅋㅋ', 'ㅋㅋ']|얍토템이래 ㅋㅋㅋㅋ
4|['역시', '아야', '합', '주영']|역시 얍주영
5|['아야', '합', '토템', '은', '과학', '이', 'ㅂ니다']|얍토템은 과학입니다
6|['아야', '합', '토', '테ㅐㅁ']|얍 토 테ㅐㅁ
7|['몸', '좋', '나', 'ㅁ']|몸좋남
8|['저것', '왠지', '상자', '까', '는', '사람', '은', '못', '먹', '는', '거', '같', '던데']|저거 왠지 상자까는사람은못먹는거같던데
9|['아야', '합', '토', '템!!!!!!!!']|얍 토 템!!!!!!!!
10|['사이언스', '아야', '합']|사이언스얍
11|['귀엽', 'ㄴ', '애', '들', '한테', '화', '푸시', '네']|귀여운 애들한테 화푸시네
12|['아니', '말이', '되', 'ㅁ', '?', '?', '?']|아니 말이됨???
13|['두', '키', '패', '는', '거', '보', '아']|두키패는거봐
14|['혼자', '만', '안나', 'ㅇ', 'ㅗ', '네', 'ㅋㅋㅋ']|혼자만 안나오네 ㅋㅋㅋ
15|['그래서', '나', '는', '상자', '안', '까', 'ㅁ']|그래서 나는 상자안깜
16|['전설', '의', '3', '섬', '말', '아', '0', '드', 'ㄱ']|전설의 3섬마 0득
17|['떄리지말라구', '하', '는', '거', '이', '구나']|떄리지말라구 하는거구나
18|['1', '골드', '가', '소중', '하', '아']|1골드가 소중해
19|['두', '키', '한정', '패', '와', 'ㅇ']|두키한정 패왕
20|['추', '그', '포', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|축ㅡ포 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
21|['ㄹㅇ', '토템', '이', 'ㄴ데']|ㄹㅇ 토템인데
22|['토템', '아야', '합']|토템얍
23|['매', '차', 'ㄴ', '고장', '안', '나', '았', '네']|매찬 고장 안났네
24|['상자', '다른', '사람', '보고', '까', '이', '라고', '하', '아', 'ㅋㅋ']|상자 다른사람보고까라고해 ㅋㅋ
