|morphs|origin
0|['1', '등', '켠', '왕', '하', 'ㅂ시다']|1등켠왕합시다
1|['근데', '롤', '을', '하', '지', '이', '걸', '왜', '하', 'ㅁ']|근데 롤을하지 이걸왜함
2|['이것', '폰', '게임', '임', '?']|이거 폰게임임?
3|['이것', '모바일', '게임', '이', '지', '?', '?', '?']|이거 모바일게임이지???
4|['이것', '모바일겜임']|이거 모바일겜임
5|['지금', '은', '이', '겜', '보', 'ㅂ시다']|지금은 이 겜 봅시다
6|['야', '아야', '합', '아야', '합', '이', '돈', '벌', '어야', '되', '어', ',', '로', '아무', '새', '들', '꺼지', '어라']|야 얍얍이 돈벌어야돼 , 로아무새들 꺼져라
7|['로', '아', '개', '노가다', '김치겜수준;;;;좋다고', '하', '는', '놈', '들', '노예근성', '오지', 'ㄱ', 'ㅗ']|로아 개노가다 김치겜수준;;;;좋다고 하는놈들 노예근성 오지고
8|['트', '기', '자', 'ㅇ', 'ㅇ', 'ㄱ', 'ㅇ', '~']|트기장 ㅇㄱㅇ~
9|['갈대숲', '은', 'ㅇㅈ', '하', '아야', '하', 'ㅁ', 'ㅋㅋ']|갈대숲은 ㅇㅈ해야함 ㅋㅋ
10|['근데', '이것', '로', '아', '보다', '재밌', '는데', '?']|근데 이거 로아보다 재밌는데?
11|['싸우', 'ㄹ', '주', 'ㄹ', '알', '았', '다']|싸울 줄 알았다
12|['이것', '모바일중국겜같음']|이거 모바일중국겜같음
13|['이거', 'ㄹ', '싸우', '네', '씹', 'zz']|이걸 싸우네 씹zz
14|['망겜충', '이', 'ㅈㄹ', '하', '는', '새', '기', '들', '이', '진짜', '개', '새', '들', '이', 'ㅁ']|망겜충 이 ㅈㄹ 하는새기들이 진짜 개새들임
15|['로', '아', '솔직히', '겜이아니라', '아야', '합', '아야', '합', '이', '가', '재밌', '는', '거지']|로아 솔직히 겜이아니라 얍얍이가재밌는거지
16|['아니', '왜', '겜가지고', '이아', 'ㄱ', '물', 'ㄱ', 'ㅗ', '싸우', '지']|아니 왜 겜가지고 이악물고 싸우지
17|['저것', '스샷찍으면', '밴', '하', '아', '주', '냐']|저거 스샷찍으면 밴해주냐
18|['왜', '들어가', '아', '?']|왜들어가?
19|['왜', '싸우', '어', '대체', 'ㅋㅋ']|왜 싸워 대체 ㅋㅋ
20|['알', 'ㄹ', '피지', '에', '노가다', '는', '필순', '데']|알피지에 노가다는 필순데
21|['이거', 'ㄹ', '싸우', 'ㄴ다고', '?']|이걸 싸운다고?
22|['이', '악물', '는', '찌', 'ㄴ', '있', '네']|이악무는 찐있네
23|['나', '이것', '보', '고', '깔', '아서', '랭크', '도', '하', '았', '음']|나 이거 보고 깔아서 랭크도 했음
24|['응', '알', 'ㄹ', '피지', '는', '다', '노가다', 'ㄴ', '데', '좋', '다고', '거', '지그', 'ㄴ', '성', '이', '면', 'MMORPG', '하', '는', '사람', '들', '은', '다', '노예', '냐']|응 알피지는 다 노가단데 좋다고 거지근성이면 MMORPG하는 사람들은 다 노예냐
25|['R', '쓰', '면', '투사', '체', '막', '아', '지', 'ㅁ']|R쓰면 투사체 막아짐
26|['개', '노잼', '이', '네', '아야', '합', '아야', '합', '이', '한테', '숙제', '주', '냐', '?']|개노잼이네 얍얍이한테 숙제 주냐?
27|['글씨', '폰트', '도', '굴리', 'ㅁ', '체', '같', '냐']|글씨 폰트도 굴림체 같냐
28|['12', '시', '지나', '았', '는데', '아지', 'ㄱㄷ', 'ㅗ', '하네', '아야', '합', '아야', '합', '이', '보기좋아ㅎㅎ']|12시 지났는데 아직도 하네 얍얍이 보기좋아ㅎㅎ
29|['아니야', '가능', '하', '아', '실력', '으로']|아니야 가능해 실력으로
30|['방금', '트위치', '김성태', '뭐', '이', 'ㅁ']|방금 트위치 김성태 뭐임
31|['아야', '합', '바']|얍 바
32|['ㅇ', 'ㅗ', '지게', '못', '맞추', '네', 'ㅋㅋㅋ']|오지게 못맞추네 ㅋㅋㅋ
33|['아야', '합', '바']|얍바
34|['이것', '링크', '탁', 'ㅗ', '가도', '탈것', '알', 'ㄴ', '주네']|이거 링크타고가도 탈것 안주네
35|['님', '들', '게임', '가지', 'ㄱ', 'ㅗ', '싸우', '지', '좀', '마', '셈', '.', '.', '자기', '취향', '에', '맞', '는', '거', '하면', '되', '는', '거지', '뭐']|님들 게임가지고 싸우지 좀 마셈.. 자기 취향에 맞는거하면 되는거지 뭐
36|['좀', '맞추', '시', '어요']|좀 맞추세요
37|['개', '못', '맞추', 'ㄴ']|개못맞춘
38|['아야', '합', '석지', 'ㄴ', '아웃']|얍석진 아웃
39|['저것', '컴퓨터', '이', 'ㅁ', '?']|저거 컴퓨터임?
40|['왜', '싸우', 'ㄴ', '겨', 'ㅋㅋㅋ']|왜싸운겨 ㅋㅋㅋ
41|['아이', 'ㄱ', 'ㅗ']|아이고
42|['되', '어', '지', '아야', '합']|돼지얍
43|['똥', '아야', '합']|똥 얍
44|['이', '게', '사람', '이', 'ㄴ가']|이게사람인가
45|['양', '아야', '합']|양얍
46|['아아', 'ㅇ']|아앙
47|['뭐', '하', '아']|뭐해
48|['넘', '모', '못', '맞추', 'ㄴ다', '진짜', 'ㅋㅋ', 'ㅋㅋ']|넘모 못맞춘다 진짜 ㅋㅋㅋㅋ
49|['이거', 'ㄹ', '퇴근', '각', '보', '네']|이걸 퇴근각보네
50|['세파', 'ㄴ', '이나', '하', '았', '는디']|세판이나 했는디
51|['루', 'ㄱ', '삼', '던지', '네']|룩삼 던지네
