|morphs|origin
0|['벌써', '왔다', 'ㄱ', 'ㅗ', '?']|벌써 왔다고?
1|['얘', '김', '치킨', '먹방', '언제', '하', 'ㅁ', '?']|얘 김치킨 먹방 언제함?
2|['언', '허', 'ㅁ']|언험
3|['루', 'ㄱ', '삼', '언제', '오', 'ㅁ']|룩삼언제옴
4|['롤', '이', '나', '하', '아야지']|롤이나해야지
5|['근데', '롤', '0', '포인트', '에서', '안', '올라가', '는데', '왜', '이러', 'ㅁ']|근데 롤 0포인트에서 안올라가는데왜이럼
6|['데', 'ㄱ', '에', '지히넣으셈']|덱에 지히넣으셈
7|['아', '그', 'ㄴ', '데', '여러', '번', '사용', '하', 'ㄹ려면', '도적', '같', '은', '거', '하', '아야', '되', '는데']|아근데 여러번 사용할려면 도적같은거해야되는데
8|['가루', '모으', '아야', '하', '겠', '네', 'ㅠ', 'ㅠ']|가루 모아야겠네 ㅠㅠ
9|['따', 'ㄱ', 'ㅗ', 'ㅇ', '드루', '좋', '아', '보이', '던데', '어떻', '어요', '?']|따공드루 좋아보이던데 어때요?
10|['ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '믿', '고', '예전', '확장팩', '부터', '버리', '기', '흑마', '보', '고', '있', '었', '는데']|공혁준믿고 예전확장팩부터 버리기흑마 보고있었는데
11|['오늘', '공포', '게임', '하', '아', '주', '면', '좋', '겠', '다']|오늘 공포게임해주면 좋겠다
12|['오늘', '7', '시', '관전', '아니', 'ㅁ']|오늘7시 관전아님
13|['7', '시', '관전', '크', '어', 'ㄴ', '테', 'ㄴ']|7시 관전컨텐
14|['관저', 'ㄴ', 'ㅗㅜㅑ']|관전 ㅗㅜㅑ
15|['관저', 'ㄴ', '신청', '어디', '서', '하', 'ㅁ', '?']|관전신청 어디서함?
16|['이따', '트', '게', '더', '에', '루', 'ㄱ', '삼', '이', '글', '쓸', '듯', '관저', 'ㄴ', '신청']|이따 트게더에 룩삼이 글 쓸듯 관전 신청
17|['방송', '시작', '하', '고', '나', '아서']|방송시작하고나서
