|morphs|origin
0|['오늘', '방송', '원래', '쉬', '는', '날', '이', '에', '이', '어', '?']|오늘 방송원래 쉬는날이에여?
1|['왜', '방송', '안', '켜', '어']|왜 방송안켜
2|['룩스', '스톤', '빨', '리보', '이', '고', '싶', '자', '너']|룩스스톤 빨리보고싶자너
3|['10분', '만', '일찍', '오', 'ㄴ다면', '그대', '는', '루', 'ㄱ', '우', '스']|10분만 일찍온다면 그대는 룩 우 스
4|['ㅇ', 'ㅗ', '바', 'ㅇ', '몇']|오방몇
5|['어어', '어', '구독', '왜', '하', '았', '어', 'ㅎ', '너무', '좋', '아']|어어어 구독 왜 했어 ㅎ 너무좋아
6|['배', 'ㄴㄷ', 'ㅗ', 'ㄱ', '구입', '니다']|밴독 구입니다
7|['노루', '에게서', '하스를', '지키', 'ㄴ', '루', 'ㄱ', '수', 'ㄴ', '신', '나오', '아라']|노루에게서 하스를 지킨 룩순신 나와라
8|['오', '아', '다음', '주', '크리스마스', '~']|와 다음주 크리스마스~
9|['지', '뇨', '방송', '하', '기', '이', '면', '그떄', '올', '이', '란다']|지뇨 방송키면 그떄 올란다
10|['오', '아', '나', '플', '이', '라', '우승', 'ㄷㄷ']|와 나플라 우승 ㄷㄷ
11|['아', '루카']|ㅇㅏ 루카
12|['아니', '슈퍼', '비', '탈라', 'ㄱ', 'ㅠ', 'ㅠ']|아니 슈퍼비 탈락 ㅠㅠ
13|['오', '아', '게스트', '수위', 'ㅇ', '수', 'ㄷㄷ']|와 게스트 수윙수 ㄷㄷ
14|['오', '아', '키드', '밀리', 'ㄷㄷ']|와 키드밀리 ㄷㄷ
15|['오', '아', 'SAEwoo', 'ㄷㄷㄷ']|와 SAEwoo ㄷㄷㄷ
16|['오', '아', '키드', '밀리', '합방', '개오지', '네']|와 키드밀리 합방 개오지네
17|['새로', '고치', 'ㅁ', 'ㄱㄱ', '킴']|새로고침 ㄱㄱ 킴
18|['루', 'ㄱ', '하', '~']|룩하~
19|['위', '더', '플', '러', 'ㄱ', '전원', 'ㄷㄷㄷ']|위더플럭 전원 ㄷㄷㄷ
20|['우리', '쌈', '이', '3', '분', '일찍', '하', '기', 'ㄹ', '생각', '없', '니', '?']|우리 쌈이 3분일찍킬생각없니?
21|['위', '더', '플', '러', 'ㄱ', 'vs', '루', 'ㄱ', '삼', '머', '나', 'ㄴ', '투', 'ㄷㄷㄷ', 'ㄷㄷ']|위더플럭 vs 룩삼 머난투 ㄷㄷㄷㄷㄷ
22|['루', 'ㄱ', '3', '출근', '하', '아라']|룩3 출근해라
23|['어', '-', '이', '루', 'ㄱ', '삼']|어-이 룩삼
24|['루', 'ㄱ', '하']|룩하
25|['아', '루', 'ㄱ', '하']|아룩하
26|['ㄹㅇ', '루', 'ㄱ', '하']|ㄹㅇ 룩하
27|['갓', 'ㄱ', 'ㅗ', 'ㄱ', '들', '으시', '네']|갓곡들으시네
28|['귀', '뚜', 'ㄹ', '귀', '뚜', 'ㄹ']|귀뚤귀뚤
29|['아아아아아ㅏ', '루', 'ㄱ', '하', '~', '~']|아아아아아ㅏ 룩하~~
30|['키', 'ㅇ', '집', '은', 'ㅇㅈ', '이야']|킹집은 ㅇㅈ이야
31|['루', 'ㄱ', '하루', 'ㄱ', '하']|룩하룩하
32|['차', 'ㄱ-', '서', 'ㄱ']|착-석
33|['루', 'ㄱ', '우', '스', '2', '분', '이나', '일찍', '오', 'ㅁ', 'ㄷㄷ']|룩 우 스 2분이나일찍옴 ㄷㄷ
34|['끼', '요', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', '옷']|끼요오오오오오옷
35|['수', 'ㅇ', '이', '님', '하', '이염']|숭이님 하이염
36|['오늘', '은', '플', 'ㅗ', '이', '었', '네']|오늘은 프로였네
37|['2', '분', '일찍', '오', '는', '루', 'ㄱ', '우', '스']|2분 일찍오는 룩 우 스
38|['님', '들', '오늘', '뭐', '하', 'ㄹ까요']|님들 오늘 뭐 할까요
39|['담배', '에', '불붙', '혀', '주', '시', '어요']|담배에 불붙혀주세요
40|['술', '찌', 'ㄴ', '루콰']|술찐 루콰
41|['루', 'ㄱ', '하', 'ㅎㅎ', ';']|룩하 ㅎㅎ;
