|morphs|origin
0|['방송', '을', '길', '게', '하', '아']|방송을길게해
1|['머', '나', 'ㄴ', '투', '하', '어라', '진짜', '내', '가', '딱', '말햣다']|머난투해라 진짜 내가 딱 말햣다
2|['절', '대', '6', '0', '하', '아']|절 대 6 0 해
3|['ㄱㄱ', '세', 'ㄱ', '파', '06']|ㄱㄱ 섹파06
4|['하', '슬', '나', '하', '자']|하스나 하자
5|['이브', '기념', '켠', '와', 'ㅇ']|이브기념 켠왕
6|['하스부터', '끄', '고', '말', '하', '아라']|하스부터 끄고 말해라
7|['60', '초', '하', '어요', '님']|60초해요님
8|['이파', 'ㄴ', '끄', '고', '바로', '해주', '셈']|이판끄고 바로해주셈
9|['내일', '왜', '휴', '방', '하', 'ㅁ', '?']|내일 왜휴방함?
10|['세', 'ㄱ', '파', '06', 'ㄱㄱ']|섹파06 ㄱㄱ
11|['머', '나', 'ㄴ', '투', 'ㄱㄱ']|머난투 ㄱㄱ
12|['오늘', '대', '난투', '하', 'ㅁ', '?']|오늘 대난투 함?
13|['오', '아', '문신', 'ㄷㄷ']|와 문신 ㄷㄷ
14|['대', '나', 'ㄴ', '교', 'ㄱㄱ']|대난교 ㄱㄱ
15|['다', 'ㄱ', '후']|닥후
16|['짓', '는', '거', '보', '아', 'ㅋ']|짓는거봐 ㅋ
17|['합', '체면', '다', 'ㄱ', '후']|합체면 닥후
18|['머', '나', 'ㄴ', '투', '하', '어요']|머난투해요
19|['머', '나', 'ㄴ', '교', 'ㄱㄱ']|머난교 ㄱㄱ
20|['대', '나', 'ㄴ', '교', 'ㅋㅋㅋㅋㅋ']|대난교 ㅋㅋㅋㅋㅋ
21|['내일', '휴', '방', '하', 'ㄹ', '꺼', '이', '면서']|내일 휴방할꺼면서
22|['제발', '보이', '어', '주', '시', '어요']|제발 보여주세요
23|['다', 'ㄱ', '후']|닥 후
24|['둘', '다', '하', '아']|둘다해
25|['대', '나', 'ㄴ', '교', 'ㄱ']|대난교 ㄱ
