|morphs|origin
0|['차', 'ㄱ', '서', 'ㄱ']|착석
1|['ㅇ', 'ㅗ', '바', 'ㅇ', '몇', '?']|오방몇?
2|['오늘', '머', '회', '있', '지', '않', '았', '나', 'ㅇ', 'ㅗ']|오늘 머회있지않았나오
3|['5', 'ㄱ', 'ㅗ', 'ㅇ', '드루', '약', '팔', '아', '주', '시', '어요']|5공드루 약팔아주세요
4|['오늘', '데', 'ㄱ', '기대', '합니다', '!']|오늘 덱 기대합니다!
5|['무슨', '데', 'ㄱ', '을', '들', '고', '오', '았', '는다']|무슨 덱을 들고왔는다
6|['따', '아', 'ㅇ', '아악']|따앙아악
7|['오늘', '공방', '아니', '이', '었', '나', '이', '어']|오늘 공방 아니였나여
8|['오늘', '도', '5', 'ㄱ', 'ㅗ', 'ㅇ', '드루', '이', 'ㄴ', '가요']|오늘도 5공드루인가요
9|['진짜', '데', 'ㄱ', '메이커', '등장']|진짜 덱메이커 등장
10|['뒤', '에', '고양이', '보', '아']|뒤에 고양이봐
11|['효', '이', '니', '형', '생각', '하', '아', '놓', '은', '데', 'ㄱ', '있', '어', '?']|효니형 생각해놓은 덱 있어?
12|['오늘', '은', '무슨', '똥', '데', 'ㄱ', '을', '하', '려고', '요']|오늘은 무슨 똥덱을 하려고요
13|['뭐', '야', '트', '게', '더', '갈', '라고', '오', '앗', '는데', '방송', '켜', '었', '네']|뭐야 트게더갈라고 왓는데 방송켰네
14|['호', '다', '다다', 'ㄱ', '달려오', '았', '음']|호다다닥 달려왔음
15|['역시', '효', '이', '니', '가', '데', 'ㄱ', '은', '잘', '짜', '아']|역시 효니가 덱은 잘짜
16|['따', '아', '하', '~']|따하~
17|['오늘', '은', '무슨', '똥', '을', '갖', '고', '오', '았', '니']|오늘은 무슨 똥을 갖고왔니
18|['화', 'ㄱ', '팩', '가즈나']|확팩 가즈나
19|['레오', '또', '초로', 'ㅇ', '이', '꺼', '먹', '음']|레오 또 초롱이꺼 먹음
20|['오늘', '경기', '집', '에서', '하', '아요', '?', '0']|오늘 경기 집에서 해요?0
21|['꺼', 'ㄹ', '루', 'ㄱ', '이', '하이']|껄룩이 하이
22|['백사', 'ㅇ', '혀', '어', '어언']|백상혀어어언
23|['뒤', '에', '고양이', '멀', '냐']|뒤에 고양이 머냐
24|['오', '아', '따', '효', '이', '니', '유튜브', '보', '고', '있', '었', '는디', '소름', '.', '.']|와 따효니 유튜브 보고 있었는디 소름..
25|['오늘', '경기', '아니', 'ㅁ', '?']|오늘 경기 아님?
26|['상현', 'ㅇ', 'ㅗ', '빠', '여기', '보세', '용']|상현오빠 여기보세용
27|['따', '애', '애', '애', '아', '애', '효', '효', '호', '호리', '이', '니', '니', '이', '니', '니', '이', '니', '니', '이', '니', '니', '리', '하', '잇', '!', '^^', '~', '~', '~', '~', '~', '~', '~', '!!']|따애애애아애효효호호리니니니니니니니니리 하잇!^^~~~~~~~!!
28|['안녕', '안녕', '반갑', '어', '!']|안녕안녕반가워!
29|['초로', 'ㅇ', '이', '가', '레오', '밥', '탐내', 'ㄴ다']|초롱이가 레오밥 탐낸다
30|['따', '아아', '아아', 'ㅇ', '아아', '아악', 'ddahyoniAaaaaaac']|따아아아앙아아아악 ddahyoniAaaaaaac
31|['따', '점', '아', 'ㄱ']|따점악
32|['애기', '들', '귀엽', 'ㄴ', '거', '보', '아']|애기들 귀여운거봐
33|['버리', '기', '크', '어', 'ㄴ', '흑', '준비', '하', '아', '주', '라']|버리기 컨흑 준비해주라
34|['c', '9', '대서', 'ㄴ', '배', '님', 'ㄷㄷ']|c9대선배님 ㄷㄷ
35|['경기', '어디', '서', '하', '나요', '효', '이', '니', '씨']|경기 어디서 하나요 효니씨
36|['머', '이', '어', '오늘', '대회', '아니', 'ㅁ', '?']|머여 오늘 대회아님?
37|['따', '아', '만']|따만
38|['밥', '돌리', '어', '먹', '기']|밥 돌려먹기
39|['뭐', '야', '왜', '방송', '하', '기', '이', '고', '알', 'ㄴ', '봄']|뭐야 왜 방송키고 안봄
40|['버리', '기', '크', '어', 'ㄴ', '흑', '은', '제', '하', '아', '주', '냐']|버리기 컨흑 은제 해주냐
41|['화', 'ㄱ', '팩', '이', '열리', '었', '는데', '하스를', '안', '하', 'ㄴ다고', '?']|확팩이열렸는데 하스를 안한다고?
42|['근데', '대회', '를', '어디', '가', '아서', '하', '아요', '?', '?']|근데 대회를 어디 가서 해요??
43|['키', 'ㅇ', 'ㄱ', 'ㅗ', 'ㅇ', '드', '루']|킹 공 드 루
44|['짝', '수소', 'ㄱㄱ', 'ㅗ', 'ㅇ', '소집', '전사', '하', '아', '주', '어', '이', 'ㅇ']|짝수속공소집전사해줘잉
45|['오늘', '은', '무슨', '컨셉', '이', 'ㄴ가요']|오늘은 무슨컨셉인가요
46|['C9', '대서', 'ㄴ', '배', '님', '오', '시', '었', '습니까', '아아', '아악']|C9대선배님 오셨습니까아아아악
47|['따', '시', '라마', '님', '데', 'ㄱ', '많이', '돌리', '어', '보', '시', '었', '습니까', '?']|따시라마님 덱 많이 돌려 보셨습니까?
48|['레오', '살', 'ㄹ', '진짜', '많이', '지', '었', '네']|레오 살 진짜 많이 졌네
49|['절', '대', '폭', '려', 'ㄹ', '끼', '어']|절 대 폭 렬 껴
50|['무슨', '대회', '말', '하', '는', '걸', 'ㄴ가요', '?']|무슨 대회 말하는 건가요?
51|['버리', '기', '크', '어', 'ㄴ', '흑', '하', '아야지']|버리기컨흑 해야지
52|['월', '크', 'ㄹ', '따']|월클따
53|['레오', '는', '다머', 'ㄱㄱ', 'ㅗ', '초로', 'ㅇ', '이', '꺼', '까', '지', '먹', '네', 'ㅋㅋㅋ']|레오는 다먹고 초롱이꺼 까지 먹네 ㅋㅋㅋ
54|['토끼', '가', '왜', '이리', '작아지', '었', '어']|토끼가 왜이리 작아졌어
55|['월', '크', 'ㄹ', '병', '에바', 'ㄴ', '데']|월클병 에반데
