|morphs|origin
0|['은', '제', 'ㅇ', 'ㅗ', '냐', '아아']|은제오냐아아
1|['아지', 'ㄱㄷ', 'ㅗ', '조', 'ㄴ', '버', '하', '는', '흑우', '없', '제', '.', '.', '?', 'ㅠ', 'ㅠ']|아직도 존버하는 흑우없제..?ㅠㅠ
2|['조', 'ㄴ', '--', '버']|존--버
3|['자', '러', '갑', 'ㅗ', 'ㅂ니다', '...']|자러가봅니다...
4|['ㅇ', 'ㅗ', '방', '크', '어', 'ㄴ', '은', '.', '...', '고무', 'ㄴ', '이다', '...']|오방컨은.... 고문이다...
5|['이', '야심', '하', 'ㄴ', '밤', '에', '다', '혀', '니', '없이', 'ㄴ', '잠', '못', '이루', '는', '따', '무', '새', '는', '...', '웁', '니다', 'ㅠ', 'ㅠ', '.', '.']|이 야심한 밤에 다혀니 없인 잠못이루는 따무새는... 웁니다 ㅠㅠ..
6|['아지', 'ㄱㄷ', 'ㅗ', '기다리', '고', '있', '는', '흑우', '없', '제', '?']|아직도 기다리고 있는 흑우 없제?
7|['아지', 'ㄱㄷ', 'ㅗ', '기다리', '는', '흑우', '없', '제', '!', '!!!']|아직도기다리는 흑우없제!!!!
8|['모험', '모드', '열리', '었', '다', '!']|모험모드 열렸다!
9|['ㅇ', 'ㅗ', 'ㄳ']|오 ㄳ
10|['냥', '캐', 'ㅁ', '켜', '라']|냥캠 켜라
11|['ㅇ', 'ㅗ', '이', 'ㅇ']|오잉
12|['안자', '길', '잘', '하', '았', '다']|안자길 잘했다
13|['11', '시', '시험', '이', 'ㄴ데', '개', '굿']|11시 시험인데 개굿
14|['일찍', '일어나', 'ㄴ', '백', '상현']|일찍 일어난 백상현
15|['따', '아', 'ㅇ', '아', '아아', '아아', '아악']|따앙아아아아아아악
16|['아니', '이거', 'ㄹ', '조', 'ㄴ', '버', '가', '승리', '하', 'ㄴ다고', '?', '?', '?', '?', '?']|아니 이걸 존버가 승리한다고?????
17|['난투', '땜시', '오', 'ㅁ', '?']|난투땜시 옴?
18|['조', 'ㄴ', '버', '성공']|존버성공
19|['따', '아', '하', '~']|따하~
20|['새벽', '3', '시반', '에', '방송', '켜', '어도', '엄청', '빨리', '들', '어', '들', 'ㄹ', 'ㅇ', 'ㅗ', '시네']|새벽 3시반에 방송켜도 엄청 빨리 들어들오시네
21|['지금', '작', 'ㅗ', '내일', '아침', '에', '보', 'ㅂ시다']|지금자고 내일아침에봅시다
22|['이', '시간', '에', '왜', 'ㄴ', '일', '로', '?', '?']|이시간에 왠일로??
23|['아니', '잘', '라고', '하', '았', '는데', '방송', '왜', '하', '기', '세', '요']|아니 잘라고했는데 방송왜키세요
24|['대', '난투', '열리', '었', '다']|대난투 열렸다
25|['따', '아', '하', '~', '~', '~', '~', '~', '~', '~', '~', '~']|따하~~~~~~~~~
26|['조', 'ㄴ', '버', '는', '승리', '하', 'ㄴ다']|존버는 승리한다
27|['아', '싸', '아', '조', 'ㄴ', '버', '성공', 'ㅇ', 'ㄱ', 'ㅇ']|아싸 존버성공 ㅇㄱㅇ
28|['작', 'ㅗ', '왔니', '?']|자고 왔니?
29|['잠', '안', '오', 'ㅁ', '?', '?', '?', '?']|잠 안옴????
30|['새벽', '이', 'ㄴ데요']|새벽인데요
