|morphs|origin
0|['오늘', '트', 'ㄹ', '수', '들', '잘못', '하', 'ㄴ', '거', '있', '음', '?', '왜', '기강', '다지', '냐']|오늘 트수들 잘못한거있음? 왜 기강다지냐
1|['여기', '남', '캐', 'ㅁ', '이', '요']|여기 남캠이요
2|['효', '이', '니', '코', '이', 'ㄴ', '떡', '이', '락', 'ㄷㄷㄷ']|효니 코인 떡락 ㄷㄷㄷ
3|['2', '천', '하', '기', 'ㄹ', '은', '예상', '못', '하', '았', '는데']|2천킬은 예상못했는데
4|['이건', '.', '...', '[', '눈물', ']', '이', 'ㄴ가', '?']|이건....[눈물]인가?
5|['꽉', '잡', '아', '추락', '하', 'ㄴ다', '!']|꽉 잡아 추락한다!
6|['구', 'ㄱ', '갑', '도', '위날']|국갑 도위날
7|['이것', '코', '이', 'ㄴ', '떡', '이', '락', '하', '는', '거', '보', '네']|이거 코인 떡락 하는거 보네
8|['이부', 'ㄴ', '하스스톤때문에', '이렇', '게', '되', '시', 'ㄴ', '거', '죠', '?', '그렇', '죠', '?']|이분 하스스톤때문에 이렇게 되신거죠? 그렇죠?
9|['조', 'ㄴ', '버', '는', '승리', '하', 'ㄴ다']|존버는 승리한다
10|['ㄴ', 'ㅗ', '래', '방']|노 래 방
11|['따', '효', '이', '니', '5000', '갈수', '있', '습니까', '?']|따효니 5000갈수있습니까?
12|['ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', '남', '캐', 'ㅁ', '바', 'ㅇ', 'ㅋㅋㅋ']|ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 남캠방 ㅋㅋㅋ
13|['남', '캐', 'ㅁ', '방', '이', 'ㅂ니다']|남캠방입니다
14|['속보', ')', ')', ')', '6000', '선', '붕괴', '임박', '떡', '라', 'ㄱ', '중', '빨', '리', '소', 'ㄴ', '절', '바람']|속보))) 6000선 붕괴임박 떡락중 빨리손절바람
15|['6', '천', '서', 'ㄴ', '사', '수해', '야', '합니다']|6천선 사수해야합니다
16|['효', '이', '니', '형', '라비', '아', 'ㅇ', '로즈', '부르', '어', '주', '시', '어요', '그대', '의', '감미', '롭', 'ㄴ', '목소리', '이', '면', '가능', '하', 'ㄹ', '듯']|효니형 라비앙로즈 불러주세요 그대의 감미로운 목소리면 가능할듯
17|['떡', '락', '하', 'ㄴ다', '!', '꽉', '잡', '아', '!']|떡락한다! 꽉잡아!
18|['따', '아', '효', '이', '니', '!']|따 효 니!
19|['2400', '키', 'ㄹ']|2400킬
20|['노래', '제모', 'ㄱ', '뭐', '죠', '?']|노래제목 뭐죠?
21|['효', '이', '니', '기가', 'ㅇ', '씨', '게', '잡', '네']|효니 기강 씨게잡네
22|['이거', 'ㄹ', '왜', '6000', '명', '이', '넘', '게', '보', '는', '걸', '까', '나', '...', '.', '...', '...', '?']|이걸 왜 6000명이 넘게 보는걸까나..........?
23|['첫', '번', '째', '노래', '제모', 'ㄱ', '뭐', '에', '요']|첫번째 노래 제목뭐에요
24|['잠', '크리', '트', '대', '피겨', 'ㅇㅂ', 'ㅗ', 'ㅋㅋㅋㅋㅋ']|잠크리트 대피경보 ㅋㅋㅋㅋㅋ
25|['야', '작', '전주', '떡', '락', '하', 'ㄴ다']|야 작전주 떡락한다
26|['하스켜고', '노래', '부르', '어야지', 'ㅡㅡ']|하스켜고 노래불러야지 ㅡㅡ
27|['폭', '려', 'ㄹ', '하', '아', '갸', 'ㅇ']|폭렬해 걍
28|['노래', '도', '딱', '하', '스마', 'ㄴ', '크', 'ㅁ', '하네', '효', '이', '니', '는', '귀엽', 'ㄴ', '게', '다', '하', 'ㄴ다']|노래도 딱 하스만큼 하네 효니는 귀여운게 다한다
29|['미치', '었', '네']|미쳤네
30|['2500', '키', 'ㄹ', 'ㄷㄷㄷ', 'ㄷㄷㄷ']|2500킬 ㄷㄷㄷㄷㄷㄷ
31|['따트코인', '떡', '락', '하', 'ㄴ다', '빨리', '손', '절하', '셈', 'ㅠ', 'ㅠ']|따트코인 떡락한다 빨리 손절하셈 ㅠㅠ
32|['키', 'ㅇ', '래', '는', '갓', '부르', '네']|킹래는 갓부르네
33|['효', '니야', '폭', '려', 'ㄹ', '해도', '되', '어', '노래', '만', '제발']|효니야 폭렬해도 돼 노래만 제발
