|morphs|origin
0|['ㅇ', 'ㅗ', '뱅어', 'ㅄ', '?']|오뱅없?
1|['ㅇ', 'ㅗ', '뱅어', 'ㅄ']|오뱅없
2|['7', '시', '30', '분', '이', '면', '일어나', '시', '었', '으려나', '새봄', '누나', '푹', '자라', '아', '냥', '!']|7시30분이면 일어나셨으려나 새봄누나 푹자라냥 !
3|['엥', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'heart', '2', 'Cry', 'heart', '2', 'Jumjum']|에오옹 heart2Cry heart2Jumjum
4|['기다리', '다', '목', '빠지', '어서', '병원', '가', '긋', '네', 'ㅠ', 'ㅠ']|기다리다 목빠져서 병원가긋네 ㅠㅠ
5|['꽃', '이', '지', '고', '나서', '어야', '봄이', 'ㄴ', '줄', '알', '았', '습니다', '...']|꽃이 지고나서야 봄인줄 알았습니다...
6|['얼른', '나타나', '아', '주', '시', '어요', 'heart', '2', 'Cry']|얼른 나타나주세요 heart2Cry
7|['새봄', '추', '오늘', '은', '야', '방안', '하', 'ㄴ', '데', '이', '어', '근데', '미국', '은', '지금', '새벽', '이', 'ㄴ가', '?']|새봄추 오늘은 야방안한데여 근데 미국은 지금 새벽인가?
8|['조', 'ㄴ', '-----', '-----', '버']|존----------버
9|['24', '시간', '조', 'ㄴ', '버', '중', '이', 'ㄴ데', '왠지', '자', '면', '올', '거', '같', '아서', '못', '자', '겠', '네', 'ㅠ', 'ㅠ']|24시간 존버중인데 왠지 자면 올거같아서 못자겠네 ㅠㅠ
10|['빛', '돌', '이', 'ㄴ', '스타', '보니', '이미', '수', 'ㄱㅅ', 'ㅗ', '는', '나가', 'ㄴ듯']|빛돌 인스타 보니 이미 숙소는 나간듯
11|['나타나', '아', '주', '시', '어요', 'heart', '2', 'Cry']|나타나주세요 heart2Cry
12|['나타나', '아', '주세', '양', '!', 'heart', '2', 'EundolE']|나타나 주세양! heart2EundolE
13|['나오', '아라', '아야', '합', '!', 'heart', '2', 'Eundori', 'heart', '2', 'Eundori', 'heart', '2', 'Eundori']|나와라 얍! heart2Eundori heart2Eundori heart2Eundori
