|morphs|origin
0|['쌍소리', '가', '이거', 'ㄹ', 'ㄷㄷ', 'ㄷㄷ']|쌍소리가 이걸 ㄷㄷㄷㄷ
1|['힙합', '아니', 'ㅂ니까']|힙합 아닙니까
2|['둘', '이', '한', 'ㄱ', 'ㅗ', 'ㄱ', '해']|둘이 한곡해
3|['랩', '푸', '어']|랩퍼
4|['랩', '푸', '어', '쌍', '베']|랩퍼 쌍베
5|['힙합', 'DNA', '아니', 'ㅂ니까']|힙합 DNA 아닙니까
6|['이것', '뭐', '지']|이거 뭐지
7|['쌍', '진', 'ㅗ', 'ㄷㄷ']|쌍지노ㄷㄷ
8|['이것', '뭐', '지', 'ㅋㅋㅋㅋㅋ']|이거뭐지 ㅋㅋㅋㅋㅋ
9|['이것', '머', '지', 'ㅇ']|이거머징
10|['저', '게', '뭐', '지', 'ㅇ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋ']|저게뭐징 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11|['이것', '머', '지', 'ㅇ']|이거 머징
12|['이것', '머', '지', 'ㅇ', '.', '.']|이거머징..
13|['래퍼', '이', '었', '어', '?', '?']|래퍼였어??
14|['서수', 'ㄴ', '무엇']|서순무엇
15|['서수', 'ㄴ', '좋', '다']|서순좋다
16|['이것', '머', '지', 'ㅇ', '?']|이거머징?
17|['이것', '멀', '지', ';', ';']|이거머지;;
18|['대', 'ㄴ', '서', '는', '좀']|댄서는 좀
19|['이것', '머', '지', 'ㅇ', 'ㅋㅋㅋ']|이거머징 ㅋㅋㅋ
20|['이것', '뭐', '냥']|이거뭐냥
21|['갸', 'ㅇ', '관객']|걍 관객
22|['서수', 'ㄴ', 'ㅋㅋ']|서순 ㅋㅋ
23|['대', 'ㄴ', '서', '봄']|댄서 봄
24|['갸', 'ㅇ', '리액션', '관객']|걍 리액션 관객
25|['뭐', '이', '라고', '?']|뭐라고?
26|['서', 'ㄴ', '넘', '지', '마', '세', '요', '새봄', '님', 'ㅡㅡ']|선 넘지 마세요 새봄님 ㅡㅡ
27|['서수', 'ㄴ', '편', '하네']|서순 편하네
28|['그것', 'ㄴ', '좀']|그건 좀
