|morphs|origin
0|['얼마나', 'ㄴ', 'ㅗ', '안이', 'ㄴ', '거', '야', '?']|얼마나 노안인거야?
1|['중대장', '은', '실망', '하', '았', '다']|중대장은 실망했다
2|['실망', '하', '았', '다', '...']|실망했다...
3|['놀리', 'ㄴ', '거', '다']|놀린거다
4|['실망', '하', '았', '다']|실망했다
5|['중대', '자', 'ㅇㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|중대장ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
6|['중', '머', '자', 'ㅇ', 'ㅋㅋ', 'ㅋㅋ']|중머장ㅋㅋㅋㅋ
7|['노안', '은', 'ㅇ', 'ㅗ', 'ㄴ', '다', '...']|노안은 온다...
8|['그르', '었', '어', '.', '.']|글렀어..
9|['실망', '잘', '하', '시', '게', '생기', '시', 'ㄴ듯', '?']|실망잘하시게 생기신듯?
10|['ㅇ', 'ㅗ']|오
11|['목', '아프', 'ㄹ텐데']|목 아플텐데
12|['혀', 'ㅁ', '블', '비', 'ㅡ', 'ㅡ']|혐 블 비 ㅡ ㅡ
13|['돌', '네', '읽', '어', '주', '는', '여자']|도네읽어주는여자
14|['저', 'ㄱ', '폐', '비']|적폐비
15|['포사', 'ㅇ', '이', 'ㄴ데']|포상인데
16|['쪼', 'ㄹ', '?']|쫄?
17|['범블비', '보', '고', '오', '았', '는데', '재밌', '시', '엉']|범블비 보고왔는데 재밌엉
18|['목소리', '도', '바꾸', '어', '주', '나요', '?']|목소리도 바꿔주나요?
19|['또', '..', '방포', 'ㄱ', '되', 'ㄹ', '까', '바', '.', '.', 'ㄷㄷ']|또.. 방폭 될까바.. ㄷㄷ
20|['보', 'ㄹ', '만해']|볼만해
21|['업계', '포사', 'ㅇ', 'ㄷㄷ']|업계포상 ㄷㄷ
22|['보', '지', '말', '아']|보지마
23|['ㄴ', '재', 'ㅁ']|ㄴ잼
24|['오', '아', '조', 'ㄴ', '시나']|와 존시나
25|['망하', 'ㄴ', '영화', ';']|망한영화;
26|['토마토', '점수', '높', '기', 'ㄴ', '하', 'ㄴ데', '...']|토마토 점수 높긴 한데 ...
27|['이번', '것', '로', '부활', '함', 'heart', '2', 'Kigom']|이번거로 부활함 heart2Kigom
28|['가', 'ㄹ', '시간', '나', 'ㅂ니까']|갈시간 납니까
29|['평', '구데기', '덜', 'ㄴ데']|평 구데기던데
30|['범블비', '는', '조', 'ㄴ', '시나', '가', '캐리']|범블비는 존시나가 캐리
31|['넌', 'ㅗ', '재', 'ㅁ']|너노잼
32|['범블비', '재미없', '어', '이', '어']|범블비 재미없어여
33|['돈', '아끼', '시', '어요', '그냥']|돈 아끼세요 그냥
34|['보', '시', '어요']|보세요
35|['보', 'ㄹ', '만', '하', '다던', '데', 'ㅇ']|볼만하다던뎅
36|['2년', '전', '에', '트위치', '유행', '이', '이', '었', '는데']|2년전에 트위치 유행이였는데
37|['재', 'ㅁ', '있', '음']|잼있음
38|['보', 'ㄹ', '만', '하', '다는', '듯']|볼만하다는듯
39|['ㄲ', 'ㅗ', 'ㄱ', '.', '보', '.', '세', '.', '요', '.']|꼭. 보. 세. 요.
40|['스파이더맨', '보', '시', '어요']|스파이더맨 보세요
41|['찾아보', 'ㄹ', '정도', '는', '아니', 'ㅁ']|찾아볼 정도는 아님
42|['범블비', '전', '투신', '별로', '없', '어서', '재미없', '다고', '하', '든', '데', 'ㅁ', 'ㅋㅋ']|범블비 전투신 별로 없어서 재미없다든뎀 ㅋㅋ
43|['키', 'ㅇ', '파이', '더', '매', 'ㄴ', 'ㄱㄱ']|킹파이더맨 ㄱㄱ
44|['광고', '수십', '번', '보', '아서', '못', '보', '겠', '다']|광고 수십번봐서 못보겠다
45|['그냥', '그러', '어']|그냥 그래
46|['조', 'ㄴ', '시나', '덕분', '에', '재밌', '어요']|존시나 덕분에 재밌어요
47|['나', '만', '당하', 'ㄹ', '수', '없', '지']|나만 당할 수 없지
48|['절대', '보', '지', '말', '아']|절대보지마
49|['저', 'ㄱ', '폐', '비', '재미없', '음']|적폐비 재미없음
50|['혀', 'ㅁ', '블', '비']|혐 블 비
51|['아쿠아맨', '보', '아', '용']|아쿠아맨 봐용
52|['광고', '때문', '에', '시', '러', '지', '었', '어']|광고때문에 시러졌어
53|['나', 'ㄴ', '아쿠아맨', '더', '재밋다']|난 아쿠아맨 더 재밋다
54|['조', 'ㄴ', '시나', '가', '재밌', '어요']|존시나가 재밌어요
55|['아쿠아맨', '은', '알', 'ㄴ', '봄', '?']|아쿠아맨은 안봄?
56|['스파이더맨', '이', 'ㄱ', '꿀잼', '이', 'ㄴ디']|스파이더맨이 ㄱ꿀잼인디
57|['여주', '매력', '적', '이', 'ㅁ']|여주 매력적임
58|['애', '들', '용', '이', 'ㅁ']|애들용임
59|['스파이더맨', '이나', '보', '아요']|스파이더맨이나 봐요
60|['호', '불', '호', '갈리', '어요']|호불호 갈려요
61|['스파이더', '아직', '있', '을', '테', 'ㄴ', '데']|스파이더 아직 있을텐데
62|['꿀잼', '이', 'ㄴ데']|꿀잼인데
63|['조', 'ㄴ', '시나', '하드캐리']|존시나 하드캐리
64|['좌', 'ㄴ', '시나', '나오', 'ㅁ']|좐시나 나옴
65|['혐블비', '절대', '보', '지', '말', '아']|혐블비 절대보지마
66|['차라리', '아쿠아맨', '을', '보', '아라']|차라리 아쿠아맨을 봐라
67|['아쿠아맨', '보', '아요']|아쿠아맨봐요
68|['재', 'ㅁ', '재', 'ㅁ', '재', 'ㅁ']|잼잼잼
69|['중대장', '이면', '최소', '10', '살', '은', '위', '로', '보', 'ㄴ', '거', '아니', 'ㅁ', '?', 'ㄷㄷ', '...', '.']|중대장이면 최소 10살은 위로 본거아님? ㄷㄷ....
70|['범블비', '가', '범블비', '하', '았', '을', '뿐', '이', 'ㅁ']|범블비가 범블비했을뿐임
71|['물매', 'ㄴ', 'ㄱㄱ']|물맨 ㄱㄱ
72|['ㅇㅈ', '여주', '매력', '적', '이', 'ㅁ']|ㅇㅈ 여주 매력적임
73|['조', 'ㄴ', '시나', '가', '하드캐리', '합니다']|존시나가 하드캐리합니다
74|['스파이더맨', 'ㄲ', 'ㅗ', 'ㄱ', '봐야됨ㅠㅠ']|스파이더맨 꼭 봐야됨ㅠㅠ
75|['여주', '만', '이쁘', 'ㅁ']|여주만 이쁨
76|['그것', 'ㄴ', 'ㅇㅈ', '.', '.']|그건 ㅇㅈ..
77|['이것', '가족', '영화', '이', '라', '더', '만']|이거 가족영화라더만
78|['액션', '이', '아니', '라', '심', '팔', '라던데']|액션이 아니라 심파라던데
79|['나중', '에', 'VOD', '나오', '면', '보세', '이', '어']|나중에 VOD 나오면 보세여
80|['험블비', '저', '새', '하', '기', '는', '반드시', '디셉티콘', '에게', '뚝배기', '깨지', 'ㄹ', '것', '이', '다']|험블비 저새키는 반드시 디셉티콘에게 뚝배기 깨질것이다
81|['아쿠아맨', '여주', '완전', '이쁘', 'ㅁ']|아쿠아맨 여주 완전 이쁨
82|['나마', 'ㄴ', '볼', '수없', '지', '제발', '보', '아']|나만볼수없지 제발봐
83|['키', 'ㅇ', '쿠', '아', '맨', '임']|킹쿠아맨임
84|['재밌', '어', '보이', '는', '데', 'ㅇ']|재밌어보이는뎅
85|['그래도', 'ㄴ', '재', 'ㅁ']|그래도 ㄴ잼
86|['그럼', '아쿠아맨', '을', '보', '아야지']|그럼 아쿠아맨을 봐야지
87|['또봇', '실', '사파', 'ㄴ']|또봇 실사판
88|['절', '대', '물', '맨', '보', '아']|절 대 물 맨 봐
89|['아쿠아맨', 'ㄹㅇ', '보', 'ㄹ', '만', '하', 'ㅁ']|아쿠아맨 ㄹㅇ 볼만함
90|['여주', 'ㄹㅇ이쁘긴한데', '여주', '아니', '이', '었', '음', '개꿀잠떄림']|여주 ㄹㅇ이쁘긴한데 여주아니였음 개꿀잠떄림
91|['트', '수', '들', '아', '보', '고', '나', '아서', '말', '하', '아라']|트수들아 보고나서 말해라
92|['조', 'ㄴ', '시나', '가', '하드캐리', '하', '는', '영화', '이', 'ㅂ니다']|존시나가 하드캐리하는 영화입니다
93|['스파이더맨', '여주', '이쁘', 'ㅁ']|스파이더맨 여주 이쁨
94|['혀', 'ㅁ']|혐
95|['아쿠아맨', '여주', '개', '이쁘', 'ㅁ']|아쿠아맨 여주 개이쁨
96|['여주', '는', '진쩌', '이쁘', '고', '매력', '넘치', 'ㅁ']|여주는 진쩌 이쁘고 매력넘침
97|['소주', '는', '이', '어']|소주는여
98|['재밌', '어', '보이', 'ㄴ다']|재밌어보인다
99|['스파', '이다', '맨', '너무', '재', 'ㅁ', '쓰', 'ㅁ']|스파이다맨 너무잼씀
100|['조', 'ㄴ', '시나', '믿', '고', '보', '시', '어요']|존시나 믿고 보세요
101|['아쿠아맨', '에서', '그', 'ㄴ', 'ㅇ', 'ㅠ', 'ㄱ', '맨', '들', '벗', '고', '나오', 'ㅁ']|아쿠아맨에서 근육맨들 벗고나옴
102|['여주', '이쁘', 'ㅁ']|여주이쁨
103|['아쿠아맨', '여주', '이쁘', 'ㅁ']|아쿠아맨 여주 이쁨
104|['물매', 'ㄴ', 'ㄱ', '?']|물맨ㄱ?
105|['아', '쿠', '아', '맨', '절', '차', 'ㄴ', '상', '영', '주', 'ㄴ']|아 쿠 아 맨 절 찬 상 영 준
106|['조', 'ㄴ', '시나', '가', '캐리', '합니다']|존시나가 캐리합니다
107|['토마토', '점수', '높', '은', '점수', '이', 'ㅇ', 'ㅠ', '가', '아마', '드라마', '적', '이', '이', '라', '`', '`']|토마토 점수 높은 점수 이유가 아마 드라마적 이라 ``
108|['아쿠아맨', '절대', '안', '되', '어']|아쿠아맨 절대 안돼
109|['혀', 'ㅁ', '혀', 'ㅁ', '혀', 'ㅁ']|혐혐혐
110|['트레', 'ㄴ', '스포', '머', 'ET', '판', '이', '라고', '보', '면', '되', 'ㄹ', '거', '예', '요']|트렌스포머 ET 판이라고 보면 될거예요
111|['스파이더맨', '꿀잼', '이', '에', '이', '어']|스파이더맨 꿀잼이에여
112|['스파이', '이', '더', '매', 'ㄴ', 'ㅠ', 'ㅠ']|스파이이더맨 ㅠㅠ
113|['아쿠아맨', '을', '보세', '이', '어']|아쿠아맨을 보세여
114|['가족', '영화', '이', '라고', '하', '던데']|가족영화라고 하던데
115|['조', 'ㄴ', '시나', '강제', '캐리', '이', 'ㅂ니다']|존시나 강제 캐리입니다
116|['보지', '도', '않', '고', '노잼', '이', '라', '하', '지', '말', '고', '보', 'ㄴ', '사람', '만', '말', '하', '아라', '제발']|보지도 않고 노잼이라 하지말고 본사람만 말해라 제발
117|['나', 'ㄴ', '재미', '있', '게', '보', '았', '눈', '디', '새봄', '님', '도', '보', '아', '보세', '욥']|난 재미 있게 봤눈디 새봄님도 봐보세욥
118|['걔', '비긴', '어게인', '에', '도', '나오', 'ㅁ']|걔 비긴어게인에도 나옴
119|['무', '조간', '스파이더맨', '이', 'ㅂ니다']|무조간 스파이더맨입니다
