|morphs|origin
0|['제작자', '가', '공식', '인정', '하', 'ㄴ', '더빙']|제작자가 공식 인정한 더빙
1|['저기', 'ㄴ', '그냥', '소리', '지름']|저긴 그냥 소리지름
2|['오', '아', '진짜', '좋닼ㅋㅋㅋㅋㅋㅋㅋ']|와 진짜 좋닼ㅋㅋㅋㅋㅋㅋㅋ
3|['목소리', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|목소맄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4|['머독', '님', '이', '공식', '적', '으로', '인정받', '은', '테', '미', '모', 'ㄱㅅ', 'ㅗ', '리자', '너']|머독님이 공식적으로 인정받은 테미 목소리자너
5|['저것', '는', '소리', '겁나', '아', '지르', 'ㄴ', '거']|저거는 소리 겁나지른거
6|['근데', '머독', '이', '테', '미', '더빙', '제일', '잘', '하', '았', '대']|근데 머독이 테미 더빙 제일 잘했대
7|['중', '독서', 'ㅇ', 'ㅋㅋㅋㅋㅋㅋㅋ']|중독성 ㅋㅋㅋㅋㅋㅋㅋ
8|['저기', 'ㄴ', '소리', '지름', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|저긴 소리지름 ㅋㅋㅋㅋㅋㅋ
9|['악', '지르', '엇', '짜', '나']|악질럿짜나
10|['원본', '은', '아니', 'ㅁ', 'ㅋㅋ', 'ㅋㅋ']|원본은 아님 ㅋㅋㅋㅋ
11|['제작자', '가', '인정', '하', 'ㄴ', '목소리', '이', 'ㅁ']|제작자가 인정한 목소리임
12|['저', '테', '미', '부부', 'ㄴ', '개발자', '가', '인정', '하', '았', '음']|저 테미부분 개발자가 인정했음
13|['제작사', '가', '인정', '하', 'ㅁ']|제작사가 인정함
14|['Aㅏㅏㅏㅏㅏ', '나', 'ㄴ', '테', '미야', 'Aㅏㅏㅏ']|Aㅏㅏㅏㅏㅏ 난 테미야 Aㅏㅏㅏ
15|['제작자', '가', '자기', '가', '원하', '는', '목소리', '이', '라고', '하', 'ㅁ']|제작자가 자기가 원하는 목소리라고함
16|['오', '아', '오', '아', '오', '아']|와와와
17|['제작사', '가', '인정', '하', 'ㄴ', '목소리', '이', 'ㅁ']|제작사가 인정한 목소리임
18|['제작자', '가', '이', 'ㄴ', '정한', '거', '이', 'ㅁ']|제작자가 인정한거임
19|['원래', '는', '소리', '지르', 'ㄴ', '거', 'ㄴ', '데', 'ㅋㅋㅋㅋㅋ']|원래는 소리 지른건데 ㅋㅋㅋㅋㅋ
20|['니코', '니코', '이', '니']|니코니코니
21|['서수', 'ㄴ']|서순
22|['새봄', '\\', '이', '라구', '해', '요', 'ㅇㄴ', '~']|새봄\이라구해용ㄴ~
23|['이거', 'ㄹ', '가져오', '네']|이걸 가져오네
24|['으', '아', '아아', 'ㅇ', 'ㄱ']|으아아앙ㄱ
25|['서수', 'ㄴ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|서순 ㅋㅋㅋㅋㅋㅋ
26|['어', 'ㅋㅋ']|엌ㅋ
27|['트리', 'ㄴ', '이인', '듯']|트린이인듯
28|['왜', '이렇', 'ㄴ걸', ';', ';']|왜 이런걸;;
29|['모', '하', '아', '!', '!!!', '!!!', '!!!', '!!!', '!!!', '!!!', '!!!', '!!!', '!!!', '!!!', '!!!', '!!!']|모해!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
30|['언젯적', '새', '봄이', '야', 'ㅋㅋ', 'ㅋㅋ']|언젯적 새봄이얔ㅋㅋㅋ
31|['아', 'ㄲ']|앆
32|['방자', 'ㅇ', '!!!', '!!', '!!']|방장!!!!!!!
33|['오', '아', '주', 'ㅁ', '마']|와줌마
34|['이', '야', '이것', '얼마나', '되', 'ㄴ', '거냐']|이야 이거 얼마나 된거냐
35|['오래', 'ㄴ', '..', '만', 'ㅇ', '...', '이', '네']|오랜..만ㅇ...이네
36|['고막', '따', 'ㄴ다', 'ㅋㅋㅋ']|고막딴다 ㅋㅋㅋ
37|['으아ㅏㅏ아ㅏㄱㄱ', '살리', '어', '주', '어']|으아ㅏㅏ아ㅏㄱㄱ 살려줘
38|['우', '와', '조', 'ㄴ', '똑']|우와 존똑
39|['소리', '겹치', '는', '거', '보', '아', 'ㅋㅋ']|소리 겹치는거봐 ㅋㅋ
40|['베', '너', '하', '아라']|베너해라
41|['어', '드', '미', 'ㄴ', '!']|어드민!
42|['야밤', '에', 'ㄱ', 'ㅗ', '음주', '여', 'ㄱ', '은', '좀']|야밤에 고음주역은 좀
43|['심심', '하', '면', '한번', '씩', 'ㅇ', 'ㅗ', '네']|심심하면 한번씩 오네
44|['오', '아', '1', '류', '다']|와 1류다
45|['오', '아', '이건', '하트', '못', '치', '겠', '다']|와 이건 하트 못치겠다
46|['오', '아', 'cd', '삼키', '었', '네']|와 cd 삼켰네
47|['방자', 'ㅇ', '!!!', '!!!', '!!']|방장!!!!!!!!
48|['봄', '튜브', '에서', '유일', '하', '게', '거르', '는', '게', '저', '이', '건데']|봄튜브에서 유일하게 거르는게 저건데
49|['목소리', '가', '..', '어리', '기', 'ㄴ', '어리', '다', 'ㅋㅋ']|목소리가.. 어리긴 어리다 ㅋㅋ
50|['방자', 'ㅇ', '!!!', '!!!', '!!!', '!!!', '!!!', '!!!', '!!!', '!!!', '!!!', '!!!']|방장!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
51|['니', 'ㅇ', '게', 'ㄴ', 'LUL']|닝겐 LUL
52|['어', '드', '미', 'ㄴ', '!']|어드민 !
53|['저것', '완전', '유물', '급', '이', 'ㄴ데']|저거 완전 유물급인데
54|['니', 'ㅇ', '게', 'ㄴ', '크킄', 'heart', '2', 'Heart', '2', 'heart', '2', 'Heart', '2', 'heart', '2', 'Heart', '2']|닝겐 크킄 heart2Heart2 heart2Heart2 heart2Heart2
55|['몇', '살', '때', '이', 'ㅁ', '?']|몇살때임?
56|['으', '진짜', '토하', 'ㄹ', '거', '같', '다']|으 진짜 토할거같다
57|['늙', '어서', '안', '되', '어']|늙어서 안돼
58|['방자', 'ㅇ', '!!!', '!!']|방장!!!!!
59|['니', 'ㅇ', '게', 'ㄴ', '?']|닝겐?
60|['방자', 'ㅇ', '!!!', '!!!', '!!!', '!!!', '!!']|방장!!!!!!!!!!!!!!
61|['어', '드', '미', 'ㄴ', '!!!', '!!']|어드민!!!!!
