|morphs|origin
0|['수요일', '휴', '배', 'ㅇ', '이', 'ㅂ니다']|수요일 휴뱅입니다
1|['헠....', '그것', '도', '모르', 'ㄹ', '것', '조', 'ㄴ', '버', '탁', 'ㅗ', '있', '었', '네', '...']|헠.... 그것도 모르거 존버타고있었네...
2|['휴', '바', 'ㅇ', '이', 'ㄴ', '거', '모르', '는', '흑우', '업', '제', '?']|휴방인거 모르는 흑우업제?
3|['휴', '방일', '이', 'ㄴ데', '도', '조', 'ㄴ', '버', '냥', '이', '들', '이', '많', '네', '이', 'ㅇ']|휴방일인데도 존버냥이들이 많네잉
4|['보', 'ㄹ', '거', '없', '어', '조', 'ㄴ', '버', '냥', '이']|볼거 없어 존버냥이
5|['휴', '바', 'ㅇ', '이구', '나', '...']|휴방이구나...
6|['나', 'ㄴ', '이제', '그르', '었', '어', '봄', '모노', '들', '아', '안녕', '~', '~', '20000', '갈', '게', '다', '들', '자', 'ㄹ', '자구']|난 이제 글렀어 봄모노들아 안녕~~ 20000 갈게 다들 잘자구
7|['수요일', '은', '정기', '휴', '바', 'ㅇ', '이', '에', '요']|수요일은 정기휴방 이에요
8|['오늘', '은', '정기', '휴', '배', 'ㅇ', 'heart', '2', 'Huhuhu', 'heart', '2', 'Jumjum']|오늘은 정기휴뱅 heart2Huhuhu heart2Jumjum
9|['조', 'ㄴ', '버', '냥', '이', '..', '오늘', '휴', '바', 'ㅇ', '이', '냥', '?']|존버냥이.. 오늘 휴방이냥?
10|['heart', '2', 'Huhuhu', 'heart', '2', 'Huhuhu', '정기', '휴', '바', 'ㅇ']|heart2Huhuhu heart2Huhuhu 정기휴방
11|['ㅇ', 'ㅗ', '배', 'ㅇㅎ', 'ㅠ', '아니', '지오', '?', '기다리', '고', '있', '겠', '습니다', '.', '흡!']|오뱅휴 아니지오? 기다리고 있겠습니다. 흡!
12|['저지', '아이즈', '풀리', '었', '당', '5', '자', 'ㅇ', 'heart', '2', 'Pinkcat', 'heart', '2', 'Pinkcat']|저지아이즈 풀렸당 5장 heart2Pinkcat heart2Pinkcat
13|['뚱냥이', '배', 'ㅇ', '소', 'ㅇ', '켜', '어', '주', '라', 'ㅜㅜ']|뚱냥이 뱅송켜주라 ㅜㅜ
14|['오늘', '방송', '하나', '이', '어', '?', '?']|오늘 방송하나여??
15|['우리', '혀', 'ㄱ', '이', '이', '니', '쉬', '너무', '잘하자너~~']|우리혁 이니쉬 너무 잘하자너~~
16|['우리', '혀', 'ㄱ', '은', '간간히', '던지', '어도', '2', '인분', '하자넝']|우리혁은 간간히 던져도 2인분 하자넝
17|['방송', '업', '타임', ':', '[', '오프라인', '상태', '이', 'ㅂ니다', ']']|방송 업타임: [오프라인 상태입니다]
18|['은', '제', 'ㅇ', 'ㅗ', '냥', '@']|은제오냥@
19|['휴', '바', 'ㅇ', '담', '날', '은', '초', '크', 'ㅁ', '늦', '을', '수', '가', '있', '음', '!', 'heart', '2', 'Huhuhu']|휴방담날은 초큼늦을수가있음! heart2Huhuhu
20|['낮', '에', '롤', '도하', 'ㄱ', 'ㅗ', '이', '벤', '도', '하기', 'ㄴ', '걸', '보아', '한잠', '더', '주무', '시', '었', '을', '테', '이', '니', '이제', '주섬주섬', '준비', '하', '시', 'ㄹ', '듯']|낮에 롤도하고 이벤도 하긴걸보아 한잠 더 주무셨을테니 이제 주섬주섬 준비하실듯
21|['냥', 'ㅗ', 'ㅇ', '이은돌', '이', '나비', '냥', '냥', '여러', '이름', '으로', '푸르', '지']|냐옹이은돌이 나비냥냥 여러이름으로 푸르지
22|['11', '시', '쯤', '오', '아야지', '콜록콜록']|11시쯤 와야지 콜록콜록
23|['ㄱ', 'ㅠ', 'ㄴ', 'ㅡㅡ', '형', 'heart', '2', 'Kkigomm', 'heart', '2', 'Kkigomm', 'heart', '2', 'Kkigomm', 'heart', '2', 'Kkigomm']|균ㅡㅡ형 heart2Kkigomm heart2Kkigomm heart2Kkigomm heart2Kkigomm
24|['오', '시', '었', '습니까', 'heart', '2', 'Sebomchu', '2', 'heart', '2', 'Hiyo', 'heart', '2', 'Heart', '2']|오셨습니까 heart2Sebomchu2 heart2Hiyo heart2Heart2
25|['쌔봄추', '은', '제', 'ㅇ', 'ㅗ', '나']|쌔봄추 은제오나
26|['오늘', '휴', '배', 'ㅇ', '?']|오늘 휴뱅?
27|['오', '시', '었', '소', '!', '!', '?']|오셨소!!?
28|['오늘', '방송', '있', '니', '이', '어', '?']|오늘 방송있니여?
29|['ㅇ', 'ㅗ', '뱅어', 'ㅄ', '?']|오뱅없?
30|['공지', '올라오', '았', '다', '냥']|공지 올라왔다냥
31|['오늘', '배', '그', '하', '시네', 'ㅇ', '설원', '매', '업']|오늘 배그하시넹 설원맵
32|['ㅇ', 'ㅗ', '배', '그', '설원', '매', '업', '하', '시', '네', 'irl', '을', '두', '번', '하', '자', '너', 'heart', '2', 'cheer', '1']|오 배그 설원맵 하시네 irl을 두번 하자너 heart2cheer1
33|['조', 'ㄴ', '-', '버']|존-버
34|['밖', '음', '너므', '추', '어', '이', '어']|밖음 너므 추어여
35|['차', 'ㄱ-', '서', 'ㄱ']|착-석
36|['알', 'ㄴ', '농아', 'ㄴㄴ', 'ㅗ', 'ㅇ']|안농안농
37|['하와', '와', '새봄', '추', '는', '탈모', '이', 'ㄴ', '거시', '어요']|하와와 새봄추는 탈모인 거시어요
38|['새봄', '추', '케스', '파', '컵', '보', '는', '중', '이', '냥', '?', 'ㅋㅋㅋ', '케스', '파', '컵', '끝나', 'ㄹ', '때', '까지', '늦', '게', '와도', '되', 'ㄴ다', '냥']|새봄추 케스파컵 보는중이냥? ㅋㅋㅋ 케스파컵 끝날때까지 늦게 와도 된다냥
39|['오늘', '방송', '몇', '시', '에', '하', '아요', '?']|오늘 방송 몇시에 해요?
40|['어서', '나타나', '아', '주', '시', '어요', 'heart', '2', 'Cry', 'heart', '2', 'Heart', '2']|어서 나타나주세요 heart2Cry heart2Heart2
41|['사진', '나오', '아', '땅']|사진 나와땅
42|['오', 'ㄴ다', '오', 'ㄴ다', '그녀', '가', '오', 'ㄴ다']|온다 온다 그녀가 온다
43|['ㅇ', 'ㅗ', '직', '새', '봄', '추', '만']|오 직 새 봄 추 만
44|['은', '제', 'ㅇ', 'ㅗ', '냥']|은제오냥
45|['ㅇ', 'ㅗ', '오늘', '헤어', 'ㄷㄷㄷ']|오 오늘 헤어 ㄷㄷㄷ
46|['오', '아', '..', '화려', '.', '.']|와..화려..
47|['ㅇ', 'ㅗ', '실', '때', '까', '지', '숨', '참', '겠', '습니다', '흡!']|오실때 까지 숨참겠습니다 흡!
48|['지', '각', '냥', '이', '으', '디', '가', '았', '어', '용']|지각냥이 으디갔어용
49|['풍', '성충', '..', '은', '제', 'ㅇ', 'ㅗ', '냐', '?']|풍성충..은제오냐?
50|['미리', '오', '아서', '기다리', '어야지', '~', '~']|미리 와서 기다려야지~~
51|['왜', '안', '오', 'ㅁ', '?']|왜안옴?
52|['엥', '아직', '시작', '안', '하', '았', '네']|엥 아직 시작 안했네
53|['오늘', '몇', '시', '에', '방송', '하', '아요', '?']|오늘 몇시에 방송해요?
54|['아니', '오늘', '은', '또', '왤케', '이쁘', 'ㄴ', '거', '야']|아니 오늘은 또 왤케 이쁜거야
55|['11', '시', '~', '11', '시반', '사이', '에', '오', '시', '면', '되', 'ㅂ니다']|11시~11시반 사이에 오시면 됩니다
56|['페이', '크', '어', '보', '아야', '되', '나', '새봄', '추', '보', '아야', '되', '나', ',', ',', ',', ',', 'ㄱ', 'ㅗ', '미', 'ㄴ', '되', '냥']|페이커 봐야되나 새봄추봐야되나 ,,,, 고민되냥
57|['헤헷', '치킨', '시키', '었', '당']|헤헷 치킨시켰당
58|['방제', '바뀌', 'ㅁ']|방제 바뀜
59|['heart', '2', 'Hiyo', 'heart', '2', 'Hiyo', '오', '아', '머리', '이뻐요', 'heart', '2', 'Heart', '2', 'heart', '2', 'Heart', '2']|heart2Hiyo heart2Hiyo 와 머리 이뻐요 heart2Heart2 heart2Heart2
60|['왔다', 'ㅇ', '!']|왔당!
61|['하', '이', '려', 'ㄹ']|하이렬
62|['우리', '이모', '오', '시', '었', '당', '!']|우리이모 오셨당!
63|['딱', '맞추', '어', '오', '았', '나']|딱맞춰왔나
64|['어서', '오', '아라', '뚱냥잉']|어서와라 뚱냥잉
65|['이모', '오', '시', '었', '다']|이모 오셨다
66|['나', 'ㄴ', '안', '오', '앗', '는데', '?']|난 안왓는데?
67|['우리', 'ㄴ', '공짜', '다']|우린 공짜다
68|['붙임머리', '아니', 'ㄴ가']|붙임머리 아닌가
69|['알', 'ㄴ', '보영']|안보영
70|['오', '앗', '어', '?']|왓어?
71|['붙임머리', '같', '은', '데', 'ㅇ']|붙임머리같은뎅
72|['페이', '크', '어', '보', '아야', '하', '는데']|페이커 봐야하는데
73|['붙이', 'ㄴ', '거', '야', '?']|붙인거야?
74|['ㅇ', 'ㅗ', 'ㄱ', '시제', 'ㄴ', '미치', '겠', '다', '너무', '중독', '되']|옥시젠미치겠다너무 중독되
75|['붙이', 'ㅁ', '머리', '같', '기', '도', '하', '고']|붙임 머리 같기도 하고
76|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ']|오오오오
77|['왜', '안', '나오', 'ㅁ', '?']|왜 안나옴?
78|['붙이', 'ㄴ', '거', '같', '음']|붙인거같음
79|['저것', 'ㄴ', '가발', '이다']|저건 가발이다
80|['어서', '나타나', '아', '주', '시', '어요', 'ㅠ', 'ㅠ']|어서 나타나주세요 ㅠㅠ
81|['머리', '가', '화려', '하', '아']|머리가 화려해
82|['붙이', 'ㄴ', '거인', '듯']|붙인거인듯
83|['어서', '빨리', '나타나', '아', '주', '시', '어요']|어서빨리 나타나주세요
84|['머리', '보이', '어', '주', '어', '!', '!!!', '!!!', '!!!', '!!']|머리 보여줘!!!!!!!!!!!!
85|['붙이', 'ㄴ', '거', '이', 'ㄴ', '듯']|붙인거 인듯
86|['기대', '크', '어', 'ㄴ', '니', '은']|기대컨 니은
87|['하나', '둘', '셋', '나타나', '아', '주', '시', '어요', '~']|하나 둘 셋 나타나주세요~
88|['뚱냥이', '으', '디', '가', '았', '어', 'ㅇ']|뚱냥이 으디갔엉
89|['밥', '가지', '러', '가', '았', '나']|밥가지러갔나
90|['장막', '을', '걷', '어', '주', '시', '어요', '~']|장막을 걷어주세요~
91|['어서', '불', '켜', '어', '주', '시', '어요', '너무', '어둡', '네요']|어서 불켜주세요 너무 어둡네요
92|['11', '시코', '이', 'ㄴ', '탑승']|11시코인 탑승
93|['언제', 'ㅇ', 'ㅗ', '냥']|언제오냥
94|['음', '.', '.', '라면', '가지', '러', '가시', '었', '나', 'ㅋ']|음.. 라면 가지러 가셨나 ㅋ
95|['똥', '냥', '이', 'ㅇ']|똥냥잉
96|['붙이', 'ㅁ', '머리', '이', 'ㄴ', '것', '로', '땅', '땅', '땅']|붙임 머리인걸로 땅땅땅
97|['누구', '가', '소등', '하', '엇', '어']|누가 소등햇어
98|['빛', '말', '아', '타']|빛 마 타
99|['오', '았', '따']|왔따
100|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ']|오오오오오오
101|['나오', 'ㄴ다']|나온다
102|['오', '아', '따', '아']|와따
103|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ']|오오오오오오오오오오오오
104|['이쁘', 'ㄴ', '냥', '이', 'ㅇ', 'heart', '2', 'Sebomchu', '2', 'heart', '2', 'Hiyo', 'heart', '2', 'Heart', '2', 'heart', '2', 'Sebomchu', '2', 'heart', '2', 'Hiyo', 'heart', '2', 'Heart', '2', 'heart', '2', 'Sebomchu', '2', 'heart', '2', 'Hiyo', 'heart', '2', 'Heart', '2', 'heart', '2', 'Sebomchu', '2', 'heart', '2', 'Hiyo', 'heart', '2', 'Heart', '2']|이쁜냥잉 heart2Sebomchu2 heart2Hiyo heart2Heart2 heart2Sebomchu2 heart2Hiyo heart2Heart2 heart2Sebomchu2 heart2Hiyo heart2Heart2 heart2Sebomchu2 heart2Hiyo heart2Heart2
105|['오', '아', '짜', '아']|와짜
106|['오', '자마자', '켜', '었', '네', '개', '꿀']|오자마자 켰네 개꿀
107|['아', '스피커', '이', '구나']|아 스피커구나
108|['아냐', 'ㅇ', '안', '냥']|아냥안냥
109|['키', 'ㅇ', '것', '도', '갓', '네']|킹것도 갓네
110|['소옹', 'ㅗ', 'ㅇ', 'ㅗ', '리가', '아아']|소오오오리가아아
111|['소', 'ㅇ', 'ㅗ', '리가']|소오리가
112|['오늘', '도', '...', '의자', '오', '아', '방석', '님', '들', 'heart', '2', 'Hiyo', 'heart', '2', 'Hiyo']|오늘도...의자 와 방석 님들 heart2Hiyo heart2Hiyo
113|['보', 'ㅁㅊ', 'ㅠ', '!!', '!!']|봄츄!!!!
114|['뒤', '에', '아직', '안', '치우', '었', '네']|뒤에 아직 안치웠네
115|['업', '게', '포사', 'ㅇ', '이', '네요']|업게 포상이네요
116|['라면', '만들', '는', '소리', 'ㄴ', '가']|라면 만드는 소린가
117|['안', '되', '어', '케스', '파', '안', '끌', '나', '쓰', '어']|안돼 케스파 안끄나써
118|['은', '돌이', '데려오', '아']|은돌이 데려와
119|['들리', 'ㄴ다', '들리', '어']|들린다들려
120|['돌', '네', '소리']|도네 소리
