|morphs|origin
0|['절', '.', '대', '.', '방', '.', '소', 'ㅇ', '.', '해']|절.대.방.송.해
1|['손', '기우', 'ㅇ', '종아리', '걷', '어']|손기웅 종아리걷어
2|['오', '아', '!', '나', '작', '침', '!']|와! 나작침!
3|['오', '아', '하', 'ㄲ', 'ㅗ', '오', '아', '이병건']|와 하꼬 와 이병건
4|['오', '아', '갓', '오스']|와 갓오스
5|['후', 'ㄱ', '셈', '부르', '크', '님', '과', '의', '합방', '은', '언제', '쯤', '?']|훅셈부르크님과의 합방은 언제쯤?
6|['살', 'ㄴ', '사람', '이', '죽', '은', '게임', '하', '시', '네']|산 사람이 죽은 게임 하시네
7|['왜', '하', 'ㄲ', 'ㅗ']|왜 하꼬
8|['리그', '없', '어', '지', 'ㄴ', 'ㄱ', 'ㅗ', '오스', 'ㅠ', 'ㅠ']|리그 없어진 고오스 ㅠㅠ
9|['오', '아', '망겜']|와 망겜
10|['오', '아', '드디어', '식', 'ㅗ', 'ㅇ']|와 드디어 시공
11|['Z', '를', '누르', '어', '탈것', '에', '탑승', '하', '시', 'ㅂ시오']|Z를눌러 탈것에 탑승하십시오
12|['자', 'ㅇ', '레시', 'ㄱ', '방송', 'ㅠ', 'ㅠ']|장레식 방송 ㅠㅠ
13|['Z', '를', '누르', '어', '탈것', '에서', '내리', '어', '주', '시', 'ㅂ시오']|Z 를 눌러 탈것에서 내려주십시오
14|['죽', '은', '히오스', '가', '살', 'ㄴ', '침착맨', '을', '잡네ㅣ']|죽은 히오스가 산 침착맨을 잡네ㅣ
15|['Z', '를', '누르', '어', '탈것', '에서', '내리', '어', '주', '시', 'ㅂ시오']|Z를 눌러 탈것에서 내려주십시오
16|['망고', 'ㅇ', '장례식']|망공 장례식
17|['식', 'ㅗ', 'ㅇ', '의', '봄', '은', '돌아오', 'ㄴ다', '!', '!!', '!!']|시공의 봄은 돌아온다!!!!!
18|['미국', '가', '았', '잖아요', 'ㅠ']|미국 갔잖아요 ㅠ
19|['z', '를', '누르', '어', '조의', '를', '표하', '시', 'ㅂ시요', '.']|z를눌러 조의를 표하십시요.
20|['범블비', '소', '리좀', '안', '나', '게', '하', '아라']|범블비 소리좀 안나게 해라
21|['죽', '은', '게임', '하', '시', '네', '이부', 'ㄴ']|죽은 게임 하시네 이분
22|['z', '를', '누르', '어', '조이', '를', '표하', '시', 'ㅂ시오']|z를 눌러 조이를 표하십시오
23|['식', 'ㅗ', 'ㅇ', '.', '.']|시공..
24|['뭐', '이', '어', '시즌', '초기', '화', '하', '았', '어', '?']|뭐여 시즌 초기화했어?
25|['식', 'ㅗ', 'ㅇ', '붐', '은', '돌아오', 'ㄴ다', '!', '!!', '!!']|시공 붐은 돌아온다!!!!!
26|['오늘', '따라', '어렵', 'ㅗ', '이', '네']|오늘따라 어려보이네
27|['심폐소생술', '들어가', 'ㄴ다']|심폐소생술 들어간다
28|['대회', '가', '없', '는', '게임', '이', '있다면서욬ㅋㅋ', '어', 'ㅋㅋ']|대회가 없는 게임이 있다면서욬ㅋㅋ 엌ㅋ
29|['오늘', '게임', '은', '워킹', '데드', '이', 'ㄴ가요', '?']|오늘 게임은 워킹데드인가요?
30|['히오스', '새', '채', 'ㅁ', '이제', '안', '나오', '나요', '?', '?']|히오스 새챔이제 안나오나요??
31|['오늘', '시청자', '수', '왜', '이러', 'ㅁ', '?']|오늘 시청자수 왜이럼?
32|['채', 'ㅁ', '?', '?', '?']|챔???
33|['이', '게임', '에', '플', 'ㅗ', '가', '있', '다구요', '?', '?']|이게임에 프로가 있다구요??
34|['시체', '그만', '갖', '고', 'ㄴ', 'ㅗ', '세', '요']|시체그만갖고노세요
35|['그냥', '좀', '느리', '어', '지', '었', '을', '뿐', '이야']|그냥 좀 느려졌을뿐이야
36|['육개장', '먹', '으러', '오', '아', '쓰', 'ㅂ니다']|육개장 먹으러와씁니다
37|['시한부', '이', '지만']|시한부지만
38|['미국', '가', '았', '어', '!']|미국갔어!
39|['시체', '다', 'ㄲ', '이']|시체닦이
40|['그냥', '좀', '아프', 'ㄴ', '거', '야']|그냥 좀 아픈거야
41|['야', '!', '누구', '가', '죽', '었', '냐', '?', '그만', '들', '울', '어', '.', '...', '.', 'ㅠ', 'ㅠ']|야! 누가 죽었냐? 그만들 울어.....ㅠㅠ
42|['플', 'ㅗ', '없', '어요']|프로 없어요
43|['죽지', 'ㄴ', '않', '고', '식물인간', '되', 'ㅁ']|죽진않고 식물인간됨
44|['네', 'ㅇ']|넹
45|['아직', '병원', '이', 'ㅂ니다']|아직 병원 입니다
46|['식', 'ㅗ', 'ㅇ', '은', '안', '주거', '쓰', '어요']|시공은 안주거써요
47|['롤', '하', '러', '가', 'ㄹ', '거', '죠', '또']|롤하러 갈거죠 또
48|['많이', '아프', 'ㄴ', '거', '야', 'ㅜㅜ']|많이 아픈거야ㅜㅜ
49|['하', '아', '.', '.', '식', 'ㅗ', 'ㅇ', '...']|하아.. 시공...
50|['안', '죽', '었', '다고', '하', '시', 'ㄴ다', '!', '!!!', '!!', '!!']|안죽었다신다!!!!!!!!
51|['삼', 'ㅇ', 'ㅗ', '제', '인가']|삼오제 인가
52|['이제', '그만', '놓아주', 'ㅂ시다', '.', '...', '.']|이제 그만 놓아줍시다.....
