|morphs|origin
0|['치', '므', '하']|침ㅡ하
1|['엥', '11', '시', '시작', '아니', 'ㅁ', '?']|엥 11시 시작아님?
2|['침투부', '에서', '방송', '하이라이트', '영상', '이', '올라가', 'ㅂ니다', '.', 'https', ':', '/', '/', 'www', '.', 'youtube', '.com', '/', 'user', '/', 'zilioner', '83', '/']|침투부에서 방송 하이라이트영상이 올라갑니다. https://www.youtube.com/user/zilioner83/
3|['휴', '바', 'ㅇ', '.', '.']|휴방..
4|['7', '시', '에', '보', '아요', 'ㅠ', 'ㅠ']|7시에 봐요 ㅠㅠ
5|['그것', 'ㄴ', '제', '잔상', '이', 'ㅂ니다만', '?']|그건 제 잔상입니다만?
6|['낮', '방어', 'ㅄ', '이', '구먼']|낮방없구먼
7|['오늘', '예정', '되', '어', '있', '던', '오전', '11', '시', '~', '오후', '1', '시', '방송', '을', '못하', 'ㅂ니다', '.', '생각', '을', '못하', '았', '는데', '준비', '하', 'ㄹ', '게', '좀', '더', '있', '더라고요', '.', '오전', '방송', '없이', '바로', '저녁', '7', '시', '침', '펄', '토론', '으로', '시작', '하', '겠', '습니다', '.', '미안', '하', '어요', '.']|오늘 예정되어 있던 오전 11시~오후1시 방송을 못합니다. 생각을 못했는데 준비할 게 좀 더 있더라고요. 오전 방송 없이 바로 저녁 7시 침펄토론으로 시작하겠습니다. 미안해요.
8|['오늘', '침', '펄', '토론', '하', 'ㅁ', '?', '?']|오늘 침펄토론함??
9|['오늘', '하', '시', 'ㄹ', '예정', '이기', 'ㄴ', '합니다']|오늘 하실 예정이긴 합니다
10|['초', 'ㄱ', '승상']|촉승상
11|['주', '어', '주', '어', '~']|줘줘~
12|['침', '펄', '대전', '의', '끝', '을', '보이', '어', '주', '마']|침펄대전의끝을보여주마
13|['그저께', '치킨', '시키', '어', '먹', '었', '는데', '좀', '만', '참', '았', '다가', '침', '펄', '보', '면서', '먹', '을', '꺼', 'ㄹ']|그저께 치킨시켜먹었는데 좀만 참았다가 침펄보면서 먹을껄
14|['ㅇ', 'ㅗ', '늘', '토', '론', '하', '아', '?']|오 늘 토 론 해?
15|['절', '대', '알', 'ㄹ', '려', '주', '어']|절 대 알 려 줘
16|['오늘', '마지막', '회', '이', 'ㅂ니다']|오늘 마지막회입니다
17|['다', '들', '티슈', '준비', '하', '아', '놓', '으시', 'ㅂ쇼']|다들 티슈 준비해놓으십쇼
18|['7', '시', '시작', '이', 'ㄴ가요', '?', '?']|7시 시작인가요??
19|['오늘', '주제가', '뭐', 'ㄹ까']|오늘 주제가 뭘까
20|['풍', '형', '커브', '드', '모니터', '5', '만원', '에', '제가', 'ㅄ', '주', 'ㄱ', 'ㅗ', '상', 'ㅗ', '이', '라는', '거', '뭐', '냐', 'ㅋㅋ']|풍형 커브드 모니터 5만원에 제값주고 사오라는거 뭐냐 ㅋㅋ
21|['오늘', '스페샬', '게스트', '기대', '하', '아도', '되', 'ㄹ', '까', '염', '?']|오늘 스페샬 게스트 기대해도 될까염?
22|['여기', '서', '40', '분간', '조', 'ㄴ', '버', '한', '다']|여기서 40분간 존 버 한 다
23|['시스', '기어', '에서', '조립', '콤퓨타', '맞추', '어', '보', '시', 'ㄴ', '분', '계시', 'ㄴ', '가요']|시스기어에서 조립 콤퓨타 맞춰보신분 계신가요
24|['침착맨', '은', '제', 'ㅇ', 'ㅗ', '냐', '아아']|침착맨 은제오냐아아
25|['7', '시', '부터', '방송', '하', '기', '이', '고', '7', '시', '10분', '부터', '토론', '아니', 'ㄹ까요', '늘상', '그러', '어', '오', '았', '듯이']|7시부터 방송키고 7시 10분부터 토론 아닐까요 늘상 그래왔듯이
26|['대기', '바', 'ㅇ', '화력', '무엇']|대기방 화력 무엇
27|['2018', '년', '마지막', '회', 'ㄱ', 'ㅗ', '2019', '년', '버전', '으로', '새로', '하', '았', '으면', '좋', '겠', '다', '...']|2018년 마지막회고 2019년 버전으로 새로 했으면 좋겠다...
28|['얼', 'ㄹ', '르', 'ㄴ', '나', '타', '나']|얼 른 나 타 나
29|['배틀', '라이트', '나', '깔', '아', '보', '아야', '하', '겠', '당']|배틀라이트나 깔아봐야겠당
30|['빨리', '방송', '켜', '어', '주', '시', '어요', '현기증', '나', 'ㄴ단', '말', '이', '에요']|빨리 방송 켜주세요 현기증 난단 말이에요
31|['7', '시', '맞추', '어서', '오', '시', '려나']|7시 맞춰서 오시려나
32|['하스스톤', '하', '고', '계시', 'ㄹ', '줄', '알', '앗', '는데']|하스스톤 하고 계실줄 알앗는데
33|['마지막', '은', '생방', '으로', '하', 'ㅁ', '게', '하', '고', '싶', '어']|마지막은 생방으로 함게하고싶어
34|['지금', '저', '혼자', '서', '내', '적', '오두방정', 'ㅇ', 'ㅗ', '지', '는데', '정상인', '가요']|지금 저 혼자서 내적 오두방정 오지는데 정상인가요
35|['ccaBald', '네', '정상', '이', 'ㅂ니다']|ccaBald 네 정상입니다
36|['ㅇ', 'ㅗ', '배', 'ㅇ', '7', '시', '?']|오뱅 7시?
37|['아', '조', '씨', '늦', '는', '경우', '는', '있', '어도', '절대', '미리', '알', 'ㄴ', '오심']|아조씨 늦는경우는있어도 절대 미리 안오심
38|['아', '죠', '시', '성향', '상', '이번', '에', '그만두', '면', '절대', '정', 'ㄱ', 'ㅠ', '편성', '은', '다시', '안', '하', 'ㄹ', '듯']|아죠시 성향상 이번에 그만두면 절대 정규편성은 다시안할듯
39|['아니', 'ㅁ']|아님
40|['이건', '돈', '이', '되', '서', '재편성', '하', 'ㄹ', '듯']|이건 돈이되서 재편성할듯
41|['전화', '이', 'ㄴ', '탑', 'ㅠ', '도', '그렇', '고', '필', '꽂히', '시', '면', '정', 'ㄱ', 'ㅠ', '편성', '하', '시', 'ㄹ', '듯']|전화인타뷰도그렇고 필꽂히시면 정규편성 하실듯
42|['숨', '막히', '어']|숨막혀
43|['정', 'ㄱ', 'ㅠ', '아니', '더라도', '좋', '으니', '분기', '에', '한번', '씩', '이', '라도', '해주시', '이', '면', '좋', '겠', '다']|정규 아니더라도 좋으니 분기에 한번씩이라도 해주시면 좋겠다
44|['주제', '공개', '하', 'ㄹ', '때', '까지', '숨', '참', '는다']|주제 공개할때까지 숨참는다
45|['요', 'ㅇ', '꼬리', '뱀', '머리']|용꼬리 뱀머리
46|['강', 'ㅗ', '개', 'ㄹ', '용', '두', ',', '사두', '설치']|가오갤 용두, 사두설치
47|['아', 'ㅋㅋㅋ맞네', '그것', '이', '었', '지']|아 ㅋㅋㅋ맞네 그거였지
48|['당신', '은', '사랑', '받', '기', '위하', '아', '태어나', 'ㄴ', '침착맨']|당신은 사랑 받기 위해 태어난 침착맨
49|['용감', '하', 'ㄴ', '미군']|용감한 미군
50|['생일', '버프', '로', '사두', '승리', '하', '았', '던', '거', '?']|생일버프로 사두 승리했던거?
51|['오늘', '유종', '애', '미', '...', '.', '기대', '되', 'ㅂ니다']|오늘 유종애미.... 기대됩니다
52|['언제', 'ㅇ', 'ㅗ', '시나', '요', 'ㅂㄷㅂㄷ']|언제 오시나요 ㅂㄷㅂㄷ
53|['오', '아', '침', '펄', '풍', '토론']|와 침펄풍 토론
54|['오', '아']|와
55|['절', '대', '방', '소', 'ㅇ', '켜', '어']|절 대 방 송 켜
56|['지옥', '에', '있', '는', '침착맨', '나오', '아라']|지옥에 있는 침착맨 나와라
57|['오', '아', 'ㅋㅋ', 'ㅋㅋ', '가위바위보']|와 ㅋㅋㅋㅋ 가위바위보
58|['오', '아', '특별', '게스트']|와 특별게스트
59|['오', '아', '침', '펄', '풍']|와 침펄풍
60|['진짜', '미치', '겠', '다', '담배', '미', '리피', 'ㄱ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㄴ', '다']|진짜 미치겠다 담배 미리피고온다
61|['아', '버스', '이', '라', '자', '고', '싶', '은데']|아 버스라 자고싶은데
62|['오', '아', '!', '침', '펄', '풍', '!']|와 ! 침 펄 풍 !
63|['오늘', '7', '시', '본방', '맞', '나', '이', '어']|오늘 7시 본방 맞나여
64|['이렇', '면', '기대', '되', '서', '못', '자게', '되', '아', '버리', '엇', '!']|이러면 기대되서 못자게 되버렷!
65|['침착', '하', '아', '!']|침착해!
66|['방송', '켜', '어', '주', '시', '어요', '엉덩이', '가', '시렵', '자', '나', '요']|방송 켜주세요 엉덩이가 시렵자나요
67|['머리', '가', '주먹', '처럼', '생기', 'ㄴ', '주펄', '님', '이', '주먹', '이', '겠', '지', '?']|머리가 주먹처럼생긴 주펄님이 주먹 이겠지?
68|['이건', '보', '가', '유리', '하', 'ㅁ']|이건 보가 유리함
69|['풍', '아저씨', '이', 'ㄴ', '스타', '가', '복선', '이', '었', '구만']|풍아저씨 인스타가 복선이었구만
70|['ㅇ', 'ㅗ', '쉿', '!', '렛', '시크릿', '타임', '~', '(', '딩', '딩', '딩', '딩', '딩', '딩', '~', ')']|오 쉿! 렛 시크릿 타임~ (딩딩딩딩딩딩~)
71|['오', '아', '풍월', '량', 'ㄷㄷ']|와 풍월량 ㄷㄷ
72|['머리', '를', '다', '자르', '아', '내버리', 'ㄴ', '가위', '가', '주펄', '님', '이', 'ㄹ', '수', '있', '음']|머리를 다 잘라내버린 가위가 주펄님일수 있음
73|['방제', '바', '끼', '엇', '네']|방제 바꼇네
74|['오', '아', '!', '풍', '1']|와! 풍1
75|['이말년', '시리즈', '2018', '가위바위보', '편', '은', '이거', 'ㄹ', '위하', 'ㄴ', '복선', '이', '었', '나']|이말년 시리즈 2018 가위바위보 편은 이걸위한 복선이었나
