|morphs|origin
0|['어제', '자', '지', '각', '사유', '보', '고', '있', '었', '는데', '오늘', '은', '일찍', '오', '시', '었', '네요']|어제자 지각 사유 보고있었는데 오늘은 일찍 오셨네요
1|['오늘', '은', '일찍이', '도', '오', '시', '었', '군요']|오늘은 일찍이도 오셨군요
2|['왜', '하', '게', '일찍', '오심', '?', '?']|왜케 일찍오심??
3|['따뜻', '하', 'ㄴ', '불가', '에서', '저녁', '을', '보내', '시', '죠', '~']|따뜻한 불가에서 저녁을 보내시죠~
4|['오늘', '일직', 'ㅇ', 'ㅗ', '시', '엇', '네']|오늘 일직오셧네
5|['침하', '일찍', '출근', '설명', '하', '시', '어요']|침하 일찍 출근 설명하세요
6|['트', '파', '에', '가', '지', '않', '아서', '일찍', '일어나', 'ㄴ', '아저씨']|트파에가지않아서 일찍일어난 아저씨
7|['앞머리', '많이', '기', '시', '엇', '네']|앞머리 많이 기셧네
8|['어제', '평화', '나라', '개', '꿀잼', '이', '이', '었', '자', '너']|어제 평화나라 개꿀잼이였자너
9|['일찍', '출근', '설명', '하', '시', '어요']|일찍 출근 설명하세요
10|['투기', '장하', '기전', '에', '패', '치화', 'ㄱ', '인해', '보세', '용']|투기장하기전에 패치확인해보세용
11|['어쩌', 'ㄴ', '일', '로', '일찍']|어쩐일로 일찍
12|['침', '형님', '어제', '트', '파', '갔', '다', '오', '시', '었', '나요', '?']|침형님 어제 트파갔다오셨나요?
13|['치', '말', '아']|치 마
14|['일찍', '가', '려고', '일', '찌', 'ㄱ', 'ㅇ', 'ㅗ', '시', '엇', '구나']|일찍가려고 일찍오셧구나
15|['아', '조', '씨', '아', '조', '씨', '대머리', '까', 'ㄱ', '아라', '~']|아조씨아조씨 대머리 깍아라~
16|['손흥민', '시즌', '6호', 'ㄱ', 'ㅗ', 'ㄹ']|손흥민 시즌 6호골
17|['왜', 'ㄴ', '일', '로', '조기', '출근']|왠일로 조기 출근
18|['흥미', 'ㄴ']|흥민
19|['옥수수', '이', '구나']|옥수수구나
20|['덮', '거니', '하', '이', '옴']|덮거니 하이욤
21|['스포', ')', '12', '승', '못하', 'ㅁ']|스포) 12승 못함
22|['조퇴', '이', 'ㅁ', '설마', '?']|조퇴임 설마?
23|['ㄲ', 'ㅗ', 'ㄱ', '발', '하', '는', '사람', '있다', '손', '이', '라고', '하', '면']|꼭 발하는 사람있다 손이라고하면
24|['옥수수', '도', '맛없', '게', '들', '시', '네요', '.', '.']|옥수수도 맛없게드시네요..
25|['TC', '130', '투기장', '에', '안', '나오', 'ㄴ답니다']|TC130 투기장에 안나온답니다
26|['아니', '좀', '에바', 'ㄴ', '데']|아니 좀 에반데
27|['오', '아', '그', '게', '무슨', '논리', '예', '요']|와 그게 무슨논리예요
28|['지', '각', 'ㄴ', 'ㅗ']|지각노
29|['이거', 'ㄹ', '이렇', '게', '?']|이걸 이렇게?
30|['이미', '지각', '하', '았', '던', '것', '는', '요']|이미 지각했던거는요
31|['되', '기', 'ㄴ', '뭐', '가', '됨ㅋㅋㅋ']|되긴 뭐가 됨ㅋㅋㅋ
32|['일찍', '오', 'ㄴ', '이', 'ㅇ', 'ㅠ', '설명회', '하', '아', '주', '시', '어요']|일찍온이유설명회 해주세요
33|['어제', '지', '각', '하', '았', '자', '너']|어제 지각 했자너
34|['누구', '맘대루', '이', '어', '?']|누구맘대루여?
35|['방송', '시작', '시간', '마저', '네', 'ㄱ', 'ㅗ', '하', '는', '지', '-', '독매', 'ㄴ']|방송 시작 시간마저 네고하는 지-독맨
36|['이거', 'ㄹ']|이걸
37|['지금', '끄', '고', '정시', '에', '다', '시키', '어요', '그럼']|지금 끄고 정시에 다시켜요 그럼
38|['짐짝', '맨', '님', '은', '트', '파', '아', 'ㄴ', '가시', '었', '습', '이', '니', '가', '아', '?']|짐짝맨님은 트파안가셨습니가?
39|['어제', '지각', '하', '았', '죠', '?']|어제 지각했죠?
40|['절', '대', '이', 'ㄴ', '정', '못', '하', '아']|절 대 인 정 못 해
41|['뻔뻔', '매', 'ㄴ']|뻔뻔맨
42|['아무튼', '사과', '하', 'ㅁ', '수', 'ㄱ', 'ㅗ']|아무튼 사과함 수고
43|['어차피', '지각', '하', 'ㄴ단', '소리', '네', '뭐']|어차피 지각한단 소리네 뭐
44|['옥수수', '디', '게', '맛없', '어', '보이', '어요']|옥수수디게 맛없어보여요
45|['아', 'ㅇ', '대', 'ㅇ']|앙댕
46|['인정', '못', '하', '아']|인정못해
47|['절', '대', '네', 'ㄱ', 'ㅗ', '하', '아']|절 대 네 고 해
48|['스포', ')', '오늘', '12', '승', '못하', 'ㅁ']|스포) 오늘 12승 못함
49|['우리', '도', '칭찬', '하', 'ㅁ']|우리도 칭찬함
50|['우리', '도', '칭찬', '하', 'ㄹ게요']|우리도 칭찬할게요
