|morphs|origin
0|['나오', '아', '주', '시', '어요']|나와주세요
1|['오늘', '방송', '하긴', '하', 'ㅁ', '?']|오늘 방송 하긴 함?
2|['벌써', '침', '펄', '토론', '대기', '하', '는', '흑우', '어', 'ㅄ', '제이', 'ㅇ', '?', '?']|벌써 침펄토론 대기하는 흑우 없제잉??
3|['침', 'vs', '펄', '토론', '<', '요', 'ㅇ', '의', '꼬리', 'vs', '뱀', '의', '머리', ',', '무엇', '으로', '살', '는', '것', '이', '좋', '은가', '?', '>', '(', '후원', '음성', 'X', ')']|침vs펄 토론 <용의 꼬리 vs 뱀의 머리, 무엇으로 사는 것이 좋은가?> (후원음성X)
4|['방제', '바뀌', 'ㅁ']|방제바뀜
5|['요즘', '사회', '는', '용의', 'ㄲ', 'ㅗ', '리가', '돈', '더', '받', '지', '않', '음', '?']|요즘 사회는 용의 꼬리가 돈 더 받지 않음?
6|['당연히', '용의', 'ㄲ', 'ㅗ', '리가', '나', '음']|당연히 용의 꼬리가 나음
7|['빨', '랑', '합성', '하', '아서', '이마', '개', 'ㄹ', 'ㄱ', '다']|빨랑 합성해서 이마갤 ㄱ다
8|['유튜브', '타', 'ㄹ', '절호', '의', '기회']|유튜브 탈 절호의 기회
9|['오늘', '주제', '는', '뭐', 'ㄹ까요', '?']|오늘주제는 뭘까요?
10|['비정규직', '으로', '날', 'ㄱ', 'ㅗ', '기', '어', '보', '아야', '연금', '꼬박꼬박', '받', '는', '공무원', '이', '더', '좋', '음']|비정규직으로 날고 기어봐야 연금 꼬박꼬박 받는 공무원이 더 좋음
11|['제목', '에', '나오', '아', '있', '어', '염']|제목에 나와있어염
12|['어두육미', '알', '시', '죠', '?']|어두육미 아시죠?
13|['침', 'vs', '펄', '토론', '<', '요', 'ㅇ', '의', '꼬리', 'vs', '뱀', '의', '머리', ',', '무엇', '으로', '살', '는', '것', '이', '좋', '은가', '?', '>']|침vs펄 토론 <용의 꼬리 vs 뱀의 머리, 무엇으로 사는 것이 좋은가?>
14|['고기', '는', 'ㄲ', 'ㅗ', '리가', '제일', '맛있', '는', '거', '이', '니까']|고기는 꼬리가 제일 맛있는거니까
15|['용의', 'ㄲ', 'ㅗ', '리가', '더', '낫', '습니다']|용의 꼬리가 더 낫습니다
16|['돼지', 'ㄲ', 'ㅗ', '리가', '그렇', '게', '맛있', '다던데']|돼지꼬리가 그렇게 맛있다던데
17|['머', '이', 'ㅁ', '7', '시', '시작', '아니', 'ㅁ', '?']|머임 7시 시작 아님?
18|['방제', '만', '미리', '바꾸', '어', '두', '시', 'ㄴ듯']|방제만 미리 바꿔두신듯
19|['여러분', '아직', '시간', '이', '많이', '남', '았', '는데', '재밌', '는', '식', 'ㅗ', 'ㅇ', '한', '차', 'ㄴ', '돌리', '는', '거', 'ㄴ', '어떻', '시', 'ㄴ지요', '?']|여러분 아직 시간이 많이 남았는데 재밌는 시공 한 찬 돌리는건 어떠신지요?
20|['오늘', '주제', '머', '이', 'ㅁ', '?']|오늘 주제머임?
