|morphs|origin
0|['머', '이', '기', '중', '...', '...']|머기중......
1|['오늘', 'trpg', '이', 'ㅂ니까']|오늘 trpg입니까
2|['하', 'ㄴ다고', '합니다']|한다고 합니다
3|['절', '대', '방', '소', 'ㅇ', '켜', '어', '.', '...']|절 대 방 송 켜....
4|['펄', '요일', '펄', '요일', '은', '즐겁', '어']|펄요일 펄요일은 즐거워
5|['온라인', '하', 'ㄹ', '때', '까지', '숨', '참', '습니다']|온라인할때까지 숨참습니다
6|['켜', '시', 'ㄹ', '때', '까', '지', '물소', 'ㄱ', '에', '있', '겠', '습니다']|켜실때 까지 물속에 있겠습니다
7|['ㄲ', 'ㅗ', '르', '르', 'ㄱ', '...']|꼬르륵...
8|['ㅇ', 'ㅗ']|오
9|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ']|오오
10|['이', '아저씨', '평일', '에', '방송', '몇', '시', '에', '키', 'ㅁ']|이아저씨 평일에 방송몇시에킴
11|['허', 'ㄱ']|헉
12|['조', 'ㄴ', '버', '가', '승리', '하', '았', '다']|존버가 승리했다
13|['오', '아', '타이밍', '오', '어', '지', '었', '다']|와 타이밍 오졌다
14|['오늘', '은', '지', '각', '안', '하', '시', '었', '네']|오늘은 지각 안하셨네
15|['용', '물', '바람', '보스', '펀지', '늑대', '나무', '사람', '스네이크', '가위', '불', '주먹', '초', 'ㅇ']|용물바람보스펀지늑대나무사람스네이크가위불주먹총
16|['카토', 'ㄱ', '재', 'ㅁ', '?']|카톡잼?
17|['침하', '이', 'ㅂ니다']|침하입니다
18|['카토', 'ㄱㄷ', 'ㅗ', 'ㅇ', 'ㅗ', '시네', 'ㅠ', 'ㅠ']|카톡도 오시네 ㅠㅠ
19|['깨', 'ㄱ', '똑']|깩똑
20|['차', 'ㄱ', 'ㅡㅡ', '서', 'ㄱ']|착ㅡㅡ석
21|['아', '하', '게', '치마']|아케치마
22|['가위', '바위', '주먹', '초', 'ㅇ', '번개', '악마', '요', 'ㅇ', '물', '공기', '종이', '스펀지', '늑대', '나무', '인간', '뱀']|가위바위주먹총번개악마용물공기종이스펀지늑대나무인간뱀
23|['차', '그', '서', 'ㄱ']|착ㅡ석
24|['펄', '요일', '로', '달리', '어', '버리', '엇']|펄요일로 달려버렷
25|['병거', 'ㄴ', '하이']|병건하이
26|['쏘영이', '생일', '어제', '아니', 'ㅁ', '?']|쏘영이 생일 어제 아님?
27|['오', '아', '!', '펄', '요일']|와! 펄요일
28|['목소리', '왜', 'ㄹ', '캐', '깔', '았', '으']|목소리 왤캐 깔았으
29|['침', '촉매', 'ㄴ', '님', '오늘', '주펄', '님', '은', '우제', 'ㅇ', 'ㅗ', '세', '요']|침촉맨님 오늘 주펄님은 우제오세요
30|['목소리', '세', 'ㄱ', '-', '시']|목소리 섹 - 시
31|['어제', '이', '었', '음', '?']|어제였음?
32|['머', '하', 'ㅁ', '?']|머함?
33|['쏘', '타', 'ㄴ', '일', '어제', '이', '었', '음']|쏘탄일 어제였음
