|morphs|origin
0|['오', '아', '스카이', '캐슬', 'ㄷㄷ']|와 스카이캐슬ㄷㄷ
1|['언젠가', 'ㄴ', '가지', '고', '말', '끄', '어야', '2년', '콘']|언젠간 가지고 말꺼야 2년콘
2|['나', 'ㄴ', '언제', '2년', '콘', '달', '냐', ',', ',', ',']|난 언제 2년콘 다냐,,,
3|['막', '자갈', '깔리', '어', '있', '고', '대리', '석사', 'ㅇ', '이랑', '식물', '모양', '내', 'ㄴ', '거', '있', '고']|막 자갈깔려있고 대리석상이랑 식물 모양낸거 있고
4|['뭐', '죠', '오늘', '왜', '이리', '잘생기', '시', '었', '죠']|뭐죠 오늘 왜이리 잘생기셨죠
5|['2', '년', '을', '구독', '하', 'ㄴ다는', '거', 'ㄴ', '어떤', '느낌', '이', 'ㄹ', '까']|2년을 구독한다는 건 어떤 느낌일까
6|['시카고', '출신', '이', '시', 'ㄴ가요', '?']|시카고 출신이신가요?
7|['집', '에', '가지', '말라', 'ㄱ', 'ㅗ']|집에가지말라고
8|['저', '힘들', '어서', '안', '되', 'ㅁ']|저 힘들어서 안됨
9|['배틀', '라이트', '는', '계속', '하', '시', 'ㄹ', '생각', '있', '나요', '?']|배틀라이트는 계속 하실 생각 있나요?
10|['무엇이든 물어보세요', '3', '타', 'ㄴ', '임', '?']|무엇이든 물어보세요 3탄임?
11|['아지', 'ㄱㄷ', 'ㅗ', '초코', '떡', '드', '시네', 'ㄷㄷ']|아직도 초코떡드시네 ㄷㄷ
12|['정구', 'ㄴ', '님', '막걸리', '집', '비우', '어서', '하', '시', '죠']|정군님 막걸리집 비워서 하시죠
13|['예전', '에', '디시', '폐인', '시절', '에', '운영', '하', '았', '던', '홈페이지']|예전에 디시 폐인시절에 운영했던 홈페이지
14|['알바', '생도', '트', 'ㄹ', '수로', '하', '면', '되', 'ㅁ']|알바생도 트수로 하면됨
15|['철', '되', '어', '수지']|철돼수지
16|['종', '되', '어', '수지', 'ㄷㄷ']|종돼수지 ㄷㄷ
17|['증', '빙설', 'ㅠ', 'ㅋㅋ']|증빙서류 ㅋㅋ
18|['거기', '까지', 'ㄴ', '힘들', '다']|거기까진 힘들다
19|['믿', '어', '보', '아']|믿어봐
20|['침착맨', '/', 'ㄴ', 'ㅗ', 'ㄴ', '란']|침착맨/논란
