|morphs|origin
0|['자', '아아', 'ㅇ', '비', '이']|자아앙비이
1|['안녕', '하', '세', '이', '어']|안녕하세여
2|['가족', '용', '게임', '이', 'ㄴ가요']|가족용게임인가요
3|['치', '말', '아']|치 마
4|['오늘', '왜', '하', '게', '일찍', '오', '았', '어요', '?']|오늘 왜케 일찍 왔어요?
5|['오', '아', '침착맨', '이', '혀', 'ㄱ', '주', 'ㄴ', '상', '보다', '방송', '을', '일찍', '키', 'ㄹ', '줄', '이야', '해', '가', '서쪽', '에서', '뜨', '나']|와 침착맨이 혁준상보다 방송을 일찍 킬줄이야 해가 서쪽에서 뜨나
6|['엄청', '일찍', '키', '시', '었', '네']|엄청 일찍 키셨네
7|['오', '아', '침하']|와 침하
8|['빠르', '다', '빠르', '아']|빠르다 빨라
9|['기안', '사무실', '침투', '는', '언제', '보이', '어', '주', '나', '이', '어']|기안사무실 침투는 언제보여주나여
10|['어', '키', '시', '었', '네', '!']|어 키셨네!
11|['아', '침투부', '보', '아야', '대', '는데', '왜', 'ㄹ', '캐', '빨', '리', '옴', '?']|아 침투부봐야대는데 왤캐빨리옴 ?
12|['왜', 'ㄴ', '일', '이', '시', '지']|왠일이시지
13|['아', '키', '치', '말', '아']|아 키 치 마
14|['어뜨케', '이', '시간', '에', '오', '시', '었', '지']|어뜨케 이 시간에 오셨지
15|['키', 'ㅇ', '투', '부']|킹투부
16|['지', '각', '쉴드', '권', '1', '자', 'ㅇ', '획득', '~', '!']|지각 쉴드권 1장 획득~!
17|['오늘', '베', '테', 'ㄴ', '녹음', '있', '어서', '방송', '없', '을', '줄', '알', '앗', '는데']|오늘 베텐 녹음 있어서 방송 없을줄 알앗는데
18|['나이', '들', '어서', '점점', '아침', '잠', '이', '줄어들', '시', 'ㄴ', '거', 'ㄴ', '가요', '?']|나이 들어서 점점 아침잠이 줄어드신건가요 ?
19|['저', '진짜', '침튜부', '보', '다가', '알람', '울리', '어서', '오', 'ㅁ']|저 진짜 침튜부 보다가 알람울려서옴
20|['Trpg', '만나', 'ㄱ', 'ㅗ', '방송', '시간', '빠르', '아', '지', '었', '다']|Trpg만나고 방송 시간 빨라졌다
21|['아저씨', '하', 'ㄹ', '일', '없', '어요', '?']|아저씨 할일없어요?
22|['오', '아', '침착맨', '!']|와 침착맨!
23|['지각', '권', '3', '자', 'ㅇ', '?', '?']|지각권 3장??
