|morphs|origin
0|['오늘', '좆', '이', '구', '하', 'ㅂ니까', '?']|오늘 좆구 합니까?
1|['오', '아', '류', '바', 'ㅇ']|와 류방
2|['침', '부', 'ㅇ', '님', 'ㅎ2']|침붕님 ㅎ2
3|['ㅠ', 'ㅠ', 'ㅠ', 'ㅠ', 'ㅠ', 'ㅠ', 'ㅠ', 'ㅠ', 'ㅠ', '호', '다다', 'ㄱ']|ㅠㅠㅠㅠㅠㅠㅠㅠㅠ호다닥
4|['침하', '애', 'ㄴ', '메리 크리스마스', '~', '~', '!']|침하 앤 메리 크리스마스 ~~!
5|['감자', '방', '에서', '왜', '그러', '시', '었', '어요']|감자방에서 왜그러셨어요
6|['허스', '스마', 'ㄴ', '하', '아라']|허스 스만해라
7|['왤케', '일찍', '방송', '하', '아요', '직장', '에서', '몰래', '보', '기', '눈치', '보이', '자', '너']|왤케 일찍 방송해요 직장에서 몰래보기 눈치보이자너
8|['하스', '구마', 'ㄴ', '해']|하스 구만해
9|['총', '번개', '악마', '드래곤', '물', '바람', '보자기', '스포', 'ㄴ', '지', '늑대', '나무', '사람', '뱀', '가위', '불', '주먹', '게임', ';']|총번개악마드래곤물바람보자기스폰지늑대나무사람뱀가위불주먹 게임 ;
10|['침착', '하', '아라', '침착맨']|침착해라 침착맨
11|['빅뱅', '이', 'ㄴ', '줄']|빅뱅인줄
12|['휴', '바', 'ㅇ', '은', '?']|휴방은?
13|['도망가', '지', '말', '아']|도망가지마
14|['모자', '멋', '있다', 'ㅇ']|모자 멋있당
15|['섹시', '하', '아']|섹시해
16|['어제', '감자', '님', '바', 'ㅇ', '에서', '왜', '그러', '시', '었', '어요']|어제 감자님방에서 왜그러셨어요
17|['배', '테', 'ㄴ', '엠티', '다녀오', '시', 'ㅁ']|배텐 엠티 다녀오심
18|['주펄', '형', '나오', 'ㅁ', '오늘', '?']|주펄형나옴오늘?
19|['어떻', '게', '몰래', '보', '아야', '안', '걸리', '는지', '팁', '좀']|어떻게 몰래봐야 안걸리는지 팁 좀
20|['캐', 'ㅁ', '켜', '어', '주', '어', '이', 'ㅇ']|캠켜줘잉
21|['대놓고', '보', '아서', '걸리', 'ㅁ']|대놓고봐서걸림
22|['이', 'ㅇ']|잉
23|['ㄲ', 'ㅗ', 'ㄲ', 'ㅗ', '대', 'ㄱ']|꼬꼬댁
24|['하', '스마', 'ㄹ', 'ㄱ', 'ㅗ']|하스말고
25|['무슨', '데', 'ㄱ']|무슨덱
26|['같이', '보', '아', '이', '어']|같이봐여
27|['평일', '이', 'ㄴ', '기분', '~']|평일인 기분~
28|['ㅇ', 'ㅗ', '침하']|오 침하
29|['그', '짓', '말', '마', '세', '요', '투덜대', '시', '면서', '나오', '았', '잖아요']|그짓말마세요 투덜대시면서 나왔잖아요
30|['침', '차', 'ㄱ', '맨']|침 착 맨
31|['반갑', '아요']|반가와요
32|['인', '싸', '아', '의', '증거', 'ㅎㄷㄷ']|인싸의증거 ㅎㄷㄷ
33|['내일', '뭐', '하', '시', '어요', '침착맨', '님']|내일 뭐하세요 침착맨님
34|['아', '그것', '개재밋음']|아 그거 개재밋음
35|['내일', '도', '우리', '보', '러', 'ㅇ', 'ㅗ', '실', '꺼', '죠', '?']|내일도 우리 보러 오실꺼죠?
36|['오', '아', '똥겜!']|와 똥겜!
37|['드라마', '제', '목이', 'ㄴ', '줄']|드라마 제목인줄
38|['그것', '뭐', '만', '하', '면', '죽', '어', '버리', '어요', 'ㅠ', 'ㅠ']|그거 뭐만하면 죽어버려요 ㅠㅠ
39|['2033', '이', 'ㅂ니다']|2033입니다
40|['소', '마법', '을', '사요', '으', '서울', '2088', '을', '시전']|소마법을 사용ㅡ 서울 2088을 시전
41|['크리스마스', '는', '소영', '이', '와', 'ㄴ', 'ㅗ', '시', '어야', '합니다']|크리스마스는 소영이와 노셔야 합니다
42|['게임북', '특', ')', '손가락', '끼우', '어', '놓', '고', '하', 'ㅁ']|게임북특) 손가락 끼워놓고 함
43|['소', '마법', '을', '사용', '캐', 'ㅁ', '방', '을', '키', 'ㄴ다']|소마법을 사용 캠방을 킨다
44|['게임북', '이', '번호', '찾아가', '아서', '하', '는', '그것', 'ㄴ가요', '?']|게임북이 번호찾아가서 하는그건가요?
45|['폰겜인듯', '이', '마게', 'ㄹ', '에서', '보', 'ㄴ', '거', '같', '음']|폰겜인듯 이마겔에서 본거같음
46|['신과함께', '모바일', '나오', 'ㅁ', '?']|신과함께모바일나옴?
47|['하퍼', 'ㄹ']|하펄
48|['오', '아', '갓', '과', '함께', '모바일', '!']|와 갓과함께 모바일!
49|['오', '아', '!', '존잘']|와! 존잘
50|['오', '앗', '다리', '가', '았', '다리', '하', '는', '그', '책']|왓다리 갔다리 하는 그 책
51|['신과함께', 'ㅇ', 'ㅗ', 'ㄴ', '라이', 'ㄴㄷ', 'ㅗ', '런', '칭하', '겄', '네']|신과함께 온라인도 런칭하겄네
52|['아', '조시', '앞머리', '파마', '하', '시', 'ㄴ', '거', '에요', '?']|아조시 앞머리 파마하신거에요?
53|['오', '아', '모자']|와 모자
54|['오', '아', '투기장', '!']|와 투기장!
55|['누가', '보', '아도', '침착맨', 'ㄷ']|누가봐도 침착맨 ㄷ
56|['투기장', '강의', '이', 'ㄴ가요']|투기장 강의인가요
57|['오', '아', '하스!']|와 하스!
58|['핫', 'ㄲ', 'ㅗ', '부리', '가', '있', '습니다']|핫꼬부리가 있습니다
59|['오', '아', '등급', '전', '!']|와 등급전!
60|['오', '아', '재', 'ㅁ', '기자', 'ㅇ']|와잼기장
61|['플', 'ㅗ', '그', '에볼루션']|프로그 에볼루션
62|['오', '아', '4', '급', '실화']|와 4급실화
63|['오', '아', '치마', '!', '보', '고', '싶', '었', '어요', 'ㅠ', 'ㅠ']|와 치마! 보고싶었어요 ㅠㅠ
64|['개구리', '데', 'ㄱ', '으로', '블컨', '우승', '하', 'ㄹ', '수', '있', '습니까', '?']|개구리덱으로 블컨 우승할수 있습니까?
65|['내일', '방송', '하', '기', '나', '요']|내일방송키나요
66|['개', '굴', '매', 'ㄴ']|개굴맨
67|['아직', '완전체', '개구리', '돌격대', '가', '안', '나오', '았', '네요']|아직 완전체개구리돌격대가 안나왔네요
68|['개구리', '데', 'ㄱ', '으로', '전설', '가', '아', '보', 'ㅂ시다']|개구리덱으로 전설 가봅시다
69|['기가', 'ㅇ', '한', '번', '씨', '게', '잡', '아', '주', '시', 'ㅂ쇼']|기강한번 씨게 잡아주십쇼
70|['침착', '만', ':', '전설', '게', '서', '엇', '거라']|침착만 : 전설 게 섯거라
71|['내일', '기안', '집', '가', '는', '방송', '아니', '이', '었', '나', '?']|내일 기안 집가는 방송아니였나?
72|['냥', '꾼', '들', '게', '서', '엇', '거라', '개구리', '마스터', '침착맨', '이', '간다']|냥꾼들 게섯거라 개구리 마스터 침착맨이간다
73|['ㅇ', 'ㅗ', '?', '방송', '하', '시', '네요']|오? 방송하시네요
74|['스냅백', '으로', '누', 'ㄹ', '러버', '리', '시', '엇', '네']|스냅백으로눌러버리셧네
75|['아', '조시', '모', 'ㅅㅂ', 'ㅗ', 'ㄴ', '사이', '에', '4', '급', ';', ';']|아조시 못본사이에 4급;;
76|['내일', '은', '소영', '이랑', '보내', '아야', '하', '죠']|내일은 소영이랑보내야죠
77|['이제', '영웅들', '이', '겨울맞이', '인사', '하', '는', '거', '보니', '까', '시비', '걸', '는', '거', '같', '네', '?', '?', '?']|이제 영웅들이 겨울맞이 인사하는거 보니까 시비거는거 같네???
78|['내일', '소영', '이랑', '보내', '어요', '?']|내일 소영이랑 보내요?
79|['아무도', '안', '하', '아라']|아무도 안해라
80|['왜', '말투', '가', '갑자기', '아야', '합', '아야', '합', '님', '화', '.', '.']|왜 말투가 갑자기 얍얍님화..
81|['일', '찌', 'ㄴ', '맨', 'ㄷ']|일찐맨 ㄷ
82|['시차', '므']|시참ㅡ
83|['개구리', '호', 'ㄴ', '개', '사기', '각', '나오', 'ㄴ다']|개구리혼 개사기각 나온다
84|['짜릿', '하', '아']|짜릿해
85|['쏘영이', '크리스마스', '선물', '은', '뭐', 'ㄴ가요', '?']|쏘영이 크리스마스 선물은 뭔가요?
86|['요즘', '메타', '에', '좋', '은', '속', 'ㄱ', 'ㅗ', 'ㅇ', '주술사', '.', '침착맨', '당신', '으', 'ㄴㄷ', 'ㅐ체..']|요즘메타에 좋은 속공주술사. 침착맨 당신은ㄷ ㅐ체..
87|['너', '두', '나', '아두', '~']|너두 나두~
88|['지금', '저', '춥', 'ㄴ데', '피클', '국물', '있', '으시', 'ㄴ', '분', '?', '?']|지금 저추운데 피클국물 있으신분??
89|['뭘', '하', '든', '측', '바', 'ㅇ', '강타']|뭘하든 측방강타
90|['여러분', '침착맨', '님', '이', '하', '는', '거', '하', '시', '어요', '등급', '금방', '올림']|여러분 침착맨님이 하는거하세요 등급 금방올림
91|['과부', '화', '마나', '를', '보니', '틀', 'ㅗ', '그', '가', '떠오르', '아', '화가', '나', '내', '요']|과부화 마나를 보니 트로그가 떠올라 화가나내요
92|['죽어도 좋아', '영화', '는', '보', '시', '었', '는', '감']|죽어도 좋아 영화는 보셨는감
93|['4', '급', '이', 'ㄴ데', '확실', '하', 'ㅁ', '?']|4급인데 확실함?
94|['오늘', '주펄', '님', 'ㅇ', 'ㅗ', '나', '영']|오늘 주펄님 오나영
95|['안', '확실', '하', 'ㅁ']|안확실함
96|['얼마', '만', '에', '배', 'ㅇ', '송이', '냐', 'ㅠ', 'ㅠ']|얼마만에 뱅송이냐ㅠㅠ
97|['이것', '개구리', '주술사', '이', 'ㄴ가', '그것', '아니', 'ㅁ', '?']|이거 개구리 주술사인가 그거아님?
98|['침착맨', '오늘', '어디', '까지', '올라가', 'ㄹ', '수', '있', '나', '이', '어']|침착맨 오늘 어디까지 올라갈수 있나여
99|['스님', '이', '라고', '읽', '으시', '면', '되', 'ㄹ', '듯']|스님이라고 읽으시면 될듯
100|['휴', '바', 'ㅇ', '날', '에', '기습', '방송', '>']|휴방날에 기습 방송>
101|['요', 'ㄱ', 'ㅗ', '를', '하', '아서', '요', 'ㄱ', 'ㅗ', '를', '하', '아서', '요', 'ㄱ', 'ㅗ', '를', '하', '면', '요', 'ㄱ', 'ㅗ', '를']|요고를해서 요고를해서 요고를하면 요고를
102|['왼쪽', '에', '바르', '고', '3', '/', '2', '정리', '하', '면', '필드', '로', '는', '살', '는', '거', '아니', 'ㄴ가']|왼쪽에 바르고 3/2 정리하면 필드로는 사는거 아닌가
