|morphs|origin
0|['아니', '이', '아재', '가', '10', '시', '17', '분', '에', '방송', '을', '켜', '었', '다고', '?']|아니 이 아재가 10시 17분에 방송을 켰다고?
1|['당신', '우리', '수장', '님', '아니', '지', '?', '수장', '님', '이', '이렇', '게', '일찍', '방송', '을', '하', 'ㄹ', '리가']|당신 우리 수장님 아니지? 수장님이 이렇게 일찍 방송을 할리가
2|['여관', '소리', '나', 'ㄴ', '다']|여관소리난다
3|['정요', 'ㅇ', '진주', '수리', '는', '대체', '무슨', '호', 'ㄴㅈ', 'ㅗ', 'ㅇ', '이', '지']|정용진주수리는 대체 무슨 혼종이지
4|['주펄', '님', '언제', 'ㅇ', 'ㅗ', '시냐', '이', '말', '이야']|주펄님 언제 오시냐 이말이야
5|['엄청나', 'ㄴ', '똥', '내', '다']|엄청난 똥내다
6|['오', '아', '40', '분', '이나', '일찍', '키', '시', '다니', '세상', '에']|와 40분이나 일찍키시다니 세상에
7|['왜', 'ㄹ', '케일', '찌', 'ㄱ', '오심', '?', '?', '?']|왤케일찍오심???
8|['오늘', '무슨', '날', '이', 'ㅁ', '?', '왜', '이리', '일', '찌', 'ㄱ', '오심']|오늘 무슨날임? 왜이리일찍오심
9|['제', '발', '먹', '방', '하', '아']|제 발 먹 방 해
10|['오', '아', '지각', '을', '알', 'ㄴ', '하다', '이', '니']|와 지각을안하다니
11|['절', '대', '얼', 'ㄹ', '굴', '보', '여']|절 대 얼 굴 보 여
12|['빨리', 'ㅇ', 'ㅗ', 'ㄴ', '이', 'ㅇ', 'ㅠ', '설명회', 'ㄱ']|빨리 온 이유 설명회 ㄱ
13|['오', '아', '침하']|와 침하
14|['어', '서', '어', 'T', 'R', 'P', 'G', '하', '아']|어 서 T R P G 해
15|['제', '발', '캐', 'ㅁ', '켜', '어']|제 발 캠 켜
16|['소', '마법', '을', '사용', '캐', 'ㅁ', '을', '켜', 'ㄴ다']|소마법을 사용 캠을 켠다
17|['빨리', 'ㅇ', 'ㅗ', 'ㄴ', '이', 'ㅇ', 'ㅠ', '설명회', 'ㄱㄱ']|빨리 온 이유 설명회 ㄱㄱ
18|['일찍', '오', 'ㄴ', '거', '해명', '하', '아']|일찍온거 해명해
19|['절', '대', '로', '캐', 'ㅁ', '켜', '어']|절 대 로 캠 켜
20|['아', '설명회', '보', '러', '오', '앗', '는데']|아 설명회 보러왓는데
21|['이', '시간', '에', '트', 'ㄹ', '수', '들', '다', '들', '부지런', '하네', '흐뭇']|이 시간에 트수들 다들 부지런하네 흐뭇
22|['주펄', '님', '유튜브', '머', '이', 'ㅁ', 'ㅋㅋㅋ']|주펄님 유튜브머임 ㅋㅋㅋ
23|['하', '아', '명', '하', '아']|해 명 해
24|['시간', '맞추', 'ㄴ', '이', 'ㅇ', 'ㅠ', '설명', '필요']|시간 맞춘이유 설명 필요
25|['빨리', 'ㅇ', 'ㅗ', 'ㄴ', '거', '하', '아', '명', '하', '아', '!']|빨리 온거 해 명 해 !
26|['일찍', '오', 'ㄴ', '거', '하', '아', '명', '하', '아']|일찍온거 해 명 해
27|['일찍', 'ㅇ', 'ㅗ', 'ㄴ', '거', '하', '아', '명', '하', '아']|일찍 온거 해 명 해
28|['절', '대', '설', '명', '하', '아']|절 대 설 명 해
29|['하', '아']|해
30|['일찍', '오', 'ㄴ', '거', '해명', '방송']|일찍온거 해명 방송
31|['빨리', '키', 'ㄴ', '거', '해명', '하', '아']|빨리 킨거 해명해
32|['이', '양반', '들', '드디어', '미치', '었', '구만', ';', ';', ';']|이양반들 드디어 미쳤구만;;;
33|['침하', '!!', '펄', '요일', '이', '라', '회사', '에서', '몰래', '틀', '어', '놓', '았', '습니다', '!']|침하!! 펄요일이라 회사에서 몰래 틀어놨습니다!
34|['너무', '일찍', '오', '아서', '화나', 'ㄴ다']|너무 일찍와서 화난다
35|['일찍', '오', 'ㄴ', '거도', '해명', '하', '래', ';', ';', ';']|일찍온거도 해명하래;;;
36|['그만', '하', '아', '!']|그만해!
37|['아니', '11', '시', '에', '오', 'ㄴ다', '매', '요장', '난', '하', '아요', '!', '?', '!', '?', '@', '@', '!', '?', '@', '!', '?', '@', '!', '?', '@', '!!', '@', '?', '!', '@', '?']|아니 11시에온다매요장난해요!?!?@@!?@!?@!?@!!@?!@?
38|['오늘', '손님', '들', '은', '언제', '오', '시', 'ㅂ니까']|오늘 손님들은 언제오십니까
39|['펄', '요일', '펄', '요일', '은', '즐겁', '어']|펄요일 펄요일은 즐거워
40|['명', '하', '아', '명']|명 해 명
41|['어', '서', '어', '하', '아', '명', '하', '아']|어 서 해 명 해
42|['일찍', '부터', '게임', '하', 'ㄹ', '수', '있', '는', '이', 'ㅇ', 'ㅠ', '알리', '어', '주', '어', '부럽']|일찍부터 게임할 수 있는 이유 알려줘 부럽
