|morphs|origin
0|['뭐', '이', '어', '히오스', '네', 'ㅠ']|뭐여 히오스네 ㅠ
1|['제모', 'ㄱ', '어그로', '오진', '0']|제목어그로 오진0
2|['조', 'ㄴ', '멋', ';']|존멋;
3|['솔직', '하', '게', '말', '하', '시', '어요', '머리', '감기', '귀찮', '았', '죠']|솔직하게 말하세요 머리감기 귀찮았죠
4|['우리', '침착맨', '피곤', '하', '아', '보이', 'ㄴ다']|우리 침착맨 피곤해 보인다
5|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', '!', '~']|오오!~
6|['머리', '손질', '하', 'ㄴ', '거', '같', '네']|머리 손질한거 같네
7|['이', '며', '용', '~']|며용~
8|['ㅇ', 'ㅗ', '적토마', '컷', '에', '근접', '하', '시', '엇', '네']|오 적토마컷에 근접하셧네
9|['ㅇ', 'ㅗ', '전설']|오 전설
10|['그래서', '안', '씻', '으시', 'ㄴ', '겁', '이', '니까']|그래서 안씻으신겁니까
11|['머리', '그냥', 'ㄴ', 'ㅗ', '수', 'ㄱ', '한', '거', '겉', '은데', 'ㅋㅋㅋ']|머리그냥 노숙한 거 겉은데 ㅋㅋㅋ
12|['머리', '가', '신기', '하', 'ㄴ', '게', '머리', '가', '많이', '빠지', '어서', '신기하', 'ㄴ', '거', '에요', '?', '?']|머리가 신기한게 머리가 많이 빠져서 신기한거에요??
13|['치', '므', '하']|침ㅡ 하
14|['ㄴ', 'ㅗ', '수', 'ㄱ', '이나']|노숙이나
15|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', '옷']|오오옷
16|['이런', 'ㄴ', '말씀', '드리', '기', '죄송', '하', '지만', '평', '소라', 'ㅇ', '똑같', '네요']|이런말씀드리기 죄송하지만 평소랑 똑같네요
17|['안', '씻', '어도', '잘생기', '었', '네']|안씻어도 잘생겼네
18|['머리', '보', '아', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']|머리봐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
19|['예쁘', 'ㄴ', 'M', '자', '머리']|예쁜 M자 머리
20|['무슨', '컷', '이', 'ㄴ가요', '?', '?', '?']|무슨컷인가요???
21|['님', '들', '아', '비행기', '에서', '트위치', '보', '는', '법', '알', '시', '는', '분']|님들아 비행기에서 트위치 보는법 아시는분
22|['떨', 'ㄹ', '더럼', '...']|떨더럼...
23|['아저씨', '눈', '붓', '었', '어요']|아저씨 눈 부었어요
24|['시대', '를', '초월', '하', 'ㄴ', '전설', '의', '머리', '스타일', '.', '.', '그', '를', '이해', '하', '기', '에', 'ㄴ', '200', '년', '이', '이르', '다']|시대를 초월한 전설의 머리스타일.. 그를 이해하기엔 200년이 이르다
25|['오', '아', '머리', '가', '슬램덩크', 'ㄷㄷ']|와 머리가 슬램덩크 ㄷㄷ
26|['똥', '차', 'ㄱ', '맨', '하이']|똥착맨 하이
27|['오우', '머리', '어디', '서', '하', '시', '었', '어요', '?']|오우 머리 어디서 하셨어요?
28|['m', '자라', '이', 'ㄴ', '실화', '냐']|m자라인 실화냐
29|['적토마', '컷', '하', '시', '었', '군요']|적토마컷 하셨군요
30|['진짜', 'ㄲ', 'ㅗ', '질', 'ㄲ', 'ㅗ', '질', '하다', 'ㅋㅋ', 'ㅋㅋ']|진짜 꼬질꼬질하다 ㅋㅋㅋㅋ
31|['침', '아', '조', '씨', '안색', '이아', 'ㄴㅈ', 'ㅗ', '아']|침아조씨 안색이안조아
32|['자', '다', '지금', '일어', '나시', 'ㄴ', '거', '?']|자다 지금일어나신거?
33|['오', '아', '엄청', '빨리', '까', '신', '다']|와 엄청빨리 까신다
34|['오늘', '따라', '피곤', '해', '보이', '시', '어요']|오늘따라 피곤해보이셔요
35|['머리', '어느', '샵에서', '하', '시', '었', '어요', '?', '?', '?']|머리 어느 샵에서 하셨어요???
36|['자', '는', '사이', '에', '누구', '가', '밀', '었', '나요']|자는사이에 누가 밀었나요
37|['귀찮', '매', 'ㄴ']|귀찮맨
38|['원래', '저', '나이', '대', '에', '는', 'm', '자', '가', '예쁘', '어요', '.']|원래 저 나이대에는 m자가 예뻐요.
39|['귀', '-', '차', '않']|귀-찮
40|['저', '게', '하', '고', '싶', '은', '머리', '스탈', '이', 'ㄴ가요', '?']|저게 하고싶은 머리스탈인가요?
41|['세수', '는', '하', '고', 'ㅇ', 'ㅗ', '시지', '...']|세수는 하고 오시지...
42|['귀', '--', '-', '차', 'ㄴ']|귀---찬
43|['ㄲ', 'ㅗ', '이', '라지', '너무', '하', 'ㄴ', '데', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|꼬라지 너무한데ㅋㅋㅋㅋㅋㅋ
44|['귀찮', '매', 'ㄴ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|귀찮맨ㅋㅋㅋㅋㅋㅋ
45|['크', '으', 'ㄲ', '시']|크 윾시
46|['섹시', '하', 'ㄴ', 'M', '자']|섹시한 M자
47|['예쁘', 'ㄴ', 'M', '자', '그것', '완전', '아이폰', '아니', '냐']|예쁜 M자 그거 완전 아이폰 아니냐
48|['그렇', 'ㄹ', '거', '같', '았', '어']|그럴거같았어
49|['세수', '는', '하', 'ㅁ', '?', '..']|세수는함?..
50|['초록', '바', 'ㅇ', '은고', '칠', '하', '시', '는', '것', '로']|초록방은고 칠하시는걸로
51|['저렇', '어도', '잘', '생기', '엇', '느', '데']|저래도 잘생겻느데
52|['많이', '가', '기', 'ㄴ', '하', '았', '네']|많이 가긴했네
53|['수', 'ㄱ', '차', 'ㄱ', '맨']|숙착맨
54|['이마', '개', 'ㄹ', '보니', '황호', 'ㄴ', '의', '바코드', '컷', '도', '잘', '소화', '하', '시', '던데']|이마갤 보니 황혼의바코드 컷도 잘 소화하시던데
55|['퉁퉁', '붓', '은', '거', '보', '아라']|퉁퉁부은거봐라
56|['이렇', 'ㄹ', '줄', '알', '았', '다']|이럴줄 알았다
57|['ㄹㅇ', 'ㄲ', 'ㅗ', '이', '라지', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|ㄹㅇ 꼬라지 ㅋㅋㅋㅋㅋㅋㅋㅋ
58|['잘생기', '기', 'ㄴ', '하', '았', '어']|잘생기긴했어
59|['m', '자', '가', '한참', '이쁘', 'ㄹ', '나이', '이', 'ㅁ']|m자가 한참 이쁠 나이임
60|['속사', 'ㅇ', '해저', 'ㅇ', '말']|속상해정말
61|['수', 'ㄱ', '연', '...']|숙연...
62|['침착맨', '모바일', '버전', '나오', '았', '네', '보', '네요', '?']|침착맨 모바일 버전 나왔네 보네요?
63|['ㄲ', 'ㅗ', '질', '매', 'ㄴ']|꼬질맨
64|['아', '조', '씨', '눈', '붓', '었', '어요']|아조씨 눈부었어요
65|['바', '디워', '시', '는', '안', '하', '아도', '세수', '는', '하', '시', '죠']|바디워시는 안해도 세수는 하시죠
66|['자', '다', '일어나', 'ㄴ', '아버지', '모습']|자다 일어난 아버지 모습
67|['ㄴ', 'ㅗ', '수', 'ㄱ', '맨']|노숙맨
68|['거지', '매', 'ㄴ']|거지맨
69|['샵', '다녀오', '시', '었', '나', '머리', '멋있', '네']|샵 다녀오셨나 머리 멋있네
70|['그', '와중', '에', '잘생기', '었', '네']|그와중에 잘생겼네
71|['얼굴', '붓', '었', '다', 'ㅋㅋㅋ']|얼굴 부었다 ㅋㅋㅋ
72|['초록', '롤', '스크린', '은', '없', '나', '보', '아요']|초록롤스크린은 없나봐요
73|['옛날', '집', '에서', '하', 'ㄹ', '때', '가', '좋', '았', '지', '.', '.']|옛날 집에서 할 때가 좋았지..
74|['강', '백호', '머리', '아니', 'ㅁ', '?']|강백호 머리아님?
75|['5', 'ㄱ', 'ㅗ', 'ㅇ', '드루']|5공드루
