|morphs|origin
0|['조', 'ㄴ', '버', '는', '언젠가', '승리', '하', '겠', '죠', '?']|존버는 언젠가 승리하겠죠?
1|['조', 'ㄴ', '버', '하', '는', '거', '아니', '고', '그냥', '오', '아', '보', 'ㅁ', 'heart', '2', 'Cry', 'heart', '2', 'Cry']|존버하는거 아니고 그냥 와봄 heart2Cry heart2Cry
2|['뚱냥님', '오늘', '저녁때', '베가스', '비', 'ㅇ', 'ㅗ', 'ㄴ', '데', '요', '많이', '춥', 'ㄹ', '듯', '하', '어요']|뚱냥님 오늘 저녁때 베가스 비온데요 많이 추울듯해요
3|['조', 'ㄴ', '버', '냥', '이', '들', '나', 'ㄴ', '이', '만', '잘', '깨', 'ㅇ', '모', '코코', '210', '개', '너무', '힘들', '다']|존버냥이들 난 이만 잘깽 모코코 210개 너무 힘들다
4|['가', '라', '갓', 'ㅗ', '하', '고', '.', '.']|가라 가소하고..
5|['ㅡ스']|ㅡㅅㅡ
6|['저녁', '에', '수', 'ㄱㅅ', 'ㅗ', '방송', '하', '시', 'ㄹ', '거', '같', '은', '데', 'ㅇ', '.', '.']|저녁에 숙소방송 하실거같은뎅..
7|['좀', '있', '으면', '점심시간', '이', '니', '조', 'ㄴ', '버', '하', 'ㅂ시다', '.', '.']|좀있으면 점심시간이니 존버합시다..
8|['오늘', 'KDA', '코스', '하', '는', '날', '아니', 'ㅁ', '?', '다른', '날', '은', '모르', '아도', '오늘', '은하', '실', '거', '같', '은데']|오늘 KDA 코스하는날 아님? 다른날은 몰라도 오늘은하실거같은데
9|['금고', 'ㅇ', '강', '...', '조', 'ㄴ', '버', '...', '은', '돌입', 'ㅗ', '이', '구', '싶', '다', 'heart', '2', 'Eundori', 'heart', '2', 'Heart', '2']|금공강... 존버... 은돌이보구싶다 heart2Eundori heart2Heart2
10|['나타나', '아', '주', '시', '어요', 'heart', '2', 'Cry']|나타나주세요 heart2Cry
11|['자', '는', '동안', '방송', '안', '하', '았', '네', '갸', '꿀', 'ㅇㅅㅇ']|자는동안 방송 안했네 갸꿀 ㅇㅅㅇ
12|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ']|오오오
13|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ']|오옹
14|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ']|오오
15|['ㅇ', 'ㅗ', '시', '엇', '군요']|오셧군요
16|['ㅇ', 'ㅗ']|오
17|['조', 'ㄴ', '바', '성공', '냥', '이']|존바 성공 냥이
18|['얼른', '나타나', '아', '주', '시', '어요', 'ㅠ', 'ㅠ']|얼른 나타나주세요 ㅠㅠ
19|['역시', '조', 'ㄴ', '버', '는', '승리', '하', 'ㄴ다']|역시 존버는 승리한다
20|['ㄱ', '기다리', '었', '다구']|ㄱ기다렸다구
21|['ㅇ', 'ㅗ', 'ㅇ']|옹
22|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ']|오오옹
23|['좀', '쉬', '시', '었', '습니까']|좀 쉬셨습니까
24|['허', 'ㄱ']|헉
25|['오늘', '어디', '가', '아요', '?']|오늘어디가요?
26|['피고', 'ㄴ', '냥', '이', 'ㅇ']|피곤냥잉
27|['하이', 'ㄱ', 'ㅗ']|하이고
28|['피고', 'ㄴ', '추', 'ㅠ']|피곤추 ㅠ
29|['중국산', '꼬리', '보이', '어', '주', '시', '어요']|중국산 꼬리 보여주세요
30|['피곤', '하', 'ㄹ', '만해']|피곤할만해
31|['시차', '땜시', '장난', '아니', 'ㄹ', '듯', '다', '들']|시차땜시 장난아닐듯 다들
32|['배', 'ㅇ']|뱅
33|['예쁘', '어요']|예뻐요
34|['네', 'ㅇ']|넹
35|['시청자', '0', '명일', '띠', '왔다', 'ㅇ']|시청자0명일띠왔당
36|['ㅇ', 'ㅗ', '이', 'ㅇ']|오잉
37|['빼', 'ㅁ']|뺌
38|['아', 'ㅇ', '냥']|앙냥
39|['조', 'ㄴ', '버', '성공']|존버 성공
40|['오', '아', '미국', '냥', '이']|와 미국냥이
41|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅗ']|오오오오
42|['저', '게', '중국', '꼬리', '이', '구나']|저게 중국 꼬리구나
43|['오', '아']|와
44|['오', '았', '냐', '스새봄']|왔냐 스새봄
45|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ', 'ㅋㅋㅋ']|오옹 ㅋㅋㅋ
46|['ㅇ', 'ㅗ', '아리']|오 아리
47|['오', '아', '!']|와!
48|['가터', '벨트', '결국', '안', '살', '시', '었', '네']|가터벨트 결국 안사셨네
49|['오', '아', '!', '아침', '냥', '이']|와! 아침냥이
50|['가터', '준비', '하', 'ㄴ다더니', '?', '?']|가터 준비한다더니??
51|['페이', '커서', 'ㄴ', '수', '만나', '았', '나요', '?', '?']|페이커선수 만났나요??
52|['저것', '내려가', '아', '가지', '고', 'ㅋㅋ']|저거 내려가가지고 ㅋㅋ
53|['예쁘', '어요', 'heart', '2', 'Heart', '2', 'heart', '2', 'Heart', '2', 'heart', '2', 'Heart', '2']|예뻐요 heart2Heart2 heart2Heart2 heart2Heart2
54|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', '새봄', '추', '안', '냥']|오오새봄추안냥
55|['가터', '하', 'ㄴ다고', '하', '지', '않', '았', '음', '요', '?']|가터 한다고 하지 않았음요?
56|['가터', '벨트', '알', 'ㄴ', '사신', '거', '?']|가터벨트 안사신거?
57|['오', '아', '예쁘', '시', '어요']|와 예쁘세요
58|['오', '아', '아침', '냥', '이']|와 아침냥이
59|['빠', 'ㄱ', '세', 'ㄴ', '냥', '이']|빡센냥이
60|['이쁘', 'ㅂ니다']|이쁩니다
